pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday
BTC/USD,103241.08555929,103241.08555929,1.37513872,2026-04-16 06:00:00+00:00,2026-04-16 07:00:00+00:00,75076.8515625,75076.8515625,0.0,0.0,60,0.0,0.0,roi,73199.9302735,-0.025,73199.9302735,-0.025,74662.34375,75130.4375,False,,1.0,False,1776319200000,1776322800000,"[{'amount': 1.37513872, 'safe_price': 75076.8515625, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776319200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 103241.08555928625}, {'amount': 1.37513872, 'safe_price': 75076.8515625, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776322800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 103241.08555928625}]",0.0,3
BTC/USD,103241.0856633,103241.0856633,1.38246013,2026-04-16 09:00:00+00:00,2026-04-16 12:00:00+00:00,74679.25,74679.25,0.0,0.0,180,0.0,0.0,roi,72812.26875,-0.025,72812.26875,-0.025,74288.5,74927.828125,False,,1.0,False,1776330000000,1776340800000,"[{'amount': 1.38246013, 'safe_price': 74679.25, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776330000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 103241.0856633025}, {'amount': 1.38246013, 'safe_price': 74679.25, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776340800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 103241.0856633025}]",0.0,3
BTC/USD,103241.08537383,103241.08537383,1.36951875,2026-04-16 20:00:00+00:00,2026-04-17 08:00:00+00:00,75384.9375,75384.9375,0.0,0.0,720,0.0,0.0,roi,73500.3140625,-0.025,73500.3140625,-0.025,74562.671875,75890.671875,False,,1.0,False,1776369600000,1776412800000,"[{'amount': 1.36951875, 'safe_price': 75384.9375, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776369600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 103241.08537382811}, {'amount': 1.36951875, 'safe_price': 75384.9375, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776412800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 103241.08537382811}]",0.0,4
BTC/USD,103241.08574434,103241.08574434,1.36195531,2026-04-17 09:00:00+00:00,2026-04-17 10:00:00+00:00,75803.578125,75803.578125,0.0,0.0,60,0.0,0.0,roi,73908.4886719,-0.025,73908.4886719,-0.025,75124.2265625,76386.671875,False,,1.0,False,1776416400000,1776420000000,"[{'amount': 1.36195531, 'safe_price': 75803.578125, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776416400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 103241.08574434358}, {'amount': 1.36195531, 'safe_price': 75803.578125, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776420000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 103241.08574434358}]",0.0,4
BTC/USD,103241.08520665,103241.08520665,1.37119998,2026-04-17 11:00:00+00:00,2026-04-17 12:00:00+00:00,75292.5078125,75567.9921875,0.0,0.0,60,0.003658855084038473,377.74416949,roi,73410.1951172,-0.025,75840.1731719,-0.006,75273.75,76297.9609375,False,,1.0,False,1776423600000,1776427200000,"[{'amount': 1.37119998, 'safe_price': 75292.5078125, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776423600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 103241.08520664985}, {'amount': 1.37119998, 'safe_price': 75567.9921875, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776427200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 103618.82937614016}]",0.0,4
BTC/USD,103615.0523165,103615.0523165,1.3585257,2026-04-17 13:00:00+00:00,2026-04-17 13:00:00+00:00,76270.21875,76727.8400625,0.0,0.0,0,0.006000000000009832,621.6903139,trailing_stop_loss,74363.4632813,-0.025,76991.326125,-0.006,76101.84375,77456.0625,False,,1.0,False,1776430800000,1776430800000,"[{'amount': 1.3585257, 'safe_price': 76270.21875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776430800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 103615.05231649688}, {'amount': 1.3585257, 'safe_price': 76727.8400625, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776430800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 104236.74263039586}]",0.0,4
BTC/USD,104230.52551733,104230.52551733,1.34391291,2026-04-17 18:00:00+00:00,2026-04-17 20:00:00+00:00,77557.5,77557.5,0.0,0.0,120,0.0,0.0,roi,75618.5625,-0.025,75618.5625,-0.025,77061.59375,77650.40625,False,,1.0,False,1776448800000,1776456000000,"[{'amount': 1.34391291, 'safe_price': 77557.5, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776448800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 104230.525517325}, {'amount': 1.34391291, 'safe_price': 77557.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776456000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 104230.525517325}]",0.0,4
BTC/USD,104230.52566696,104230.52566696,1.38362386,2026-04-20 13:00:00+00:00,2026-04-20 14:00:00+00:00,75331.546875,75331.546875,0.0,0.0,60,0.0,0.0,roi,73448.2582032,-0.025,73448.2582032,-0.025,74912.3671875,75762.15625,False,,1.0,False,1776690000000,1776693600000,"[{'amount': 1.38362386, 'safe_price': 75331.546875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776690000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 104230.52566695843}, {'amount': 1.38362386, 'safe_price': 75331.546875, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776693600000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 104230.52566695843}]",0.0,0
BTC/USD,104230.52525961,104230.52525961,1.38798006,2026-04-20 15:00:00+00:00,2026-04-20 16:00:00+00:00,75095.1171875,75328.0,0.0,0.0,60,0.0031011711709683395,323.23670007,roi,73217.7392579,-0.025,73217.7392579,-0.025,74733.75,75763.09375,False,,1.0,False,1776697200000,1776700800000,"[{'amount': 1.38798006, 'safe_price': 75095.1171875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776697200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 104230.52525961329}, {'amount': 1.38798006, 'safe_price': 75328.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776700800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 104553.76195968}]",0.0,0
BTC/USD,104550.52989886,104550.52989886,1.38691588,2026-04-20 17:00:00+00:00,2026-04-20 18:00:00+00:00,75383.46875,75944.15625,0.0,0.0,60,0.007437804458975664,777.62639747,roi,73498.8820313,-0.025,76025.4454532,-0.006,75327.0078125,76484.3515625,False,,1.0,False,1776704400000,1776708000000,"[{'amount': 1.38691588, 'safe_price': 75383.46875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776704400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 104550.52989885876}, {'amount': 1.38691588, 'safe_price': 75944.15625, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776708000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 105328.15629632625}]",0.0,0
BTC/USD,105320.37994777,105320.37994777,1.37703611,2026-04-20 19:00:00+00:00,2026-04-20 20:00:00+00:00,76483.3828125,76483.3828125,0.0,0.0,60,0.0,0.0,roi,74571.2982422,-0.025,74571.2982422,-0.025,76166.0078125,76591.65625,False,,1.0,False,1776711600000,1776715200000,"[{'amount': 1.37703611, 'safe_price': 76483.3828125, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776711600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 105320.37994776585}, {'amount': 1.37703611, 'safe_price': 76483.3828125, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776715200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 105320.37994776585}]",0.0,0
BTC/USD,105320.3797826,105320.3797826,1.37980322,2026-04-20 21:00:00+00:00,2026-04-21 08:00:00+00:00,76330.0,76330.0,0.0,0.0,660,0.0,0.0,roi,74421.75,-0.025,74421.75,-0.025,75520.0,76867.6875,False,,1.0,False,1776718800000,1776758400000,"[{'amount': 1.37980322, 'safe_price': 76330.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776718800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 105320.37978260001}, {'amount': 1.37980322, 'safe_price': 76330.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776758400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 105320.37978260001}]",0.0,1
BTC/USD,105320.37967177,105320.37967177,1.38683645,2026-04-21 14:00:00+00:00,2026-04-21 15:00:00+00:00,75942.8984375,75942.8984375,0.0,0.0,60,0.0,0.0,roi,74044.3259766,-0.025,74044.3259766,-0.025,75533.546875,76588.8671875,False,,1.0,False,1776780000000,1776783600000,"[{'amount': 1.38683645, 'safe_price': 75942.8984375, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776780000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 105320.37967177306}, {'amount': 1.38683645, 'safe_price': 75942.8984375, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776783600000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 105320.37967177306}]",0.0,1
BTC/USD,105320.38033988,105320.38033988,1.35824451,2026-04-22 04:00:00+00:00,2026-04-22 05:00:00+00:00,77541.546875,77541.546875,0.0,0.0,60,0.0,0.0,roi,75603.0082032,-0.025,75603.0082032,-0.025,77386.0,78429.28125,False,,1.0,False,1776830400000,1776834000000,"[{'amount': 1.35824451, 'safe_price': 77541.546875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776830400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 105320.38033987641}, {'amount': 1.35824451, 'safe_price': 77541.546875, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776834000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 105320.38033987641}]",0.0,2
BTC/USD,105320.38008623,105320.38008623,1.3502483,2026-04-22 06:00:00+00:00,2026-04-22 07:00:00+00:00,78000.75,78000.75,0.0,0.0,60,0.0,0.0,roi,76050.73125,-0.025,76050.73125,-0.025,77834.953125,78124.6015625,False,,1.0,False,1776837600000,1776841200000,"[{'amount': 1.3502483, 'safe_price': 78000.75, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776837600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 105320.380086225}, {'amount': 1.3502483, 'safe_price': 78000.75, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776841200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 105320.380086225}]",0.0,2
BTC/USD,105320.3803762,105320.3803762,1.33685047,2026-04-22 17:00:00+00:00,2026-04-22 18:00:00+00:00,78782.46875,78854.6015625,0.0,0.0,60,0.0009155947210364724,96.43078429,roi,76812.9070313,-0.025,76812.9070313,-0.025,78729.9296875,79193.6171875,False,,1.0,False,1776877200000,1776880800000,"[{'amount': 1.33685047, 'safe_price': 78782.46875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776877200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 105320.3803761978}, {'amount': 1.33685047, 'safe_price': 78854.6015625, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776880800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 105416.81116049085}]",0.0,2
BTC/USD,105415.84685544,105415.84685544,1.33801514,2026-04-22 22:00:00+00:00,2026-04-23 06:00:00+00:00,78785.2421875,78066.203125,0.0,0.0,480,-0.00912657044058396,-962.08515188,exit_signal,76815.6111329,-0.025,76815.6111329,-0.025,77501.59375,78865.078125,False,,1.0,False,1776895200000,1776924000000,"[{'amount': 1.33801514, 'safe_price': 78785.2421875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1776895200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 105415.84685544172}, {'amount': 1.33801514, 'safe_price': 78066.203125, 'ft_order_side': 'sell', 'order_filled_timestamp': 1776924000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 104453.76170356531}]",0.0,3
BTC/USD,104463.38181181,104463.38181181,1.33800795,2026-04-24 14:00:00+00:00,2026-04-24 15:00:00+00:00,78073.8125,78073.8125,0.0,0.0,60,0.0,0.0,roi,76121.9671875,-0.025,76121.9671875,-0.025,77602.75,78217.75,False,,1.0,False,1777039200000,1777042800000,"[{'amount': 1.33800795, 'safe_price': 78073.8125, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777039200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 104463.38181180938}, {'amount': 1.33800795, 'safe_price': 78073.8125, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777042800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 104463.38181180938}]",0.0,4
BTC/USD,104463.38222173,104463.38222173,1.33884488,2026-04-26 06:00:00+00:00,2026-04-26 07:00:00+00:00,78025.0078125,78025.0078125,0.0,0.0,60,0.0,0.0,roi,76074.3826172,-0.025,76074.3826172,-0.025,77921.8828125,78148.8203125,False,,1.0,False,1777183200000,1777186800000,"[{'amount': 1.33884488, 'safe_price': 78025.0078125, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777183200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 104463.38222172562}, {'amount': 1.33884488, 'safe_price': 78025.0078125, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777186800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 104463.38222172562}]",0.0,6
BTC/USD,104463.38197514,104463.38197514,1.33699398,2026-04-26 08:00:00+00:00,2026-04-26 11:00:00+00:00,78133.0234375,78133.0234375,0.0,0.0,180,0.0,0.0,roi,76179.6978516,-0.025,76179.6978516,-0.025,77940.6875,78232.84375,False,,1.0,False,1777190400000,1777201200000,"[{'amount': 1.33699398, 'safe_price': 78133.0234375, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777190400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 104463.3819751364}, {'amount': 1.33699398, 'safe_price': 78133.0234375, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777201200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 104463.3819751364}]",0.0,6
BTC/USD,104463.38204153,104463.38204153,1.34182459,2026-04-26 13:00:00+00:00,2026-04-26 14:00:00+00:00,77851.7421875,77893.453125,0.0,0.0,60,0.0005357739766433221,55.96876161,roi,75905.4486329,-0.025,75905.4486329,-0.025,77820.84375,78189.640625,False,,1.0,False,1777208400000,1777212000000,"[{'amount': 1.34182459, 'safe_price': 77851.7421875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777208400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 104463.3820415279}, {'amount': 1.34182459, 'safe_price': 77893.453125, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777212000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 104519.35080313735}]",0.0,6
BTC/USD,104518.79087645,104518.79087645,1.33770595,2026-04-26 15:00:00+00:00,2026-04-26 18:00:00+00:00,78132.859375,78132.859375,0.0,0.0,180,0.0,0.0,roi,76179.5378907,-0.025,76179.5378907,-0.025,77872.9375,78330.0625,False,,1.0,False,1777215600000,1777226400000,"[{'amount': 1.33770595, 'safe_price': 78132.859375, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777215600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 104518.79087645077}, {'amount': 1.33770595, 'safe_price': 78132.859375, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777226400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 104518.79087645077}]",0.0,6
BTC/USD,104518.79095831,104518.79095831,1.33456803,2026-04-26 19:00:00+00:00,2026-04-26 20:00:00+00:00,78316.5703125,78316.5703125,0.0,0.0,60,0.0,0.0,roi,76358.6560547,-0.025,76358.6560547,-0.025,78063.9765625,78520.90625,False,,1.0,False,1777230000000,1777233600000,"[{'amount': 1.33456803, 'safe_price': 78316.5703125, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777230000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 104518.7909583096}, {'amount': 1.33456803, 'safe_price': 78316.5703125, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777233600000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 104518.7909583096}]",0.0,6
BTC/USD,104518.79112744,104518.79112744,1.33613068,2026-04-26 21:00:00+00:00,2026-04-26 22:00:00+00:00,78224.9765625,78224.9765625,0.0,0.0,60,0.0,0.0,roi,76269.3521485,-0.025,76269.3521485,-0.025,77891.671875,78917.609375,False,,1.0,False,1777237200000,1777240800000,"[{'amount': 1.33613068, 'safe_price': 78224.9765625, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777237200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 104518.79112743719}, {'amount': 1.33613068, 'safe_price': 78224.9765625, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777240800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 104518.79112743719}]",0.0,6
BTC/USD,104518.79116409,104518.79116409,1.33484913,2026-04-26 23:00:00+00:00,2026-04-27 00:00:00+00:00,78300.078125,78419.9609375,0.0,0.0,60,0.0015310688746750767,160.02546797,roi,76342.5761719,-0.025,78870.3977032,-0.006,78059.046875,79346.4765625,False,,1.0,False,1777244400000,1777248000000,"[{'amount': 1.33484913, 'safe_price': 78300.078125, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777244400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 104518.79116408828}, {'amount': 1.33484913, 'safe_price': 78419.9609375, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777248000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 104678.81663205587}]",0.0,0
BTC/USD,104677.21642193,104677.21642193,1.32329006,2026-04-27 03:00:00+00:00,2026-04-27 04:00:00+00:00,79103.7578125,79103.7578125,0.0,0.0,60,0.0,0.0,roi,77126.1638672,-0.025,77126.1638672,-0.025,78897.1171875,79332.0,False,,1.0,False,1777258800000,1777262400000,"[{'amount': 1.32329006, 'safe_price': 79103.7578125, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777258800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 104677.21642192859}, {'amount': 1.32329006, 'safe_price': 79103.7578125, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777262400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 104677.21642192859}]",0.0,0
BTC/USD,104677.21643119,104677.21643119,1.34749831,2026-04-29 10:00:00+00:00,2026-04-29 15:00:00+00:00,77682.6328125,75740.5669922,0.0,0.0,300,-0.024999999999810302,-2616.93041076,stop_loss,75740.5669922,-0.025,75740.5669922,-0.025,75683.3984375,77896.1875,False,,1.0,False,1777456800000,1777474800000,"[{'amount': 1.34749831, 'safe_price': 77682.6328125, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777456800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 104677.21643119429}, {'amount': 1.34749831, 'safe_price': 75740.5669922, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777474800000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 102060.28602043127}]",0.0,2
BTC/USD,102086.455363,102086.455363,1.32405828,2026-05-01 04:00:00+00:00,2026-05-01 05:00:00+00:00,77101.1796875,77101.1796875,0.0,0.0,60,0.0,0.0,roi,75173.6501954,-0.025,75173.6501954,-0.025,76944.1015625,77175.53125,False,,1.0,False,1777608000000,1777611600000,"[{'amount': 1.32405828, 'safe_price': 77101.1796875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777608000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 102086.45536300218}, {'amount': 1.32405828, 'safe_price': 77101.1796875, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777611600000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 102086.45536300218}]",0.0,4
BTC/USD,102086.45503332,102086.45503332,1.32412147,2026-05-01 08:00:00+00:00,2026-05-01 09:00:00+00:00,77097.5,77185.6015625,0.0,0.0,60,0.00114272917412911,116.65717045,roi,75170.0625,-0.025,75170.0625,-0.025,77022.546875,77489.828125,False,,1.0,False,1777622400000,1777626000000,"[{'amount': 1.32412147, 'safe_price': 77097.5, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777622400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 102086.455033325}, {'amount': 1.32412147, 'safe_price': 77185.6015625, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777626000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 102203.11220377179}]",0.0,4
BTC/USD,102201.94612421,102201.94612421,1.31930773,2026-05-01 12:00:00+00:00,2026-05-01 13:00:00+00:00,77466.34375,77894.96875,0.0,0.0,60,0.005533048021245388,565.48827577,roi,75529.6851563,-0.025,78466.7638125,-0.006,77392.0078125,78940.40625,False,,1.0,False,1777636800000,1777640400000,"[{'amount': 1.31930773, 'safe_price': 77466.34375, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777636800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 102201.94612421219}, {'amount': 1.31930773, 'safe_price': 77894.96875, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777640400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 102767.43439998344}]",0.0,4
BTC/USD,102761.7790768,102761.7790768,1.31147837,2026-05-01 15:00:00+00:00,2026-05-01 16:00:00+00:00,78355.6796875,78355.6796875,0.0,0.0,60,0.0,0.0,roi,76396.7876954,-0.025,76396.7876954,-0.025,78157.0234375,78742.4375,False,,1.0,False,1777647600000,1777651200000,"[{'amount': 1.31147837, 'safe_price': 78355.6796875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777647600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 102761.7790768046}, {'amount': 1.31147837, 'safe_price': 78355.6796875, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777651200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 102761.7790768046}]",0.0,4
BTC/USD,102761.77922734,102761.77922734,1.31424313,2026-05-01 17:00:00+00:00,2026-05-01 18:00:00+00:00,78190.84375,78375.0078125,0.0,0.0,60,0.0023553149405338776,242.03635393,roi,76236.0726563,-0.025,76236.0726563,-0.025,78125.328125,78628.4609375,False,,1.0,False,1777654800000,1777658400000,"[{'amount': 1.31424313, 'safe_price': 78190.84375, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777654800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 102761.77922734093}, {'amount': 1.31424313, 'safe_price': 78375.0078125, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777658400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 103003.81558127445}]",0.0,4
BTC/USD,103001.3955941,103001.3955941,1.31282196,2026-05-01 19:00:00+00:00,2026-05-02 02:00:00+00:00,78458.0078125,78458.0078125,0.0,0.0,420,0.0,0.0,roi,76496.5576172,-0.025,76496.5576172,-0.025,77750.203125,78552.9765625,False,,1.0,False,1777662000000,1777687200000,"[{'amount': 1.31282196, 'safe_price': 78458.0078125, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777662000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 103001.39559410156}, {'amount': 1.31282196, 'safe_price': 78458.0078125, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777687200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 103001.39559410156}]",0.0,5
BTC/USD,103001.39573115,103001.39573115,1.30800419,2026-05-02 22:00:00+00:00,2026-05-02 23:00:00+00:00,78746.9921875,78746.9921875,0.0,0.0,60,0.0,0.0,roi,76778.3173829,-0.025,76778.3173829,-0.025,78605.2890625,78874.1484375,False,,1.0,False,1777759200000,1777762800000,"[{'amount': 1.30800419, 'safe_price': 78746.9921875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777759200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 103001.39573114726}, {'amount': 1.30800419, 'safe_price': 78746.9921875, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777762800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 103001.39573114726}]",0.0,5
BTC/USD,103001.39559138,103001.39559138,1.31679978,2026-05-03 02:00:00+00:00,2026-05-03 04:00:00+00:00,78221.0,78221.0,0.0,0.0,120,0.0,0.0,roi,76265.475,-0.025,76265.475,-0.025,78103.75,78296.328125,False,,1.0,False,1777773600000,1777780800000,"[{'amount': 1.31679978, 'safe_price': 78221.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777773600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 103001.39559138}, {'amount': 1.31679978, 'safe_price': 78221.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777780800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 103001.39559138}]",0.0,6
BTC/USD,103001.39532229,103001.39532229,1.31157772,2026-05-03 10:00:00+00:00,2026-05-03 11:00:00+00:00,78532.4375,78532.4375,0.0,0.0,60,0.0,0.0,roi,76569.1265625,-0.025,76569.1265625,-0.025,78379.390625,78838.0,False,,1.0,False,1777802400000,1777806000000,"[{'amount': 1.31157772, 'safe_price': 78532.4375, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777802400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 103001.3953222925}, {'amount': 1.31157772, 'safe_price': 78532.4375, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777806000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 103001.3953222925}]",0.0,6
BTC/USD,103001.39531415,103001.39531415,1.30932161,2026-05-03 12:00:00+00:00,2026-05-03 13:00:00+00:00,78667.7578125,78667.7578125,0.0,0.0,60,0.0,0.0,roi,76701.0638672,-0.025,76701.0638672,-0.025,78575.0,78863.7265625,False,,1.0,False,1777809600000,1777813200000,"[{'amount': 1.30932161, 'safe_price': 78667.7578125, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777809600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 103001.39531415259}, {'amount': 1.30932161, 'safe_price': 78667.7578125, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777813200000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 103001.39531415259}]",0.0,6
BTC/USD,103001.3950268,103001.3950268,1.30851969,2026-05-03 15:00:00+00:00,2026-05-03 16:00:00+00:00,78715.96875,78715.96875,0.0,0.0,60,0.0,0.0,roi,76748.0695313,-0.025,76748.0695313,-0.025,78583.59375,78800.0,False,,1.0,False,1777820400000,1777824000000,"[{'amount': 1.30851969, 'safe_price': 78715.96875, 'ft_order_side': 'buy', 'order_filled_timestamp': 1777820400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 103001.39502679968}, {'amount': 1.30851969, 'safe_price': 78715.96875, 'ft_order_side': 'sell', 'order_filled_timestamp': 1777824000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 103001.39502679968}]",0.0,6
