row_id,run_id,row_type,coin,provider_symbol,event_dt,entry_dt,exit_dt,horizon_hours,source_entry_price_btc,provider_entry_open_btc,provider_exit_close_btc,source_buy_return,provider_open_return,entry_alignment_ratio,aligned_source_buy_levels,is_manipulation_positive,target,source,provider,bridge_precision,parent_regime_root,regime_profit_branch_path
988,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ADA,ADABTC,2018-02-04T02:22:45+00:00,2018-02-04T03:00:00+00:00,2018-02-04T08:00:00+00:00,6,5.6569999999999995e-05,4.984e-05,5.07e-05,-0.10376524659713626,0.017255216693419007,1.135032102728732,4,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
989,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,KNC,KNCBTC,2018-02-04T05:30:06+00:00,2018-02-04T06:00:00+00:00,2018-02-04T11:00:00+00:00,6,0.000415,0.00043135,0.00042289,0.019012048192771136,-0.01961284339863223,0.9620957459139909,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
990,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ETH,ETHBTC,2018-02-04T13:17:05+00:00,2018-02-04T14:00:00+00:00,2018-02-04T19:00:00+00:00,6,0.1,0.1015,0.1023,0.02299999999999991,0.007881773399014635,0.9852216748768473,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
991,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,XLM,XLMBTC,2018-02-04T14:42:38+00:00,2018-02-04T15:00:00+00:00,2018-02-04T20:00:00+00:00,6,4.4e-05,4.686e-05,4.624e-05,0.05090909090909079,-0.013230900554844327,0.9389671361502346,2,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
992,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ETH,ETHBTC,2018-02-05T12:12:01+00:00,2018-02-05T13:00:00+00:00,2018-02-05T18:00:00+00:00,6,0.06,0.100848,0.09788,0.6313333333333333,-0.029430429953990145,0.5949547834364588,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
993,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ZEC,ZECBTC,2018-02-05T12:12:05+00:00,2018-02-05T13:00:00+00:00,2018-02-05T18:00:00+00:00,6,0.03,0.041855,0.041271,0.37570000000000014,-0.013952932743997115,0.7167602436984828,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
994,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ZEC,ZECBTC,2018-02-05T12:25:16+00:00,2018-02-05T13:00:00+00:00,2018-02-05T18:00:00+00:00,6,0.03,0.041855,0.041271,0.37570000000000014,-0.013952932743997115,0.7167602436984828,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
995,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ETH,ETHBTC,2018-02-05T12:31:26+00:00,2018-02-05T13:00:00+00:00,2018-02-05T18:00:00+00:00,6,0.065,0.100848,0.09788,0.5058461538461536,-0.029430429953990145,0.6445343487228304,2,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
996,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ETH,ETHBTC,2018-02-05T12:31:43+00:00,2018-02-05T13:00:00+00:00,2018-02-05T18:00:00+00:00,6,0.065,0.100848,0.09788,0.5058461538461536,-0.029430429953990145,0.6445343487228304,2,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
997,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ETH,ETHBTC,2018-02-05T13:20:51+00:00,2018-02-05T14:00:00+00:00,2018-02-05T19:00:00+00:00,6,0.06,0.10111,0.096309,0.6051500000000001,-0.04748293937296011,0.5934131144298288,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
998,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ETH,ETHBTC,2018-02-05T15:27:18+00:00,2018-02-05T16:00:00+00:00,2018-02-05T21:00:00+00:00,6,0.065,0.099341,0.100466,0.5456307692307691,0.011324629307134071,0.6543119155232986,2,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
999,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ETH,ETHBTC,2018-02-05T16:00:24+00:00,2018-02-05T17:00:00+00:00,2018-02-05T22:00:00+00:00,6,0.065,0.098771,0.100293,0.5429692307692306,0.015409381296129343,0.6580879002946209,2,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1000,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ETC,ETCBTC,2018-02-06T03:51:36+00:00,2018-02-06T04:00:00+00:00,2018-02-06T09:00:00+00:00,6,0.0025,0.002358,0.002353,-0.05879999999999996,-0.0021204410517386973,1.0602205258693809,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1001,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,KNC,KNCBTC,2018-02-06T06:16:46+00:00,2018-02-06T07:00:00+00:00,2018-02-06T12:00:00+00:00,6,0.00035,0.0003425,0.00035468,0.01337142857142859,0.03556204379562056,1.0218978102189782,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1002,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,KNC,KNCBTC,2018-02-06T09:49:07+00:00,2018-02-06T10:00:00+00:00,2018-02-06T15:00:00+00:00,6,0.00035,0.00035439,0.0003883,0.10942857142857143,0.09568554417449704,0.9876125172832191,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1003,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,KNC,KNCBTC,2018-02-06T12:28:52+00:00,2018-02-06T13:00:00+00:00,2018-02-06T18:00:00+00:00,6,0.00034775,0.00035753,0.00040155,0.15470884255930972,0.12312253517187366,0.9726456521131095,2,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1004,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ADA,ADABTC,2018-02-06T17:53:05+00:00,2018-02-06T18:00:00+00:00,2018-02-06T23:00:00+00:00,6,4.56e-05,4.539e-05,4.692e-05,0.02894736842105261,0.03370786516853941,1.004626569729015,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1005,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,DASH,DASHBTC,2018-02-06T19:39:19+00:00,2018-02-06T20:00:00+00:00,2018-02-07T01:00:00+00:00,6,0.066,0.067478,0.068,0.030303030303030276,0.007735854648922791,0.9780965648063074,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1006,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,DASH,DASHBTC,2018-02-07T03:11:36+00:00,2018-02-07T04:00:00+00:00,2018-02-07T09:00:00+00:00,6,0.066,0.068676,0.06796,0.029696969696969777,-0.010425767371425199,0.9610344225056788,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1007,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ETC,ETCBTC,2018-02-07T08:24:26+00:00,2018-02-07T09:00:00+00:00,2018-02-07T14:00:00+00:00,6,0.00245,0.002436,0.002381,-0.028163265306122454,-0.02257799671592775,1.0057471264367817,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1008,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ETC,ETCBTC,2018-02-07T11:01:10+00:00,2018-02-07T12:00:00+00:00,2018-02-07T17:00:00+00:00,6,0.00245,0.002421,0.002408,-0.017142857142857126,-0.00536968194960763,1.0119785212722014,2,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1009,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ADA,ADABTC,2018-02-07T11:05:01+00:00,2018-02-07T12:00:00+00:00,2018-02-07T17:00:00+00:00,6,4.5e-05,4.504e-05,4.379e-05,-0.026888888888888962,-0.027753108348135047,0.9991119005328597,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1010,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ETC,ETCBTC,2018-02-07T11:09:42+00:00,2018-02-07T12:00:00+00:00,2018-02-07T17:00:00+00:00,6,0.0024000000000000002,0.002421,0.002408,0.0033333333333331883,-0.00536968194960763,0.9913258983890956,2,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1011,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ETC,ETCBTC,2018-02-07T13:14:09+00:00,2018-02-07T14:00:00+00:00,2018-02-07T19:00:00+00:00,6,0.0024000000000000002,0.002402,0.002426,0.01083333333333325,0.009991673605328932,0.9991673605328893,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1012,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,XRP,XRPBTC,2018-02-07T15:41:01+00:00,2018-02-07T16:00:00+00:00,2018-02-07T21:00:00+00:00,6,9.5e-05,9.54e-05,9.394e-05,-0.011157894736842144,-0.015303983228511564,0.9958071278825996,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1013,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,XRP,XRPBTC,2018-02-07T15:44:19+00:00,2018-02-07T16:00:00+00:00,2018-02-07T21:00:00+00:00,6,9.5e-05,9.54e-05,9.394e-05,-0.011157894736842144,-0.015303983228511564,0.9958071278825996,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1014,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,XRP,XRPBTC,2018-02-07T16:25:45+00:00,2018-02-07T17:00:00+00:00,2018-02-07T22:00:00+00:00,6,9.5e-05,9.443e-05,9.365e-05,-0.014210526315789562,-0.008260086836810343,1.0060362173038229,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1015,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ADA,ADABTC,2018-02-08T07:21:22+00:00,2018-02-09T10:00:00+00:00,2018-02-09T15:00:00+00:00,6,4.25e-05,4.34e-05,4.341e-05,0.02141176470588224,0.00023041474654372784,0.97926267281106,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1016,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ADA,ADABTC,2018-02-08T07:30:39+00:00,2018-02-09T10:00:00+00:00,2018-02-09T15:00:00+00:00,6,4.25e-05,4.34e-05,4.341e-05,0.02141176470588224,0.00023041474654372784,0.97926267281106,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1017,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ETC,ETCBTC,2018-02-08T09:24:04+00:00,2018-02-09T10:00:00+00:00,2018-02-09T15:00:00+00:00,6,0.00245,0.002418,0.002944,0.20163265306122446,0.21753515301902393,1.0132340777502067,2,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1018,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ZEC,ZECBTC,2018-02-08T20:44:55+00:00,2018-02-09T10:00:00+00:00,2018-02-09T15:00:00+00:00,6,0.029500000000000002,0.047549,0.051426,0.7432542372881354,0.08153694083997554,0.6204126269742792,2,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1019,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ZEC,ZECBTC,2018-02-08T21:00:19+00:00,2018-02-09T10:00:00+00:00,2018-02-09T15:00:00+00:00,6,0.03,0.047549,0.051426,0.7142,0.08153694083997554,0.6309280952280805,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1020,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,DASH,DASHBTC,2018-02-08T23:04:51+00:00,2018-02-09T10:00:00+00:00,2018-02-09T15:00:00+00:00,6,0.066,0.068479,0.072113,0.092621212121212,0.053067363717343996,0.9637991208983777,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1021,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ETH,ETHBTC,2018-02-08T23:58:13+00:00,2018-02-09T10:00:00+00:00,2018-02-09T15:00:00+00:00,6,0.0975,0.10013,0.101402,0.04002051282051289,0.012703485468890552,0.9737341456107061,2,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1022,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,XLM,XLMBTC,2018-02-09T04:01:01+00:00,2018-02-09T10:00:00+00:00,2018-02-09T15:00:00+00:00,6,4.24e-05,4.448e-05,4.559e-05,0.07523584905660385,0.02495503597122295,0.9532374100719424,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1023,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,XRP,XRPBTC,2018-02-09T05:56:53+00:00,2018-02-09T10:00:00+00:00,2018-02-09T15:00:00+00:00,6,9.52e-05,9.394e-05,0.00010534,0.10651260504201687,0.12135405578028546,1.0134128166915053,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1024,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ETC,ETCBTC,2018-02-09T10:52:47+00:00,2018-02-09T11:00:00+00:00,2018-02-09T16:00:00+00:00,6,0.00252,0.00292,0.002984,0.18412698412698414,0.021917808219178214,0.8630136986301371,5,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1025,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ADA,ADABTC,2018-02-09T10:59:15+00:00,2018-02-09T11:00:00+00:00,2018-02-09T16:00:00+00:00,6,4.2e-05,4.205e-05,4.36e-05,0.03809523809523818,0.0368608799048753,0.9988109393579072,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1026,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,XLM,XLMBTC,2018-02-09T11:04:48+00:00,2018-02-09T12:00:00+00:00,2018-02-09T17:00:00+00:00,6,4.3e-05,4.321e-05,4.547e-05,0.057441860465116124,0.05230270770654921,0.9951400138856746,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1027,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,XLM,XLMBTC,2018-02-09T14:47:04+00:00,2018-02-09T15:00:00+00:00,2018-02-09T20:00:00+00:00,6,4.35e-05,4.492e-05,4.478e-05,0.029425287356321883,-0.003116651825467387,0.9683882457702583,2,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1028,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,TRX,TRXBTC,2018-02-09T14:51:26+00:00,2018-02-09T15:00:00+00:00,2018-02-09T20:00:00+00:00,6,5.1e-06,5.12e-06,5.27e-06,0.03333333333333344,0.029296875,0.99609375,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1029,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,TRX,TRXBTC,2018-02-09T15:34:05+00:00,2018-02-09T16:00:00+00:00,2018-02-09T21:00:00+00:00,6,5e-06,5.06e-06,5.22e-06,0.04399999999999982,0.031620553359683834,0.9881422924901186,3,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1030,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,XRP,XRPBTC,2018-02-10T02:56:12+00:00,2018-02-10T03:00:00+00:00,2018-02-10T08:00:00+00:00,6,0.000105,0.0001111,0.00012275,0.1690476190476191,0.10486048604860487,0.9450945094509451,2,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1031,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ADX,ADXBTC,2018-02-10T05:01:34+00:00,2018-02-10T06:00:00+00:00,2018-02-10T11:00:00+00:00,6,0.00015000000000000001,0.00015208,0.00015517,0.03446666666666642,0.020318253550762666,0.9863229879011048,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1032,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ADX,ADXBTC,2018-02-10T05:17:42+00:00,2018-02-10T06:00:00+00:00,2018-02-10T11:00:00+00:00,6,0.00015000000000000001,0.00015208,0.00015517,0.03446666666666642,0.020318253550762666,0.9863229879011048,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1033,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,STEEM,STEEMBTC,2018-02-10T06:50:32+00:00,2018-02-10T07:00:00+00:00,2018-02-10T12:00:00+00:00,6,0.0004,0.0005204,0.00051,0.27500000000000013,-0.0199846272098384,0.7686395080707149,1,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1034,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,ZEC,ZECBTC,2018-02-10T07:04:53+00:00,2018-02-10T08:00:00+00:00,2018-02-10T13:00:00+00:00,6,0.035500000000000004,0.055144,0.054903,0.54656338028169,-0.004370375743507848,0.643769041056144,2,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
1035,20260511T193407+0800-codex-board-b-mehrnoom-binance-intraday-pnl-bridge-v1,positive_direct_event,DASH,DASHBTC,2018-02-10T07:13:39+00:00,2018-02-10T08:00:00+00:00,2018-02-10T13:00:00+00:00,6,0.0727,0.0741,0.073841,0.015694635488308073,-0.0034952766531712864,0.9811066126855601,4,True,1,Mehrnoom_Mirtaheri_Telegram_price_extract_buy_levels,binance_public_api,source_buy_to_provider_1h_exit_intraday,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpEvent -> SourceBuyBinanceIntradayExit -> pnl_bridge
