row_id,variant_id,recipe_id,strategy_class,pair,open_date,close_date,open_session_date,source_regime_session_date,source_context_attachment_policy,parent_regime_root,parent_regime_confidence_floor,source_panel_mean_confidence,source_panel_ticker_count,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,year_fold,profit_ratio_net,profit_abs,stake_amount,fee_open,fee_close,exit_reason,is_open
1315,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,SOL/USDT,2022-03-07T03:00:00+00:00,2022-03-07T09:00:00+00:00,2022-03-07,2022-03-07,source_panel_previous_session_context_asof,Bear,0.963920242,0.48173076923076924,26,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.003838266996161733,2.90572704,756.28512,0.001,0.001,rootaware_time_exit,False
1316,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BNB/USDT,2022-03-07T03:00:00+00:00,2022-03-07T09:00:00+00:00,2022-03-07,2022-03-07,source_panel_previous_session_context_asof,Bear,0.963920242,0.48173076923076924,26,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.021912745571879794,16.5885394,756.2707,0.001,0.001,exit_signal,False
1317,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2022-03-07T03:00:00+00:00,2022-03-07T09:00:00+00:00,2022-03-07,2022-03-07,source_panel_previous_session_context_asof,Bear,0.963920242,0.48173076923076924,26,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.021690528572551042,16.2784323,749.736,0.001,0.001,rootaware_time_exit,False
1318,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BTC/USDT,2022-03-07T20:00:00+00:00,2022-03-08T02:00:00+00:00,2022-03-07,2022-03-07,source_panel_previous_session_context_asof,Bear,0.963920242,0.48173076923076924,26,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.023682487935977166,18.08704524,762.967823,0.001,0.001,exit_signal,False
1319,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,ETH/USDT,2022-03-07T20:00:00+00:00,2022-03-08T02:00:00+00:00,2022-03-07,2022-03-07,source_panel_previous_session_context_asof,Bear,0.963920242,0.48173076923076924,26,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.023533451260158728,17.9693763,762.8046,0.001,0.001,rootaware_time_exit,False
1320,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,SOL/USDT,2022-03-07T20:00:00+00:00,2022-03-08T02:00:00+00:00,2022-03-07,2022-03-07,source_panel_previous_session_context_asof,Bear,0.963920242,0.48173076923076924,26,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.02682157275137111,20.482872,762.90864,0.001,0.001,rootaware_time_exit,False
1321,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BTC/USDT,2022-03-10T05:00:00+00:00,2022-03-10T11:00:00+00:00,2022-03-10,2022-03-10,source_panel_previous_session_context_asof,Bear,0.963920242,0.50028,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,-0.014337542282444962,-11.10562998,773.8101291,0.001,0.001,rootaware_time_exit,False
1322,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,ETH/USDT,2022-03-10T05:00:00+00:00,2022-03-10T11:00:00+00:00,2022-03-10,2022-03-10,source_panel_previous_session_context_asof,Bear,0.963920242,0.50028,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,-0.006833011778912023,-5.29463897,774.08759,0.001,0.001,rootaware_time_exit,False
1323,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,SOL/USDT,2022-03-10T05:00:00+00:00,2022-03-10T11:00:00+00:00,2022-03-10,2022-03-10,source_panel_previous_session_context_asof,Bear,0.963920242,0.50028,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,-0.011716463387538166,-9.07944385,774.15626,0.001,0.001,rootaware_time_exit,False
1324,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BNB/USDT,2022-03-10T05:00:00+00:00,2022-03-10T11:00:00+00:00,2022-03-10,2022-03-10,source_panel_previous_session_context_asof,Bear,0.963920242,0.50028,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,-0.0025277270500200437,-1.9582836,773.9472,0.001,0.001,rootaware_time_exit,False
1325,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2022-03-10T05:00:00+00:00,2022-03-10T11:00:00+00:00,2022-03-10,2022-03-10,source_panel_previous_session_context_asof,Bear,0.963920242,0.50028,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,-0.013629411650823766,-10.5604928,774.0571,0.001,0.001,rootaware_time_exit,False
1326,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BTC/USDT,2022-03-10T12:00:00+00:00,2022-03-10T18:00:00+00:00,2022-03-10,2022-03-10,source_panel_previous_session_context_asof,Bear,0.963920242,0.50028,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.00024643295919001863,0.18902746,766.2880079,0.001,0.001,rootaware_time_exit,False
1327,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,SOL/USDT,2022-03-10T12:00:00+00:00,2022-03-10T18:00:00+00:00,2022-03-10,2022-03-10,source_panel_previous_session_context_asof,Bear,0.963920242,0.50028,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,-0.0005389347494610652,-0.4135752,766.6272,0.001,0.001,rootaware_time_exit,False
1328,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2022-03-10T12:00:00+00:00,2022-03-10T18:00:00+00:00,2022-03-10,2022-03-10,source_panel_previous_session_context_asof,Bear,0.963920242,0.50028,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,-0.009791687966780446,-7.511805,766.395,0.001,0.001,rootaware_time_exit,False
1329,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BNB/USDT,2022-03-10T14:00:00+00:00,2022-03-10T20:00:00+00:00,2022-03-10,2022-03-10,source_panel_previous_session_context_asof,Bear,0.963920242,0.50028,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.0012457748102385157,0.9557904,766.4592,0.001,0.001,rootaware_time_exit,False
1330,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2022-03-10T19:00:00+00:00,2022-03-10T21:00:00+00:00,2022-03-10,2022-03-10,source_panel_previous_session_context_asof,Bear,0.963920242,0.50028,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.01700893641274541,13.015535,764.453,0.001,0.001,exit_signal,False
1331,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BNB/USDT,2022-03-11T03:00:00+00:00,2022-03-11T06:00:00+00:00,2022-03-11,2022-03-11,source_panel_previous_session_context_asof,Bear,0.963920242,0.48024,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.011392495784609694,8.7541994,767.6504,0.001,0.001,exit_signal,False
1332,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BTC/USDT,2022-03-11T02:00:00+00:00,2022-03-11T08:00:00+00:00,2022-03-11,2022-03-11,source_panel_previous_session_context_asof,Bear,0.963920242,0.48024,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.009686955661711717,7.4449146,767.7827155,0.001,0.001,exit_signal,False
1333,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,ETH/USDT,2022-03-11T02:00:00+00:00,2022-03-11T08:00:00+00:00,2022-03-11,2022-03-11,source_panel_previous_session_context_asof,Bear,0.963920242,0.48024,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.015242680313108256,11.71461182,767.772378,0.001,0.001,exit_signal,False
1334,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,SOL/USDT,2022-03-11T05:00:00+00:00,2022-03-11T08:00:00+00:00,2022-03-11,2022-03-11,source_panel_previous_session_context_asof,Bear,0.963920242,0.48024,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.019441752833035585,14.94334735,767.85355,0.001,0.001,exit_signal,False
1335,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2022-03-11T20:00:00+00:00,2022-03-12T02:00:00+00:00,2022-03-11,2022-03-11,source_panel_previous_session_context_asof,Bear,0.963920242,0.48024,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.019375780993922093,15.0475074,775.8384,0.001,0.001,rootaware_time_exit,False
1336,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,ETH/USDT,2022-03-13T13:00:00+00:00,2022-03-13T16:00:00+00:00,2022-03-13,2022-03-11,source_panel_previous_session_context_asof,Bear,0.963920242,0.48024,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.013608610374739377,10.61537204,779.268932,0.001,0.001,exit_signal,False
1337,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BTC/USDT,2022-03-13T13:00:00+00:00,2022-03-13T19:00:00+00:00,2022-03-13,2022-03-11,source_panel_previous_session_context_asof,Bear,0.963920242,0.48024,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.01058291490444656,8.25462209,779.2159144,0.001,0.001,exit_signal,False
1338,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,SOL/USDT,2022-03-13T13:00:00+00:00,2022-03-13T19:00:00+00:00,2022-03-13,2022-03-11,source_panel_previous_session_context_asof,Bear,0.963920242,0.48024,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.005088844132073234,3.96991301,779.34143,0.001,0.001,rootaware_time_exit,False
1339,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BNB/USDT,2022-03-13T13:00:00+00:00,2022-03-13T19:00:00+00:00,2022-03-13,2022-03-11,source_panel_previous_session_context_asof,Bear,0.963920242,0.48024,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.009911975737850433,7.7297766,779.0631,0.001,0.001,exit_signal,False
1340,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2022-03-13T13:00:00+00:00,2022-03-13T19:00:00+00:00,2022-03-13,2022-03-11,source_panel_previous_session_context_asof,Bear,0.963920242,0.48024,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.005131602216900117,4.0014576,778.9887,0.001,0.001,rootaware_time_exit,False
1341,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,SOL/USDT,2022-03-13T21:00:00+00:00,2022-03-14T03:00:00+00:00,2022-03-13,2022-03-11,source_panel_previous_session_context_asof,Bear,0.963920242,0.48024,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,-0.011144787415973858,-8.7701859,786.1455,0.001,0.001,rootaware_time_exit,False
1342,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2022-03-13T22:00:00+00:00,2022-03-14T04:00:00+00:00,2022-03-13,2022-03-11,source_panel_previous_session_context_asof,Bear,0.963920242,0.48024,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,-0.026915830617939958,-21.1797792,786.1032,0.001,0.001,rootaware_time_exit,False
1343,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BTC/USDT,2022-03-13T23:00:00+00:00,2022-03-14T05:00:00+00:00,2022-03-13,2022-03-11,source_panel_previous_session_context_asof,Bear,0.963920242,0.48024,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.019139698913303964,15.06084314,786.1041812,0.001,0.001,rootaware_time_exit,False
1344,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,ETH/USDT,2022-03-13T23:00:00+00:00,2022-03-14T05:00:00+00:00,2022-03-13,2022-03-11,source_panel_previous_session_context_asof,Bear,0.963920242,0.48024,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.02407542873234389,18.9425119,786.012516,0.001,0.001,exit_signal,False
1345,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BNB/USDT,2022-03-13T23:00:00+00:00,2022-03-14T05:00:00+00:00,2022-03-13,2022-03-11,source_panel_previous_session_context_asof,Bear,0.963920242,0.48024,25,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,0.016192589514876177,12.7420332,786.1191,0.001,0.001,exit_signal,False
1346,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2022-03-14T14:00:00+00:00,2022-03-14T20:00:00+00:00,2022-03-14,2022-03-14,source_panel_previous_session_context_asof,Bear,0.963920242,0.49066666666666664,24,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,RootAwareDenseReadbackV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2022,-0.013199760431128285,-10.4269309,789.1442,0.001,0.001,rootaware_time_exit,False
1347,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BTC/USDT,2022-03-18T01:00:00+00:00,2022-03-18T07:00:00+00:00,2022-03-18,2022-03-18,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.615909090909091,11,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2022,0.008074098969797293,6.3635442,787.3555968,0.001,0.001,rootaware_time_exit,False
1348,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,SOL/USDT,2022-03-18T03:00:00+00:00,2022-03-18T09:00:00+00:00,2022-03-18,2022-03-18,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.615909090909091,11,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2022,-0.0009544307208998738,-0.75232227,787.45443,0.001,0.001,rootaware_time_exit,False
1349,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,SOL/USDT,2022-03-18T10:00:00+00:00,2022-03-18T16:00:00+00:00,2022-03-18,2022-03-18,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.615909090909091,11,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2022,0.030210668657815524,23.844764,788.4944,0.001,0.001,exit_signal,False
1350,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BTC/USDT,2022-03-18T11:00:00+00:00,2022-03-18T16:00:00+00:00,2022-03-18,2022-03-18,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.615909090909091,11,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2022,0.011857128288611185,9.3579616,788.4382086,0.001,0.001,exit_signal,False
1351,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,AVAX/USDT,2022-03-18T13:00:00+00:00,2022-03-18T16:00:00+00:00,2022-03-18,2022-03-18,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.615909090909091,11,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2022,0.05007279101012918,39.489198,787.848,0.001,0.001,exit_signal,False
1352,baseline,RootAwareDenseReadbackV1,RootAwareDenseReadbackV1,BNB/USDT,2022-03-20T02:00:00+00:00,2022-03-20T08:00:00+00:00,2022-03-20,2022-03-18,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.615909090909091,11,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,RootAwareDenseReadbackV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> RootAwareDenseReadbackV1,board-b-rootaware-multibranch-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2022,0.0020394270710326337,1.639022,802.865,0.001,0.001,rootaware_time_exit,False
