root_name,path,suffix,hits,disposition,post_20260130_hint,accepted_r5_source_control_rows
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T122120-codex-source-window-attachability-v1/source-window-attachability/mainregimev2_source_window_attachability_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T122120-codex-source-window-attachability-v1/source-window-attachability/mainregimev2_source_window_attachability_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T122239-codex-source-window-attachability-v1/checks/source_window_attachability_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T122239-codex-source-window-attachability-v1/source-window-attachability/source_window_attachability_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T122652-codex-negative-raw-prune-v2/cleanup/negative_raw_prune_manifest.md,.md,main_regime_v2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T123100-codex-crosswalk-decision-package-v1/checks/crosswalk_decision_package_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T123100-codex-crosswalk-decision-package-v1/crosswalk-decision/approved_crosswalk_slot_actions_v1.csv,.csv,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T123100-codex-crosswalk-decision-package-v1/crosswalk-decision/crosswalk_decision_package_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T123500-codex-sideways-dated-window-materialization-v1/checks/sideways_dated_window_materialization_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T123500-codex-sideways-dated-window-materialization-v1/sideways-windows/sideways_dated_window_materialization_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T123500-codex-sideways-dated-window-materialization-v1/sideways-windows/sideways_dated_window_materialization_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T123826-codex-source-window-label-panel-materialization-v1/checks/source_window_label_panel_materialization_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T123826-codex-source-window-label-panel-materialization-v1/source-window-label-panel/source_window_label_panel_materialization_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T124000-codex-unified-source-label-panel-v1/checks/unified_source_label_panel_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T124000-codex-unified-source-label-panel-v1/unified-panel/unified_source_label_panel_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T124000-codex-unified-source-label-panel-v1/unified-panel/unified_source_label_panel_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T124027-codex-unified-source-label-panel-v1/checks/unified_source_label_panel_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T124027-codex-unified-source-label-panel-v1/unified-source-label-panel/unified_source_label_panel_coverage_v1.csv,.csv,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T124027-codex-unified-source-label-panel-v1/unified-source-label-panel/unified_source_label_panel_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T124027-codex-unified-source-label-panel-v1/unified-source-label-panel/unified_source_label_panel_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T124107-codex-source-window-slot-calibration-v1/checks/source_window_slot_calibration_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T124107-codex-source-window-slot-calibration-v1/source-window-slot-calibration/source_window_slot_calibration_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T124600-codex-targeted-calibration-overlap-v1/calibration-overlap/targeted_calibration_overlap_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T124600-codex-targeted-calibration-overlap-v1/calibration-overlap/targeted_calibration_overlap_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T124600-codex-targeted-calibration-overlap-v1/checks/targeted_calibration_overlap_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T125122-codex-stock-market-regimes-parent-root-abstain/checks/stock_market_regimes_parent_root_abstain_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T125122-codex-stock-market-regimes-parent-root-abstain/parent-root-abstain/stock_market_regimes_parent_root_abstain.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,True,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T125122-codex-stock-market-regimes-parent-root-abstain/parent-root-abstain/stock_market_regimes_parent_root_abstain.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T125200-codex-accepted-root-dated-window-inventory-v1/accepted-root-windows/accepted_root_dated_window_inventory_v1.json,.json,MainRegimeV2|main_regime_v2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T125200-codex-accepted-root-dated-window-inventory-v1/accepted-root-windows/accepted_root_dated_window_inventory_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T125200-codex-accepted-root-dated-window-inventory-v1/checks/accepted_root_dated_window_inventory_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T125337-codex-post-calibration-acquisition-request-v4/acquisition-request/post_calibration_acquisition_request_v4.csv,.csv,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T125337-codex-post-calibration-acquisition-request-v4/acquisition-request/post_calibration_acquisition_request_v4.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T125337-codex-post-calibration-acquisition-request-v4/acquisition-request/post_calibration_acquisition_request_v4.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T130102-current-goal-completion-audit-v10-cross-context/completion-audit/current_goal_completion_audit_v10_cross_context.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T130102-current-goal-completion-audit-v10-cross-context/completion-audit/current_goal_completion_audit_v10_cross_context.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T130457-codex-spoofing-appendix-direct-case-inventory/direct-case-inventory/spoofing_appendix_direct_case_inventory.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T130600-codex-stock-regime-same-source-timeframe-rollup-v1/checks/stock_regime_same_source_timeframe_rollup_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T130600-codex-stock-regime-same-source-timeframe-rollup-v1/timeframe-rollup/stock_regime_same_source_timeframe_rollup_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T130600-codex-stock-regime-same-source-timeframe-rollup-v1/timeframe-rollup/stock_regime_same_source_timeframe_rollup_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T130633-codex-parent-regime-taxonomy-pivot-v3/taxonomy/parent_regime_taxonomy_pivot_v3.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T130655-codex-stock-panel-derived-timeframe-probe-v1/derived-timeframe-probe/stock_panel_derived_timeframe_probe_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T130655-codex-stock-panel-derived-timeframe-probe-v1/derived-timeframe-probe/stock_panel_derived_timeframe_probe_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T130749-codex-negative-raw-prune-v3/cleanup/negative_raw_prune_v3_manifest.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T130916-codex-mainregimev2-relock-after-taxonomy-drift-v10/checks/mainregimev2_relock_after_taxonomy_drift_v10_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T130916-codex-mainregimev2-relock-after-taxonomy-drift-v10/taxonomy/mainregimev2_relock_after_taxonomy_drift_v10.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T130916-codex-mainregimev2-relock-after-taxonomy-drift-v10/taxonomy/mainregimev2_relock_after_taxonomy_drift_v10.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T131000-codex-stock-regime-rollup-parent-root-gate-v1/checks/stock_regime_rollup_parent_root_gate_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T131000-codex-stock-regime-rollup-parent-root-gate-v1/rollup-parent-root-gate/stock_regime_rollup_parent_root_gate_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,True,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T131311-codex-direct-manipulation-variety-matrix-v1/checks/direct_manipulation_variety_matrix_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T131311-codex-direct-manipulation-variety-matrix-v1/direct-manipulation/direct_manipulation_variety_matrix_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T131311-codex-direct-manipulation-variety-matrix-v1/direct-manipulation/direct_manipulation_variety_matrix_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T131411-codex-source-consensus-timeframe-gate-v1/checks/source_consensus_timeframe_gate_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T131411-codex-source-consensus-timeframe-gate-v1/source-consensus-gate/source_consensus_timeframe_gate_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,True,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T131922-codex-negative-raw-prune-v4/cleanup/negative_raw_prune_v4_manifest.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T131922-codex-source-consensus-axiswise-timeframe-gate-v1/checks/source_consensus_axiswise_timeframe_gate_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T131922-codex-source-consensus-axiswise-timeframe-gate-v1/source-consensus-axiswise/source_consensus_axiswise_timeframe_gate_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,True,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T132538-current-goal-completion-audit-v11-after-axiswise/checks/current_goal_completion_audit_v11_after_axiswise_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T132538-current-goal-completion-audit-v11-after-axiswise/completion-audit/current_goal_completion_audit_v11_after_axiswise.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T132538-current-goal-completion-audit-v11-after-axiswise/completion-audit/current_goal_completion_audit_v11_after_axiswise.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T132625-current-goal-completion-audit-v11-after-axiswise/completion-audit/current_goal_completion_audit_v11_after_axiswise.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T132625-current-goal-completion-audit-v11-after-axiswise/completion-audit/current_goal_completion_audit_v11_after_axiswise.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T132625-current-goal-completion-audit-v11-after-axiswise/completion-audit/targeted_unsupported_cell_targets_v11.csv,.csv,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T133057-codex-targeted-native-source-label-probe-v1/checks/targeted_native_source_label_probe_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T133057-codex-targeted-native-source-label-probe-v1/source-probe/targeted_native_source_label_probe_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T133057-codex-targeted-native-source-label-probe-v1/source-probe/targeted_native_source_label_probe_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T133337-codex-finra-manipulation-acquisition-schema-v1/acquisition-schema/finra_manipulation_acquisition_schema_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T133337-codex-finra-manipulation-acquisition-schema-v1/acquisition-schema/finra_manipulation_acquisition_schema_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T133337-codex-finra-manipulation-acquisition-schema-v1/checks/finra_manipulation_acquisition_schema_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T133453-codex-post-axiswise-acquisition-request-v12/acquisition-request/post_axiswise_acquisition_request_v12.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T133453-codex-post-axiswise-acquisition-request-v12/acquisition-request/post_axiswise_acquisition_request_v12.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T134007-codex-post-axiswise-remaining-target-selector-v1/checks/post_axiswise_remaining_target_selector_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T134007-codex-post-axiswise-remaining-target-selector-v1/target-selector/post_axiswise_remaining_target_selector_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T134007-codex-post-axiswise-remaining-target-selector-v1/target-selector/post_axiswise_remaining_target_selector_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T134007-codex-post-axiswise-remaining-target-selector-v1/target-selector/post_axiswise_top_label_slots_v1.csv,.csv,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T134038-codex-local-row-export-acquisition-check-v1/acquisition-check/local_row_export_acquisition_check_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,True,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T134038-codex-local-row-export-acquisition-check-v1/acquisition-check/local_row_export_acquisition_check_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T134054-codex-local-row-export-inventory-v1/checks/local_row_export_inventory_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T134054-codex-local-row-export-inventory-v1/local-inventory/local_row_export_inventory_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T134054-codex-local-row-export-inventory-v1/local-inventory/local_row_export_inventory_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T134237-codex-yfinance-intraday-source-label-attack-map-v1/source-label-attack/yfinance_intraday_source_label_attack_map_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T134756-codex-daily-to-intraday-source-attachment-v1/daily-intraday-attachment/daily_to_intraday_source_attachment_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,True,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T135908-codex-crosswalk-tracking-source-attachment-v1/checks/crosswalk_tracking_source_attachment_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T135908-codex-crosswalk-tracking-source-attachment-v1/crosswalk-attachment/crosswalk_tracking_source_attachment_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,True,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T135908-codex-crosswalk-tracking-source-attachment-v1/crosswalk-attachment/crosswalk_tracking_source_attachment_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T135932-codex-es-nq-source-crosswalk-calibration-v1/crosswalk-calibration/es_nq_source_crosswalk_calibration_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T135932-codex-es-nq-source-crosswalk-calibration-v1/crosswalk-calibration/es_nq_source_crosswalk_calibration_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T140042-codex-positive-regime-factor-index-v1/positive-factor-index/do_not_repeat_negative_lanes_v1.csv,.csv,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T140042-codex-positive-regime-factor-index-v1/positive-factor-index/positive_regime_factor_index_v1.csv,.csv,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T140042-codex-positive-regime-factor-index-v1/positive-factor-index/positive_regime_factor_index_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T140042-codex-positive-regime-factor-index-v1/positive-factor-index/positive_regime_factor_index_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T140304-codex-source-taxonomy-strategy-reset-v1/source-taxonomy-reset/source_taxonomy_strategy_reset_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T140304-codex-source-taxonomy-strategy-reset-v1/source-taxonomy-reset/source_taxonomy_strategy_reset_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T140643-codex-amd-cvx-exact-intraday-source-attachment-v1/checks/amd_cvx_exact_intraday_source_attachment_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T140643-codex-amd-cvx-exact-intraday-source-attachment-v1/exact-intraday-attachment/amd_cvx_exact_intraday_source_attachment_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,True,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T140643-codex-amd-cvx-exact-intraday-source-attachment-v1/exact-intraday-attachment/amd_cvx_exact_intraday_source_attachment_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T140846-codex-ndx-source-label-availability-probe-v1/ndx-source-label-probe/ndx_source_label_availability_probe_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T140846-codex-ndx-source-label-availability-probe-v1/ndx-source-label-probe/ndx_source_label_availability_probe_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T141625-current-goal-completion-audit-v12-after-positive-index/checks/current_goal_completion_audit_v12_after_positive_index_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T141625-current-goal-completion-audit-v12-after-positive-index/completion-audit/current_goal_completion_audit_v12_after_positive_index.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T141625-current-goal-completion-audit-v12-after-positive-index/completion-audit/current_goal_completion_audit_v12_after_positive_index.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T141910-codex-exact-1h-source-universe-expansion-v1/checks/exact_1h_source_universe_expansion_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T141910-codex-exact-1h-source-universe-expansion-v1/exact-1h-universe/exact_1h_source_universe_expansion_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T141910-codex-exact-1h-source-universe-expansion-v1/exact-1h-universe/exact_1h_source_universe_expansion_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T142354-current-goal-completion-audit-v12-after-positive-index/completion-audit/current_goal_completion_audit_v12_after_positive_index.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,True,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T142354-current-goal-completion-audit-v12-after-positive-index/completion-audit/current_goal_completion_audit_v12_after_positive_index.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T142354-current-goal-completion-audit-v12-after-positive-index/completion-audit/current_goal_completion_audit_v12_checklist.csv,.csv,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T142858-codex-positive-target-selector-v1/positive-target-selector/positive_target_selector_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T143726-codex-yfinance-native-interval-overlap-preflight-v1/native-interval-overlap/yfinance_native_interval_overlap_preflight_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,True,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T144604-codex-pfe-tsla-rare-root-exact-loop-v1/rare-root-loop/pfe_tsla_rare_root_exact_loop_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T144838-codex-market-regime-context-packet-v1/market-regime-context/market_regime_context_packet_v1_layers.csv,.csv,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T151028-codex-board-b-main-root-context-pivot-v1/board-b-pivot/board_b_main_root_context_pivot_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T151028-codex-board-b-main-root-context-pivot-v1/checks/board_b_main_root_context_pivot_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T151712-codex-board-b-recipe-selection-v1/checks/board_b_recipe_selection_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T151712-codex-board-b-recipe-selection-v1/recipe-selection/board_b_recipe_selection_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T151950-codex-direct-manipulation-row-intake-manifest-v1/direct-manipulation-intake/direct_manipulation_row_intake_manifest_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T153637-codex-regime-factor-consumer-map-v1/regime-factor-map/regime_factor_consumer_map_v1.csv,.csv,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T153637-codex-regime-factor-consumer-map-v1/regime-factor-map/regime_factor_consumer_map_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T153637-codex-regime-factor-consumer-map-v1/regime-factor-map/regime_factor_consumer_map_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T153806-codex-bull-anchor-exact-loop-v1/bull-anchor-loop/bull_anchor_exact_loop_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T153806-codex-bull-anchor-exact-loop-v1/bull-anchor-loop/bull_anchor_exact_loop_v1.md,.md,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T153806-codex-bull-anchor-exact-loop-v1/checks/bull_anchor_exact_loop_v1_assertions.out,.out,MainRegimeV2,documentation_or_assertion_only,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T160441-codex-regime-downstream-consumer-contract-v1/downstream-consumer-contract/bundle-templates/bear_regime_consumer_bundle_template_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
board_a_runs,docs/experiments/actionable-regime-confidence/runs/20260511T160441-codex-regime-downstream-consumer-contract-v1/downstream-consumer-contract/bundle-templates/bull_regime_consumer_bundle_template_v1.json,.json,MainRegimeV2,local_candidate_not_required_r5_root,False,0
