label,threshold,calibration_support,calibration_label_hits,calibration_precision,calibration_wilson95_lcb,heldout_market_support,heldout_market_label_hits,heldout_market_precision,heldout_market_wilson95_lcb,heldout_time_support,heldout_time_label_hits,heldout_time_precision,heldout_time_wilson95_lcb,test_support,test_label_hits,test_precision,test_wilson95_lcb,min_split_support,min_split_wilson95_lcb,accepted_extra_trees_confidence_95,blockers
Bear,0.825,12718,12365,0.9722440635,0.9692433495,1978,1863,0.9418604651,0.930665954,6685,5401,0.8079281975,0.798309286,2657,1960,0.7376740685,0.7206129908,1978,0.7206129908,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.83,12455,12123,0.9733440385,0.9703659363,1946,1838,0.9445015416,0.9334258902,6562,5326,0.8116427918,0.8020011995,2578,1922,0.7455391777,0.7283691114,1946,0.7283691114,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.835,12184,11870,0.9742284964,0.9712619584,1910,1812,0.9486910995,0.9378650621,6409,5225,0.8152597909,0.8055706406,2519,1891,0.7506947201,0.7334275873,1910,0.7334275873,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.84,11889,11595,0.9752712591,0.9723224662,1878,1781,0.9483493078,0.93739277,6268,5128,0.8181238034,0.8083803825,2441,1853,0.7591151168,0.7417526392,1878,0.7417526392,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.845,11619,11346,0.9765040021,0.9735882544,1842,1751,0.950597177,0.9397289429,6129,5041,0.8224832762,0.8127160103,2356,1813,0.769524618,0.7520887689,1842,0.7520887689,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.85,11347,11092,0.9775270997,0.9746340639,1798,1713,0.9527252503,0.9419134903,5959,4931,0.8274878335,0.8176846775,2274,1769,0.7779243624,0.7603803254,1798,0.7603803254,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.855,11054,10818,0.9786502623,0.975784697,1768,1685,0.9530542986,0.9421741847,5841,4859,0.8318781031,0.8220700356,2197,1723,0.7842512517,0.7665627103,1768,0.7665627103,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.86,10750,10526,0.9791627907,0.9762865172,1730,1647,0.9520231214,0.9409122442,5718,4770,0.834207765,0.8243447191,2103,1672,0.7950546838,0.7772717864,1730,0.7772717864,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.865,10441,10236,0.9803658653,0.9775226273,1688,1612,0.9549763033,0.9440087442,5570,4671,0.8385996409,0.8287051684,2027,1627,0.8026640355,0.7847727391,1688,0.7847727391,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.87,10110,9916,0.9808110781,0.9779485547,1639,1568,0.956680903,0.9457112521,5432,4589,0.844808542,0.8349361864,1937,1563,0.8069179143,0.7887393604,1639,0.7887393604,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.875,9790,9617,0.982328907,0.9795235266,1598,1535,0.9605757196,0.9498775451,5289,4495,0.8498771034,0.8399969359,1860,1517,0.8155913978,0.7973225413,1598,0.7973225413,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.88,9473,9320,0.9838488335,0.9811071911,1557,1501,0.9640333976,0.953583303,5143,4391,0.8537818394,0.8438614089,1791,1475,0.8235622557,0.8052210068,1557,0.8052210068,False,heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.885,9132,8996,0.9851073149,0.9824112571,1518,1470,0.9683794466,0.9583263544,4991,4289,0.8593468243,0.8494249594,1738,1443,0.830264672,0.8118918397,1518,0.8118918397,False,heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.89,8841,8719,0.986200656,0.98354917,1467,1422,0.9693251534,0.9592022198,4826,4169,0.8638624119,0.853897201,1676,1405,0.8383054893,0.819908781,1467,0.819908781,False,heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.895,8513,8403,0.9870785857,0.9844503521,1416,1376,0.9717514124,0.9617631069,4665,4055,0.8692390139,0.8592598648,1590,1349,0.848427673,0.8299626004,1416,0.8299626004,False,heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.9,8205,8104,0.9876904327,0.985066039,1357,1321,0.9734708917,0.9634921604,4502,3934,0.8738338516,0.8638149426,1512,1293,0.8551587302,0.8365188146,1357,0.8365188146,False,heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.905,7869,7785,0.9893252002,0.9868038872,1300,1268,0.9753846154,0.9654575847,4354,3821,0.877583831,0.8675138817,1449,1249,0.861973775,0.8432544208,1300,0.8432544208,False,heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.91,7530,7460,0.9907038513,0.9882722257,1239,1210,0.9765940274,0.966587389,4199,3704,0.8821147892,0.8720100807,1374,1197,0.8711790393,0.8524252558,1239,0.8524252558,False,heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.915,7165,7106,0.9917655269,0.9893935555,1184,1162,0.9814189189,0.9720263129,4014,3559,0.8866467364,0.8764674337,1294,1137,0.8786707883,0.8597509579,1184,0.8597509579,False,heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.92,6818,6766,0.99237313,0.9900128668,1126,1107,0.9831261101,0.9737957424,3852,3424,0.8888888889,0.8785743596,1226,1088,0.8874388254,0.8685233195,1126,0.8685233195,False,heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.925,6479,6430,0.9924371045,0.9900162916,1064,1048,0.984962406,0.9757127014,3645,3268,0.8965706447,0.8862636899,1159,1036,0.8938740293,0.874822517,1064,0.874822517,False,heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.93,6138,6098,0.9934832193,0.99113872,992,983,0.9909274194,0.9828476934,3433,3098,0.9024177105,0.8920366751,1087,982,0.9034038638,0.884395537,992,0.884395537,False,heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.935,5773,5738,0.9939372943,0.9915802935,931,925,0.9935553169,0.9860112947,3218,2921,0.9077066501,0.8972143825,999,917,0.9179179179,0.8992531746,931,0.8972143825,False,heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.94,5390,5363,0.9949907236,0.9927214315,847,843,0.9952774498,0.9879206437,2988,2736,0.9156626506,0.9051570143,924,856,0.9264069264,0.9077481891,847,0.9051570143,False,heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.945,5004,4981,0.9954036771,0.9931121156,772,769,0.9961139896,0.9886375716,2723,2523,0.9265515975,0.9161408828,847,788,0.9303423849,0.9111841887,772,0.9111841887,False,heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.95,4616,4596,0.9956672444,0.9933167913,685,682,0.995620438,0.9872035682,2443,2296,0.9398280802,0.9296897933,742,699,0.9420485175,0.9228494029,685,0.9228494029,False,heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.955,4204,4191,0.9969077069,0.9947162212,597,594,0.9949748744,0.9853309767,2161,2051,0.94909764,0.9390075941,659,625,0.9484066768,0.9287688108,597,0.9287688108,False,heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.96,3764,3757,0.9981402763,0.9961659556,522,520,0.9961685824,0.9861391314,1868,1794,0.960385439,0.9505540863,573,548,0.9563699825,0.9363864018,522,0.9363864018,False,test_wilson95_below_0.95
Bear,0.965,3348,3346,0.9994026284,0.9978243881,432,430,0.9953703704,0.9832789914,1554,1514,0.9742599743,0.9651402927,486,471,0.9691358025,0.9497052197,432,0.9497052197,False,test_wilson95_below_0.95
Bear,0.97,2796,2794,0.9992846924,0.9973955055,355,353,0.9943661972,0.9796942,1266,1249,0.9865718799,0.9786004493,396,386,0.9747474747,0.9541461075,355,0.9541461075,True,
Bear,0.975,2254,2253,0.9995563443,0.9974911331,270,270,1.0,0.9859719604,971,964,0.9927909372,0.9851944753,271,267,0.9852398524,0.9626698212,270,0.9626698212,True,
Bear,0.98,1707,1707,1.0,0.9977546378,192,192,1.0,0.9803848539,722,717,0.9930747922,0.9838920218,177,177,1.0,0.9787578642,177,0.9787578642,True,
Bear,0.985,1201,1201,1.0,0.9968116479,118,118,1.0,0.968471661,480,480,1.0,0.9920605009,111,111,1.0,0.9665498953,111,0.9665498953,True,
Bear,0.99,746,746,1.0,0.994876972,50,50,1.0,0.9286524009,297,297,1.0,0.9872309527,66,66,1.0,0.944997443,50,0.9286524009,False,heldout_market_wilson95_below_0.95;test_wilson95_below_0.95
Bear,0.995,248,248,1.0,0.9847465193,17,17,1.0,0.815681865,155,155,1.0,0.9758157672,27,27,1.0,0.8754449703,17,0.815681865,False,heldout_market_support_below_50;heldout_market_wilson95_below_0.95;test_support_below_50;test_wilson95_below_0.95
Bull,0.4,57494,48068,0.8360524576,0.8330037649,15266,11415,0.747740076,0.7407888805,14811,11817,0.7978529471,0.7913083745,11006,7565,0.6873523533,0.6786275953,11006,0.6786275953,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.405,56937,47781,0.8391906844,0.8361503896,15171,11381,0.7501812669,0.7432298259,14628,11719,0.80113481,0.7945878507,10844,7476,0.6894135006,0.6806383836,10844,0.6806383836,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.41,56385,47474,0.8419615146,0.8389273483,15083,11343,0.7520387191,0.7450835831,14439,11600,0.8033797354,0.7968167306,10674,7392,0.6925238898,0.6837019077,10674,0.6837019077,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.415,55847,47166,0.8445574516,0.8415287402,14995,11307,0.7540513505,0.7470940296,14257,11500,0.8066213088,0.8000561035,10508,7306,0.6952797868,0.6864090166,10508,0.6864090166,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.42,55300,46870,0.8475587703,0.8445387744,14906,11265,0.7557359453,0.7487732784,14025,11359,0.8099108734,0.8033326212,10283,7185,0.6987260527,0.6897852534,10283,0.6897852534,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.425,54738,46542,0.850268552,0.8472548915,14784,11210,0.7582521645,0.7512842,13797,11209,0.8124229905,0.8058225201,10119,7099,0.7015515367,0.6925609547,10119,0.6925609547,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.43,54179,46211,0.8529319478,0.8499246426,14700,11175,0.7602040816,0.7532346614,13567,11060,0.8152133854,0.8085935128,9969,7010,0.7031798576,0.6941348441,9969,0.6941348441,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.435,53616,45879,0.8556960609,0.8526961728,14612,11135,0.7620448946,0.7550721044,13361,10932,0.8182022304,0.8115714392,9790,6899,0.7046986721,0.6955834873,9790,0.6955834873,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.44,53098,45581,0.8584315793,0.8554405049,14497,11080,0.7642960613,0.757317478,13155,10797,0.8207525656,0.8141047811,9644,6820,0.7071754459,0.6980122776,9644,0.6980122776,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.445,52527,45244,0.8613474975,0.8583657066,14363,11022,0.7673884286,0.7604079526,12986,10690,0.8231942091,0.8165373052,9503,6747,0.7099863201,0.700779619,9503,0.700779619,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.45,51964,44908,0.8642136864,0.86124141,14266,10977,0.7694518435,0.7624684166,12839,10597,0.8253758081,0.8187118425,9363,6670,0.7123785112,0.7031242021,9363,0.7031242021,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.455,51400,44588,0.8674708171,0.8645121077,14179,10941,0.7716341068,0.7646515781,12675,10487,0.8273767258,0.8206985501,9227,6596,0.7148585672,0.7055585483,9227,0.7055585483,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.46,50859,44248,0.8700131737,0.8670625552,14079,10890,0.7734924355,0.7665043389,12532,10395,0.8294765401,0.822791171,9058,6489,0.7163833076,0.707010474,9058,0.707010474,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.465,50330,43920,0.8726405722,0.8696995917,13957,10817,0.7750232858,0.7680206235,12349,10277,0.8322131347,0.8255193856,8913,6404,0.7185010659,0.7090718817,8913,0.7090718817,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.47,49771,43572,0.875449559,0.8725195477,13843,10756,0.7769992054,0.7699886932,12184,10176,0.8351936967,0.8285005411,8774,6319,0.7201960337,0.7107082897,8774,0.7107082897,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.475,49214,43237,0.8785508189,0.8756353129,13727,10696,0.7791942886,0.772177847,12009,10054,0.8372054293,0.8304949351,8618,6235,0.7234857275,0.713944545,8618,0.713944545,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.48,48599,42837,0.8814378897,0.8785335881,13597,10626,0.7814959182,0.7744711791,11850,9946,0.8393248945,0.8326031566,8446,6138,0.7267345489,0.7171291515,8446,0.7171291515,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.485,48092,42500,0.8837228645,0.8808272178,13472,10556,0.7835510689,0.7765166205,11691,9830,0.840817723,0.8340742834,8289,6041,0.7287972011,0.7191220637,8289,0.7191220637,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.49,47504,42129,0.8868516335,0.8839716887,13357,10483,0.7848319233,0.7777815436,11508,9705,0.8433263816,0.8365707748,8164,5969,0.7311366977,0.7214121501,8164,0.7214121501,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.495,46960,41749,0.8890332198,0.8861605437,13253,10426,0.7866898061,0.7796329804,11305,9576,0.8470588235,0.8403061513,7988,5865,0.7342263395,0.7244281885,7988,0.7244281885,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.5,46428,41392,0.8915309727,0.8886698617,13145,10362,0.7882845188,0.7812171078,11136,9453,0.8488685345,0.8420958473,7835,5765,0.7358008934,0.725924246,7835,0.725924246,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.505,45847,40994,0.8941479268,0.8912987357,13037,10301,0.7901357674,0.7830607741,10984,9349,0.8511471231,0.8443678468,7711,5702,0.7394631047,0.7295487513,7711,0.7295487513,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.51,45303,40623,0.8966955831,0.89385923,12916,10231,0.7921183029,0.7850337346,10839,9244,0.8528462035,0.8460519923,7583,5623,0.7415271001,0.7315528602,7583,0.7315528602,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.515,44731,40223,0.8992197805,0.8963956638,12783,10151,0.7941015411,0.7870040335,10694,9135,0.8542173181,0.8474018236,7462,5556,0.7445725007,0.7345535868,7462,0.7345535868,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.52,44164,39794,0.9010506295,0.8982308447,12674,10093,0.796354742,0.7892544044,10534,9017,0.8559901272,0.8491555809,7333,5480,0.7473066958,0.7372328541,7333,0.7372328541,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.525,43608,39403,0.9035727389,0.9007666595,12547,10023,0.7988363752,0.7917311282,10355,8892,0.8587155963,0.8518736961,7189,5393,0.7501738768,0.7400348209,7189,0.7400348209,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.53,43055,39021,0.9063058878,0.9035170077,12429,9956,0.8010298495,0.7939187416,10207,8790,0.8611737043,0.8543299086,7054,5321,0.7543237879,0.7441411988,7054,0.7441411988,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.535,42450,38593,0.9091401649,0.9063689403,12297,9884,0.803773278,0.796659558,10066,8691,0.8634015498,0.8565539031,6909,5225,0.7562599508,0.7459956536,6909,0.7459956536,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.54,41903,38191,0.9114144572,0.9086560061,12165,9801,0.8056720099,0.7985446109,9906,8586,0.8667474258,0.8599126294,6792,5158,0.7594228504,0.7491127681,6792,0.7491127681,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.545,41354,37799,0.914034918,0.9112946461,12028,9719,0.8080312604,0.8008948406,9765,8483,0.8687147977,0.8618713481,6669,5085,0.7624831309,0.7521202163,6669,0.7521202163,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.55,40793,37376,0.9162356287,0.9135079097,11891,9627,0.8096039021,0.8024476045,9598,8356,0.8705980413,0.8637346201,6534,5002,0.7655341292,0.755107336,6534,0.755107336,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.555,40235,36970,0.918851746,0.9161434488,11742,9539,0.812382899,0.8052197042,9472,8263,0.8723606419,0.8654893816,6411,4929,0.7688348152,0.7583560589,6411,0.7583560589,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.56,39676,36556,0.9213630406,0.9186734832,11615,9463,0.8147223418,0.8075529952,9308,8140,0.8745165449,0.867631936,6287,4855,0.7722284078,0.7616971032,6287,0.7616971032,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.565,39145,36151,0.923515136,0.9208405689,11467,9374,0.8174762362,0.8103002842,9172,8030,0.8754906236,0.8685761828,6191,4797,0.7748344371,0.764261295,6191,0.764261295,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.57,38527,35659,0.9255586991,0.922895014,11350,9304,0.8197356828,0.8125558771,9033,7942,0.8792206354,0.8723388023,6065,4729,0.7797197032,0.7691143133,6065,0.7691143133,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.575,37927,35200,0.928098716,0.9254553344,11185,9210,0.8234242289,0.8162469779,8889,7835,0.8814264822,0.8745405409,5969,4669,0.7822080751,0.7715575787,5969,0.7715575787,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.58,37348,34733,0.9299828639,0.9273504583,11031,9102,0.8251291814,0.8179277303,8750,7730,0.8834285714,0.8765357099,5873,4609,0.7847777967,0.7740826549,5873,0.7740826549,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.585,36804,34293,0.9317737202,0.9291524826,10898,9014,0.827124243,0.8199098006,8603,7617,0.8853888179,0.8784847405,5765,4544,0.7882046834,0.7774676029,5765,0.7774676029,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.59,36253,33841,0.9334675751,0.9308560484,10746,8919,0.8299832496,0.8227632191,8463,7514,0.8878648233,0.8809655766,5651,4474,0.79171828,0.7809342796,5651,0.7809342796,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.595,35746,33418,0.934873832,0.9322688839,10602,8821,0.8320128278,0.8247764953,8311,7406,0.8911081699,0.8842295254,5547,4410,0.7950243375,0.7841985574,5547,0.7841985574,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.6,35210,32974,0.9364953138,0.9339001454,10442,8721,0.8351848305,0.8279456401,8176,7307,0.8937133072,0.8868468083,5433,4341,0.799006074,0.7881404654,5433,0.7881404654,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.605,34639,32513,0.9386240942,0.9360475176,10319,8637,0.8369997093,0.8297478621,8055,7216,0.8958410925,0.888980509,5328,4286,0.8044294294,0.7935613771,5328,0.7935613771,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.61,34088,32061,0.9405362591,0.9379757646,10183,8542,0.8388490622,0.8315803289,7915,7110,0.8982943778,0.8914410458,5226,4214,0.8063528511,0.7954158951,5226,0.7954158951,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.615,33570,31639,0.9424784033,0.9399366913,10064,8468,0.8414149444,0.8341481217,7790,7011,0.9,0.8931396326,5125,4149,0.8095609756,0.7985807552,5125,0.7985807552,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.62,33055,31221,0.9445167146,0.9419968333,9931,8385,0.8443258484,0.8370624286,7670,6926,0.9029986962,0.8961721172,5024,4088,0.8136942675,0.8026897254,5024,0.8026897254,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.625,32531,30795,0.9466355169,0.9441399558,9790,8288,0.846578141,0.8393033651,7549,6838,0.9058153398,0.8990184747,4934,4035,0.8177948926,0.8067781371,4934,0.8067781371,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.63,32008,30365,0.9486690827,0.9461972918,9658,8204,0.8494512321,0.8421803419,7421,6740,0.9082333917,0.9014521087,4845,3975,0.8204334365,0.8093731173,4845,0.8093731173,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.635,31458,29905,0.9506325895,0.9481831647,9514,8103,0.851692243,0.8444088225,7275,6624,0.9105154639,0.9037377891,4741,3914,0.825564227,0.8144997513,4741,0.8144997513,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.64,30954,29475,0.9522194224,0.9497865878,9354,7998,0.855035279,0.8477548618,7138,6522,0.9137013169,0.9069625025,4655,3866,0.8305048335,0.819455318,4655,0.819455318,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.645,30472,29068,0.9539249147,0.951513252,9225,7924,0.8589701897,0.8517182066,7030,6446,0.9169274538,0.9102459084,4562,3801,0.8331871986,0.8220895559,4562,0.8220895559,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.65,29965,28636,0.9556482563,0.9532582518,9091,7827,0.8609613904,0.8536966314,6893,6336,0.9191933846,0.9125236056,4506,3767,0.8359964492,0.8248996805,4506,0.8248996805,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.655,29463,28202,0.9572005566,0.954829175,8950,7721,0.8626815642,0.8553951922,6767,6236,0.9215309591,0.9148821652,4431,3722,0.8399909727,0.8289025251,4431,0.8289025251,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.66,28943,27756,0.9589883564,0.9566420462,8810,7625,0.8654937571,0.858209584,6629,6119,0.9230653191,0.916402407,4376,3688,0.8427787934,0.8316936484,4376,0.8316936484,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.665,28466,27349,0.9607602052,0.9584417629,8666,7521,0.8678744519,0.8605816441,6514,6028,0.9253914645,0.9187568153,4294,3632,0.8458313926,0.8347218631,4294,0.8347218631,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.67,27974,26912,0.9620361764,0.9597324904,8510,7405,0.8701527615,0.862843775,6411,5949,0.9279363594,0.9213468222,4227,3587,0.8485923823,0.8374703807,4227,0.8374703807,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.675,27514,26504,0.9632914153,0.9610040063,8376,7310,0.8727316141,0.8654230971,6311,5870,0.9301220092,0.9235669945,4143,3541,0.8546946657,0.8436351129,4143,0.8436351129,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.68,27042,26082,0.9644996672,0.9622274184,8239,7219,0.8761985678,0.8689110171,6191,5775,0.9328056857,0.9262971234,4064,3491,0.8590059055,0.8479669048,4064,0.8479669048,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.685,26560,25648,0.9656626506,0.9634045036,8098,7114,0.8784885157,0.8711924813,6075,5687,0.9361316872,0.9297031057,4001,3448,0.8617845539,0.8507429956,4001,0.8507429956,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
Bull,0.69,26128,25263,0.9668937538,0.9646547944,7940,7001,0.8817380353,0.8744499445,5937,5570,0.9381842681,0.9317706253,3919,3394,0.8660372544,0.8550139928,3919,0.8550139928,False,heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95
