ts,ticker,market_context,timeframe,split,root_label,bear_drawdown_ratio,bear_return_ratio,sideways_abs_return_ratio,sideways_range_ratio,sideways_ma_gap_ratio,ret_trend,ret_long,drawdown_long,range_trend,ma_gap_trend,vol_trend
2018-06-23,BNB-USD,crypto,1d,train,Sideways,0.2810013220039829,-0.1868204656536987,0.15568372137808226,0.676174112788621,0.6697340173829632,0.01868204656536987,0.6045215968569644,-0.09835046270139403,0.3718957620337416,0.08036808208595558,0.9343437668630133
2018-06-24,BNB-USD,crypto,1d,train,Bull,0.4638186383872412,-0.8702947988662024,0.7252456657218354,0.6752697250713192,0.0196392136608566,0.08702947988662024,0.580370075611411,-0.1623365234355344,0.3713983487892256,0.002356705639302792,0.906525791215027
2018-06-25,BNB-USD,crypto,1d,train,Sideways,0.38541390149883104,-0.1824129296101562,0.1520107746751302,0.6750610750952144,0.29061510726948925,0.01824129296101562,0.5963987992596387,-0.13489486552459085,0.37128359130236793,0.034873812872338705,0.8848047878412917
2018-06-26,BNB-USD,crypto,1d,train,Sideways,0.5180874540367001,0.14592666296176726,0.1216055524681394,0.6752242835767752,0.17031445631113992,-0.014592666296176726,0.42592847095851183,-0.18133060891284503,0.3713733559672264,-0.02043773475733679,0.8907855960109504
2018-06-27,BNB-USD,crypto,1d,train,Sideways,0.5296666992582254,0.7565737216769997,0.6304781013974997,0.6761233043043527,0.1999098464010853,-0.07565737216769997,0.3180330684759807,-0.18538334474037887,0.37186781736739405,-0.023989181568130236,0.8821664814488064
2018-06-28,BNB-USD,crypto,1d,train,Sideways,0.5173253518612633,0.6187481670706763,0.515623472558897,0.6768533462896564,0.1479540955824384,-0.061874816707067626,0.3531643783977081,-0.18106387315144212,0.37226934045931104,-0.017754491469892608,0.8819975660770831
2018-06-29,BNB-USD,crypto,1d,train,Sideways,0.45371367540061996,-0.13729628697985774,0.11441357248321479,0.6766992293134036,0.07266406407226793,0.013729628697985774,0.38049615892388355,-0.15879978639021697,0.37218457612237205,0.00871968768867215,0.8774753428390115
2018-06-30,BNB-USD,crypto,1d,train,Sideways,0.4290807447412856,-0.3480581685922335,0.2900484738268613,0.6763128727163084,0.15396924526060268,0.03480581685922335,0.43350479597965985,-0.15017826065944995,0.37197207999396964,0.01847630943127232,0.8772860372078507
2018-07-01,BNB-USD,crypto,1d,train,Sideways,0.47102464305726577,0.0035389172686917103,0.002949097723909759,0.6763168666991384,0.007403406790198094,-0.00035389172686917103,0.40969279683262805,-0.164858625070043,0.37197427668452615,0.0008884088148237712,0.8775765714437009
2018-07-02,BNB-USD,crypto,1d,train,Sideways,0.44344314792812395,0.05596326304406207,0.046636052536718396,0.6763810995893477,0.10461653699510207,-0.005596326304406207,0.40804591822017433,-0.15520510177484337,0.37200960477414124,0.012553984439412247,0.877243666943851
2018-07-03,BNB-USD,crypto,1d,train,Sideways,0.5095561435727828,0.11026203997585471,0.09188503331321227,0.6765048987002493,0.12500295593124527,-0.011026203997585471,0.4016616127258945,-0.17834465025047397,0.37207769428513715,-0.01500035471174943,0.87792027991115
2018-07-04,BNB-USD,crypto,1d,train,Sideways,0.5370550144403666,0.2527717796243534,0.21064314968696116,0.676789652003227,0.21773811557849837,-0.025277177962435338,0.49242670602615646,-0.18796925505412831,0.3722343086017749,-0.026128573869419802,0.8783164647634973
2018-07-05,BNB-USD,crypto,1d,train,Sideways,0.5627315700936762,0.06605664781288212,0.0550472065107351,0.676861897724977,0.306697176512614,-0.006605664781288212,0.5330032707189691,-0.19695604953278667,0.37227404374873735,-0.03680366118151368,0.8763669810222817
2018-07-06,BNB-USD,crypto,1d,train,Sideways,0.6158904085697066,0.12618149648461308,0.1051512470705109,0.6769975667552857,0.49109342200975015,-0.012618149648461308,0.6280245137551339,-0.21556164299939728,0.37234866171540715,-0.05893121064117002,0.876989544329601
2018-07-07,BNB-USD,crypto,1d,train,Sideways,0.47090868472460184,-0.6473502213597238,0.5394585177997698,0.6763109149574015,0.0077353381421896295,0.06473502213597238,0.7327894387972953,-0.16481803965361064,0.37197100322657084,0.0009282405770627555,0.8860330679668348
2018-07-08,BNB-USD,crypto,1d,train,Sideways,0.5393078289141913,0.45585985836633647,0.3798832153052804,0.6768347545838712,0.22507807672546382,-0.04558598583663365,0.8238426288069027,-0.18875774011996693,0.3722591150211292,-0.027009369207055656,0.8719118431325753
2018-07-09,BNB-USD,crypto,1d,train,Sideways,0.593543468473923,0.111373344395026,0.09281112032918834,0.6769555025592425,0.4133926293683273,-0.0111373344395026,0.6518221409904454,-0.20774021396587306,0.37232552640758343,-0.049607115524199275,0.8649930824351577
2018-07-10,BNB-USD,crypto,1d,train,Sideways,0.7431635256255831,0.17900723165759191,0.14917269304799327,0.6771380793281304,0.9348923539433359,-0.01790072316575919,0.5873704267225763,-0.2601072339689541,0.37242594363047177,-0.1121870824732003,0.8670248321641609
2018-07-11,BNB-USD,crypto,1d,train,Sideways,0.7525065444181476,0.18464320524277378,0.15386933770231148,0.6773257823992495,0.9655489806235087,-0.018464320524277378,0.2560206159284879,-0.2633772905463516,0.3725291803195872,-0.11586587767482104,0.8670396029536084
2018-07-12,BNB-USD,crypto,1d,train,UnknownOrMixed,0.8575818558006316,0.7989362279053858,0.6657801899211548,0.6781501566926883,1.3248706757265898,-0.07989362279053858,0.34728385903408765,-0.30015364953022106,0.37298258618097857,-0.15898448108719077,0.872890661991523
2018-07-13,BNB-USD,crypto,1d,train,UnknownOrMixed,0.8394424337890956,0.5365671236471914,0.4471392697059928,0.6786944392675939,1.2556159766916708,-0.05365671236471914,0.3386078951045042,-0.29380485182618343,0.37328194159717665,-0.1506739172030005,0.8721787062099894
2018-07-14,BNB-USD,crypto,1d,train,UnknownOrMixed,0.853291239510688,0.37500532125063546,0.31250443437552955,0.6790663864312452,1.3003428063109723,-0.037500532125063546,0.327634305992593,-0.2986519338287408,0.3734865125371849,-0.15604113675731668,0.8708835114632683
2018-07-15,BNB-USD,crypto,1d,train,UnknownOrMixed,0.8213861099832557,-0.023326731521136068,0.019438942934280057,0.6790438040286404,1.1886018252702857,0.002332673152113607,0.3673181790786568,-0.2874851384941395,0.37347409221575223,-0.14263221903243428,0.8698146818425744
2018-07-16,BNB-USD,crypto,1d,train,Sideways,0.6643115434513804,-0.6195746145901082,0.5163121788250902,0.6784345622049702,0.6442347654415315,0.06195746145901082,0.4787222765840373,-0.23250904020798313,0.37313900921273363,-0.07730817185298378,0.8830623780865521
2018-07-17,BNB-USD,crypto,1d,train,Sideways,0.5855423435201151,0.9399155684999527,0.7832629737499607,0.6795576535079194,0.3548469960836252,-0.09399155684999527,0.5248745674644157,-0.20493982023204027,0.3737567094293557,-0.04258163953003502,0.7686277705577839
2018-07-18,BNB-USD,crypto,1d,train,Sideways,0.7260181224548115,0.9693447431227531,0.8077872859356277,0.6806513860701815,0.8361895096510576,-0.09693447431227531,0.4043116695300022,-0.254106342859184,0.37435826233859987,-0.10034274115812691,0.7696428452242106
2018-07-19,BNB-USD,crypto,1d,train,Sideways,0.7172052891723564,0.8498488136590698,0.7082073447158915,0.6816045419906117,0.7946444909316462,-0.08498488136590698,0.294129409644855,-0.2510218512103247,0.3748824980948365,-0.09535733891179754,0.7694985783591778
2018-07-20,BNB-USD,crypto,1d,train,UnknownOrMixed,0.8575320916660414,1.8009412176233774,1.5007843480194814,0.6837203889210829,1.2671282702073268,-0.18009412176233774,0.19913965341140583,-0.30013623208311446,0.3760462139065956,-0.1520553924248792,0.7755784384442507
2018-07-21,BNB-USD,crypto,1d,train,UnknownOrMixed,0.8385811193072379,1.2496499610154677,1.0413749675128898,0.6851162430019045,1.1855967282400302,-0.12496499610154677,0.038142340372737005,-0.29350339175753326,0.37681393365104754,-0.14227160738880362,0.7682885182790767
2018-07-22,BNB-USD,crypto,1d,train,UnknownOrMixed,0.8494150083795695,0.40099157598494917,0.33415964665412434,0.6855234287045799,1.2197342604112371,-0.04009915759849492,-0.07404635481922073,-0.2972952529328493,0.377037885787519,-0.14636811124934845,0.7439525129629012
2018-07-23,BNB-USD,crypto,1d,train,UnknownOrMixed,0.8659804619056419,0.7541364851003207,0.628447070916934,0.6863132813850087,1.2702988854708683,-0.07541364851003207,-0.059703811951788865,-0.30309316166697464,0.3774723047617548,-0.15243586625650418,0.7416402841945507
2018-07-24,BNB-USD,crypto,1d,train,UnknownOrMixed,0.8452405084036695,0.6633615537735416,0.5528012948112847,0.6870099790221476,1.189485713031388,-0.06633615537735416,0.006939428549741278,-0.2958341779412843,0.3778554884621812,-0.14273828556376655,0.7419606895267783
2018-07-25,BNB-USD,crypto,1d,train,Sideways,0.7136603449943659,-0.1413107189940921,0.11775893249507674,0.6868642898820854,0.7238858871603582,0.014131071899409209,0.12435371975914777,-0.24978112074802805,0.37777535943514695,-0.08686630645924298,0.7528339018895939
2018-07-26,BNB-USD,crypto,1d,train,Sideways,0.6378066914245606,-0.6278856652967568,0.5232380544139641,0.6862254577040372,0.46193020049304834,0.06278856652967568,0.15093122605859954,-0.2232323419985962,0.37742400173722046,-0.055431624059165796,0.7555080878895465
2018-07-27,BNB-USD,crypto,1d,train,UnknownOrMixed,0.5507712737844324,-1.705354151890326,1.421128459908605,0.668531381529769,0.1726894463951199,0.1705354151890326,0.3654926498772002,-0.19276994582455131,0.367692259841373,-0.020722733567414386,0.7492465706958442
2018-07-28,BNB-USD,crypto,1d,train,Bull,0.43829121715632297,-1.6147376388624113,1.3456146990520095,0.6669442370451751,0.2049803458560262,0.16147376388624113,0.41073773670594815,-0.15340192600471303,0.3668193303748464,0.024597641502723144,0.746947481757572
2018-07-29,BNB-USD,crypto,1d,train,Sideways,0.5344541669871712,-1.1536964106784464,0.961413675565372,0.665814934960974,0.14834833694254795,0.11536964106784464,0.2682097940377737,-0.1870589584455099,0.3661982142285357,-0.017801800433105752,0.7521850389759175
2018-07-30,BNB-USD,crypto,1d,train,Sideways,0.6676909231434964,0.6858958931625603,0.5715799109688002,0.6665723897727066,0.6090875249100302,-0.06858958931625603,0.19434851761740513,-0.23369182310022374,0.36661481437498866,-0.07309050298920361,0.7149384919862813
2018-07-31,BNB-USD,crypto,1d,train,Sideways,0.5751722877784389,0.3268073038509589,0.2723394198757991,0.6669351889155095,0.27830595059192187,-0.03268073038509589,0.09149257093390606,-0.2013103007224536,0.36681435390353023,-0.03339671407103062,0.7201835599460682
2018-08-01,BNB-USD,crypto,1d,train,Sideways,0.6085518575221546,0.753284932722682,0.6277374439355684,0.6677987933848281,0.38585325795463904,-0.0753284932722682,0.015957290761713816,-0.2129931501327541,0.36728933636165545,-0.04630239095455668,0.7180196837098524
2018-08-02,BNB-USD,crypto,1d,train,Sideways,0.5086616530011984,0.2671289819962064,0.22260748499683866,0.6681032039066979,0.029014921980943797,-0.02671289819962064,0.16295607742454732,-0.1780315785504194,0.36745676214868384,-0.0034817906377132557,0.7236465603148932
2018-08-03,BNB-USD,crypto,1d,train,Sideways,0.5156689170956219,0.08870292707956806,0.07391910589964006,0.6682022304471806,0.05256567599295122,-0.008870292707956806,0.1349810308130781,-0.18048412098346767,0.3675112267459494,-0.006307881119154146,0.7223021852441768
2018-08-04,BNB-USD,crypto,1d,train,Sideways,0.5640734639324324,1.1262689633804424,0.938557469483702,0.6695806048032165,0.20702282666045885,-0.11262689633804424,0.1292174866639324,-0.19742571237635131,0.3682693326417691,-0.02484273919925506,0.6970329469062228
2018-08-05,BNB-USD,crypto,1d,train,UnknownOrMixed,0.6003850101010928,2.1013475353538245,1.7511229461281872,0.647461724586394,0.30152755650909396,-0.21013475353538247,0.09373222728131636,-0.21013475353538247,0.3561039485225167,-0.03618330678109127,0.6611467494885099
2018-08-06,BNB-USD,crypto,1d,train,UnknownOrMixed,0.5878119040201822,1.5765753033935892,1.313812752827991,0.6494251354256786,0.23228790796594273,-0.15765753033935892,0.13051256372368658,-0.20573416640706377,0.3571838244841232,-0.027874548955913125,0.6516855183255468
2018-08-07,BNB-USD,crypto,1d,train,UnknownOrMixed,0.6794193027874125,1.921923503995121,1.6016029199959343,0.6518363880431325,0.5304433023371349,-0.1921923503995121,0.10766491908477538,-0.23779675597559435,0.3585100134237229,-0.06365319628045618,0.6563724154093591
2018-08-08,BNB-USD,crypto,1d,train,UnknownOrMixed,0.8454724250689973,2.3926907271014084,1.993908939251174,0.6548053681724708,1.0925892051809891,-0.23926907271014086,0.00893139696391776,-0.29591534877414905,0.360142952494859,-0.1311107046217187,0.6727181636599885
2018-08-09,BNB-USD,crypto,1d,train,Sideways,0.7271446876731031,0.9349843194597107,0.7791535995497589,0.6558425883978347,0.6545399467858112,-0.09349843194597107,0.05127177889982004,-0.2545006406855861,0.3607134236188091,-0.07854479361429734,0.6461687904486954
2018-08-10,BNB-USD,crypto,1d,train,UnknownOrMixed,0.8476092812101574,2.1144081847554794,1.7620068206295665,0.6584004891988907,1.0605684328712894,-0.21144081847554796,-0.0634394961860758,-0.29666324842355507,0.36212026905938993,-0.12726821194455473,0.6310765773373195
2018-08-11,BNB-USD,crypto,1d,train,UnknownOrMixed,0.9129107265075489,2.2918391705084127,1.9098659754236775,0.6983801502699742,1.2673371383130858,-0.2291839170508413,-0.13298566952348134,-0.3195187542776421,0.38410908264848587,-0.1520804565975703,0.6337846590667926
2018-08-12,BNB-USD,crypto,1d,train,UnknownOrMixed,0.9120492540443113,1.951662267335521,1.626385222779601,0.7007827291096358,1.2398869295980885,-0.1951662267335521,-0.11345170135428595,-0.3192172389155089,0.38543050101029974,-0.14878643155177063,0.628774776183889
2018-08-13,BNB-USD,crypto,1d,train,Bear,1.16278545122302,3.133270213038678,2.6110585108655653,0.9047032245860229,2.119240809345214,-0.3133270213038678,-0.21675803599231847,-0.406974907928057,0.4975867735223126,-0.2543088971214257,0.6776572668444477
2018-08-14,BNB-USD,crypto,1d,train,Bear,1.2966500253820785,3.7400007617682585,3.116667301473549,1.0187868464590237,2.5707847563290374,-0.37400007617682585,-0.22849224247259237,-0.45382750888372747,0.5603327655524631,-0.3084941707594845,0.69339419741835
2018-08-15,BNB-USD,crypto,1d,train,Bear,1.2895433909998544,4.014238758078289,3.345198965065241,1.0267589000577746,2.499243996080534,-0.4014238758078289,-0.19596494966822275,-0.45134018684994903,0.5647173950317761,-0.29990927952966406,0.6834653849635586
2018-08-16,BNB-USD,crypto,1d,train,Bear,1.2333331421758642,4.087430997417645,3.4061924978480373,1.0354103683580738,2.2391272382307603,-0.4087430997417645,-0.20148502129116808,-0.4316665997615524,0.5694757025969406,-0.2686952685876912,0.679449636135256
2018-08-17,BNB-USD,crypto,1d,train,Bear,1.056832237313815,3.561615462635189,2.9680128855293244,1.0432086829382583,1.525825829468913,-0.3561615462635189,-0.12020144155940415,-0.3698912830598352,0.5737647756160421,-0.18309909953626957,0.7184424816488908
2018-08-18,BNB-USD,crypto,1d,train,Bear,1.2158978431734324,4.067175114786302,3.389312595655252,1.0521614612983088,2.0740400337930605,-0.4067175114786302,-0.21213338062572618,-0.42556424511070134,0.5786888037140698,-0.24888480405516722,0.7378415203130985
2018-08-19,BNB-USD,crypto,1d,train,Bear,1.1747125714425368,3.6768371586430724,3.064030965535894,1.060071785093239,1.868730544485847,-0.36768371586430726,-0.24085088473852323,-0.41114940000488787,0.5830394818012815,-0.22424766533830165,0.7380301653997259
2018-08-20,BNB-USD,crypto,1d,train,Bear,1.2501306703486441,4.311406499679392,3.592838749732827,0.8654959841569335,2.100177224254334,-0.4311406499679392,-0.2465824183637797,-0.4375457346220254,0.4760227912863135,-0.25202126691052007,0.7281780814870873
2018-08-21,BNB-USD,crypto,1d,train,Bear,1.247861109848577,3.770236889355395,3.1418640744628292,0.8660531860389655,2.0438557403949806,-0.3770236889355395,-0.28701534377398796,-0.4367513884470019,0.4763292523214311,-0.24526268884739766,0.7103571504675193
2018-08-22,BNB-USD,crypto,1d,train,Bear,1.276834262951065,3.8655987156132654,3.2213322630110546,0.7831153146016103,2.108637503409199,-0.38655987156132654,-0.3750995545167687,-0.44689199203287266,0.4307134230308857,-0.25303650040910386,0.7106676690984592
2018-08-23,BNB-USD,crypto,1d,train,Bear,1.2477931778553266,3.2756721104661066,2.729726758721756,0.787981900901518,1.9548536648508428,-0.3275672110466107,-0.26904573516528774,-0.4367276122493643,0.43339004549583493,-0.23458243978210114,0.6998873525775704
2018-08-24,BNB-USD,crypto,1d,train,Bear,1.1617086501393181,3.140695288890274,2.6172460740752284,0.754866539285853,1.5720615484517837,-0.3140695288890274,-0.30155727021460466,-0.4065980275487613,0.4151765966072192,-0.18864738581421403,0.7060062407282799
2018-08-25,BNB-USD,crypto,1d,train,Bear,1.1780919511346533,2.821671073808246,2.351392561506872,0.7588612628105349,1.6019623676480568,-0.2821671073808246,-0.2926422032392355,-0.4123321828971286,0.4173736945457942,-0.1922354841177668,0.6988454141748435
2018-08-26,BNB-USD,crypto,1d,train,Bear,1.1698423214706537,2.750514199871603,2.2920951665596694,0.7627765726486789,1.5339884895345999,-0.2750514199871603,-0.32989912450763736,-0.40944481251472875,0.4195271149567735,-0.184078618744152,0.6991133640287768
2018-08-27,BNB-USD,crypto,1d,train,UnknownOrMixed,0.9996810513926228,2.061509918797315,1.717924932331096,0.7657534503715177,0.8190748169049819,-0.20615099187973152,-0.2552702537502606,-0.34988836798741796,0.4211643977043347,-0.09828897802859782,0.7314407588611067
2018-08-28,BNB-USD,crypto,1d,train,UnknownOrMixed,0.9544073795377365,2.0832471700878883,1.7360393084065737,0.7688681792783737,0.6046132066177472,-0.20832471700878885,-0.19745530932394673,-0.33404258283820776,0.4228774986031056,-0.07255358479412966,0.7309709853886007
2018-08-29,BNB-USD,crypto,1d,train,Bear,1.0061913060666636,2.37683607176986,1.9806967264748834,0.7642887965362338,0.7795396291531828,-0.237683607176986,-0.2111505624196044,-0.35216695712333224,0.42035883809492863,-0.09354475549838193,0.7321378601449198
2018-08-30,BNB-USD,crypto,1d,train,Bear,1.0742591633031247,2.528099893311575,2.1067499110929795,0.7680704988132215,1.02132508367734,-0.2528099893311575,-0.2530744136943325,-0.3759907071560936,0.4224387743472719,-0.12255901004128078,0.7347951522167321
2018-08-31,BNB-USD,crypto,1d,train,Bear,1.0326465519402728,2.441079980922063,2.0342333174350524,0.7718005430505744,0.8143236632700251,-0.2441079980922063,-0.24833821638577314,-0.36142629317909547,0.42449029867781596,-0.09771883959240302,0.7362411999867245
2018-09-01,BNB-USD,crypto,1d,train,UnknownOrMixed,0.9720828102372379,1.9702218622675327,1.6418515518896106,0.7747541202183905,0.535002443889615,-0.19702218622675327,-0.20587598340695223,-0.3402289835830332,0.42611476612011484,-0.0642002932667538,0.7383423630200692
2018-09-02,BNB-USD,crypto,1d,train,UnknownOrMixed,0.9853352362506476,1.9321691772157812,1.610140981013151,0.7776383757097571,0.5609990522856814,-0.19321691772157812,-0.21361011726941193,-0.3448673326877266,0.4277011066403665,-0.06731988627428176,0.7381572611095443
2018-09-03,BNB-USD,crypto,1d,train,UnknownOrMixed,0.9916799264388142,1.8695355918371737,1.557946326530978,0.7804184268092585,0.5596523521132898,-0.18695355918371737,-0.19232427142336916,-0.34708797425358495,0.42923013474509225,-0.06715828225359477,0.7379444109989967
2018-09-04,BNB-USD,crypto,1d,train,UnknownOrMixed,0.9754291718210071,1.6041868174207408,1.3368223478506174,0.7827639873299858,0.46836541168907475,-0.16041868174207408,-0.17101264445790498,-0.34140021013735244,0.4305201930314922,-0.056203849402688966,0.7369989297380286
2018-09-05,BNB-USD,crypto,1d,train,Bear,1.1862422105108519,2.9977507407050386,2.498125617254199,0.7874728669308723,1.3074845034420663,-0.29977507407050386,-0.2544459979902983,-0.41518477367879814,0.43311007681197977,-0.15689814041304795,0.7575612211617992
2018-09-06,BNB-USD,crypto,1d,train,Bear,1.153508784609909,2.6498907308562933,2.208242275713578,0.79156145442021,1.1326530134020583,-0.26498907308562936,-0.2984952707897188,-0.40372807461346816,0.43535879993111554,-0.135918361608247,0.7575200587433394
2018-09-07,BNB-USD,crypto,1d,train,Bear,1.1944090579319144,2.6544696577750835,2.212058048145903,0.795602564834771,1.269645878887038,-0.26544696577750837,-0.2736279285831956,-0.41804317027617,0.4375814106591241,-0.15235750546644455,0.7575876852762043
2018-09-08,BNB-USD,crypto,1d,train,Bear,1.2800894692787752,2.5398826547079922,2.116568878923327,0.7992487194732886,1.6029326470493952,-0.2539882654707992,-0.26734241500901423,-0.44803131424757126,0.43958679571030873,-0.1923519176459274,0.7530615069809187
2018-09-09,BNB-USD,crypto,1d,train,Bear,1.2813234618352298,2.512628496523771,2.093857080436476,0.8028726220107748,1.577706289792786,-0.2512628496523771,-0.2650877723848297,-0.4484632116423304,0.44157994210592616,-0.18932475477513433,0.7530845997339822
2018-09-10,BNB-USD,crypto,1d,train,Bear,1.2792959288087877,2.1090332964339487,1.7575277470282906,0.8057862033097923,1.544466792507073,-0.21090332964339487,-0.27394712137013544,-0.44775357508307567,0.4431824118203858,-0.18533601510084874,0.7469437171393595
2018-09-11,BNB-USD,crypto,1d,train,Bear,1.3042950603061532,2.303873365622798,1.919894471352332,0.8162280417217976,1.6251947621110117,-0.23038733656227983,-0.27168222187660307,-0.4565032711071536,0.44892542294698873,-0.19502337145332138,0.7469924109933883
2018-09-12,BNB-USD,crypto,1d,train,Bear,1.3307220275128049,2.3825655742228458,1.9854713118523715,0.8446200250910576,1.7120443077760663,-0.23825655742228458,-0.2668223418617267,-0.4657527096294817,0.4645410138000817,-0.20544531693312795,0.747491848467516
2018-09-13,BNB-USD,crypto,1d,train,Bear,1.2661776289867017,2.184895222005494,1.8207460183379118,0.847891889037332,1.4053304994651525,-0.2184895222005494,-0.21666651369089118,-0.44316217014534554,0.4663405389705327,-0.1686396599358183,0.75234244936677
2018-09-14,BNB-USD,crypto,1d,train,Bear,1.2121756438874736,2.498432492346175,2.0820270769551463,0.8519569574785787,1.135831435132989,-0.24984324923461754,-0.20336544126085465,-0.42426147536061576,0.4685763266132183,-0.13629977221595868,0.7377524080362949
2018-09-15,BNB-USD,crypto,1d,train,Bear,1.1823162152451432,2.627107487193224,2.189256239327687,0.8564295153011362,0.9667115191773167,-0.26271074871932243,-0.33200971329596074,-0.41381067533580007,0.47103623341562495,-0.11600538230127799,0.7345680889219104
2018-09-16,BNB-USD,crypto,1d,train,Bear,1.211186680450858,2.276584519427792,1.897153766189827,0.8601003962963214,1.0626655040861726,-0.22765845194277923,-0.30252497389323485,-0.42391533815780025,0.47305521796297684,-0.1275198604903407,0.7251946954160255
2018-09-17,BNB-USD,crypto,1d,train,Bear,1.2991099534446255,2.7192600054409186,2.266050004534099,0.8645449221213177,1.4154843446752228,-0.2719260005440919,-0.3338012830134537,-0.4546884837056189,0.4754997071667248,-0.16985812136102674,0.7322472019103194
2018-09-18,BNB-USD,crypto,1d,train,Bear,1.276117027487449,2.0933320776635944,1.7444433980529954,0.8677705402030114,1.2872016491879348,-0.20933320776635944,-0.35172764932032163,-0.4466409596206071,0.4772737971116563,-0.15446419790255217,0.7219293852495945
2018-09-19,BNB-USD,crypto,1d,train,Bear,1.2636878424434008,2.1059882151138907,1.7549901792615759,0.8710711439350449,1.2047977417817417,-0.2105988215113891,-0.30924633670377477,-0.44229074485519027,0.47908912916427476,-0.144575729013809,0.7218188822481143
2018-09-20,BNB-USD,crypto,1d,train,Bear,1.1882466782558647,1.6876374459068622,1.4063645382557186,0.8737199291812212,0.844598549746183,-0.16876374459068622,-0.2020956181979271,-0.4158863373895526,0.4805459610496717,-0.10135182596954195,0.7290968711149886
2018-09-21,BNB-USD,crypto,1d,train,Bear,1.1325367564612292,1.3386969098712376,1.1155807582260313,0.8758150567679004,0.5760578780698263,-0.13386969098712376,-0.19918773767490627,-0.3963878647614302,0.48169828122234526,-0.06912694536837916,0.7325620622360619
2018-09-22,BNB-USD,crypto,1d,train,Bear,1.1600024512390867,1.56449910718913,1.3037492559909418,0.8783020546005079,0.6779214843700329,-0.156449910718913,-0.21240778051004416,-0.40600085793368035,0.4830661300302794,-0.08135057812440394,0.7327472163755183
2018-09-23,BNB-USD,crypto,1d,train,Bear,1.1541051643180915,2.0548094832938557,1.712341236078213,0.8818059028602588,0.6206739867636887,-0.20548094832938557,-0.19425354248477777,-0.403936807511332,0.4849932465731424,-0.07448087841164264,0.7193694447922176
2018-09-24,BNB-USD,crypto,1d,train,Bear,1.194640974597242,2.5090127929874004,2.090843994156167,0.8862758746150083,0.7660854386243986,-0.25090127929874007,-0.203866444436694,-0.4181243411090346,0.4874517310382546,-0.09193025263492782,0.7161688141046848
