root_label,split,time,instrument,timeframe,regime_label,log_return,price_norm,volume_norm,volatility,momentum_3,momentum_10,macd_norm,atr_norm,bb_pos,is_opening,is_closing,is_session_1,is_session_2,hour_sin,hour_cos,dow_sin,dow_cos
UnknownOrMixed,calibration,2019-05-07T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,1,0.009508787969027356,0.937592428275658,0.2612086356175483,0.0160467244368007,-0.018575851393188736,-0.10198300283286121,-0.01838750919973401,0.020285672459585503,0.08793641594660491,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
UnknownOrMixed,calibration,2019-05-07T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,1,-0.003159560290368593,0.9346900141978229,0.39559484985568244,0.01600502159390233,0.006369426751592355,-0.10227272727272729,-0.020352949644866388,0.02060945090534373,0.12081241333228278,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
UnknownOrMixed,calibration,2019-05-08T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,1,-0.00634922767865878,0.9292690145013315,0.24996243770203272,0.01565632816930133,0.0,-0.10285714285714287,-0.022190492077975355,0.019894179894179895,0.13306324998781344,0,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
UnknownOrMixed,calibration,2019-05-08T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,1,0.009508787969027356,0.9388698021561426,0.3798155407107362,0.01593369549052125,0.0,-0.0890804597701148,-0.022704520560061472,0.020015757085365078,0.20952480903139672,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
UnknownOrMixed,calibration,2019-05-09T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,1,-0.012698583337127431,0.9279573080343908,0.4323147012244627,0.015980031153835568,-0.009493670886075889,-0.06567164179104479,-0.023849901778159627,0.019933554817275743,0.17936215195566504,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
UnknownOrMixed,calibration,2019-05-09T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,1,-0.016103407566578735,0.9142721443837568,0.6354053604572132,0.016091120299166147,-0.019108280254776955,-0.08333333333333326,-0.025740310392894043,0.020509941924480222,0.13836787333492956,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
UnknownOrMixed,calibration,2019-05-10T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,2,-0.016366977464205474,0.9009276879162702,0.3436074888606709,0.015232554477168946,-0.04416403785488976,-0.0619195046439629,-0.028176924829811035,0.02259641499185224,0.1110165390349144,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
UnknownOrMixed,calibration,2019-05-10T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,1,0.022839491969822736,0.9228937183685619,0.47222643985447227,0.01657968179931388,-0.009584664536741339,-0.04024767801857587,-0.028082675229811463,0.022932273352698356,0.24386692263891252,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
UnknownOrMixed,calibration,2019-05-13T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,2,-0.01626052087178029,0.9094704198473282,0.3886673844847494,0.01626320799509104,-0.009740259740259827,-0.0286624203821656,-0.028984161740731377,0.021764938662445586,0.19982697599932192,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
UnknownOrMixed,calibration,2019-05-14T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,1,0.010221554071538007,0.886151997596876,0.31782969570583547,0.016772152610228963,-0.032786885245901565,-0.06645569620253156,-0.035906178211986564,0.023026909878995843,0.15843795778430034,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
UnknownOrMixed,calibration,2019-05-16T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,4,-0.020979790469194407,0.8577317087955386,0.3347747262586482,0.016216547184793536,-0.04067796610169483,-0.09584664536741205,-0.04172291914587928,0.02692352326795869,0.03943424072313508,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
UnknownOrMixed,calibration,2019-05-16T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,4,-0.010657294473988093,0.851270825732701,0.381972338956921,0.015996539673834062,-0.0277777777777779,-0.09090909090909105,-0.043849802296234086,0.027873421872438114,0.02335127175970487,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
UnknownOrMixed,calibration,2019-05-17T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,5,0.0,0.854283622162558,0.2432572745280851,0.014412104227117837,-0.03114186851211076,-0.07590759075907583,-0.045033810398318996,0.028071334214002656,0.07685968755102324,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
UnknownOrMixed,calibration,2019-05-17T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,5,-0.003577821347883855,0.8542559706062463,0.5829605875036078,0.014340801660716128,-0.014134275618374548,-0.09999999999999987,-0.04580052309152798,0.02946487976428097,0.10248959434951725,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
UnknownOrMixed,calibration,2019-05-20T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,5,-0.007194275634027197,0.8513123117585593,0.2737000841815294,0.013469208104237313,-0.010714285714285676,-0.09180327868852456,-0.04643760180456427,0.030125523012552315,0.11549867187063914,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
UnknownOrMixed,calibration,2019-05-20T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,5,0.024956731973867458,0.8756783423778983,0.3525620082027006,0.015133727658121198,0.014285714285714235,-0.037288135593220306,-0.04453982033759104,0.030517842124234064,0.26398665905281,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0
UnknownOrMixed,calibration,2019-05-21T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,5,0.020906684819313643,0.8965005564486213,0.7396128852018343,0.015904646152523707,0.03942652329749108,-0.006849315068493178,-0.04093750284323378,0.030174286679862893,0.3895340255626004,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
UnknownOrMixed,calibration,2019-05-21T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,5,0.0,0.8985561132800397,0.3313229905067052,0.015933814304909907,0.04693140794223827,-0.016949152542372836,-0.037654874851560306,0.029337600620696347,0.408551418525316,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
UnknownOrMixed,calibration,2019-05-22T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,5,-0.010398707220898735,0.8913597117833404,0.15823616838095922,0.015986957643667515,0.010563380281690016,-0.003472222222222321,-0.035487330108239755,0.02849835586408477,0.36812702434931666,0,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
SidewaysConsolidation,calibration,2019-05-13T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,-0.03333642026759172,0.8814916631805415,0.7874845792015096,0.01729051097129066,-0.026402640264026278,-0.060509554140127375,-0.03192531576554348,0.02437835202340322,0.0979795614394991,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0
SidewaysConsolidation,calibration,2019-05-14T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,-0.010221554071538028,0.8747229045593434,0.3997226695741367,0.016236984571039906,-0.05806451612903207,-0.07886435331230279,-0.0347540403909444,0.02304508334265578,0.09118356192696003,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
SidewaysConsolidation,calibration,2019-05-15T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,-0.024014876203873853,0.8677835362179103,0.6661248663876401,0.017089070886756996,-0.023728813559321993,-0.08280254777070051,-0.03829446361805221,0.02348274132506498,0.07319011041474897,0,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
SidewaysConsolidation,calibration,2019-05-15T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,0.0034662079764861075,0.873375642187972,0.8739967692297207,0.01732498871500158,-0.010273972602739878,-0.0883280757097793,-0.03956882726037451,0.025317038366820872,0.10241740976965803,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
SidewaysConsolidation,calibration,2019-07-03T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,-0.015037877364540672,1.043379284178576,1.2085405443481885,0.014112643006694413,-0.02366863905325456,-0.0030211480362538623,0.013031279801676121,0.017122563733987264,0.0,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
SidewaysConsolidation,calibration,2019-07-04T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,-0.027482645693832006,1.0161706411627762,1.5630809088344442,0.012673144090131415,-0.03582089552238821,-0.0471976401179941,0.007697193385540335,0.0190928762357334,0.0,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
SidewaysConsolidation,calibration,2019-07-05T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,0.0,1.0145109617438282,0.3739034063539511,0.012673144090131415,-0.021212121212121238,-0.041543026706231445,0.004776948960723738,0.019144048328086468,0.0,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
SidewaysConsolidation,calibration,2019-07-08T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,-0.006329135051647624,0.9863476953907815,0.6774135905983324,0.012819189106630005,-0.024767801857585092,-0.06528189910979221,-0.0024775153609133127,0.017581098175425088,0.0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
SidewaysConsolidation,calibration,2019-07-08T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,-0.0031796529173797957,0.9816794847745887,0.7103893669748839,0.012768362549691135,-0.02786377708978327,-0.06824925816023741,-0.005433599607436963,0.0167839390613905,0.0,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0
SidewaysConsolidation,calibration,2019-07-09T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,0.009508787969027356,0.989573578073297,0.47236715847368055,0.013085793317180818,0.0,-0.062130177514792884,-0.006981825460064333,0.01618961274446316,0.11410321646397374,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
SidewaysConsolidation,calibration,2019-07-09T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,-0.006329135051647624,0.9820426487093153,0.6243494262967453,0.01302021927727214,0.0,-0.0625,-0.008615144283467054,0.015815243294770145,0.11047266203394368,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
SidewaysConsolidation,calibration,2019-07-10T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,0.00632913505164753,0.9867397123824941,1.140391337964621,0.013211205198605675,0.009554140127388644,-0.05373134328358209,-0.009322504846069979,0.01564843189672035,0.19721767466677353,0,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
SidewaysConsolidation,calibration,2019-08-06T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,0.010733555643108851,0.9055168857953081,0.5935946742102484,0.013849197242353622,0.003571428571428781,-0.06953642384105951,-0.03155216981496612,0.022579392055938657,0.19005543782387363,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
SidewaysConsolidation,calibration,2019-08-07T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,0.010619568827460131,0.9182023924991917,0.5433632826417257,0.014066608687236417,0.025270758122743597,-0.043771043771043794,-0.030341284700897586,0.02220703792278787,0.27883134865730874,0,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
SidewaysConsolidation,calibration,2019-08-07T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,-0.010619568827460261,0.9113907628437987,0.39814364059074364,0.01411996806610915,0.010791366906474975,-0.05387205387205385,-0.029896062906010004,0.0223252618924953,0.22067699454047968,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
SidewaysConsolidation,calibration,2019-08-08T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,0.0,0.9144158802473153,0.3110880500482729,0.014162348826392595,0.0,-0.047457627118643986,-0.02923058846437372,0.02120786170501346,0.23326343183076687,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
SidewaysConsolidation,calibration,2019-08-08T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,0.0035524016043677006,0.9201252936570085,1.3492466344430296,0.0136450598278949,-0.007042253521126751,-0.03424657534246589,-0.02808604770040119,0.020546080154466944,0.2833879110725354,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
SidewaysConsolidation,calibration,2019-08-09T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,0.0,0.9225937315971995,0.7138172927207618,0.01311903198782883,0.003558718861209842,-0.017421602787456414,-0.026856413641384694,0.0201067394811965,0.304719761868232,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
SidewaysConsolidation,calibration,2019-08-09T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,0.0,0.9247114375655824,0.6268764399356227,0.01288184512329859,0.003558718861209842,-0.02083333333333337,-0.025579127908028177,0.019900002487500342,0.32402184598584555,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
SidewaysConsolidation,calibration,2019-08-13T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,3,-0.010889399799268206,0.9053062842793895,0.5780929092181613,0.010577558518266507,-0.028368794326241065,-0.014388489208633004,-0.025445528697510048,0.020311442112389996,0.14422213512993162,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
BullExpansion,calibration,2019-05-28T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,-0.03839913293453602,0.9012187299550994,2.045741996823966,0.016415548162509265,-0.04095563139931735,-0.03103448275862064,-0.017521054071523816,0.02213104562974014,0.2156151529804363,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
BullExpansion,calibration,2019-05-29T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,0.017637141486106876,0.9214511244281205,0.37206026136489984,0.016173498679852155,-0.027210884353741416,-0.0034843205574912606,-0.01724081144733357,0.02114375264296907,0.44770782156039896,0,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
BullExpansion,calibration,2019-05-29T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,0.0,0.9257460995662589,0.8513690114931551,0.016149023627087616,-0.020547945205479534,-0.01038062283737018,-0.016828782049841676,0.020159283225485315,0.45443233641836384,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
BullExpansion,calibration,2019-05-31T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,0.003490404939768346,0.9332119399102555,0.6115972553911083,0.015428364961028012,0.021352313167259718,-0.03367003367003374,-0.01601801232344965,0.019150417827298063,0.4907565766172985,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
BullExpansion,calibration,2019-05-31T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,0.010398707220898737,0.9470315459473583,1.29971032931621,0.015330549342699777,0.013986013986013957,-0.006849315068493178,-0.01435117569006949,0.019613684890014412,0.6110502236284857,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
BullExpansion,calibration,2020-03-19T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,-0.06959329179919523,0.5799979099174417,0.8093140281995715,0.04249050995411468,-0.12941176470588245,-0.2661157024793388,-0.1443441934645193,0.054021116280159834,0.09522036844852091,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
BullExpansion,calibration,2020-03-19T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,0.0,0.5873792829739383,0.0362920452051295,0.042691765241856854,-0.0672268907563025,-0.23448275862068968,-0.15022913330519044,0.050774889947536636,0.1274587017177792,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
BullExpansion,calibration,2020-03-20T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,-0.06995858860691023,0.5551234948644372,0.3154928265337414,0.043657813658305566,-0.13025210084033612,-0.23333333333333328,-0.15863288111168666,0.052348208845728224,0.0903783173979761,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
BullExpansion,calibration,2020-03-20T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,0.004819286435948922,0.5655247417074497,3.474683646560268,0.044064397361912436,-0.06306306306306297,-0.28888888888888886,-0.16448081381212254,0.049115157732751984,0.12261782673569271,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
BullExpansion,calibration,2020-03-23T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,-0.06967992063798994,0.5354974053218505,0.7535171936086765,0.04292504768320878,-0.12612612612612617,-0.2880733944954128,-0.17212526332989092,0.046308512322550004,0.09319451414852253,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
BullExpansion,calibration,2020-03-23T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,0.0,0.5437829353066487,0.13255389557374425,0.04327313172142858,-0.06280193236714982,-0.2880733944954128,-0.1770508118327877,0.042805667687139344,0.13368296193154536,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0
BullExpansion,calibration,2020-03-24T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,0.015345569674660539,0.5610937054970094,2.1924240742909573,0.0412313824198328,-0.05288461538461531,-0.22745098039215683,-0.1795893522109486,0.044642857142857144,0.17424686046431975,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
BullExpansion,calibration,2020-03-24T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,-0.020513539833103018,0.5589990152348954,1.5016959002724155,0.04127218648336734,-0.005154639175257714,-0.2431372549019608,-0.18185407964068415,0.0415098675705955,0.17582851832813629,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
BullExpansion,calibration,2020-03-26T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,0.1534102132995347,0.6622321638803862,2.2678280623231295,0.057943049292817524,0.1597938144329898,-0.054621848739495715,-0.1709110671463785,0.04773655298022972,0.38152287186735995,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
BullExpansion,calibration,2020-03-26T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,0.013245226750020505,0.6818793552053115,1.4989871820837704,0.05752538035536339,0.15736040609137047,-0.04201680672268904,-0.15902775402703026,0.0496530270399617,0.42209697985272854,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
BullExpansion,calibration,2020-03-27T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,0.1690763300439341,0.8185042592536453,2.3789680720183815,0.07048677976608261,0.39896373056994827,0.21621621621621623,-0.13233622932773528,0.05887756177626525,0.7539336635461358,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
BullExpansion,calibration,2020-03-30T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,-0.06453852113757118,0.816561420972408,0.10402721072217694,0.07019002449479926,0.15131578947368407,0.26811594202898537,-0.08984206020962517,0.06529230397194846,0.7098798472382148,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
BullExpansion,calibration,2020-03-30T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,0.0,0.8272406403630403,3.2467276445912088,0.06753302782683365,-0.0277777777777779,0.2620192307692306,-0.07657422102754015,0.06951204672669747,0.7377900540984327,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0
BullExpansion,calibration,2020-03-31T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,0.018868484304382954,0.8530790573077782,0.6606149674529177,0.06591922422167225,-0.044642857142857095,0.3788659793814433,-0.06322546935579185,0.07537229344946247,0.7858507503319124,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
BullExpansion,calibration,2020-03-31T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,6,0.0,0.8627084206792015,0.217956074024654,0.06591922422167225,0.019047619047619202,0.3788659793814433,-0.05203804744343804,0.07773916224620449,0.7911545962546693,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
BearExpansion,calibration,2019-07-22T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,-0.0031496089028961085,0.9673481843149224,0.4954307184012938,0.01133503251779843,-0.018575851393188736,-0.03647416413373861,-0.0028096903372221795,0.015581177937051988,0.30456957905392135,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0
BearExpansion,calibration,2019-09-26T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,0.01876227645552282,1.0021607927874228,2.7978579872006573,0.00897127895136857,0.02281368821292773,0.003731343283581934,-0.006257717283184902,0.016775396085740902,0.5413237252420932,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
BearExpansion,calibration,2020-01-13T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,0.012422519998557329,1.0158013544018059,2.4698779100647648,0.012321066849173359,0.021008403361344463,0.025316455696202667,-0.0005415443145778044,0.018642691764139845,0.960674884063909,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0
BearExpansion,calibration,2020-01-14T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,0.004106781952653281,1.0178541631903888,1.037540984995249,0.01205896503959317,0.03389830508474567,0.025210084033613356,0.001527663037260307,0.01712123032560372,0.9747370160192542,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
BearExpansion,calibration,2020-01-14T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,-0.012371291802546829,1.0034141060871014,0.4540112709495641,0.012426552411968156,0.004166666666666874,0.016877637130801704,0.002123712390614255,0.016813787305590557,0.7327211901318967,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
BearExpansion,calibration,2020-01-16T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,0.004246290881451224,0.9802292739657752,0.15029391175630116,0.012238477603916107,-0.020746887966804906,0.004255319148936287,-0.0009132121083726651,0.017421602787456438,0.36217312427360904,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
BearExpansion,calibration,2020-02-12T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,-0.015345569674660421,0.8914621817847623,1.066699509837149,0.011287360425350211,-0.015228426395939132,-0.0536585365853659,-0.02682520149581165,0.019656019656019676,0.0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
BearExpansion,calibration,2020-02-12T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,0.0,0.8945863690860464,0.7841771093916055,0.011102285840328423,-0.010204081632653073,-0.0490196078431373,-0.027656624070886867,0.01902882514624006,0.027731556919704456,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
BearExpansion,calibration,2020-02-13T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,-0.04211148535012685,0.8615897720956087,2.5571487858823008,0.013860521610447422,-0.055837563451776706,-0.08823529411764708,-0.031220002361904847,0.020899011724699813,0.0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
BearExpansion,calibration,2020-02-13T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,-0.005390848634876423,0.860945644080417,1.351894824132219,0.013860010379420808,-0.046391752577319645,-0.1148325358851674,-0.03411645426929442,0.021364477994587683,0.0,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
BearExpansion,calibration,2020-02-14T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,-0.005420067469339256,0.8606173994387277,0.8965766669978595,0.013650164886919626,-0.05154639175257736,-0.11961722488038273,-0.036475706567091315,0.022203917917129265,0.0,0,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
BearExpansion,calibration,2020-02-14T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,0.005420067469339113,0.8694426167872921,0.8466540453240742,0.013882495805022299,-0.005376344086021501,-0.1019417475728156,-0.037552059753870555,0.022681451612903247,0.07639032694347067,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
BearExpansion,calibration,2020-02-17T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,0.016086137751624444,0.8878813639369038,1.9214121962301123,0.014635567998298212,0.016216216216216273,-0.06467661691542281,-0.03675815646652542,0.02494216310005785,0.2039968097110035,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
BearExpansion,calibration,2020-02-17T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,0.0,0.8925180402582604,2.0612211267997376,0.014662122609339388,0.021739130434782705,-0.045685279187817285,-0.035733771405206824,0.024311477194382987,0.23233874250639308,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0
BearExpansion,calibration,2020-02-18T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,0.021053409197832263,0.9160305343511451,3.1492596150895165,0.015676302296546894,0.037837837837837895,-0.020408163265306145,-0.03287677844454072,0.025100949470697395,0.36805089458688484,0,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
BearExpansion,calibration,2020-02-18T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,0.010362787035546658,0.9297421642863988,1.270710865026628,0.015858342586284598,0.03191489361702127,-0.015228426395939132,-0.029447375479256317,0.0255232261357836,0.44143830118811284,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
BearExpansion,calibration,2020-02-19T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,0.03045920748470844,0.9619084263178146,2.0888657965574646,0.017293493525190624,0.06382978723404253,0.030927835051546282,-0.023953088864953263,0.02628600635245157,0.6376389319188183,0,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
BearExpansion,calibration,2020-02-19T06:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,-0.005012541823544175,0.9604247104247106,2.5307797157181,0.017294878603171946,0.03645833333333348,0.02577319587628879,-0.01977900029382407,0.02595408685480336,0.6167355432991977,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
BearExpansion,calibration,2020-02-20T02:00:00.000000000,IDX:IDX_DLY_ADHI_240,240m,0,-0.005037794029957181,0.9591164503003294,0.9886933013616184,0.017312533824766697,0.020618556701031077,0.06451612903225801,-0.01669317007266778,0.025993995753093666,0.5968908515053852,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
