path,size_bytes,sha256,suffix,columns_or_keys,archive_members_read,archive_header_hits,schema_class,order_lifecycle_hits,control_hits,ohlcv_hits,exact_required_name,verifier_native_hint
/Users/thrill3r/Downloads/Tomac/ict-cleaned-mtf/cleaned-multi-timeframe-manifest.json,43668,d8d241392e8f2cc86cc0095c2972b22989070ba9a9bf23733a14a2a220253313,.json,intervals|output_dir|reports|root,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-cleaned-mtf/state/NQ/bbn_network.json,20795,73e69027dc89eceaa6f718b4dbff1e35f66c20fc03d148428252a72a16738bc3,.json,edges|nodes|topological_order,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-cleaned-mtf/state/NQ/learning_state.json,42770887,c06e15c051eefa7ff8ef5a6f2f22ae01334b96702e0a169c7a8bfa47e8485f6d,.json,factor_profiles|factor_rankings|feedback_history|last_updated,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-cleaned-mtf/state/NQ/research_runs.json,48254,2467f1fe6c99ec0834b9738b450b0b220f8f9d9a431a97b69204fdb423186dff,.json,agent_action_plan|agent_context_bundle|agent_context_bundle_minimal|agent_prompts|aggregate_return|artifact_action_summary|artifact_decision_section|artifact_decision_summary|best_factor|candles|config_name|data_path|dataset_comparability|decision_history_summary|decision_thresholds|factor_count|factor_family_decisions|factor_family_diffs|factor_family_history|factor_family_outcomes|factor_mutation_evaluation|factor_score_deltas|family_history_window|feedback_history_summary|feedback_records_applied|feedback_records_generated|multi_timeframe_summary|paired_candles|paired_data_path|promotion_decision|prompt_workflow|provenance,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-cleaned-mtf/state/NQ/workflow_snapshot.json,7098,988cd727cc9d04a544a2a95e694810418e67c96f9c46fb9bc2ef709487093df9,.json,actionable_artifacts|artifact_consumed_impact_summary|artifact_decision_summary|artifact_factor_rule_break_impacts|artifact_factor_trends|artifact_family_rule_break_impacts|artifact_family_trends|artifact_history_summary|artifact_lineage_summaries|artifact_review_rule_sources|artifact_review_rules|artifact_rule_break_effects|current_focus_phase|current_focus_reason|disagreements|field_diffs|generated_at|latest_analyze|latest_backtest|latest_execution_candidate|latest_pending_update|latest_pre_bayes_entry_quality_bridge|latest_pre_bayes_entry_quality_bridge_diff|latest_pre_bayes_policy|latest_pre_bayes_policy_diff|latest_pre_bayes_policy_lineage|latest_pre_bayes_soft_evidence_diff|latest_promotable_artifact|latest_research|latest_update|pending_actions|recent_artifacts,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-cleaned-15m/es.continuous-15m.json,6624195,3fcf6c93041024dd154e6e01c64fd8797a80e387a3cb59dc7895d1270f7a15ec,.json,candles|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-cleaned-15m/eur.continuous-15m.json,3374583,be704955d0f00447ddd3b31be54f048811a9668474192ca121f59e6de6de40ac,.json,candles|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-cleaned-15m/nq.continuous-15m.json,4932963,a063fb81214725781417bc3fc71101de9332b39a8fb7516fc9c10e6f6bae0da5,.json,candles|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-cleaned-15m/xau.continuous-15m.json,1524286,94b2926855dc48411e119cb74ae22eadfedc4eefc47278ed38ca70bc42a0545d,.json,candles|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-cleaned-15m/ym.continuous-15m.json,1430673,79cc2b97a68a1301de6d9d8123051bb7430e091cc5a7a8fa95a48978d811cd18,.json,candles|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-expansion-sop-15m/cleaned-15m/es.continuous-15m.json,6624195,3fcf6c93041024dd154e6e01c64fd8797a80e387a3cb59dc7895d1270f7a15ec,.json,candles|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-expansion-sop-15m/cleaned-15m/eur.continuous-15m.json,3374583,be704955d0f00447ddd3b31be54f048811a9668474192ca121f59e6de6de40ac,.json,candles|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-expansion-sop-15m/cleaned-15m/nq.continuous-15m.json,4932963,a063fb81214725781417bc3fc71101de9332b39a8fb7516fc9c10e6f6bae0da5,.json,candles|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-expansion-sop-15m/cleaned-15m/xau.continuous-15m.json,1524286,94b2926855dc48411e119cb74ae22eadfedc4eefc47278ed38ca70bc42a0545d,.json,candles|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-expansion-sop-15m/cleaned-15m/ym.continuous-15m.json,1430673,79cc2b97a68a1301de6d9d8123051bb7430e091cc5a7a8fa95a48978d811cd18,.json,candles|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-expansion-sop-15m/expansion_sop_report.15m.json,39519,0c9cdf3cc43ecb85ca0cd730f1ce9223f069e1dbe1956b02698cd385de15f6c1,.json,clean_report|cleaned_dir|expansion_atr_multiplier|expansion_lookback|generated_at|global_factor_leaderboard|interval|market_reports|output_dir|recommended_commands|recommended_global_factor|recommended_market_factors|root|sop_version|warnings,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state/ES/bbn_network.json,20802,47e3806b08d60ba6dc258dcf4a34c25c3bcbd4e539afc89aca44cca1cfb01500,.json,edges|nodes|topological_order,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state/ES/learning_state.json,45763156,81bca0c140a6f365848d9358fbe93994033250f07055fc5f7d87fa1bbb2cca7d,.json,factor_profiles|factor_rankings|feedback_history|last_updated,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state/ES/research_runs.json,42782,0be820dda95513e09cd44a2b0a01ff8a418bdaa92c319371d789a44c716927af,.json,agent_action_plan|agent_context_bundle|agent_context_bundle_minimal|agent_prompts|aggregate_return|artifact_action_summary|artifact_decision_section|artifact_decision_summary|best_factor|candles|config_name|data_path|dataset_comparability|decision_history_summary|decision_thresholds|factor_count|factor_family_decisions|factor_family_diffs|factor_family_history|factor_family_outcomes|factor_score_deltas|family_history_window|feedback_history_summary|feedback_records_applied|feedback_records_generated|paired_candles|paired_data_path|promotion_decision|prompt_workflow|provenance|recommended_commands|recommended_next_command,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state/EUR/bbn_network.json,20809,169012c64042075eb4948c919118bba8ba83bbaeac6b96fb8d78fa4b581452c7,.json,edges|nodes|topological_order,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state/EUR/learning_state.json,21450541,7ba2f39c53be4b8bde83d2a4753219c367db5332dfce5abcb6bed59ceb8d47fd,.json,factor_profiles|factor_rankings|feedback_history|last_updated,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state/EUR/research_runs.json,45054,42531a0cd4bab7856f8cfd1aea7e3590afbe1965b79a3cdc5514f43ba76d998b,.json,agent_action_plan|agent_context_bundle|agent_context_bundle_minimal|agent_prompts|aggregate_return|artifact_action_summary|artifact_decision_section|artifact_decision_summary|best_factor|candles|config_name|data_path|dataset_comparability|decision_history_summary|decision_thresholds|factor_count|factor_family_decisions|factor_family_diffs|factor_family_history|factor_family_outcomes|factor_score_deltas|family_history_window|feedback_history_summary|feedback_records_applied|feedback_records_generated|paired_candles|paired_data_path|promotion_decision|prompt_workflow|provenance|recommended_commands|recommended_next_command,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state/EUR/workflow_snapshot.json,6092,698ab25db38ea8da4baa7146a89a0f92aeacb3fd0b2f094619dfcb30184cce56,.json,actionable_artifacts|artifact_consumed_impact_summary|artifact_decision_summary|artifact_factor_rule_break_impacts|artifact_factor_trends|artifact_family_rule_break_impacts|artifact_family_trends|artifact_history_summary|artifact_lineage_summaries|artifact_review_rule_sources|artifact_review_rules|artifact_rule_break_effects|current_focus_phase|current_focus_reason|disagreements|field_diffs|generated_at|latest_analyze|latest_backtest|latest_execution_candidate|latest_pending_update|latest_promotable_artifact|latest_research|latest_update|pending_actions|recent_artifacts|recent_execution_candidates|recent_pending_updates|recommended_next_command|risk_flags|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state/NQ/bbn_network.json,20780,ede9b2d3fe0b2fee6fe1912d997757c6270920c474e66a168689981d455dadb1,.json,edges|nodes|topological_order,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state/NQ/learning_state.json,34604200,8aabc15b81a817599bdc6ce2dc20f6b0162f385527b344ed7ff63c32517bb540,.json,factor_profiles|factor_rankings|feedback_history|last_updated,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state/NQ/research_runs.json,87373,c21101ee6a2da5decf079b4bc47176072096ccdb9e12408a9ae3a7b8cbaeac62,.json,agent_action_plan|agent_context_bundle|agent_context_bundle_minimal|agent_prompts|aggregate_return|artifact_action_summary|artifact_decision_section|artifact_decision_summary|best_factor|candles|config_name|data_path|dataset_comparability|decision_history_summary|decision_thresholds|factor_count|factor_family_decisions|factor_family_diffs|factor_family_history|factor_family_outcomes|factor_score_deltas|family_history_window|feedback_history_summary|feedback_records_applied|feedback_records_generated|paired_candles|paired_data_path|promotion_decision|prompt_workflow|provenance|recommended_commands|recommended_next_command,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state/NQ/workflow_snapshot.json,6209,459197887d60d29a9cdfb4bc9a66d16ee0678253c0473811466fbd358c9cc4be,.json,actionable_artifacts|artifact_consumed_impact_summary|artifact_decision_summary|artifact_factor_rule_break_impacts|artifact_factor_trends|artifact_family_rule_break_impacts|artifact_family_trends|artifact_history_summary|artifact_lineage_summaries|artifact_review_rule_sources|artifact_review_rules|artifact_rule_break_effects|current_focus_phase|current_focus_reason|disagreements|field_diffs|generated_at|latest_analyze|latest_backtest|latest_execution_candidate|latest_pending_update|latest_promotable_artifact|latest_research|latest_update|pending_actions|recent_artifacts|recent_execution_candidates|recent_pending_updates|recommended_next_command|risk_flags|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state/XAU/bbn_network.json,20817,6e3db271fe6fc61ee467832023a8c9f14924f9f3e59ec217914579ee0ab9b98d,.json,edges|nodes|topological_order,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state/XAU/learning_state.json,10609850,017fc9de336e05c31f160d4ef379e0e2257b4638526211bcdf65a3c26698475a,.json,factor_profiles|factor_rankings|feedback_history|last_updated,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state/XAU/research_runs.json,42784,ad8a8e7e2b30a98a70e9f6369a21c1122ca47317a20263109928c186bc316761,.json,agent_action_plan|agent_context_bundle|agent_context_bundle_minimal|agent_prompts|aggregate_return|artifact_action_summary|artifact_decision_section|artifact_decision_summary|best_factor|candles|config_name|data_path|dataset_comparability|decision_history_summary|decision_thresholds|factor_count|factor_family_decisions|factor_family_diffs|factor_family_history|factor_family_outcomes|factor_score_deltas|family_history_window|feedback_history_summary|feedback_records_applied|feedback_records_generated|paired_candles|paired_data_path|promotion_decision|prompt_workflow|provenance|recommended_commands|recommended_next_command,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state/YM/bbn_network.json,20802,03eddb8aa371655d98f22376f907a9662a8cdf80817060de1fcfeb9475288ce6,.json,edges|nodes|topological_order,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state/YM/learning_state.json,13606388,b7747f399a5ed7118460ab89fe761b2291439d3827954a88c989798ee1afbf17,.json,factor_profiles|factor_rankings|feedback_history|last_updated,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state/YM/research_runs.json,42046,283f851bbfa7794fedb05bb18f3bed48b37eaec73a447a06e559640e09945fc1,.json,agent_action_plan|agent_context_bundle|agent_context_bundle_minimal|agent_prompts|aggregate_return|artifact_action_summary|artifact_decision_section|artifact_decision_summary|best_factor|candles|config_name|data_path|dataset_comparability|decision_history_summary|decision_thresholds|factor_count|factor_family_decisions|factor_family_diffs|factor_family_history|factor_family_outcomes|factor_score_deltas|family_history_window|feedback_history_summary|feedback_records_applied|feedback_records_generated|paired_candles|paired_data_path|promotion_decision|prompt_workflow|provenance|recommended_commands|recommended_next_command,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406/ES/bbn_network.json,20802,1560e8c1a58fbc10cd4177373b59e52013d2a0d566c7b9cea45142896233f4dd,.json,edges|nodes|topological_order,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406/ES/learning_state.json,45763156,0fce6a7503f9d6bffa1bebe0c91edfa4d88a9ea6c0a2e9315fde5eec20050b68,.json,factor_profiles|factor_rankings|feedback_history|last_updated,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406/ES/research_runs.json,42971,3a93b8ffd1315e701352fac423b4d618e48a513a10cde3181333c51087e256cd,.json,agent_action_plan|agent_context_bundle|agent_context_bundle_minimal|agent_prompts|aggregate_return|artifact_action_summary|artifact_decision_section|artifact_decision_summary|best_factor|candles|config_name|data_path|dataset_comparability|decision_history_summary|decision_thresholds|factor_count|factor_family_decisions|factor_family_diffs|factor_family_history|factor_family_outcomes|factor_score_deltas|family_history_window|feedback_history_summary|feedback_records_applied|feedback_records_generated|paired_candles|paired_data_path|promotion_decision|prompt_workflow|provenance|recommended_commands|recommended_next_command,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/ES/bbn_network.json,20802,ea5e331862d909efafd91c742ffeb760e9031019fbbbc465e7750c44365afa56,.json,edges|nodes|topological_order,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/ES/learning_state.json,45763156,43d217f8b140153f62818fce5682c67da25326811830161ac0290a07d37fb5b3,.json,factor_profiles|factor_rankings|feedback_history|last_updated,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/ES/research_runs.json,42991,43d04260edea68f80c889351acfb2ee641143f2ea6875c438112404608eed23f,.json,agent_action_plan|agent_context_bundle|agent_context_bundle_minimal|agent_prompts|aggregate_return|artifact_action_summary|artifact_decision_section|artifact_decision_summary|best_factor|candles|config_name|data_path|dataset_comparability|decision_history_summary|decision_thresholds|factor_count|factor_family_decisions|factor_family_diffs|factor_family_history|factor_family_outcomes|factor_score_deltas|family_history_window|feedback_history_summary|feedback_records_applied|feedback_records_generated|paired_candles|paired_data_path|promotion_decision|prompt_workflow|provenance|recommended_commands|recommended_next_command,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/ES/workflow_snapshot.json,6086,4bfc21a075d30b4c3f8b9f98c93304743ed9afcc958cfd467ca6c5af2d62a3ae,.json,actionable_artifacts|artifact_consumed_impact_summary|artifact_decision_summary|artifact_factor_rule_break_impacts|artifact_factor_trends|artifact_family_rule_break_impacts|artifact_family_trends|artifact_history_summary|artifact_lineage_summaries|artifact_review_rule_sources|artifact_review_rules|artifact_rule_break_effects|current_focus_phase|current_focus_reason|disagreements|field_diffs|generated_at|latest_analyze|latest_backtest|latest_execution_candidate|latest_pending_update|latest_promotable_artifact|latest_research|latest_update|pending_actions|recent_artifacts|recent_execution_candidates|recent_pending_updates|recommended_next_command|risk_flags|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/EUR/bbn_network.json,20809,c9cf236958270c121e7e7ddd578f2c914cffcd3a62ea31b5d12372d27e759dcb,.json,edges|nodes|topological_order,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/EUR/learning_state.json,21450541,601683da3067d45312918d8cc9db566da7f006f4161e909ead0ade7c48042141,.json,factor_profiles|factor_rankings|feedback_history|last_updated,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/EUR/research_runs.json,45264,eae7a3dd5db8950df35a55a3a1415ca66693a6c27e5d17c05c4bbbff74bf836d,.json,agent_action_plan|agent_context_bundle|agent_context_bundle_minimal|agent_prompts|aggregate_return|artifact_action_summary|artifact_decision_section|artifact_decision_summary|best_factor|candles|config_name|data_path|dataset_comparability|decision_history_summary|decision_thresholds|factor_count|factor_family_decisions|factor_family_diffs|factor_family_history|factor_family_outcomes|factor_score_deltas|family_history_window|feedback_history_summary|feedback_records_applied|feedback_records_generated|paired_candles|paired_data_path|promotion_decision|prompt_workflow|provenance|recommended_commands|recommended_next_command,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/EUR/workflow_snapshot.json,6112,f0d59561756c2004124cc1289a20c75458309cd62f106c7a3c04ef0f98bb20ec,.json,actionable_artifacts|artifact_consumed_impact_summary|artifact_decision_summary|artifact_factor_rule_break_impacts|artifact_factor_trends|artifact_family_rule_break_impacts|artifact_family_trends|artifact_history_summary|artifact_lineage_summaries|artifact_review_rule_sources|artifact_review_rules|artifact_rule_break_effects|current_focus_phase|current_focus_reason|disagreements|field_diffs|generated_at|latest_analyze|latest_backtest|latest_execution_candidate|latest_pending_update|latest_promotable_artifact|latest_research|latest_update|pending_actions|recent_artifacts|recent_execution_candidates|recent_pending_updates|recommended_next_command|risk_flags|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/NQ/bbn_network.json,20794,4e4d4936ab8d0bb7df0a12d8525a20d524c29c6b50a4fc15360a5c37efb78147,.json,edges|nodes|topological_order,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/NQ/learning_state.json,32383125,d675a2c1968ebe2a3a5a069f0a72d5c0047d6376ff7bd7481ded0dbc0490cc50,.json,factor_profiles|factor_rankings|feedback_history|last_updated,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/NQ/research_runs.json,43592,e9948c600997ac3772f738d69b42cc9221aa27823e77d699a032b2cb98131b65,.json,agent_action_plan|agent_context_bundle|agent_context_bundle_minimal|agent_prompts|aggregate_return|artifact_action_summary|artifact_decision_section|artifact_decision_summary|best_factor|candles|config_name|data_path|dataset_comparability|decision_history_summary|decision_thresholds|factor_count|factor_family_decisions|factor_family_diffs|factor_family_history|factor_family_outcomes|factor_score_deltas|family_history_window|feedback_history_summary|feedback_records_applied|feedback_records_generated|paired_candles|paired_data_path|promotion_decision|prompt_workflow|provenance|recommended_commands|recommended_next_command,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/NQ/workflow_snapshot.json,6236,36f4dc67c0f5b748a982686475ce907fc20db6ce8d1ffc5ce522ab6cef7e876b,.json,actionable_artifacts|artifact_consumed_impact_summary|artifact_decision_summary|artifact_factor_rule_break_impacts|artifact_factor_trends|artifact_family_rule_break_impacts|artifact_family_trends|artifact_history_summary|artifact_lineage_summaries|artifact_review_rule_sources|artifact_review_rules|artifact_rule_break_effects|current_focus_phase|current_focus_reason|disagreements|field_diffs|generated_at|latest_analyze|latest_backtest|latest_execution_candidate|latest_pending_update|latest_promotable_artifact|latest_research|latest_update|pending_actions|recent_artifacts|recent_execution_candidates|recent_pending_updates|recommended_next_command|risk_flags|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/XAU/bbn_network.json,20817,5d958e274a1ff973b945e1a8e6cb8d538e912e68f3f04939dbcb084ece907260,.json,edges|nodes|topological_order,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/XAU/learning_state.json,10609850,4318bf45d7f5ac170edc9af36e5fb70230c90ef19d196fe4c7b09a88305efeb8,.json,factor_profiles|factor_rankings|feedback_history|last_updated,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/XAU/research_runs.json,42993,3ecca1fd71c018a96eef7d40a0942e14ce91e072b17de3ce0f0d788ca34aac05,.json,agent_action_plan|agent_context_bundle|agent_context_bundle_minimal|agent_prompts|aggregate_return|artifact_action_summary|artifact_decision_section|artifact_decision_summary|best_factor|candles|config_name|data_path|dataset_comparability|decision_history_summary|decision_thresholds|factor_count|factor_family_decisions|factor_family_diffs|factor_family_history|factor_family_outcomes|factor_score_deltas|family_history_window|feedback_history_summary|feedback_records_applied|feedback_records_generated|paired_candles|paired_data_path|promotion_decision|prompt_workflow|provenance|recommended_commands|recommended_next_command,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/XAU/workflow_snapshot.json,6089,5f3641d728e82acacef4c44640dc405d2a844a86121ee2ecbdb2cfe46d04338a,.json,actionable_artifacts|artifact_consumed_impact_summary|artifact_decision_summary|artifact_factor_rule_break_impacts|artifact_factor_trends|artifact_family_rule_break_impacts|artifact_family_trends|artifact_history_summary|artifact_lineage_summaries|artifact_review_rule_sources|artifact_review_rules|artifact_rule_break_effects|current_focus_phase|current_focus_reason|disagreements|field_diffs|generated_at|latest_analyze|latest_backtest|latest_execution_candidate|latest_pending_update|latest_promotable_artifact|latest_research|latest_update|pending_actions|recent_artifacts|recent_execution_candidates|recent_pending_updates|recommended_next_command|risk_flags|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/YM/bbn_network.json,20802,6dd655fe98d767bdc0564f44e42d98c67a4fb1420ab88d7e862ca75118b4a9a6,.json,edges|nodes|topological_order,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/YM/learning_state.json,13606388,571b657cdf6060e7db7fd7db3e9fafb3459bd6c222c3ea65b190b82332ea083c,.json,factor_profiles|factor_rankings|feedback_history|last_updated,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/YM/research_runs.json,42255,4811d7321112594845ba44b282387fc48a38eb0a6cf4f63a54243691f26606bc,.json,agent_action_plan|agent_context_bundle|agent_context_bundle_minimal|agent_prompts|aggregate_return|artifact_action_summary|artifact_decision_section|artifact_decision_summary|best_factor|candles|config_name|data_path|dataset_comparability|decision_history_summary|decision_thresholds|factor_count|factor_family_decisions|factor_family_diffs|factor_family_history|factor_family_outcomes|factor_score_deltas|family_history_window|feedback_history_summary|feedback_records_applied|feedback_records_generated|paired_candles|paired_data_path|promotion_decision|prompt_workflow|provenance|recommended_commands|recommended_next_command,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-factor-state-20260406b/YM/workflow_snapshot.json,6065,8877181e98910d8e6807e5a1d1ba3a51375e1d92cb7aa2e4c31a1ad38eb3fb56,.json,actionable_artifacts|artifact_consumed_impact_summary|artifact_decision_summary|artifact_factor_rule_break_impacts|artifact_factor_trends|artifact_family_rule_break_impacts|artifact_family_trends|artifact_history_summary|artifact_lineage_summaries|artifact_review_rule_sources|artifact_review_rules|artifact_rule_break_effects|current_focus_phase|current_focus_reason|disagreements|field_diffs|generated_at|latest_analyze|latest_backtest|latest_execution_candidate|latest_pending_update|latest_promotable_artifact|latest_research|latest_update|pending_actions|recent_artifacts|recent_execution_candidates|recent_pending_updates|recommended_next_command|risk_flags|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-sop-15m/cleaned-15m/es.continuous-15m.json,6624195,3fcf6c93041024dd154e6e01c64fd8797a80e387a3cb59dc7895d1270f7a15ec,.json,candles|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-sop-15m/cleaned-15m/eur.continuous-15m.json,3374583,be704955d0f00447ddd3b31be54f048811a9668474192ca121f59e6de6de40ac,.json,candles|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-sop-15m/cleaned-15m/nq.continuous-15m.json,4932963,a063fb81214725781417bc3fc71101de9332b39a8fb7516fc9c10e6f6bae0da5,.json,candles|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-sop-15m/cleaned-15m/xau.continuous-15m.json,1524286,94b2926855dc48411e119cb74ae22eadfedc4eefc47278ed38ca70bc42a0545d,.json,candles|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-sop-15m/cleaned-15m/ym.continuous-15m.json,1430673,79cc2b97a68a1301de6d9d8123051bb7430e091cc5a7a8fa95a48978d811cd18,.json,candles|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-sop-15m/futures_sop_report.15m.json,16827,c8bd9aa472bb73aa3691598c3949d002a1e4ab2460d4e4d5636e9bc171dfd35e,.json,clean_report|cleaned_dir|generated_at|global_factor_leaderboard|interval|market_reports|output_dir|recommended_commands|recommended_global_factor|recommended_market_factors|root|selection_policy|sop_version|state_dir|warnings,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-sop-15m/state/ES/bbn_network.json,20802,7722acf6411e9d810d935d32c7fd7b6dc3753945f516c84f1b6f5ab8cd667e5a,.json,edges|nodes|topological_order,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-sop-15m/state/ES/learning_state.json,45763156,2b3293d474223b1321fc07c2fa19a881cce84af55ef35e5abbdff2e64fcecf8f,.json,factor_profiles|factor_rankings|feedback_history|last_updated,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-sop-15m/state/ES/research_runs.json,43034,fc1b9ae4ddb06cf1ce8303fb689e983e2c485e73af1fdef265c2b08c6f79a695,.json,agent_action_plan|agent_context_bundle|agent_context_bundle_minimal|agent_prompts|aggregate_return|artifact_action_summary|artifact_decision_section|artifact_decision_summary|best_factor|candles|config_name|data_path|dataset_comparability|decision_history_summary|decision_thresholds|factor_count|factor_family_decisions|factor_family_diffs|factor_family_history|factor_family_outcomes|factor_score_deltas|family_history_window|feedback_history_summary|feedback_records_applied|feedback_records_generated|paired_candles|paired_data_path|promotion_decision|prompt_workflow|provenance|recommended_commands|recommended_next_command,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-sop-15m/state/ES/workflow_snapshot.json,6084,6aa8debe5dd5e6eeda58d9274eac715ab854ca831319c60fdd3f5bb3ece97f1c,.json,actionable_artifacts|artifact_consumed_impact_summary|artifact_decision_summary|artifact_factor_rule_break_impacts|artifact_factor_trends|artifact_family_rule_break_impacts|artifact_family_trends|artifact_history_summary|artifact_lineage_summaries|artifact_review_rule_sources|artifact_review_rules|artifact_rule_break_effects|current_focus_phase|current_focus_reason|disagreements|field_diffs|generated_at|latest_analyze|latest_backtest|latest_execution_candidate|latest_pending_update|latest_promotable_artifact|latest_research|latest_update|pending_actions|recent_artifacts|recent_execution_candidates|recent_pending_updates|recommended_next_command|risk_flags|symbol,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-sop-15m/state/EUR/bbn_network.json,20809,14b8b848ce59dc8c42f92970c2bee4547010f1f803c880a5bc14166449262c68,.json,edges|nodes|topological_order,0,0,other,,,,False,False
/Users/thrill3r/Downloads/Tomac/ict-engine-sop-15m/state/EUR/learning_state.json,21450541,217975af91be06752ac140256721aaab437a491b872eb719f433912c56b1c21d,.json,factor_profiles|factor_rankings|feedback_history|last_updated,0,0,other,,,,False,False
