family,provider,symbol,branch_path,fold,trade_count,win_rate,avg_net_return,profit_factor,start_time,end_time
fvg_retrace_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,4,71,0.4647887323943662,-0.00010499950696593619,0.980695776859917,2024-12-31 06:00:00+00:00,2026-05-11 03:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->up_momentum->fvg_retrace_continuation,1,69,0.4927536231884058,-0.000884091770517353,0.9175200320308833,2017-09-05 07:00:00+00:00,2020-09-05 00:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->up_momentum->fvg_retrace_continuation,2,69,0.43478260869565216,-0.004691845759107702,0.5701923400346485,2020-09-15 16:00:00+00:00,2023-01-25 22:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->up_momentum->fvg_retrace_continuation,3,69,0.4782608695652174,9.937307843167703e-05,1.0194318336499784,2023-03-08 20:00:00+00:00,2024-11-01 14:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->up_momentum->fvg_retrace_continuation,4,69,0.463768115942029,-0.00015909927607212697,0.9724851085082071,2024-11-12 21:00:00+00:00,2026-05-11 11:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,1,271,0.4870848708487085,0.0007207251231529863,1.0710106453577486,2017-09-10 00:00:00+00:00,2019-11-20 22:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,2,271,0.4575645756457565,-0.0028065219237255073,0.753290024643644,2019-11-21 03:00:00+00:00,2022-01-16 23:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,3,271,0.5018450184501845,5.24872226426599e-05,1.0090702168493064,2022-01-17 02:00:00+00:00,2024-02-06 14:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,4,269,0.4758364312267658,-0.0010980137704110836,0.836466292318099,2024-02-13 14:00:00+00:00,2026-05-08 14:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->up_momentum->fvg_retrace_continuation,1,274,0.45985401459854014,0.00034138468414274286,1.035512410336353,2017-08-25 21:00:00+00:00,2020-05-26 00:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->up_momentum->fvg_retrace_continuation,2,274,0.48175182481751827,-0.001197787260571491,0.8740046129369395,2020-05-26 12:00:00+00:00,2022-05-19 13:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->up_momentum->fvg_retrace_continuation,3,274,0.42700729927007297,-0.0001918095514002819,0.9625688044797072,2022-05-25 12:00:00+00:00,2024-04-19 04:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,range_or_de_risk->normal_volatility->up_momentum->fvg_retrace_continuation,4,271,0.4981549815498155,-0.0010860278775826494,0.8234043226631638,2024-04-19 05:00:00+00:00,2026-05-06 13:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,1,189,0.48677248677248675,-0.0007646782832230873,0.951746404420271,2017-09-02 16:00:00+00:00,2019-11-24 20:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,2,189,0.41798941798941797,-0.0027289796411940266,0.7762449151560532,2019-11-25 01:00:00+00:00,2022-06-15 17:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,3,189,0.4444444444444444,-0.001291570167931509,0.8435294184689699,2022-07-01 04:00:00+00:00,2024-10-22 02:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,4,189,0.4444444444444444,-0.0012266676275435875,0.8430052587931043,2024-10-26 00:00:00+00:00,2026-04-30 07:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->up_momentum->fvg_retrace_continuation,1,182,0.5274725274725275,0.0022979238783792807,1.2398216054531757,2017-08-29 16:00:00+00:00,2020-02-05 22:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->up_momentum->fvg_retrace_continuation,2,182,0.4945054945054945,0.0012681851064335246,1.1715770915046024,2020-02-11 18:00:00+00:00,2022-11-30 21:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->up_momentum->fvg_retrace_continuation,3,182,0.4725274725274725,0.0003989570824264869,1.0628524897769633,2022-12-05 06:00:00+00:00,2024-11-06 09:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->high_volatility->up_momentum->fvg_retrace_continuation,4,179,0.5083798882681564,-0.0006438695050421873,0.8992322359341118,2024-11-06 15:00:00+00:00,2026-05-11 01:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,1,377,0.4827586206896552,0.0028484623054215175,1.2987598706634491,2017-08-28 06:00:00+00:00,2019-11-04 02:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,2,377,0.4297082228116711,-0.003148107187366321,0.7145794771811266,2019-11-04 07:00:00+00:00,2022-04-18 01:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,3,377,0.4270557029177719,-0.001969199106276926,0.7201904933490244,2022-04-22 17:00:00+00:00,2024-06-29 02:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,4,377,0.4588859416445623,0.00019254982564754515,1.0294927026638523,2024-06-29 09:00:00+00:00,2026-05-08 10:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->up_momentum->fvg_retrace_continuation,1,459,0.5076252723311547,0.000784975857948356,1.0783528584202104,2017-08-23 11:00:00+00:00,2020-01-17 13:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->up_momentum->fvg_retrace_continuation,2,459,0.47276688453159044,-0.0006912561539768303,0.9248822906707862,2020-01-19 04:00:00+00:00,2022-01-26 08:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->up_momentum->fvg_retrace_continuation,3,459,0.5032679738562091,0.0012080151756403675,1.1898783596584654,2022-01-26 10:00:00+00:00,2024-08-06 10:00:00+00:00
fvg_retrace_continuation_v1,binance,BTCUSDT,trend_expansion->normal_volatility->up_momentum->fvg_retrace_continuation,4,458,0.4868995633187773,-0.0002225278232606909,0.9593026487222719,2024-08-07 12:00:00+00:00,2026-05-10 19:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,insufficient_context->unknown_volatility->unknown_momentum->fvg_retrace_continuation,1,5,0.2,-0.002146996098028464,0.48570081556677636,2021-05-14T10:00:00+00:00,2021-05-17T12:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,insufficient_context->unknown_volatility->unknown_momentum->fvg_retrace_continuation,2,5,0.4,-0.004277657755401675,0.3503447954308064,2021-05-17T14:00:00+00:00,2021-05-19T12:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,insufficient_context->unknown_volatility->unknown_momentum->fvg_retrace_continuation,3,5,0.6,0.0028137904141336996,1.662886967300419,2021-05-19T12:00:00+00:00,2021-05-20T12:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,insufficient_context->unknown_volatility->unknown_momentum->fvg_retrace_continuation,4,5,1.0,0.003421234943488605,inf,2021-05-20T21:00:00+00:00,2021-05-24T12:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,1,34,0.4117647058823529,-0.0015205537090111256,0.593695165507903,2021-07-06T23:00:00+00:00,2022-01-24T20:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,2,34,0.35294117647058826,-0.004267925527940023,0.4435490982194444,2022-01-25T11:00:00+00:00,2023-06-15T12:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,3,34,0.5,-0.0022156261234294546,0.47197891918109464,2023-07-10T13:00:00+00:00,2025-02-13T10:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,4,34,0.5294117647058824,0.0022155177903943435,1.6386790920332561,2025-02-26T21:00:00+00:00,2026-04-23T23:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->up_momentum->fvg_retrace_continuation,1,24,0.5416666666666666,-0.00037331928223975413,0.8948521938753572,2021-06-03T16:00:00+00:00,2022-03-09T11:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->up_momentum->fvg_retrace_continuation,2,24,0.5416666666666666,-0.0012503302869475083,0.7493367855003084,2022-03-09T13:00:00+00:00,2023-11-10T21:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->up_momentum->fvg_retrace_continuation,3,24,0.5,-0.00332753112653762,0.3882993494582683,2023-12-01T11:00:00+00:00,2025-09-18T12:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->high_volatility->up_momentum->fvg_retrace_continuation,4,24,0.5416666666666666,-0.000381530052201098,0.8958165447615708,2025-09-18T12:00:00+00:00,2026-04-30T10:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,1,100,0.49,-0.0006703986624127886,0.8374643427906597,2021-05-26T09:00:00+00:00,2022-09-07T10:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,2,100,0.53,0.00016392379433309104,1.0483919586473973,2022-09-19T14:00:00+00:00,2023-10-06T14:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,3,100,0.51,-0.00015588743090321841,0.9437321243127816,2023-10-16T10:00:00+00:00,2025-02-13T11:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,4,99,0.4444444444444444,-0.000984013674900241,0.7345701935288316,2025-02-20T19:00:00+00:00,2026-05-04T17:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->up_momentum->fvg_retrace_continuation,1,112,0.48214285714285715,-3.8155751387370506e-06,0.998915284203591,2021-05-27T15:00:00+00:00,2022-09-20T16:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->up_momentum->fvg_retrace_continuation,2,112,0.5178571428571429,-9.020111339371365e-05,0.973889621758183,2022-09-27T09:00:00+00:00,2023-10-30T12:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->up_momentum->fvg_retrace_continuation,3,112,0.5267857142857143,-0.00022279332485954738,0.9020882232602635,2023-10-30T20:00:00+00:00,2024-12-17T11:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,range_or_de_risk->normal_volatility->up_momentum->fvg_retrace_continuation,4,110,0.44545454545454544,-0.000246751757796977,0.9168166138663109,2024-12-27T11:00:00+00:00,2026-05-08T10:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,1,87,0.2988505747126437,-0.00331502662208814,0.43870809126099525,2021-06-03T12:00:00+00:00,2022-03-08T23:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,2,87,0.45977011494252873,-0.0005108959774609157,0.867648333476872,2022-04-06T12:00:00+00:00,2024-01-12T11:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,3,87,0.42528735632183906,-0.0011567302731645445,0.7144420862455767,2024-01-31T19:00:00+00:00,2025-02-26T11:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,4,86,0.38372093023255816,-0.0026072434241669025,0.6042394239853555,2025-02-26T11:00:00+00:00,2026-03-23T09:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->up_momentum->fvg_retrace_continuation,1,46,0.45652173913043476,-0.0016230228956702444,0.6794456112092997,2021-06-21T22:00:00+00:00,2023-06-14T19:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->up_momentum->fvg_retrace_continuation,2,46,0.4782608695652174,-0.0011214781489244695,0.6421090035667328,2023-06-15T17:00:00+00:00,2024-06-04T08:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->up_momentum->fvg_retrace_continuation,3,46,0.3695652173913043,-0.003012070938974408,0.4296127208011131,2024-06-04T10:00:00+00:00,2025-05-27T17:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->high_volatility->up_momentum->fvg_retrace_continuation,4,45,0.4444444444444444,-0.0028082512509679893,0.29628116751467143,2025-05-27T17:00:00+00:00,2026-05-06T16:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,1,148,0.5,0.00034028872395113814,1.07542420335191,2021-06-02T08:00:00+00:00,2022-09-14T10:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,2,148,0.47297297297297297,-0.0011192148917128974,0.7221763893850118,2022-09-14T15:00:00+00:00,2023-07-05T12:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,3,148,0.4527027027027027,-0.0007556119686000152,0.7411431844269477,2023-07-05T12:00:00+00:00,2024-10-22T12:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,4,145,0.41379310344827586,-0.0014290981179612256,0.673878291839608,2024-10-31T10:00:00+00:00,2026-04-29T13:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->up_momentum->fvg_retrace_continuation,1,285,0.5017543859649123,0.00011857120871440443,1.0366993292363063,2021-05-24T16:00:00+00:00,2022-08-15T10:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->up_momentum->fvg_retrace_continuation,2,285,0.5333333333333333,0.0004238818801375349,1.1310927981424206,2022-08-15T12:00:00+00:00,2023-12-08T13:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->up_momentum->fvg_retrace_continuation,3,285,0.5017543859649123,-0.00026086231600221446,0.8996271142562835,2023-12-08T15:00:00+00:00,2025-02-04T17:00:00+00:00
fvg_retrace_continuation_v1,ibkr,SPY,trend_expansion->normal_volatility->up_momentum->fvg_retrace_continuation,4,284,0.426056338028169,-0.0007878238720620912,0.7171916731614906,2025-02-05T18:00:00+00:00,2026-05-11T09:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,insufficient_context->unknown_volatility->unknown_momentum->fvg_retrace_continuation,1,2,1.0,0.004115959221751076,inf,2024-05-14 07:00:00+00:00,2024-05-15 00:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,insufficient_context->unknown_volatility->unknown_momentum->fvg_retrace_continuation,2,2,0.0,-0.005731358430458954,0.0,2024-05-15 06:00:00+00:00,2024-05-16 06:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,insufficient_context->unknown_volatility->unknown_momentum->fvg_retrace_continuation,3,2,0.5,-0.0006330770522543381,0.6910429405228594,2024-05-16 07:00:00+00:00,2024-05-16 16:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,insufficient_context->unknown_volatility->unknown_momentum->fvg_retrace_continuation,4,2,0.5,-0.000657181696243669,0.05036176883535877,2024-05-17 01:00:00+00:00,2024-05-20 00:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,1,19,0.5263157894736842,-0.0005675073063488464,0.7807672352631815,2024-05-22 20:00:00+00:00,2024-12-06 18:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,2,19,0.2631578947368421,-0.003218270488889467,0.3088199132065454,2024-12-09 18:00:00+00:00,2025-05-30 20:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,3,19,0.5263157894736842,-0.0006028621129144201,0.6594619400864686,2025-06-02 00:00:00+00:00,2025-10-30 23:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,4,19,0.21052631578947367,-0.002901179725173228,0.2876723464001073,2025-11-14 18:00:00+00:00,2026-05-08 02:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->up_momentum->fvg_retrace_continuation,1,17,0.35294117647058826,-0.0029663047415593624,0.2758313876085159,2024-05-23 06:00:00+00:00,2024-10-27 22:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->up_momentum->fvg_retrace_continuation,2,17,0.35294117647058826,-0.0028148774088785013,0.18076636032376797,2024-11-01 19:00:00+00:00,2025-07-01 17:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->up_momentum->fvg_retrace_continuation,3,17,0.4117647058823529,-0.0020087881057008253,0.2268193777967178,2025-07-11 02:00:00+00:00,2025-10-14 22:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->high_volatility->up_momentum->fvg_retrace_continuation,4,17,0.5294117647058824,0.002679431363783988,1.9384607489525867,2025-10-15 04:00:00+00:00,2026-04-24 04:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,1,44,0.5,0.00020649583807798305,1.1447623271615217,2024-05-21 14:00:00+00:00,2024-12-13 14:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,2,44,0.5,-0.0004913900719968825,0.8352055238845164,2024-12-16 11:00:00+00:00,2025-06-20 01:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,3,44,0.5227272727272727,3.695560663713592e-05,1.0152841454340504,2025-06-20 04:00:00+00:00,2025-12-02 16:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,4,41,0.43902439024390244,-0.0015983553423698134,0.5600854234634949,2025-12-08 17:00:00+00:00,2026-05-04 12:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->up_momentum->fvg_retrace_continuation,1,61,0.5409836065573771,-0.0003863784960534879,0.8188527994332417,2024-05-20 08:00:00+00:00,2024-10-21 07:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->up_momentum->fvg_retrace_continuation,2,61,0.5573770491803278,0.0005067732275430329,1.2238621113067605,2024-10-25 07:00:00+00:00,2025-05-28 16:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->up_momentum->fvg_retrace_continuation,3,61,0.4918032786885246,-0.00023162655168446384,0.8585098921724855,2025-05-29 12:00:00+00:00,2025-10-07 10:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,range_or_de_risk->normal_volatility->up_momentum->fvg_retrace_continuation,4,58,0.4482758620689655,-0.000516065809179582,0.7988702987615669,2025-10-07 12:00:00+00:00,2026-05-08 13:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,1,39,0.46153846153846156,-0.0006589693719465425,0.8257107210157123,2024-05-23 23:00:00+00:00,2024-12-30 20:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,2,39,0.46153846153846156,0.0012957337475768963,1.3498753376888448,2024-12-31 01:00:00+00:00,2025-05-21 22:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,3,39,0.4358974358974359,-0.0013089301630288654,0.5360473091884239,2025-05-23 13:00:00+00:00,2026-01-02 15:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->high_volatility->down_or_flat_momentum->fvg_retrace_continuation,4,36,0.5,-8.634856225203747e-05,0.9747693580191539,2026-01-02 17:00:00+00:00,2026-03-19 19:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->high_volatility->up_momentum->fvg_retrace_continuation,1,25,0.44,-0.0007590337347930106,0.6109427300828892,2024-05-23 10:00:00+00:00,2024-09-19 18:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->high_volatility->up_momentum->fvg_retrace_continuation,2,25,0.64,0.0006217180932392011,1.2657309048383567,2024-09-26 18:00:00+00:00,2025-04-09 19:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->high_volatility->up_momentum->fvg_retrace_continuation,3,25,0.44,-0.000947402113731077,0.5577698050006221,2025-04-10 00:00:00+00:00,2025-10-27 02:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->high_volatility->up_momentum->fvg_retrace_continuation,4,22,0.5,-0.0010652803702471366,0.6350189286051819,2025-12-10 21:00:00+00:00,2026-05-06 22:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,1,54,0.48148148148148145,-0.000691200960023988,0.7409906387854058,2024-05-24 12:00:00+00:00,2024-12-17 14:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,2,54,0.5185185185185185,-0.0009353355814299975,0.8718864072351169,2024-12-27 19:00:00+00:00,2025-04-21 22:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,3,54,0.42592592592592593,-0.0005996944476639031,0.817969869504586,2025-04-21 22:00:00+00:00,2025-12-01 07:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->down_or_flat_momentum->fvg_retrace_continuation,4,51,0.49019607843137253,0.0002835409057476064,1.0805521225202304,2025-12-09 10:00:00+00:00,2026-05-07 20:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->up_momentum->fvg_retrace_continuation,1,111,0.43243243243243246,-0.0005936109124540976,0.6926839642840683,2024-05-20 16:00:00+00:00,2024-11-25 21:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->up_momentum->fvg_retrace_continuation,2,111,0.35135135135135137,-0.0016272862215588886,0.5371917943812347,2024-11-26 23:00:00+00:00,2025-06-03 11:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->up_momentum->fvg_retrace_continuation,3,111,0.5315315315315315,-0.00020741913396883857,0.9021765893205466,2025-06-03 13:00:00+00:00,2025-11-25 14:00:00+00:00
fvg_retrace_continuation_v1,yahoo,ES,trend_expansion->normal_volatility->up_momentum->fvg_retrace_continuation,4,109,0.5321100917431193,-3.731287091149449e-05,0.9800894053446859,2025-11-25 19:00:00+00:00,2026-05-11 00:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,insufficient_context->unknown_volatility->unknown_momentum->ob_fvg_confluence_continuation,1,2,1.0,0.028392548398775887,inf,2017-08-18 18:00:00+00:00,2017-08-19 20:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,insufficient_context->unknown_volatility->unknown_momentum->ob_fvg_confluence_continuation,2,2,0.5,0.0016974163083820718,1.3013176164621365,2017-08-20 08:00:00+00:00,2017-08-20 23:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,insufficient_context->unknown_volatility->unknown_momentum->ob_fvg_confluence_continuation,3,1,1.0,0.010696783346787054,inf,2017-08-21 10:00:00+00:00,2017-08-21 10:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,1,29,0.5172413793103449,0.0038849421523495836,1.5792984745813734,2017-08-22 09:00:00+00:00,2020-06-25 14:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,2,29,0.3448275862068966,-0.004986261166352633,0.5084668694456574,2020-06-25 19:00:00+00:00,2022-12-28 17:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,3,29,0.3448275862068966,-0.004542914657533272,0.2654392588720286,2022-12-29 09:00:00+00:00,2024-10-02 17:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->down_or_flat_momentum->ob_fvg_confluence_continuation,4,26,0.3076923076923077,-0.007632237141246294,0.25809097268089326,2024-10-11 01:00:00+00:00,2026-05-11 03:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->up_momentum->ob_fvg_confluence_continuation,1,32,0.4375,-0.001003596857641111,0.8946444994023095,2017-09-03 16:00:00+00:00,2020-12-28 01:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->up_momentum->ob_fvg_confluence_continuation,2,32,0.59375,0.0030816824158766505,1.5560264884287651,2021-01-03 16:00:00+00:00,2023-08-01 20:00:00+00:00
ob_fvg_confluence_continuation_v1,binance,BTCUSDT,range_or_de_risk->high_volatility->up_momentum->ob_fvg_confluence_continuation,3,32,0.375,0.0003580520223409758,1.056639480928138,2023-09-29 14:00:00+00:00,2025-01-20 15:00:00+00:00
