provider,symbol,strategy,entry_time,exit_time,direction,return,main_regime,sub_regime,sub_sub_regime_or_profit_factor,profit_factor,branch_path
binance,BTCUSDT,trend_pullback_resume_v1,2019-08-18 09:00:00+00:00,2019-08-18 21:00:00+00:00,short,-0.021422230505515394,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-08-20 15:00:00+00:00,2019-08-21 03:00:00+00:00,long,-0.03921619724995207,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-08-22 10:00:00+00:00,2019-08-22 22:00:00+00:00,short,-0.013634141230704833,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-08-22 22:00:00+00:00,2019-08-23 10:00:00+00:00,short,0.004086217113876578,range_or_de_risk,normal_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-08-24 22:00:00+00:00,2019-08-25 10:00:00+00:00,short,0.004349181345030706,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-08-25 10:00:00+00:00,2019-08-25 22:00:00+00:00,short,0.006252530739222717,range_or_de_risk,normal_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-08-27 23:00:00+00:00,2019-08-28 11:00:00+00:00,short,0.0036632122571808035,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-08-28 12:00:00+00:00,2019-08-29 00:00:00+00:00,short,0.04585740711025088,range_or_de_risk,normal_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-08-29 20:00:00+00:00,2019-08-30 08:00:00+00:00,short,-0.0005469816272964945,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-08-30 08:00:00+00:00,2019-08-30 20:00:00+00:00,short,-0.009568519476485848,range_or_de_risk,normal_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-04 01:00:00+00:00,2019-09-04 13:00:00+00:00,long,-0.008618840978904974,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-05 01:00:00+00:00,2019-09-05 13:00:00+00:00,long,0.005433410108060643,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-09 22:00:00+00:00,2019-09-10 10:00:00+00:00,short,0.00903776234333431,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-11 10:00:00+00:00,2019-09-11 22:00:00+00:00,short,-0.004832367652156666,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-11 22:00:00+00:00,2019-09-12 10:00:00+00:00,short,-0.0007717867108776311,range_or_de_risk,normal_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-14 11:00:00+00:00,2019-09-14 23:00:00+00:00,short,-0.0040384904963834956,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-15 00:00:00+00:00,2019-09-15 12:00:00+00:00,long,-0.0011451013976631064,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-15 12:00:00+00:00,2019-09-16 00:00:00+00:00,long,0.0018127310165163557,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-17 18:00:00+00:00,2019-09-18 06:00:00+00:00,short,0.0033871357289039228,range_or_de_risk,normal_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-18 21:00:00+00:00,2019-09-19 09:00:00+00:00,short,0.03116776630354301,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-19 16:00:00+00:00,2019-09-20 04:00:00+00:00,short,-0.01656839058463322,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-22 07:00:00+00:00,2019-09-22 19:00:00+00:00,short,0.003643319699558112,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-22 19:00:00+00:00,2019-09-23 07:00:00+00:00,short,0.008118085613270876,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-25 20:00:00+00:00,2019-09-26 08:00:00+00:00,short,0.01010462477281071,range_or_de_risk,high_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->high_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-26 08:00:00+00:00,2019-09-26 20:00:00+00:00,short,0.03765601811332253,range_or_de_risk,normal_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-27 08:00:00+00:00,2019-09-27 20:00:00+00:00,short,0.004084876302518525,range_or_de_risk,high_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->high_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-27 20:00:00+00:00,2019-09-28 08:00:00+00:00,short,-0.01732876933670413,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-29 22:00:00+00:00,2019-09-30 10:00:00+00:00,short,0.004034839813887081,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-09-30 10:00:00+00:00,2019-09-30 22:00:00+00:00,short,-0.02194578772433542,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-10-07 08:00:00+00:00,2019-10-07 20:00:00+00:00,short,-0.039389386533792425,range_or_de_risk,normal_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-10-10 09:00:00+00:00,2019-10-10 21:00:00+00:00,long,0.003909094753262066,trend_expansion,high_volatility,up_momentum,trend_pullback_resume,trend_expansion->high_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-10-11 00:00:00+00:00,2019-10-11 12:00:00+00:00,long,-0.019380387443089786,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-10-17 07:00:00+00:00,2019-10-17 19:00:00+00:00,short,-0.010612793532013942,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-10-17 20:00:00+00:00,2019-10-18 08:00:00+00:00,short,0.019907887763404464,range_or_de_risk,normal_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-10-18 22:00:00+00:00,2019-10-19 10:00:00+00:00,short,0.0023325667031129926,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-10-19 10:00:00+00:00,2019-10-19 22:00:00+00:00,short,7.306313410615495e-05,range_or_de_risk,normal_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-10-22 00:00:00+00:00,2019-10-22 12:00:00+00:00,long,0.006930717261432129,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-10-22 15:00:00+00:00,2019-10-23 03:00:00+00:00,long,-0.03117665471827491,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-10-24 08:00:00+00:00,2019-10-24 20:00:00+00:00,short,0.0009732314371204698,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-10-24 20:00:00+00:00,2019-10-25 08:00:00+00:00,short,-0.0003292054994785687,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-10-25 08:00:00+00:00,2019-10-25 20:00:00+00:00,short,-0.14936578276095047,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-10-26 13:00:00+00:00,2019-10-27 01:00:00+00:00,long,0.005707501790115144,trend_expansion,high_volatility,up_momentum,trend_pullback_resume,trend_expansion->high_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-10-28 06:00:00+00:00,2019-10-28 18:00:00+00:00,long,-0.010586770876112817,trend_expansion,high_volatility,up_momentum,trend_pullback_resume,trend_expansion->high_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-10-28 19:00:00+00:00,2019-10-29 07:00:00+00:00,long,0.004676661278840921,trend_expansion,high_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->high_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-03 22:00:00+00:00,2019-11-04 10:00:00+00:00,short,0.0003781194857576109,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-04 10:00:00+00:00,2019-11-04 22:00:00+00:00,short,-0.017845729764042417,range_or_de_risk,normal_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-05 18:00:00+00:00,2019-11-06 06:00:00+00:00,long,0.005012115022520858,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-09 06:00:00+00:00,2019-11-09 18:00:00+00:00,short,0.011631498960527065,range_or_de_risk,high_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->high_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-10 05:00:00+00:00,2019-11-10 17:00:00+00:00,short,-0.02028259016522993,range_or_de_risk,normal_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-12 02:00:00+00:00,2019-11-12 14:00:00+00:00,short,0.0075041070238395235,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-12 17:00:00+00:00,2019-11-13 07:00:00+00:00,short,-0.00017042653529708574,range_or_de_risk,normal_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-14 21:00:00+00:00,2019-11-15 09:00:00+00:00,short,0.005099274334037007,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-15 09:00:00+00:00,2019-11-15 21:00:00+00:00,short,0.01872630077576931,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-16 09:00:00+00:00,2019-11-16 21:00:00+00:00,short,0.0018695723279765764,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-16 21:00:00+00:00,2019-11-17 09:00:00+00:00,short,-0.006241615959676539,range_or_de_risk,normal_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-19 22:00:00+00:00,2019-11-20 10:00:00+00:00,short,0.009637026625910372,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-20 14:00:00+00:00,2019-11-21 02:00:00+00:00,short,0.0031570251788715087,range_or_de_risk,normal_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-22 21:00:00+00:00,2019-11-23 09:00:00+00:00,short,0.022963528513537335,range_or_de_risk,high_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->high_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-23 14:00:00+00:00,2019-11-24 02:00:00+00:00,short,0.0023634374164529515,range_or_de_risk,high_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->high_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-24 02:00:00+00:00,2019-11-24 14:00:00+00:00,short,0.02408681586301309,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-25 11:00:00+00:00,2019-11-25 23:00:00+00:00,short,-0.03351494835020086,range_or_de_risk,high_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->high_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-28 22:00:00+00:00,2019-11-29 10:00:00+00:00,long,0.020186320687661796,trend_expansion,high_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->high_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-11-30 08:00:00+00:00,2019-11-30 20:00:00+00:00,long,-0.029774226874772824,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-12-02 23:00:00+00:00,2019-12-03 11:00:00+00:00,short,0.0037810448735172697,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-12-07 15:00:00+00:00,2019-12-08 03:00:00+00:00,long,-0.014135687150719,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-12-09 12:00:00+00:00,2019-12-10 00:00:00+00:00,long,-0.020011129898189428,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-12-11 09:00:00+00:00,2019-12-11 21:00:00+00:00,short,0.0060110965588509035,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-12-12 11:00:00+00:00,2019-12-12 23:00:00+00:00,short,-0.0007159808311771876,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-12-12 23:00:00+00:00,2019-12-13 11:00:00+00:00,short,-0.0033092157908776176,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-12-15 07:00:00+00:00,2019-12-15 19:00:00+00:00,short,0.0038518622234668953,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-12-15 19:00:00+00:00,2019-12-16 07:00:00+00:00,short,0.006571096452451242,range_or_de_risk,normal_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-12-17 11:00:00+00:00,2019-12-17 23:00:00+00:00,short,0.04488333965384739,range_or_de_risk,high_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->high_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-12-18 10:00:00+00:00,2019-12-18 22:00:00+00:00,short,-0.11538923883252394,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-12-21 01:00:00+00:00,2019-12-21 13:00:00+00:00,long,-0.003956423460249936,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-12-23 16:00:00+00:00,2019-12-24 04:00:00+00:00,long,-0.028270979283543163,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-12-27 16:00:00+00:00,2019-12-28 04:00:00+00:00,short,-0.013255356835483179,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-12-29 03:00:00+00:00,2019-12-29 15:00:00+00:00,long,0.01188679219462263,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2019-12-30 00:00:00+00:00,2019-12-30 12:00:00+00:00,long,-0.004724012481094442,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-01 01:00:00+00:00,2020-01-01 13:00:00+00:00,short,-0.0006831784287448794,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-01 13:00:00+00:00,2020-01-02 01:00:00+00:00,short,0.0041835152052290825,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-05 18:00:00+00:00,2020-01-06 06:00:00+00:00,long,0.010926611029854483,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-07 15:00:00+00:00,2020-01-08 03:00:00+00:00,long,0.06899913582043604,trend_expansion,high_volatility,up_momentum,trend_pullback_resume,trend_expansion->high_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-08 16:00:00+00:00,2020-01-09 04:00:00+00:00,long,-0.01825631546518791,trend_expansion,high_volatility,up_momentum,trend_pullback_resume,trend_expansion->high_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-11 08:00:00+00:00,2020-01-11 20:00:00+00:00,long,0.013516768989290995,trend_expansion,high_volatility,up_momentum,trend_pullback_resume,trend_expansion->high_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-11 21:00:00+00:00,2020-01-12 09:00:00+00:00,long,0.004009870450339292,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-12 16:00:00+00:00,2020-01-13 04:00:00+00:00,long,0.0020180252234638374,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-13 04:00:00+00:00,2020-01-13 16:00:00+00:00,long,-0.0010310002180251576,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-15 04:00:00+00:00,2020-01-15 16:00:00+00:00,long,0.02107238025893543,trend_expansion,high_volatility,up_momentum,trend_pullback_resume,trend_expansion->high_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-15 18:00:00+00:00,2020-01-16 06:00:00+00:00,long,-0.0029301977283251457,trend_expansion,high_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->high_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-16 06:00:00+00:00,2020-01-16 18:00:00+00:00,long,-0.004245965587383327,trend_expansion,high_volatility,up_momentum,trend_pullback_resume,trend_expansion->high_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-17 14:00:00+00:00,2020-01-18 02:00:00+00:00,long,0.016234768513297304,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-18 04:00:00+00:00,2020-01-18 16:00:00+00:00,long,0.004459611344419079,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-18 16:00:00+00:00,2020-01-19 04:00:00+00:00,long,0.029914693479645926,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-24 11:00:00+00:00,2020-01-24 23:00:00+00:00,short,-0.0031178791289907526,range_or_de_risk,high_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->high_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-24 23:00:00+00:00,2020-01-25 11:00:00+00:00,short,0.014523047754473217,range_or_de_risk,normal_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-25 16:00:00+00:00,2020-01-26 04:00:00+00:00,short,-0.002098291545154618,range_or_de_risk,normal_volatility,down_or_flat_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-26 06:00:00+00:00,2020-01-26 18:00:00+00:00,short,-0.02697290620346915,range_or_de_risk,normal_volatility,up_momentum,trend_pullback_resume,range_or_de_risk->normal_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-28 15:00:00+00:00,2020-01-29 03:00:00+00:00,long,0.03533904070881966,trend_expansion,high_volatility,up_momentum,trend_pullback_resume,trend_expansion->high_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-29 15:00:00+00:00,2020-01-30 03:00:00+00:00,long,-0.0005072692436519644,trend_expansion,high_volatility,up_momentum,trend_pullback_resume,trend_expansion->high_volatility->up_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-30 03:00:00+00:00,2020-01-30 15:00:00+00:00,long,0.011484542525564967,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2020-01-31 04:00:00+00:00,2020-01-31 16:00:00+00:00,long,-0.0136276937847013,trend_expansion,normal_volatility,up_momentum,trend_pullback_resume,trend_expansion->normal_volatility->up_momentum->trend_pullback_resume
