label,rule_id,rule,calibration_support,calibration_label_hits,calibration_precision,calibration_wilson95_lcb,heldout_market_support,heldout_market_label_hits,heldout_market_precision,heldout_market_wilson95_lcb,heldout_time_support,heldout_time_label_hits,heldout_time_precision,heldout_time_wilson95_lcb,test_support,test_label_hits,test_precision,test_wilson95_lcb,accepted_single_atom_confidence_95,blockers,min_split_support,min_split_wilson95_lcb
Crisis,vix_ge_29.98999977,vix >= 29.98999977,14935,5252,0.3516571811,0.3440383538,2496,543,0.2175480769,0.2018030046,4900,1050,0.2142857143,0.2030229365,455,143,0.3142857143,0.2733353914,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,455,0.2018030046
Crisis,volatility_ge_0.2557353045,volatility >= 0.2557353045,67039,20402,0.3043303152,0.3008585684,4624,922,0.1993944637,0.1881299763,23615,4693,0.198729621,0.1936893006,11689,2596,0.2220891436,0.2146460484,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,4624,0.1881299763
Crisis,returns_ge_0.02215358133,returns >= 0.02215358133,14898,4644,0.3117196939,0.3043311546,1067,222,0.2080599813,0.1847724263,4748,1097,0.2310446504,0.2192757238,2295,483,0.2104575163,0.1942709335,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,1067,0.1847724263
Crisis,returns_le_-0.03190357354,returns <= -0.03190357354,7449,2590,0.3476976775,0.3369637335,463,96,0.2073434125,0.1728979467,2375,635,0.2673684211,0.2499547352,949,265,0.2792413066,0.2516319985,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,463,0.1728979467
Crisis,volatility_ge_0.2370440598,volatility >= 0.2370440598,74488,20710,0.2780313608,0.274825426,5528,953,0.1723950796,0.1626662171,26252,4736,0.1804053025,0.1758006877,13593,2659,0.1956153903,0.1890333409,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,5528,0.1626662171
Crisis,vix_ge_26.60000038,vix >= 26.60000038,22354,7424,0.3321105842,0.3259659293,3924,669,0.1704892966,0.1590465138,8855,1635,0.1846414455,0.1766972758,700,179,0.2557142857,0.2247901649,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,700,0.1590465138
Crisis,regime_confidence_le_0.455,regime_confidence <= 0.455,69637,21134,0.3034880882,0.3000842216,6677,1020,0.152763217,0.1443338744,18571,5076,0.2733293845,0.2669669842,11086,2995,0.2701605629,0.2619754186,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,6677,0.1443338744
Crisis,regime_confidence_le_0.417,regime_confidence <= 0.417,60224,17610,0.2924083422,0.2887888073,5846,895,0.1530961341,0.1440938143,16537,4547,0.2749591824,0.2682069269,9745,2714,0.2785017958,0.2696904259,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,5846,0.1440938143
Crisis,volatility_ge_0.2209908165,volatility >= 0.2209908165,81937,20744,0.2531701185,0.2502044201,6633,960,0.144730891,0.1364695639,28439,4738,0.1666022012,0.1623165942,15386,2663,0.1730794229,0.1671834357,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,6633,0.1364695639
Crisis,vix_ge_24.78000069,vix >= 24.78000069,29814,9040,0.3032132555,0.2980213877,5224,730,0.1397396631,0.13060209,11620,2024,0.1741824441,0.1673945461,1050,219,0.2085714286,0.1850809669,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,1050,0.13060209
Crisis,returns_ge_0.01655472419,returns >= 0.01655472419,22347,5832,0.2609746275,0.2552581151,1983,272,0.1371659102,0.1227241593,7145,1367,0.1913226032,0.182368933,3759,648,0.1723862729,0.1606475419,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,1983,0.1227241593
Crisis,volatility_ge_0.2067864525,volatility >= 0.2067864525,89386,20787,0.2325531962,0.2297952427,7836,964,0.12302195,0.115933555,30642,4744,0.1548201815,0.1508132593,17087,2666,0.1560250483,0.1506614448,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,7836,0.115933555
Crisis,vix_ge_23.25,vix >= 23.25,37253,10611,0.2848361206,0.280275299,6516,806,0.1236955187,0.1159225543,14035,2426,0.1728535803,0.1666876655,1680,326,0.194047619,0.1758438308,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,1680,0.1159225543
Crisis,returns_le_-0.02126173967,returns <= -0.02126173967,14898,4316,0.2897033159,0.2824740832,1329,171,0.1286681716,0.1117308607,4764,993,0.2084382872,0.1971410977,2160,452,0.2092592593,0.1926282732,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,1329,0.1117308607
Crisis,vix_ge_21.82999992,vix >= 21.82999992,44711,12041,0.2693073293,0.2652154734,7920,869,0.1097222222,0.103027214,17255,2866,0.1660967835,0.1606182066,2485,431,0.1734406439,0.1590609724,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,2485,0.103027214
Sideways,regime_confidence_ge_0.75,regime_confidence >= 0.75,26068,11102,0.4258861439,0.419894888,6924,3485,0.5033217793,0.4915463301,9488,3878,0.4087268128,0.3988739742,5770,2084,0.3611785095,0.3488806669,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,5770,0.3488806669
Sideways,regime_confidence_ge_1,regime_confidence >= 1,10071,4773,0.4739350611,0.4641949166,2469,1671,0.6767922236,0.6580815828,3300,1261,0.3821212121,0.3656889191,1926,653,0.3390446521,0.3182422301,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,1926,0.3182422301
Sideways,regime_confidence_ge_0.6,regime_confidence >= 0.6,58127,19837,0.3412699778,0.3374261348,15820,5654,0.3573957016,0.3499633703,20730,7188,0.3467438495,0.3402939819,12677,3971,0.3132444585,0.3052281715,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,12677,0.3052281715
Sideways,volatility_le_0.2209908165,volatility <= 0.2209908165,67039,21785,0.3249600979,0.3214248243,19603,6318,0.3222976075,0.3157906055,16945,5388,0.3179699026,0.3110001531,12458,3761,0.3018943651,0.2938950155,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,12458,0.2938950155
Sideways,volatility_le_0.2067864525,volatility <= 0.2067864525,59591,19435,0.3261398533,0.3223872086,18400,5841,0.3174456522,0.3107585736,14742,4714,0.3197666531,0.3122858192,10757,3250,0.3021288463,0.2935234125,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,10757,0.2935234125
Sideways,volatility_le_0.1934948601,volatility <= 0.1934948601,52142,17108,0.3281040236,0.3240867597,17118,5328,0.3112513144,0.3043583351,12770,4102,0.3212216132,0.3131776471,8982,2687,0.2991538633,0.2897720092,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,8982,0.2897720092
Sideways,volatility_le_0.2370440598,volatility <= 0.2370440598,74488,24085,0.3233406723,0.3199907783,20708,6748,0.3258644002,0.3195135278,19132,6101,0.3188898181,0.3123228925,14251,4216,0.2958388885,0.2884011393,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,14251,0.2884011393
Sideways,volatility_le_0.2557353045,volatility <= 0.2557353045,81937,26132,0.3189279568,0.3157453322,21612,7020,0.3248195447,0.3186076037,21769,6912,0.3175157334,0.3113645578,16155,4670,0.2890745899,0.2821348307,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,16155,0.2821348307
Sideways,volatility_le_0.1802338131,volatility <= 0.1802338131,44693,14705,0.329022442,0.3246812266,15779,4846,0.3071170543,0.2999670816,10784,3428,0.3178783383,0.3091559191,7130,2075,0.2910238429,0.2805951451,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,7130,0.2805951451
Sideways,volatility_le_0.1670667007,volatility <= 0.1670667007,37244,12406,0.3331006337,0.3283313446,14326,4251,0.2967332123,0.2893080395,8874,2785,0.3138381789,0.3042654342,5521,1613,0.2921572179,0.2803095995,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,5521,0.2803095995
Sideways,volatility_le_0.2772657977,volatility <= 0.2772657977,89386,27671,0.3095674938,0.306544971,22566,7226,0.3202162545,0.3141599511,24677,7556,0.306196053,0.3004758944,18111,5032,0.2778421954,0.2713661574,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,18111,0.2713661574
Sideways,volatility_le_0.153937167,volatility <= 0.153937167,29796,9942,0.3336689489,0.3283367706,12582,3498,0.2780162136,0.2702564868,6897,2145,0.3110047847,0.3001878237,4097,1240,0.3026604833,0.288783275,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,4097,0.2702564868
Sideways,regime_confidence_ge_0.5,regime_confidence >= 0.5,77463,24148,0.3117359255,0.3084834192,19501,6496,0.3331111225,0.3265293917,26340,7659,0.2907744875,0.2853211465,16581,4541,0.2738676799,0.2671329673,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,16581,0.2671329673
Sideways,regime_confidence_ge_0.667,regime_confidence >= 0.667,31993,11635,0.3636733035,0.3584186779,8109,3631,0.4477740782,0.4369782259,12368,3878,0.3135510996,0.3054337602,7645,2084,0.2725964683,0.2627307691,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,7645,0.2627307691
Sideways,volatility_le_0.3026019394,volatility <= 0.3026019394,96834,29242,0.3019807093,0.299096883,23476,7430,0.3164934401,0.310574247,28092,8222,0.2926811904,0.2873892105,19949,5331,0.2672314402,0.2611360267,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,19949,0.2611360267
Sideways,regime_confidence_ge_0.455,regime_confidence >= 0.455,82693,24148,0.2920198808,0.2889305355,19656,6496,0.3304843305,0.3239420952,27342,7659,0.280118499,0.2748269425,17039,4541,0.2665062504,0.2599207974,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,17039,0.2599207974
Sideways,volatility_le_0.1404278249,volatility <= 0.1404278249,22347,7433,0.3326173536,0.3264692901,10688,2817,0.2635666168,0.2553002232,5104,1585,0.3105407524,0.2979929837,2816,861,0.3057528409,0.2890103488,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,2816,0.2553002232
Sideways,volatility_le_0.3329411653,volatility <= 0.3329411653,104283,30673,0.294132313,0.2913744324,24176,7586,0.3137822634,0.3079629763,31188,8716,0.2794664615,0.2745136599,21545,5594,0.2596426085,0.2538314061,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,21545,0.2538314061
Sideways,volatility_le_0.3683214542,volatility <= 0.3683214542,111732,32070,0.2870260982,0.284380947,24626,7670,0.3114594331,0.3057053704,34353,9169,0.2669053649,0.2622540017,22895,5790,0.2528936449,0.2473050356,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,22895,0.2473050356
Sideways,cpi_le_173.9,cpi <= 173.9,7612,1907,0.2505254861,0.2409187004,844,327,0.3874407583,0.355154817,1319,465,0.3525398029,0.3272187521,824,233,0.2827669903,0.253081035,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,824,0.2409187004
Sideways,volatility_le_0.411418579,volatility <= 0.411418579,119181,33026,0.2771079283,0.2745741366,25064,7738,0.3087296521,0.3030401161,37080,9487,0.2558522114,0.2514364391,24153,5938,0.2458493769,0.2404597446,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,24153,0.2404597446
Sideways,regime_confidence_ge_0.375,regime_confidence >= 0.375,120648,31442,0.260609376,0.2581400599,22720,7493,0.3297975352,0.3237135283,37891,9222,0.2433823335,0.2390877013,23003,5651,0.2456636091,0.2401433815,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,22720,0.2390877013
Sideways,fed_funds_rate_le_0.08,fed_funds_rate <= 0.08,9689,2622,0.2706161627,0.2618620195,2156,649,0.3010204082,0.2820261338,11539,2758,0.2390155126,0.2313216492,824,233,0.2827669903,0.253081035,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,824,0.2313216492
Sideways,volatility_le_0.4669575656,volatility <= 0.4669575656,126629,33434,0.2640311461,0.2616103858,25423,7761,0.3052747512,0.2996436057,39467,9627,0.2439253047,0.2397135222,25331,5987,0.2363507165,0.2311591824,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,25331,0.2311591824
Sideways,cpi_le_170.9,cpi <= 170.9,3061,921,0.3008820647,0.2848922842,236,67,0.2838983051,0.2301916413,1319,465,0.3525398029,0.3272187521,824,233,0.2827669903,0.253081035,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,236,0.2301916413
Sideways,returns_le_0.005428420874,returns <= 0.005428420874,96834,24152,0.2494165273,0.2467013168,18466,5603,0.3034225062,0.2968330884,29134,6843,0.2348802087,0.2300475205,17994,4274,0.237523619,0.2313620515,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,17994,0.2300475205
Sideways,regime_confidence_ge_0.417,regime_confidence >= 0.417,98967,24257,0.2451019027,0.2424319189,20840,6500,0.3119001919,0.3056456011,31618,7728,0.2444177367,0.2397121375,19426,4559,0.2346854731,0.228778654,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,19426,0.228778654
Sideways,returns_le_0.007442942355,returns <= 0.007442942355,104283,25997,0.2492927898,0.2466764392,20142,6043,0.300019859,0.2937297781,31392,7364,0.2345820591,0.2299272732,19439,4562,0.2346828541,0.2287780162,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,19439,0.2287780162
Sideways,returns_le_0.003588669042,returns <= 0.003588669042,89386,22295,0.2494238471,0.2465981761,16602,5134,0.3092398506,0.3022542669,26988,6300,0.2334370831,0.2284283731,16563,3949,0.238422991,0.2319946384,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,16563,0.2284283731
Sideways,cpi_le_245.183,cpi <= 245.183,146071,33634,0.2302578883,0.2281060318,17780,5509,0.3098425197,0.3030870559,1319,465,0.3525398029,0.3272187521,824,233,0.2827669903,0.253081035,False,calibration_wilson95_below_0.95;heldout_market_wilson95_below_0.95;heldout_time_wilson95_below_0.95;test_wilson95_below_0.95,824,0.2281060318
