row_id,open_dt,nq_aq_15m_ret_1,nq_aq_15m_ret_4,nq_aq_15m_ret_8,nq_aq_15m_ret_16,nq_aq_15m_ret_32,nq_aq_15m_range_pct,nq_aq_15m_vol_16,nq_aq_15m_vol_64,nq_aq_15m_eff_16,nq_aq_15m_dd_16,nq_aq_15m_pos_16,nq_aq_15m_trend_dir,qqq_yf_1h_ret_1,qqq_yf_1h_ret_4,qqq_yf_1h_ret_8,qqq_yf_1h_ret_16,qqq_yf_1h_ret_32,qqq_yf_1h_range_pct,qqq_yf_1h_vol_16,qqq_yf_1h_vol_64,qqq_yf_1h_eff_16,qqq_yf_1h_dd_16,qqq_yf_1h_pos_16,qqq_yf_1h_trend_dir,qqq_ibkr_1h_ret_1,qqq_ibkr_1h_ret_4,qqq_ibkr_1h_ret_8,qqq_ibkr_1h_ret_16,qqq_ibkr_1h_ret_32,qqq_ibkr_1h_range_pct,qqq_ibkr_1h_vol_16,qqq_ibkr_1h_vol_64,qqq_ibkr_1h_eff_16,qqq_ibkr_1h_dd_16,qqq_ibkr_1h_pos_16,qqq_ibkr_1h_trend_dir,provider_observations,provider_bull_votes,provider_expansion_votes,provider_guardrail_votes,entry_hour_sin,entry_hour_cos,entry_dow_sin,entry_dow_cos,target_provider_agreement_trend_expansion_release_v2,target_release_allowed_v2,target_path_specific_edge_v2,target_transition_stable_v2,target_provider_agreement_v2,target_provider_agreement_trend_expansion_event
114,2025-02-20 16:15:00+00:00,6.255212677230837e-05,-0.0011974052748305875,-0.006236532405105244,-0.005340052467311618,-0.004999585096672421,0.001709651189458541,0.0021480774680851427,0.001101340251242525,0.24955384353925913,-0.0065555774189873794,0.39435336976320584,-1,-0.001325261235841091,-0.009524374460132767,-0.004048560457556083,-0.005705060863888112,0.013333038952175746,0.005868523848086168,0.002730812637465899,0.0029946868351935336,0.17095172982610407,-0.009524374460132767,0.3105487331859897,-1,,,,,,,,,,,,,2,0,0.0,2.0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
115,2025-02-20 17:15:00+00:00,0.00023962077407935212,0.0008548255947293804,-0.00034360325277749126,-0.004654923955752288,-0.00461364602448866,0.0008749270894092159,0.0022094056063432896,0.0011231456310028976,0.2008099278696538,-0.005706355699624077,0.4690346083788707,-1,0.0009532002191585676,-0.006068740470159706,-0.006087204241333799,-0.002477261736213654,0.01316689802140325,0.003192960602829868,0.002697923418598671,0.0029960646801612287,0.07731814303337421,-0.008580252876796979,0.3717012338812371,-1,,,,,,,,,,,,,2,0,0.0,2.0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
116,2025-02-20 18:15:00+00:00,-0.0008962721332318457,-0.001468627614365503,-0.0006150574401100339,-0.00684775401955906,-0.0069814897297520995,0.0015855299529556573,0.0022864168394698087,0.0011671985189773018,0.2573821590715301,-0.005064604846660825,0.3406193078324226,-1,-0.0015685018658938565,-0.008970321887035615,-0.007747425151111265,-0.007019553011838431,0.012132977180353999,0.0031039218560021333,0.00258148912051843,0.0030017424666423306,0.22932500559028202,-0.010135296600043753,0.2709781765489381,-1,,,,,,,,,,,,,2,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
117,2025-02-20 18:45:00+00:00,0.00017719038585806146,0.0011580836324180943,0.0015133487799277034,0.0023712029415452474,-0.005668041365303744,0.0013339030210819205,0.0015620907661890128,0.0011718395087989206,0.12281558814469136,-0.001103419559673191,0.744408945686901,1,0.0021976173093667395,0.00025211064342101075,-0.00668836917263671,-0.003356763250230377,0.006303879736434093,0.0032562252957111563,0.0026451894017387135,0.0030017637558164855,0.10717067096102104,-0.00795995279392081,0.4118792172245722,-1,,,,,,,,,,,,,2,1,0.0,2.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,1,1,0,0,0
118,2025-02-20 20:00:00+00:00,-0.0007071841590748917,7.285519509570015e-05,0.0014069388137942784,0.0017514595496246343,-0.0035672805707649413,0.0012384480892515194,0.0010641917385911747,0.0012030245628635678,0.1315143812854746,-0.0007071841590748917,0.7494407158836689,1,0.0004570560374848043,0.0020372430246471396,-0.007506534900918682,-0.0024560102523977223,0.005457371652526577,0.003142831186921669,0.00264937483860417,0.0029938071651696126,0.0783856707573622,-0.007506534900918682,0.44124793255368044,-1,,,,,,,,,,,,,2,1,0.0,2.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
119,2025-02-20 20:30:00+00:00,0.0006347752791451278,0.0015519378391608551,0.0022513601967855124,0.00259621099166929,-0.0036163179872962248,0.0011543501320742944,0.0010687749846811675,0.0012038078699569692,0.1880454536666798,0.0,0.8995215311004785,1,0.001958420868207744,0.0030435523381937557,-0.0030436586612138106,5.590382451470255e-05,0.008996953057271995,0.0025333697066610796,0.0026978091667160084,0.0030004881150363905,0.001707897695621806,-0.005562814987308706,0.5671462654235154,1,,,,,,,,,,,,,2,2,0.0,2.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,0,0,1,0
120,2025-02-20 21:30:00+00:00,0.00011430590338035174,0.0008943613635890024,0.0024476871959919766,0.0018633217092594023,-0.0027045230817056565,0.0003220980009143427,0.0010094664802420062,0.0012203301829169506,0.14374436168171514,-0.0002493040262599999,0.9081632653061225,1,0.001958420868207744,0.0030435523381937557,-0.0030436586612138106,5.590382451470255e-05,0.008996953057271995,0.0025333697066610796,0.0026978091667160084,0.0030004881150363905,0.001707897695621806,-0.005562814987308706,0.5671462654235154,1,,,,,,,,,,,,,2,2,0.0,2.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,0,0,1,0
121,2025-02-20 23:15:00+00:00,-0.00017653533822092893,0.0004987893965686663,0.0019147319895522763,0.00431848289818193,-0.002558843030001645,0.0006231759121737415,0.0007188834773606892,0.0012208632599269914,0.44524281726356596,-0.00017653533822092893,0.920997920997921,1,0.001958420868207744,0.0030435523381937557,-0.0030436586612138106,5.590382451470255e-05,0.008996953057271995,0.0025333697066610796,0.0026978091667160084,0.0030004881150363905,0.001707897695621806,-0.005562814987308706,0.5671462654235154,1,,,,,,,,,,,,,2,2,1.0,1.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,0,1,1
122,2025-02-20 23:45:00+00:00,-0.00039430130845774514,0.0010703300357468581,0.0006959737399758748,0.003918340124428044,0.006298834245602292,0.0004671199460216951,0.000747521563147532,0.0012274627404233022,0.3883590918124017,-0.00039430130845774514,0.890295358649789,1,0.001958420868207744,0.0030435523381937557,-0.0030436586612138106,5.590382451470255e-05,0.008996953057271995,0.0025333697066610796,0.0026978091667160084,0.0030004881150363905,0.001707897695621806,-0.005562814987308706,0.5671462654235154,1,,,,,,,,,,,,,2,2,1.0,1.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,0,1,1
123,2025-02-21 08:15:00+00:00,-0.00010391337780824017,-0.0009240704785439258,-0.00032206119162636604,9.354050823673354e-05,-0.0009033236078952456,0.0014133688061190555,0.0002637620732806638,0.0008243420341182933,0.028945506006020714,-0.0009240704785439258,0.5381165919282511,1,0.001958420868207744,0.0030435523381937557,-0.0030436586612138106,5.590382451470255e-05,0.008996953057271995,0.0025333697066610796,0.0026978091667160084,0.0030004881150363905,0.001707897695621806,-0.005562814987308706,0.5671462654235154,1,,,,,,,,,,,,,2,2,0.0,2.0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0,0,0,0,1,0
124,2025-02-21 08:45:00+00:00,0.0001558182535890129,0.0004987893965686663,-0.00016615263196151364,0.0009876697232444887,-0.0003218705872580774,0.0005816308513621587,0.0002764001200070411,0.0007162045465561068,0.2803904945238904,-0.00033225005970116683,0.7937219730941704,1,0.001958420868207744,0.0030435523381937557,-0.0030436586612138106,5.590382451470255e-05,0.008996953057271995,0.0025333697066610796,0.0026978091667160084,0.0030004881150363905,0.001707897695621806,-0.005562814987308706,0.5671462654235154,1,,,,,,,,,,,,,2,2,0.0,1.0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0,1,0,1,1,0
125,2025-02-21 11:00:00+00:00,1.0377427020813457e-05,6.22677930217641e-05,0.0007892987703554954,0.0006957641463389841,0.000810086616953587,0.0003632061765804657,0.00026354673925491865,0.0004698026801710177,0.21824179652117756,-5.188390457511183e-05,0.8695652173913043,1,0.001958420868207744,0.0030435523381937557,-0.0030436586612138106,5.590382451470255e-05,0.008996953057271995,0.0025333697066610796,0.0026978091667160084,0.0030004881150363905,0.001707897695621806,-0.005562814987308706,0.5671462654235154,1,,,,,,,,,,,,,2,2,0.0,2.0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0,0,0,0,1,0
126,2025-02-21 12:00:00+00:00,0.0005293146931530934,0.0003943381345730135,0.0004566304821602696,0.0017457447471787013,0.0015271933925511405,0.0010995622497458558,0.0002587877746916627,0.00042720782836505253,0.4887855489550924,0.0,0.9371069182389937,1,0.001958420868207744,0.0030435523381937557,-0.0030436586612138106,5.590382451470255e-05,0.008996953057271995,0.0025333697066610796,0.0026978091667160084,0.0030004881150363905,0.001707897695621806,-0.005562814987308706,0.5671462654235154,1,,,,,,,,,,,,,2,2,0.0,1.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,0,1,1,0
127,2025-02-21 16:15:00+00:00,-0.0009608154398863533,-0.0005537387815657269,-0.008005641280902642,-0.008858726622804736,-0.005861323578317257,0.0019025716077775456,0.001478866697203109,0.000816953220627301,0.48823055138679095,-0.010253385893575828,0.17063166529942575,-1,-0.0005790121248522295,-0.004075805471574712,-0.003824722382093526,-0.0103636407465868,-0.00021323585234434006,0.00393478325756414,0.0029103253619766,0.0029906964216574114,0.29416111102184983,-0.012003315046344554,0.1499831676936813,-1,,,,,,,,,,,,,2,0,0.0,2.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
128,2025-02-24 08:30:00+00:00,0.00023243774366332737,0.00024300566308843585,-0.001697739159777334,-0.0016345727964903745,-0.0012870148639667622,0.0012781105090259952,0.0005889249633975602,0.0009746036203551737,0.22348638245946653,-0.0022974211973990633,0.4427860696517413,-1,-0.0009874663629783065,-0.011314975484238876,-0.01872652439322875,-0.026092487985216795,-0.018305308820868005,0.0022048530666425974,0.00304642890724565,0.0030067713736053256,0.6182445508197836,-0.024946293338201975,0.025841914946973313,-1,,,,,,,,,,,,,2,0,0.0,2.0,0.8660254037844387,-0.49999999999999983,0.0,1.0,0,0,0,0,0,0
129,2025-02-26 10:15:00+00:00,9.683771075641445e-05,-0.0002043735949315284,0.001691974437175947,0.0019943296357383122,0.003638876591333551,0.0005702113009424624,0.00046149762841679565,0.0009178799223281183,0.3435699969368279,-0.0002043735949315284,0.797752808988764,1,-0.003688436697634634,-0.002158195607495861,-0.017290294351519297,-0.024444573609550213,-0.047625303876113634,0.005241319766529191,0.005659935488746696,0.003776887793668,0.3877624077911096,-0.025426331648227385,0.19308086728586044,-1,,,,,,,,,,,,,2,1,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0
130,2025-02-26 11:45:00+00:00,-0.0014197517585561314,-0.0013982704470163476,-0.0007211357349664604,-0.00022613958196482375,0.0021372134191097736,0.0019387777083647486,0.0005646735687622943,0.0007900817331481742,0.03438847785332902,-0.00147345099431051,0.3787878787878788,-1,-0.003688436697634634,-0.002158195607495861,-0.017290294351519297,-0.024444573609550213,-0.047625303876113634,0.005241319766529191,0.005659935488746696,0.003776887793668,0.3877624077911096,-0.025426331648227385,0.19308086728586044,-1,,,,,,,,,,,,,2,0,0.0,2.0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
131,2025-02-26 12:15:00+00:00,-0.00021529452290736106,-0.0005918369542994295,-0.0007746266729784512,0.0009160371156684555,0.002525852205263357,0.0006029544769369913,0.0005421117150717083,0.0007276483971942863,0.14161851573651463,-0.0011077770249195984,0.43722943722943725,1,-0.003688436697634634,-0.002158195607495861,-0.017290294351519297,-0.024444573609550213,-0.047625303876113634,0.005241319766529191,0.005659935488746696,0.003776887793668,0.3877624077911096,-0.025426331648227385,0.19308086728586044,-1,,,,,,,,,,,,,2,1,0.0,2.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
132,2025-02-26 13:15:00+00:00,0.0011089339161516332,0.001173607821181033,0.0005810762824030036,0.00019361708993503868,0.0025228838503088546,0.0013550572673011775,0.0005580680759320549,0.0006289233044085563,0.031019835074392904,0.0,0.9247311827956989,1,-0.003688436697634634,-0.002158195607495861,-0.017290294351519297,-0.024444573609550213,-0.047625303876113634,0.005241319766529191,0.005659935488746696,0.003776887793668,0.3877624077911096,-0.025426331648227385,0.19308086728586044,-1,,,,,,,,,,,,,2,1,0.0,2.0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0
133,2025-02-26 15:00:00+00:00,0.0011841198759903193,0.003560792438171756,0.001335027238862141,0.0002903881521634233,0.002155033079757729,0.0031288303980388362,0.0011068399012278212,0.0006614241660027549,0.02255772582997906,0.0,0.9476351351351351,1,0.006663764930857852,0.005390401465185768,-0.006117370238801767,-0.018932001814527366,-0.042360161665756846,0.008478056288197916,0.00599571058965279,0.003879438281596289,0.2755891338917082,-0.017962272591535933,0.36731540013868114,-1,,,,,,,,,,,,,2,1,0.0,2.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
134,2025-02-26 15:45:00+00:00,0.0007094561910800934,0.002142180502928026,0.0033951282604010036,0.0027250597789794107,0.002498303953135217,0.0018905419195445513,0.001295518322556733,0.0007680439201810577,0.17605446976458974,0.0,0.8831521739130435,1,0.0038710924329641294,0.011151681164990546,0.015358173570673372,-0.014160713776079747,-0.03988371350723208,0.005697516534742553,0.00612753123955356,0.0038833755816728216,0.19783031500433532,-0.01279092975537377,0.4692056305795069,-1,,,,,,,,,,,,,2,1,0.0,2.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0
135,2025-02-26 17:15:00+00:00,-0.0008041084581488223,0.0004830866013247892,0.004072485940227022,0.0022691832015917512,0.0024632396441748305,0.002306965964204472,0.001548285109551673,0.0008563884516330397,0.10735103996465827,-0.0008362458991787447,0.8524404086265607,1,0.0006146468834238306,0.00745211134268331,0.01638916676035307,-0.0055973548665212425,-0.03685987310424077,0.0034082950468581766,0.005830673589176135,0.0038818994082787366,0.08719634496212493,-0.012184144777060202,0.5874738474043079,-1,,,,,,,,,,,,,2,1,0.0,2.0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
136,2025-02-27 08:30:00+00:00,0.0011313923668727632,-0.00024748746422187384,0.0009264745488823944,0.006118294241223232,0.006347143243975006,0.001592922258935971,0.0008474494109949341,0.001260916473369093,0.49702720253750193,-0.00024748746422187384,0.8753753753753754,1,0.002074350159199101,-0.008649518951731716,-0.0012618647873372524,-0.017117572082502863,-0.03936070129572633,0.004470509796850012,0.006127095252900766,0.0040042970150893555,0.24862032507428886,-0.014896850517745808,0.3446886844434055,-1,,,,,,,,,,,,,2,1,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0
137,2025-02-28 21:45:00+00:00,0.0004929886064855005,-0.00047062428859123706,0.008770476411394945,0.01640493706247015,0.013708513708513781,0.00099644128113879,0.0024563593178192843,0.0019330462578538029,0.570705282708814,-0.00047062428859123706,0.9233695652173913,1,0.00751374579688302,0.010900722018263975,0.011746017434693723,-0.009066907673327962,-0.031806374042428365,0.012554061810284433,0.005585439869859248,0.004601847143152622,0.12588176734043227,-0.01220643854012926,0.5090367756519835,-1,,,,,,,,,,,,,2,1,1.0,1.0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,0
138,2025-03-03 08:15:00+00:00,-0.0025556174437272317,-0.0008533263316813366,-0.002620974347213534,-0.001519657147854958,0.0012388177512716592,0.003777551489669218,0.0011676883372370472,0.001983737871243287,0.11000281411481302,-0.004284686334794285,0.1651031894934334,-1,0.00751374579688302,0.010900722018263975,0.011746017434693723,-0.009066907673327962,-0.031806374042428365,0.012554061810284433,0.005585439869859248,0.004601847143152622,0.12588176734043227,-0.01220643854012926,0.5090367756519835,-1,,,,,,,,,,,,,2,0,0.0,2.0,0.8660254037844387,-0.49999999999999983,0.0,1.0,0,0,0,0,0,0
139,2025-03-03 08:45:00+00:00,-0.00034968473735397243,-0.0006991250013654859,-0.0026493098711323215,-0.00018580047215177586,0.0028282961160259745,0.0013117764732889516,0.0012804417376076624,0.001944659030845372,0.01172163330748579,-0.0026493098711323215,0.44652908067542213,-1,0.00751374579688302,0.010900722018263975,0.011746017434693723,-0.009066907673327962,-0.031806374042428365,0.012554061810284433,0.005585439869859248,0.004601847143152622,0.12588176734043227,-0.01220643854012926,0.5090367756519835,-1,,,,,,,,,,,,,2,0,0.0,2.0,0.8660254037844387,-0.49999999999999983,0.0,1.0,0,0,0,0,0,0
140,2025-03-03 15:45:00+00:00,-0.005370416862235716,0.0005600087844515045,-0.009026546747724296,-0.008023253282239962,-0.0046098554777536105,0.005838390711252072,0.00271541623495201,0.001604196485431082,0.26970610144468465,-0.010167613543782705,0.27146814404432135,-1,-0.0034055159491833686,0.013807028683547662,0.00638668093435002,-0.01380029516302772,-0.03068163969831772,0.006681411596463046,0.005600811775912703,0.004618987920555263,0.18635264205793803,-0.010849120981674232,0.4719992280972584,-1,,,,,,,,,,,,,2,0,0.0,2.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,0,0,0,0,0
141,2025-03-04 23:15:00+00:00,0.0008336760668274934,0.0010896152990882424,-0.003739930955120818,0.009292784360322326,0.010981360880305324,0.0015882183078255846,0.0029854295758760777,0.0024521935842049176,0.24436594010974205,-0.003739930955120818,0.6442131047152481,1,-0.013380325893918021,-5.025345972897721e-05,0.0007967852455121882,-0.009910666859112682,-0.045202718873874836,0.017497150929070573,0.009107538005901816,0.0061038658203147675,0.08634261205956142,-0.026720529441351615,0.30725258504041275,-1,,,,,,,,,,,,,2,1,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0
142,2025-03-05 00:00:00+00:00,-0.0005333274074732497,-0.00011115680891038426,0.0037492886394323577,0.0007119892311628906,0.01621139203325872,0.0012673284937689683,0.002820584616572311,0.0024289192618135564,0.02253785464681515,-0.00468044613614238,0.5921616656460502,1,-0.013380325893918021,-5.025345972897721e-05,0.0007967852455121882,-0.009910666859112682,-0.045202718873874836,0.017497150929070573,0.009107538005901816,0.0061038658203147675,0.08634261205956142,-0.026720529441351615,0.30725258504041275,-1,,,,,,,,,,,,,2,1,0.0,2.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
143,2025-03-05 08:30:00+00:00,-0.0018757144918367663,0.000578562050779885,0.000890372843628251,0.000890372843628251,0.001626124922035066,0.002346269320582675,0.0012182789415689118,0.0022061495718401145,0.06702248583910672,-0.0018757144918367663,0.5228915662650603,1,-0.013380325893918021,-5.025345972897721e-05,0.0007967852455121882,-0.009910666859112682,-0.045202718873874836,0.017497150929070573,0.009107538005901816,0.0061038658203147675,0.08634261205956142,-0.026720529441351615,0.30725258504041275,-1,,,,,,,,,,,,,2,1,0.0,2.0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
144,2025-03-05 09:15:00+00:00,0.0013007370843478583,-0.00036626377651249875,0.0018242085826789545,0.003878820303617969,0.00330849179560877,0.002287211600381942,0.00118830232659927,0.0021633274651361887,0.28163736099083053,-0.00036626377651249875,0.8495145631067961,1,-0.013380325893918021,-5.025345972897721e-05,0.0007967852455121882,-0.009910666859112682,-0.045202718873874836,0.017497150929070573,0.009107538005901816,0.0061038658203147675,0.08634261205956142,-0.026720529441351615,0.30725258504041275,-1,,,,,,,,,,,,,2,1,0.0,1.0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,1,0,1,0,0
145,2025-03-05 10:45:00+00:00,-0.0013223691521280223,-0.002818307905686601,-0.0002224916843732716,-0.00015575457529060088,0.002935005803053281,0.0021586496200109045,0.0012748375133264918,0.002024708546228369,0.010037729121709442,-0.0032275237905103893,0.2752688172043011,-1,-0.013380325893918021,-5.025345972897721e-05,0.0007967852455121882,-0.009910666859112682,-0.045202718873874836,0.017497150929070573,0.009107538005901816,0.0061038658203147675,0.08634261205956142,-0.026720529441351615,0.30725258504041275,-1,,,,,,,,,,,,,2,0,0.0,2.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
146,2025-03-05 11:45:00+00:00,-0.0026031237484982483,-0.0023700637580532646,-0.005181692094313406,-0.0021813163576468453,-0.0025365462919698656,0.005197528385643222,0.0014335307013056556,0.0017344138143426575,0.12248585713452739,-0.005589938111399517,0.271523178807947,-1,-0.013380325893918021,-5.025345972897721e-05,0.0007967852455121882,-0.009910666859112682,-0.045202718873874836,0.017497150929070573,0.009107538005901816,0.0061038658203147675,0.08634261205956142,-0.026720529441351615,0.30725258504041275,-1,,,,,,,,,,,,,2,0,0.0,2.0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
147,2025-03-05 20:00:00+00:00,0.002702313579125759,0.0008180139946718512,0.00844295436572029,0.018746272687378385,0.009421130089640073,0.0035123761556048907,0.0027279843858490434,0.0021527700049841325,0.49663301017951905,0.0,0.9745098039215686,1,0.0025721976654586864,0.019216368849168664,0.006445287624464946,0.0006599368413842122,-0.01691235686270509,0.0060261307332970864,0.008536287154792531,0.006255981244573623,0.006420741059620456,-0.0007948846471187432,0.8381984378950441,1,,,,,,,,,,,,,2,2,1.0,1.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,1,1,1
148,2025-03-12 09:30:00+00:00,-0.0006289894236592986,0.0005597667638483905,0.0037671393139595555,0.0024887538704212453,0.0026293340189078585,0.001759947784330637,0.001217975954179769,0.001862719592401467,0.16438088466332829,-0.0009315540650690624,0.7879213483146067,1,-0.008012950009592124,0.0005091333934668096,-0.002031169086093354,-0.04217770471671467,-0.051900495112427225,0.009074202673540858,0.008808468513387287,0.0074272255099485,0.4573923509896257,-0.0409605012325176,0.1774564868498885,-1,,,,,,,,,,,,,2,1,0.0,2.0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
149,2025-03-12 10:00:00+00:00,-0.0011753753054811744,4.6606466647336475e-05,0.0032729780593578894,0.003554516223326587,0.002148403292661527,0.0018059164151976604,0.0012794855942411302,0.001844852324824934,0.2142254279291294,-0.0011753753054811744,0.8210818307905686,1,-0.008012950009592124,0.0005091333934668096,-0.002031169086093354,-0.04217770471671467,-0.051900495112427225,0.009074202673540858,0.008808468513387287,0.0074272255099485,0.4573923509896257,-0.0409605012325176,0.1774564868498885,-1,,,,,,,,,,,,,2,1,0.0,2.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
150,2025-03-12 10:45:00+00:00,0.000267852983649286,-0.00045385779122542047,0.0001513775355737046,0.006491908550804393,0.004584848945601738,0.0008731997531755364,0.0011319886917096485,0.0017081202909189225,0.4178786459519706,-0.00045385779122542047,0.9070735090152566,1,-0.008012950009592124,0.0005091333934668096,-0.002031169086093354,-0.04217770471671467,-0.051900495112427225,0.009074202673540858,0.008808468513387287,0.0074272255099485,0.4573923509896257,-0.0409605012325176,0.1774564868498885,-1,,,,,,,,,,,,,2,1,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1,1,1,0,0
151,2025-03-12 13:30:00+00:00,-0.0004972650422675473,0.0013207284860281554,0.004579478357896738,0.007366139070840827,0.009873225448384648,0.005148675228508619,0.0013122443763496302,0.0010356060967671723,0.4538347313241457,-0.0016979105305103825,0.6098020735155514,1,0.012466288290203575,0.022131368179194366,0.008979505830579049,-0.029004838359189877,-0.04152852612412028,0.00990474527742783,0.009587227678437128,0.007613360181785067,0.2804825267246172,-0.028994957069627514,0.40137038676935055,-1,,,,,,,,,,,,,2,1,0.0,1.0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0
152,2025-03-12 15:30:00+00:00,0.0024712657076912947,0.0025881365416899893,-0.004998264491495985,-0.0004416755776651682,0.006106977397164037,0.003779157654829182,0.0023569330644853735,0.001394498432333709,0.015433687021504603,-0.006687688416092019,0.4625158831003812,-1,0.007969687338833742,0.006793094124082799,0.012982937909468362,0.0008572102709041296,-0.04793064223172527,0.009755412485834038,0.0071614061855665555,0.0077110448267876976,0.009588820717044085,0.0,0.8327396337887443,1,,,,,,,,,,,,,2,1,0.0,2.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0
153,2025-03-12 18:15:00+00:00,0.0017305458768872573,-0.002844095034395089,-0.0018632102765883118,0.0004291745928641788,0.005151094899017661,0.002342056139781331,0.002931536505093783,0.0017227099939057405,0.010865926322076521,-0.002844095034395089,0.7360902255639098,1,-0.003046408878618956,0.0005026086443065125,0.02264510024045796,0.0034443235733696564,-0.03921253124923485,0.009502100219190797,0.00715751657952146,0.007711671235289919,0.03866924888571052,-0.003046408878618956,0.7672603662112557,1,,,,,,,,,,,,,2,2,0.0,2.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0
154,2025-03-12 20:30:00+00:00,-0.0005346661242517925,-0.0008482256977527802,-0.004653262492620769,-0.002077337294587367,-0.0037884053941331652,0.0012676039958599355,0.002071858050967727,0.0017701520854669433,0.08196145000490258,-0.005850049135788238,0.23240371845949534,-1,-0.00039810263745876373,-0.0034049944891644257,0.003364969186861355,0.009564899773623736,-0.026218301864062266,0.00477907026802415,0.007005049598010182,0.007553778020704978,0.11523423603910862,-0.004527936208105099,0.7167249505853732,1,,,,,,,,,,,,,2,1,0.0,2.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
155,2025-03-12 22:15:00+00:00,0.0006619286510591849,0.001557505666298642,5.8028875168369964e-05,-0.003769003988669861,-0.003515548205798358,0.001462242801935731,0.0020020249153538143,0.0017798531455288642,0.1579886058399445,-0.002673611111111085,0.4714475431606906,-1,-0.00039810263745876373,-0.0034049944891644257,0.003364969186861355,0.009564899773623736,-0.026218301864062266,0.00477907026802415,0.007005049598010182,0.007553778020704978,0.11523423603910862,-0.004527936208105099,0.7167249505853732,1,,,,,,,,,,,,,2,1,0.0,2.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
