recipe_id,pair,parent_regime_root,regime_profit_branch_path,bbn_evidence_node,bbn_evidence_value,realized_R,allowed_action,source
CrashRebound,SOL/USDT,Bear,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.03131565190803555,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.046630698667150215,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.08537267838987485,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.03445364817805327,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.050930201873598105,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.05025289437403452,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.04684998736203556,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.033486513486513485,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.0027592544755016147,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.031331742726419226,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.007860391356894854,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.01702766625452497,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.05176378107277424,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.06644353153081332,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.08460856232577937,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.012030348755409074,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.0014560514153237477,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.028697606082912806,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.04382346407957583,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.050053394880981095,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.05387242702991345,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.009823164694352139,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.04871787656896973,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.0822119745256694,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.036660134166812706,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.04888786076486191,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.02630936363388882,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.1685522700111559,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.10391629355502015,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.04051711849471283,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bear,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.04647811205188254,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bear,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.05134455351981766,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bear,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.08175041741475308,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Sideways,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.06681444751539134,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Sideways,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.07529458301145368,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.03027201217649156,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.01886844723026955,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bear,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.021487986341287076,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bear,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.02106315697072766,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.037121299454727294,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.006010646447177177,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.0127969415615944,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.07370037520382908,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Sideways,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.011443244574585214,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.01952206899869147,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.05450829327487952,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.02905594968729129,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.0337325550908833,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.011505657505959941,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.00321528967634561,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.009436887808119961,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.023000536496541678,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.003879162209389567,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.11337355397716865,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.04243770669763449,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.08610191109803933,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.0879273985239913,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bear,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.019970595442293553,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bear,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.03562635447619473,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.03663895824381505,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.038670669395516125,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.02298059491995419,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.12146201777133236,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.027532343721344495,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.06182040439955049,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.07828477255228848,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bear,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.06860091979045567,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bear,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.09590091726455363,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bear,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.05383975877361993,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bear,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.0013894300301282682,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bear,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.014861977259797423,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bear,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.01858153478731917,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bear,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.038904085129046605,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bear,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.015322693835090528,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bear,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.04477005527843358,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bear,Bear -> BearMarketCapitulationRebound -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.036468656263659464,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Sideways,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.11893846762734077,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Sideways,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.036471534288128174,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Sideways,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.009621968541124957,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Sideways,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.015368297153309781,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.09004005398989727,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.08107559480877867,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.025933527078468136,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.062313735509034886,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.033266149366043093,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.08016412254264484,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.11979496289051264,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.028141801015282072,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.0033099814783534767,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.08995696800446971,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,BNB/USDT,Bull,Bull -> PullbackInUptrend -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,positive,0.02295462570284349,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,AVAX/USDT,Sideways,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.016688003808518988,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
CrashRebound,SOL/USDT,Sideways,Sideways -> RangeShockMeanReversion -> DrawdownLt20RsiLt35VolumeConfirmDailyEmaSlopeUp -> CrashRebound,market_regime_context.root_then_drawdown_rebound_edge,negative,-0.012842538695661215,soft_evidence_only_rc_spa_rejected,board_a_source_date_root_trade_row
