run_id,recipe_id,variant_id,strategy_name,pair,open_date,close_date,fold,profit_ratio,net_return_R,win,exit_reason,trade_duration_min,parent_regime_root,parent_regime_confidence_floor,root_lookup_status,regime_profit_branch_path,regime_profit_branch_path_version,source_ticker,allowed_action,suppression_rule
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2020-10-12T16:00:00+00:00,2020-10-12T16:00:00+00:00,2019_2021,0.0029998332499583122,0.0029998332499583122,True,trailing_stop_loss,0.0,Bull,0.667,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2020-10-12T17:00:00+00:00,2020-10-12T18:00:00+00:00,2019_2021,0.00509066821230438,0.00509066821230438,True,trailing_stop_loss,60.0,Bull,0.667,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2020-11-11T15:00:00+00:00,2020-11-11T16:00:00+00:00,2019_2021,0.003610939923922052,0.003610939923922052,True,trailing_stop_loss,60.0,Bull,0.4,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2020-11-11T17:00:00+00:00,2020-11-12T09:00:00+00:00,2019_2021,0.0038203006248944435,0.0038203006248944435,True,trailing_stop_loss,960.0,Bull,0.4,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2020-11-24T16:00:00+00:00,2020-11-24T18:00:00+00:00,2019_2021,0.005249697020351875,0.005249697020351875,True,trailing_stop_loss,120.0,Bull,0.667,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2020-11-27T14:00:00+00:00,2020-11-27T15:00:00+00:00,2019_2021,0.0032270614493109732,0.0032270614493109732,True,trailing_stop_loss,60.0,Bull,0.833,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2020-11-27T16:00:00+00:00,2020-11-30T05:00:00+00:00,2019_2021,-0.0038498360255026175,-0.0038498360255026175,False,exit_signal,3660.0,Bull,0.833,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2020-12-01T17:00:00+00:00,2020-12-02T15:00:00+00:00,2019_2021,-0.005854659584741671,-0.005854659584741671,False,exit_signal,1320.0,Bull,1.0,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2020-12-07T15:00:00+00:00,2020-12-08T12:00:00+00:00,2019_2021,-0.004099502487562189,-0.004099502487562189,False,exit_signal,1260.0,Bull,1.0,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2020-12-14T15:00:00+00:00,2020-12-16T08:00:00+00:00,2019_2021,0.007350776124179869,0.007350776124179869,True,trailing_stop_loss,2460.0,Bull,1.0,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2020-12-16T17:00:00+00:00,2020-12-17T15:00:00+00:00,2019_2021,0.005583328385679511,0.005583328385679511,True,trailing_stop_loss,1320.0,Bull,1.0,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2020-12-28T14:00:00+00:00,2020-12-29T14:00:00+00:00,2019_2021,0.004437847866419295,0.004437847866419295,True,trailing_stop_loss,1440.0,Bull,0.833,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2021-01-08T15:00:00+00:00,2021-01-08T20:00:00+00:00,2019_2021,0.003578449287349247,0.003578449287349247,True,trailing_stop_loss,300.0,Bull,0.833,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2021-01-13T16:00:00+00:00,2021-01-14T21:00:00+00:00,2019_2021,-0.005752562592900025,-0.005752562592900025,False,exit_signal,1740.0,Bull,0.833,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2021-01-20T14:00:00+00:00,2021-01-20T15:00:00+00:00,2019_2021,0.006742370746416779,0.006742370746416779,True,trailing_stop_loss,60.0,Bull,0.833,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2021-01-20T16:00:00+00:00,2021-01-20T19:00:00+00:00,2019_2021,0.0029979380663223802,0.0029979380663223802,True,trailing_stop_loss,180.0,Bull,0.833,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2021-03-16T14:00:00+00:00,2021-03-17T11:00:00+00:00,2019_2021,-0.014999431495167708,-0.014999431495167708,False,stop_loss,1260.0,Bull,0.4,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2021-03-31T17:00:00+00:00,2021-04-01T07:00:00+00:00,2019_2021,0.003926178979712579,0.003926178979712579,True,trailing_stop_loss,840.0,Sideways,0.75,source_ticker_asof_daily,Sideways -> RangeConsolidation -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-06-01T14:00:00+00:00,2022-06-01T14:00:00+00:00,2022_2023,-0.015000000000000001,-0.015000000000000001,False,stop_loss,0.0,Crisis,0.417,source_ticker_asof_daily,Crisis -> ExtremeStress -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-06-02T16:00:00+00:00,2022-06-02T16:00:00+00:00,2022_2023,0.0029997430372991243,0.0029997430372991243,True,trailing_stop_loss,0.0,Crisis,0.417,source_ticker_asof_daily,Crisis -> ExtremeStress -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-06-02T17:00:00+00:00,2022-06-02T18:00:00+00:00,2022_2023,0.0032406553517119593,0.0032406553517119593,True,trailing_stop_loss,60.0,Crisis,0.417,source_ticker_asof_daily,Crisis -> ExtremeStress -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-06-08T14:00:00+00:00,2022-06-09T01:00:00+00:00,2022_2023,-0.014999508406253071,-0.014999508406253071,False,stop_loss,660.0,Bear,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-07-07T14:00:00+00:00,2022-07-07T17:00:00+00:00,2022_2023,0.0046759191826713,0.0046759191826713,True,trailing_stop_loss,180.0,Bear,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-07-08T16:00:00+00:00,2022-07-10T23:00:00+00:00,2022_2023,-0.006779661016949152,-0.006779661016949152,False,exit_signal,3300.0,Bear,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-07-19T17:00:00+00:00,2022-07-19T19:00:00+00:00,2022_2023,0.0034623510348081145,0.0034623510348081145,True,trailing_stop_loss,120.0,Crisis,0.333,source_ticker_asof_daily,Crisis -> ExtremeStress -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-07-20T15:00:00+00:00,2022-07-21T16:00:00+00:00,2022_2023,0.0077768419363895246,0.0077768419363895246,True,trailing_stop_loss,1500.0,Crisis,0.333,source_ticker_asof_daily,Crisis -> ExtremeStress -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-07-21T17:00:00+00:00,2022-07-22T13:00:00+00:00,2022_2023,0.004247949313789748,0.004247949313789748,True,trailing_stop_loss,1200.0,Bull,0.333,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-07-27T14:00:00+00:00,2022-07-27T16:00:00+00:00,2022_2023,0.004135449307591226,0.004135449307591226,True,trailing_stop_loss,120.0,Crisis,0.333,source_ticker_asof_daily,Crisis -> ExtremeStress -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-08-01T15:00:00+00:00,2022-08-02T01:00:00+00:00,2022_2023,-0.014999808714947013,-0.014999808714947013,False,stop_loss,600.0,Bull,0.333,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-09-12T14:00:00+00:00,2022-09-13T10:00:00+00:00,2022_2023,0.004028430496756903,0.004028430496756903,True,trailing_stop_loss,1200.0,Bear,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-10-20T15:00:00+00:00,2022-10-20T16:00:00+00:00,2022_2023,-0.014999780229440464,-0.014999780229440464,False,stop_loss,60.0,Bear,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-10-25T14:00:00+00:00,2022-10-25T19:00:00+00:00,2022_2023,0.003621842099643368,0.003621842099643368,True,trailing_stop_loss,300.0,Bear,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-10-28T15:00:00+00:00,2022-10-28T16:00:00+00:00,2022_2023,0.003059426140556496,0.003059426140556496,True,trailing_stop_loss,60.0,Bear,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-10-28T17:00:00+00:00,2022-10-28T19:00:00+00:00,2022_2023,0.004472280413796083,0.004472280413796083,True,trailing_stop_loss,120.0,Bear,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-11-15T14:00:00+00:00,2022-11-15T18:00:00+00:00,2022_2023,-0.014999793924906236,-0.014999793924906236,False,stop_loss,240.0,Crisis,0.333,source_ticker_asof_daily,Crisis -> ExtremeStress -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-11-23T15:00:00+00:00,2022-11-25T06:00:00+00:00,2022_2023,0.005406337391450619,0.005406337391450619,True,trailing_stop_loss,2340.0,Sideways,0.375,source_ticker_asof_daily,Sideways -> RangeConsolidation -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2022-12-13T14:00:00+00:00,2022-12-13T15:00:00+00:00,2022_2023,-0.014999297484996286,-0.014999297484996286,False,stop_loss,60.0,Sideways,0.375,source_ticker_asof_daily,Sideways -> RangeConsolidation -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2023-01-09T15:00:00+00:00,2023-01-09T16:00:00+00:00,2022_2023,0.003490529065969954,0.003490529065969954,True,trailing_stop_loss,60.0,Bear,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2023-01-09T17:00:00+00:00,2023-01-09T20:00:00+00:00,2022_2023,-0.015,-0.015,False,stop_loss,180.0,Bear,0.333,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2023-01-11T15:00:00+00:00,2023-01-11T17:00:00+00:00,2022_2023,0.0040603006342862106,0.0040603006342862106,True,trailing_stop_loss,120.0,Sideways,0.5,source_ticker_asof_daily,Sideways -> RangeConsolidation -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2023-01-12T14:00:00+00:00,2023-01-12T14:00:00+00:00,2022_2023,-0.015000000000000001,-0.015000000000000001,False,stop_loss,0.0,Sideways,0.5,source_ticker_asof_daily,Sideways -> RangeConsolidation -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2023-01-17T15:00:00+00:00,2023-01-17T15:00:00+00:00,2022_2023,0.0030001696928559306,0.0030001696928559306,True,trailing_stop_loss,0.0,Sideways,0.375,source_ticker_asof_daily,Sideways -> RangeConsolidation -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2023-01-20T17:00:00+00:00,2023-01-20T18:00:00+00:00,2022_2023,0.003820027786683766,0.003820027786683766,True,trailing_stop_loss,60.0,Bull,0.444,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2023-01-23T15:00:00+00:00,2023-01-23T15:00:00+00:00,2022_2023,0.0030001461652502557,0.0030001461652502557,True,trailing_stop_loss,0.0,Bull,0.444,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2023-01-23T16:00:00+00:00,2023-01-23T16:00:00+00:00,2022_2023,0.002999688570538773,0.002999688570538773,True,trailing_stop_loss,0.0,Bull,0.444,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2023-01-23T17:00:00+00:00,2023-01-24T14:00:00+00:00,2022_2023,-0.008066679045202287,-0.008066679045202287,False,exit_signal,1260.0,Bull,0.444,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2023-01-27T15:00:00+00:00,2023-01-27T16:00:00+00:00,2022_2023,0.003647525154995426,0.003647525154995426,True,trailing_stop_loss,60.0,Bull,0.444,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2023-01-27T17:00:00+00:00,2023-01-27T19:00:00+00:00,2022_2023,0.003973156532988357,0.003973156532988357,True,trailing_stop_loss,120.0,Bull,0.444,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
20260511T184529+0800-codex-board-b-tomac-nq-variant-matrix-v1,TomacNQRootAwareVariantMatrixV1,tight_trail,TomacNQVariantTightTrail,NQ/USD,2023-03-06T15:00:00+00:00,2023-03-06T15:00:00+00:00,2022_2023,0.0029998406882268598,0.0029998406882268598,True,trailing_stop_loss,0.0,Sideways,0.5,source_ticker_asof_daily,Sideways -> RangeConsolidation -> TomacVariantMatrix -> TomacNQRootAwareVariantMatrixV1,board-b/v1,^IXIC,research_only_until_branch_rc_spa_variant_matrix_passes,suppress_if_branch_rc_spa_fails
