row_id,trade_id,strategy,strategy_family,pair,timeframe,open_date,open_timestamp,open_dt,profit_ratio_num,release_allowed_v2,is_bad_loss_num,qqq_yf_1h_timestamp,qqq_yf_1h_ret_1,qqq_yf_1h_ret_4,qqq_yf_1h_ret_8,qqq_yf_1h_ret_16,qqq_yf_1h_range_pct,qqq_yf_1h_vol_16,qqq_yf_1h_eff_16,qqq_yf_1h_trend_dir,qqq_yf_1h_trend_expansion,qqq_yf_1h_transition_guardrail,nq_autoquant_15m_timestamp,nq_autoquant_15m_ret_1,nq_autoquant_15m_ret_4,nq_autoquant_15m_ret_8,nq_autoquant_15m_ret_16,nq_autoquant_15m_range_pct,nq_autoquant_15m_vol_16,nq_autoquant_15m_eff_16,nq_autoquant_15m_trend_dir,nq_autoquant_15m_trend_expansion,nq_autoquant_15m_transition_guardrail,provider_observations_aligned,provider_trend_expansion_votes,provider_transition_guardrail_votes,provider_bull_trend_votes,provider_agreement_v2,provider_agreement_trend_expansion_event,provider_disagreement_transition_guardrail_event,future_qqq_ret_16h,future_qqq_max_dd_16h,transition_stable_v2,path_specific_edge_v2,provider_agreement_trend_expansion_release_v2,allowed_action,regime_id_v2
102,e8fe1ce1cb23f70c,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-05-06T12:15:00+00:00,1746533700000,2025-05-06 12:15:00+00:00,-0.0007393252803968,0,False,2025-05-05 19:30:00+00:00,-0.0024428345149699604,-0.003445407165793446,-0.0075563805485010516,0.002889076517070599,0.004691838094502439,0.004986907790449284,0.057845114445062934,-1,0,1,2025-05-06 12:15:00+00:00,-0.0007393252803749029,-0.0006029167519850942,-0.0016250738669939535,-0.0003641121920692214,0.0011268824058370231,0.0009388801336974427,0.033572187060777185,-1,0,1,2,0,2,0,0,0,1,-0.009383676189005041,-0.009383676189005041,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
103,480afa4a27fe8eb6,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-05-06T14:30:00+00:00,1746541800000,2025-05-06 14:30:00+00:00,-0.0023943534111429,0,False,2025-05-06 14:30:00+00:00,0.0020433682548810506,-0.010822717513942925,-0.005834816475591698,0.00380294907075851,0.003167436966361737,0.005112760429667933,0.07188231578483596,-1,0,1,2025-05-06 14:30:00+00:00,0.0004879432624114166,0.002889187160179274,0.004763532763532696,0.0016586762400307986,0.0018941112421740315,0.0019417863132307777,0.07004575046673608,1,0,1,2,0,2,1,0,0,1,-0.0034158534847966715,-0.0034158534847966715,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
104,6601f913ca52e80f,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-05-06T17:15:00+00:00,1746551700000,2025-05-06 17:15:00+00:00,-0.0008282466132876,0,False,2025-05-06 16:30:00+00:00,-0.0012648153002589035,-0.008972148903420907,-0.012386643363089922,-0.012467481949748227,0.004277492419399064,0.0031124076316251005,0.32413914636807517,-1,0,0,2025-05-06 17:15:00+00:00,-0.0007148530579825785,-0.0009302431110960185,-0.002582252675689456,0.004093127194782609,0.0024867430479067073,0.0025631644216421536,0.13147007541713582,-1,0,1,2,0,1,0,0,0,1,-0.00041525299730860166,-0.00041525299730860166,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
105,d0c7e515be44d28d,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-05-06T19:00:00+00:00,1746558000000,2025-05-06 19:00:00+00:00,-0.0005433490678167,0,False,2025-05-06 18:30:00+00:00,0.000973631657461782,0.00033124308396614843,-0.01049505938030304,-0.012507327379292499,0.0026075728812421524,0.0029961453164851176,0.3377673796790138,-1,0,0,2025-05-06 19:00:00+00:00,-0.0005659757988748515,0.0032383419689119286,0.0018495404516056801,0.0013950323239197981,0.002016014859615145,0.0021521986080170977,0.05539295461668135,1,0,1,2,0,1,1,0,0,1,-0.003745855779942131,-0.003745855779942131,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
106,40c99d12c4ef55c6,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-05-06T22:30:00+00:00,1746570600000,2025-05-06 22:30:00+00:00,-0.0047593865679331,0,True,2025-05-06 19:30:00+00:00,-0.003745855779942131,-0.0016795430792229116,-0.011803587935903193,-0.017952197615496268,0.005172500796871328,0.0029997462254515578,0.4603424175503485,-1,0,0,2025-05-06 22:30:00+00:00,-0.0025430403960842174,0.008234758871701553,0.003089248735444805,0.008303569397365651,0.0043432155588646725,0.0027857919741905274,0.2921703734254562,1,1,0,2,1,0,1,0,0,1,-0.0028665183906771974,-0.0028665183906771974,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
107,c4f21be0170da1e5,TomacNQ_RegimeTrendPullbackNoRSI15m,RegimeTrendPullbackNoRSI,NQ/USD,15m,2025-05-07T10:15:00+00:00,1746612900000,2025-05-07 10:15:00+00:00,-0.0006891020209672,0,False,2025-05-06 19:30:00+00:00,-0.003745855779942131,-0.0016795430792229116,-0.011803587935903193,-0.017952197615496268,0.005172500796871328,0.0029997462254515578,0.4603424175503485,-1,0,0,2025-05-07 10:15:00+00:00,-0.0007003829513233528,-0.0001695375016953493,-0.0005987753349752101,0.0011317210081369655,0.0010173974972021568,0.0005947427067896241,0.1443216198395068,-1,0,1,2,0,1,0,0,0,1,0.004050731486146875,-0.004881709283546032,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
108,08760673cb60f9c7,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-05-07T13:30:00+00:00,1746624600000,2025-05-07 13:30:00+00:00,0.0026780445735554,1,False,2025-05-07 13:30:00+00:00,0.005168570325141175,0.004751171063513304,-0.004263606054154989,-0.011787769172801998,0.005796899263723149,0.003387798871740927,0.2737240479056889,-1,0,0,2025-05-07 13:30:00+00:00,0.0011007092198580537,-0.0009172961281043168,-0.002679207316383825,-0.0031750336146797453,0.003117136315204824,0.0011782696626279952,0.22686335835016114,-1,0,1,2,0,1,0,0,0,1,-0.0011120909188722106,-0.009998601135564944,1,1,0,observe_only,ProviderDisagreementTransitionGuardrail
109,28420a91eb555274,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-05-07T17:15:00+00:00,1746638100000,2025-05-07 17:15:00+00:00,-0.004704628674449,0,True,2025-05-07 16:30:00+00:00,0.004354159037272209,0.001454084356037777,-0.00022790092050184452,-0.00959407784954025,0.005849545407787928,0.0037840980107707854,0.20905547204095487,-1,0,1,2025-05-07 17:15:00+00:00,-0.0009749350987972027,0.003964592091322272,0.003964592091322272,0.0,0.0019631205673758863,0.0018237456164527383,0.0,1,0,1,2,0,2,1,0,0,1,0.002592876868417582,-0.006326594237875516,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
110,0678fc0fb8231bcc,TomacNQ_RegimeTrendPullbackNoRSI15m,RegimeTrendPullbackNoRSI,NQ/USD,15m,2025-05-07T20:15:00+00:00,1746648900000,2025-05-07 20:15:00+00:00,-0.0015716337075411,0,False,2025-05-07 19:30:00+00:00,0.008923619706507901,0.006958325703938728,0.00028970225025437557,-0.010208397572367689,0.014379074237825983,0.00467867191616755,0.1764364279979629,1,0,1,2025-05-07 20:15:00+00:00,-0.0015829225272488978,0.007760430932164608,0.007863950236831618,0.006003850667031241,0.0019364921181373438,0.003428290861694165,0.1436060900088119,1,0,1,2,0,2,2,1,0,1,0.0,0.0,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
111,cb97c9e443dd2ec2,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-05-08T00:00:00+00:00,1746662400000,2025-05-08 00:00:00+00:00,-0.0009848647792422,0,False,2025-05-07 19:30:00+00:00,0.008923619706507901,0.006958325703938728,0.00028970225025437557,-0.010208397572367689,0.014379074237825983,0.00467867191616755,0.1764364279979629,1,0,1,2025-05-08 00:00:00+00:00,0.0008829722203356205,0.0005092168245239836,0.001585935021976459,0.005127039163303593,0.001583423814694173,0.00277021786058584,0.2214782667713095,1,1,1,2,1,2,2,1,1,1,0.016636354710812595,0.0071482126784898625,1,0,0,observe_only,ProviderAgreementTrendExpansion
112,526f09a01265b1d5,TomacNQ_ScratchReclaim15m,ScratchReclaim,NQ/USD,15m,2025-05-08T15:30:00+00:00,1746718200000,2025-05-08 15:30:00+00:00,-0.0008742826398852,0,False,2025-05-08 15:30:00+00:00,0.005434561003028415,0.025708430920062364,0.023688898657133972,0.019346380452036405,0.00887298402460442,0.004701715172102827,0.3144653937548694,1,0,0,2025-05-08 15:30:00+00:00,0.005323918403945305,0.00989686542965229,0.007605203442000441,0.004333318403726416,0.007224482970065221,0.0022768754836542207,0.16208011157873675,1,0,1,2,0,1,2,1,0,1,-0.0063922326098201365,-0.0063922326098201365,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
113,f596e8a75dbc77b7,TomacNQ_RegimeTrendPullbackDense15m,RegimeTrendPullbackDense,NQ/USD,15m,2025-05-08T22:45:00+00:00,1746744300000,2025-05-08 22:45:00+00:00,-0.0007401426457187,0,False,2025-05-08 19:30:00+00:00,-0.008206729005728164,-0.0063922326098201365,0.019151864039767652,0.01141420488191458,0.008950506317783853,0.005224857585910273,0.1694553060227162,1,0,1,2025-05-08 22:45:00+00:00,-5.6069526212509935e-05,0.000213121557806506,0.00039266281483141263,-0.0040098738956092506,0.0004597958954805428,0.0016223565974757166,0.2632128529406604,1,0,0,2,0,1,2,1,0,1,-0.0005120432676560815,-0.0005120432676560815,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
114,75b4a447ce1e927e,TomacNQ_RegimeTrendPullbackSimple15m,RegimeTrendPullbackSimple,NQ/USD,15m,2025-05-09T15:00:00+00:00,1746802800000,2025-05-09 15:00:00+00:00,-0.000426501453472,0,False,2025-05-09 14:30:00+00:00,-2.0699418984193585e-05,-0.006171258099100241,0.002454784403451926,0.013710246131211301,0.00571734789802117,0.00510662798441948,0.21710339200106507,1,0,1,2025-05-09 15:00:00+00:00,0.0005724291198061504,-0.004378078336330193,-0.004177884024620493,-0.003910833007430559,0.002254753491502608,0.0016158209490318598,0.2511250059054503,-1,0,0,2,0,1,1,0,0,1,0.00014346057423253455,-0.0016395404858998708,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
115,252ca67518e79565,TomacNQ_RegimeTrendPullbackSimple15m,RegimeTrendPullbackSimple,NQ/USD,15m,2025-05-09T17:45:00+00:00,1746812700000,2025-05-09 17:45:00+00:00,-0.0006062307044625,0,False,2025-05-09 17:30:00+00:00,0.0009029766099748482,-0.0005739554907460143,-0.008316212273426493,0.016083335876464933,0.003588124324653419,0.004470606607943448,0.3052166821239715,-1,0,0,2025-05-09 17:45:00+00:00,0.000830751268579677,0.0030716608346366137,-0.0006165573678605929,-0.00438895279362983,0.0014918676388109926,0.0017609781505423911,0.2309267648263645,-1,0,1,2,0,1,0,0,0,1,0.0006971137887306078,0.0006971137887306078,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
116,340155ac21031766,TomacNQ_RegimeTrendPullbackDense15m,RegimeTrendPullbackDense,NQ/USD,15m,2025-05-09T19:15:00+00:00,1746818100000,2025-05-09 19:15:00+00:00,-0.0004820735890712,0,False,2025-05-09 18:30:00+00:00,0.001670858046896262,0.0011166660913235482,-0.005061483242436826,0.013368698418224856,0.0031727267684437933,0.0043862092820427506,0.2673124242717261,-1,0,0,2025-05-09 19:15:00+00:00,-0.0004820789936881287,0.001494029498657623,0.0023948460215199585,0.001044228113315615,0.001390851784552572,0.0010940119259725141,0.0774331746314222,1,0,1,2,0,1,1,0,0,1,-0.000972119983668529,-0.000972119983668529,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
117,429b7e2cbd2d221a,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-05-12T11:15:00+00:00,1747048500000,2025-05-12 11:15:00+00:00,-0.0071509832601982,0,True,2025-05-09 19:30:00+00:00,-0.000972119983668529,0.0017859291633004482,-0.008572359696041754,0.018829302047380203,0.002048740835691289,0.003989327862470631,0.4216424364278916,-1,0,0,2025-05-12 11:15:00+00:00,-0.0004442229349050919,0.0003795272175233233,0.0014002561708963412,0.0008244827997700988,0.0011381496937835347,0.0011678651611636863,0.06143543535317656,1,0,1,2,0,1,1,0,0,1,0.04042538025042597,0.029975832799237212,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
118,eb678c9e5acd642a,TomacNQ_ScratchBreakout15m,ScratchBreakout,NQ/USD,15m,2025-05-12T20:00:00+00:00,1747080000000,2025-05-12 20:00:00+00:00,-0.0013755754129664,0,False,2025-05-12 19:30:00+00:00,0.0032401751816930613,0.006182247873212088,0.039413961946768605,0.034152985596420216,0.004529467440955768,0.007936223147464434,0.5631347549050612,1,1,0,2025-05-12 20:00:00+00:00,-0.00041158949363662156,0.0016388816532082462,0.0012693935119887367,0.005688443306271385,0.0024813895781637717,0.0011313173063799379,0.4327246319083152,1,0,0,2,1,0,2,1,1,0,0.0,0.0,0,0,0,observe_only,ProviderAgreementTrendExpansion
119,2727eb5367285550,TomacNQ_RegimeTrendPullbackNoRSI15m,RegimeTrendPullbackNoRSI,NQ/USD,15m,2025-05-13T18:15:00+00:00,1747160100000,2025-05-13 18:15:00+00:00,-0.0039357481120985,0,True,2025-05-13 17:30:00+00:00,-0.0006483073307517184,0.004288831752479405,0.01931701592239854,0.059822895410172716,0.0033698861404507737,0.007718217227806255,0.9092759479295573,1,1,0,2025-05-13 18:15:00+00:00,-0.00015998976065534354,-0.0005970340202778868,0.0,0.004005697944669873,0.0009280890965532691,0.0008840814505930921,0.38325027121907296,0,0,1,2,1,1,1,0,0,1,-0.001462238373697744,-0.001462238373697744,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
120,2a7ebc8c729d2401,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-05-14T10:45:00+00:00,1747219500000,2025-05-14 10:45:00+00:00,0.0006401638819537,1,False,2025-05-13 19:30:00+00:00,-0.0023413010873751805,-0.0015105125955638954,0.01863088670764257,0.057122971785882104,0.0038985408646563984,0.007819826533968269,0.8409547734805881,1,1,0,2025-05-14 10:45:00+00:00,-0.0003094026395246141,0.0014000363368209534,0.0008224474755134104,-0.002342419080068159,0.0006616862326574173,0.0008771609874635183,0.24067434832587556,1,0,1,2,1,1,2,1,1,1,0.006051427545229693,0.002232202312157261,1,1,1,release_long,ProviderAgreementTrendExpansion
121,8850003d92872803,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-05-15T11:30:00+00:00,1747308600000,2025-05-15 11:30:00+00:00,0.003841639099349,1,False,2025-05-14 19:30:00+00:00,0.0019606800529750057,0.0005594781688722517,0.003695958243962849,0.0227944891443983,0.0035280837608951633,0.0035409454262789893,0.584334465061383,1,0,0,2025-05-15 11:30:00+00:00,-0.0006295885265493739,0.001454281039811045,0.001743501978821227,-0.00017081425017884122,0.0008862503069842931,0.0008870351237671072,0.015304009077354328,1,0,1,2,0,1,2,1,0,1,0.0011373931105229662,-0.004954708432111987,1,1,0,observe_only,ProviderDisagreementTransitionGuardrail
122,798c99dbbc40e889,TomacNQ_ScratchReclaim15m,ScratchReclaim,NQ/USD,15m,2025-05-15T14:45:00+00:00,1747320300000,2025-05-15 14:45:00+00:00,0.0008855883827875,1,False,2025-05-15 14:30:00+00:00,0.005448025927258238,0.002844462309812945,0.0029413468195294,0.021961609717930486,0.007630836860987982,0.003917526099299359,0.49664749621441223,1,0,0,2025-05-15 14:45:00+00:00,0.0015150383560766922,0.001589842082799775,0.0020388992079249935,0.0036566980657992687,0.0022691197306885127,0.0009211649507080199,0.306943174503632,1,1,0,2,1,0,2,1,1,0,0.0006707562055827676,-0.003934679660103191,1,1,1,release_long,ProviderAgreementTrendExpansion
123,95d5477f161bcf4c,TomacNQ_RegimeTrendPullbackDense15m,RegimeTrendPullbackDense,NQ/USD,15m,2025-05-15T19:45:00+00:00,1747338300000,2025-05-15 19:45:00+00:00,-0.0002553408800749,0,False,2025-05-15 19:30:00+00:00,0.00462362836215835,-0.0010772291716711901,0.003100303227482115,0.00572294330025902,0.004679452287933999,0.003359566161386603,0.126530007949547,1,0,1,2025-05-15 19:45:00+00:00,0.002266174420955114,0.0011477639857166988,-0.0023721777438895364,-0.00041382383837529346,0.0028979661160884887,0.0014257466769911876,0.022841115494201036,-1,0,1,2,0,2,1,0,0,1,0.0,0.0,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
124,aee8dfb028a1fbb5,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-05-16T08:15:00+00:00,1747383300000,2025-05-16 08:15:00+00:00,-0.0021717942198491,0,False,2025-05-15 19:30:00+00:00,0.00462362836215835,-0.0010772291716711901,0.003100303227482115,0.00572294330025902,0.004679452287933999,0.003359566161386603,0.126530007949547,1,0,1,2025-05-16 08:15:00+00:00,-0.00010594230382132697,0.0020384545966090073,0.0035087346227047345,0.002379005278418056,0.0007840561129888431,0.0005407810278826745,0.32934565940353505,1,0,0,2,0,1,2,1,0,1,0.004294405049713568,-0.0005969642621861393,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
125,19b866de824201eb,TomacNQ_RegimeTrendPullbackDense15m,RegimeTrendPullbackDense,NQ/USD,15m,2025-05-16T15:45:00+00:00,1747410300000,2025-05-16 15:45:00+00:00,-0.0013156359083723,0,False,2025-05-16 15:30:00+00:00,0.0016956432154042744,0.005726370279930393,0.001769159187160696,0.004715709717438399,0.002443003052814561,0.003207531587293568,0.11528498641449615,1,0,1,2025-05-16 15:45:00+00:00,-0.0007639419404125158,0.0009033807696803287,-0.001060715346429597,-0.002911562609183571,0.001369775739041794,0.001507477793156968,0.16900937609494412,-1,0,1,2,0,2,1,0,0,1,0.00319323322906806,0.0010579536961221603,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
126,842caa83603a7b0d,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-05-18T23:30:00+00:00,1747611000000,2025-05-18 23:30:00+00:00,0.0001382390472139,1,False,2025-05-16 19:30:00+00:00,0.000393269115378736,0.00319323322906806,0.00893788914485838,0.00782663547146889,0.0023009897263576553,0.0030675415951060955,0.20863701650567587,1,0,1,2025-05-18 23:30:00+00:00,0.0015738151192590255,0.0036015301175291725,-0.0034281723820507315,-0.002657828416527286,0.001826154352511493,0.0016163007228555068,0.15905805705536727,-1,0,1,2,0,2,1,0,0,1,-0.001418910505180837,-0.004512449055448453,0,1,0,observe_only,ProviderDisagreementTransitionGuardrail
127,863406656159d552,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-05-19T12:00:00+00:00,1747656000000,2025-05-19 12:00:00+00:00,0.006339697028123,1,False,2025-05-16 19:30:00+00:00,0.000393269115378736,0.00319323322906806,0.00893788914485838,0.00782663547146889,0.0023009897263576553,0.0030675415951060955,0.20863701650567587,1,0,1,2025-05-19 12:00:00+00:00,-0.00025711622724788885,0.0005146294132152285,0.0023092455748410234,0.0015884771012439902,0.0015430941180252682,0.0007396218799352716,0.1693290059231502,1,0,1,2,0,2,2,1,0,1,0.0009779294111920134,-0.004512449055448453,1,1,0,observe_only,ProviderDisagreementTransitionGuardrail
128,31c8dd60ed11403c,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-05-19T14:15:00+00:00,1747664100000,2025-05-19 14:15:00+00:00,0.0025051482920408,1,False,2025-05-19 13:30:00+00:00,-0.004512449055448453,-0.0023890513190976126,-0.00023742228974521495,0.0028621448566457097,0.012163728142410082,0.003313265976765474,0.06878488829507298,-1,0,1,2025-05-19 14:15:00+00:00,-0.0006581251923954978,0.008700031071539494,0.009890263132488863,0.010345456691814858,0.003653938074247172,0.0017154940278687914,0.5431343919657426,1,1,0,2,1,1,1,0,0,1,0.005515265822692461,4.4909333111631256e-05,0,1,0,observe_only,ProviderDisagreementTransitionGuardrail
129,bea1f08898753231,TomacNQ_RegimePersistenceClusterDense15m,RegimePersistenceClusterDense,NQ/USD,15m,2025-05-20T08:45:00+00:00,1747730700000,2025-05-20 08:45:00+00:00,-0.0013040850730176,0,False,2025-05-19 19:30:00+00:00,0.0029974036573954255,0.002400245650140853,0.0013715831160050485,0.0057219430359705115,0.0035535149317076934,0.0025335066820612933,0.18864151155943473,1,0,1,2025-05-20 08:45:00+00:00,-0.0005725312241565694,-0.0005089490202730973,0.000498848403154506,-0.0005513380550490332,0.0012411949418653994,0.0008825122013254059,0.047177445422396574,1,0,1,2,0,2,2,1,0,1,-0.0034289963451163974,-0.007854024464102438,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
130,e99e42543936ce31,TomacNQ_RegimeTrendPullbackDense15m,RegimeTrendPullbackDense,NQ/USD,15m,2025-05-20T13:00:00+00:00,1747746000000,2025-05-20 13:00:00+00:00,-0.0009547248271342,0,False,2025-05-19 19:30:00+00:00,0.0029974036573954255,0.002400245650140853,0.0013715831160050485,0.0057219430359705115,0.0035535149317076934,0.0025335066820612933,0.18864151155943473,1,0,1,2025-05-20 13:00:00+00:00,0.0005410164744821255,-0.000625152314652988,-0.0009956361479472875,0.0008595350021753934,0.0007845798256960495,0.00044390856987696275,0.145529722244869,-1,0,1,2,0,2,1,0,0,1,-0.0034289963451163974,-0.007854024464102438,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
131,5fb264cc0c25af1c,TomacNQ_ScratchReclaim15m,ScratchReclaim,NQ/USD,15m,2025-05-20T16:00:00+00:00,1747756800000,2025-05-20 16:00:00+00:00,-0.000668307378938,0,False,2025-05-20 15:30:00+00:00,0.00038486829858497273,-0.0011142930184886435,0.0013482775163997651,0.0010686602141198875,0.0025390126508034044,0.0025081057498793392,0.03702442061165779,1,0,1,2025-05-20 16:00:00+00:00,-0.0006576993253277763,0.00023358532234785123,0.001435086264629959,-0.001811882132299214,0.001666560516315309,0.0010206391169227005,0.14213510902745177,1,0,1,2,0,2,2,1,0,1,0.0006731723558379699,-0.003770070433035122,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
132,6006f643b31bbc6d,TomacNQ_RegimeTrendPullbackDense15m,RegimeTrendPullbackDense,NQ/USD,15m,2025-05-20T20:00:00+00:00,1747771200000,2025-05-20 20:00:00+00:00,-0.0019720938122448,0,False,2025-05-20 19:30:00+00:00,0.0032397267118380313,0.0006731723558379699,-0.00044187077390711593,-0.00040353918288060786,0.0034310571621514446,0.0029006174849741996,0.011314029280450444,-1,0,1,2025-05-20 20:00:00+00:00,-0.0019826964671953995,0.0019692582815293846,-0.0014215545866352874,-0.0008173577054539916,0.0022734757619862103,0.0013492078457876032,0.055594058323306855,-1,0,1,2,0,2,0,0,0,1,0.0,0.0,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
133,6883a392ee51bf0e,TomacNQ_RegimeTrendPullbackSimple15m,RegimeTrendPullbackSimple,NQ/USD,15m,2025-05-20T23:15:00+00:00,1747782900000,2025-05-20 23:15:00+00:00,-0.0007749551481438,0,False,2025-05-20 19:30:00+00:00,0.0032397267118380313,0.0006731723558379699,-0.00044187077390711593,-0.00040353918288060786,0.0034310571621514446,0.0029006174849741996,0.011314029280450444,-1,0,1,2025-05-20 23:15:00+00:00,-0.00012738718272631289,0.0016589920559804128,-0.0007638365814069958,0.002800076656090944,0.00047776279608022167,0.0012127502802887582,0.19422104737234563,-1,0,1,2,0,2,0,0,0,1,0.0034791588354796676,-0.0027352253950555516,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
134,fd47687514fdf0dd,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-05-21T10:45:00+00:00,1747824300000,2025-05-21 10:45:00+00:00,0.0025628704148646,0,False,2025-05-20 19:30:00+00:00,0.0032397267118380313,0.0006731723558379699,-0.00044187077390711593,-0.00040353918288060786,0.0034310571621514446,0.0029006174849741996,0.011314029280450444,-1,0,1,2025-05-21 10:45:00+00:00,0.0008649595284369038,0.0013247438650469956,-0.0009486654728404487,0.0002454537693161729,0.0011522826933541028,0.0007350029135595044,0.025701815987468762,-1,0,1,2,0,2,0,0,0,1,-0.013801308647085286,-0.01620404589040425,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
135,bd6551a0def9c3cf,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-05-21T13:45:00+00:00,1747835100000,2025-05-21 13:45:00+00:00,-0.0068310226317081,0,True,2025-05-21 13:30:00+00:00,-0.0027352253950555516,-0.003108901139664555,-0.006154842662289273,-0.004791701424561423,0.007343624894091948,0.0029385635920684107,0.1304206044001033,-1,0,1,2025-05-21 13:45:00+00:00,0.0004362537507183184,0.0026660126049076194,0.0014592164966023002,0.004487035671933537,0.00207396062665518,0.0012449602790999181,0.2974132256777688,1,1,0,2,1,1,1,0,0,1,-0.011096434501472796,-0.013505761797998117,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
136,213081d3f3b5e538,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-05-21T18:30:00+00:00,1747852200000,2025-05-21 18:30:00+00:00,-0.0026741399965771,0,True,2025-05-21 18:30:00+00:00,-0.00673426397490362,-0.019614961160454802,-0.011816259347271596,-0.01952107747395837,0.009925591750993829,0.005071783316779233,0.34520746449422185,-1,0,0,2025-05-21 18:30:00+00:00,0.0011338838731762557,-0.00016024785000801067,-0.01153334319089161,-0.005092006931082471,0.0021797200555614916,0.0031388713544518586,0.1856584903519881,-1,0,1,2,0,1,0,0,0,1,0.002442312588583073,0.002442312588583073,1,0,0,observe_only,ProviderDisagreementTransitionGuardrail
137,2bf17ca8a757b6c1,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-05-21T23:00:00+00:00,1747868400000,2025-05-21 23:00:00+00:00,0.0003114829812368,1,False,2025-05-21 19:30:00+00:00,0.002442312588583073,-0.017728613945046656,-0.01060629440352956,-0.014331863699256542,0.005808308970702387,0.005130950295836741,0.25521550454956377,-1,0,0,2025-05-21 23:00:00+00:00,0.00044038668098811407,0.001246976619188489,0.0015699768804775527,-0.0034665382763601205,0.0009984861661352143,0.001809453619846005,0.17167804509070617,1,0,1,2,0,1,1,0,0,1,0.0030698402029509797,0.0030698402029509797,1,1,0,observe_only,ProviderDisagreementTransitionGuardrail
138,3095ad931ec891c9,TomacNQ_ScratchNoRSINoConflict15m,ScratchNoRSINoConflict,NQ/USD,15m,2025-05-22T10:00:00+00:00,1747908000000,2025-05-22 10:00:00+00:00,-0.0002571162272478,0,False,2025-05-21 19:30:00+00:00,0.002442312588583073,-0.017728613945046656,-0.01060629440352956,-0.014331863699256542,0.005808308970702387,0.005130950295836741,0.25521550454956377,-1,0,0,2025-05-22 10:00:00+00:00,-0.0002785395954748582,8.573571964420879e-05,0.00024652982474937524,0.0008258169689299155,0.0014466662380248183,0.0005167509326821131,0.12247130640826036,1,0,1,2,0,1,1,0,0,1,0.0018711690196555608,0.0018711690196555608,0,0,0,observe_only,ProviderDisagreementTransitionGuardrail
