timestamp,open,high,low,close,volume,wap,count
2022-11-04T17:00:00+00:00,371.29,372.08,370.14,370.76,142331.9,371.193,30596
2022-11-04T18:00:00+00:00,370.77,374.2,370.0,373.96,192221.95,372.173,40526
2022-11-04T19:00:00+00:00,373.97,376.47,373.6,376.35,407034.5,375.266,80204
2022-11-04T20:00:00+00:00,376.35,376.82,375.42,375.61,224742.7,376.248,5857
2022-11-04T21:00:00+00:00,375.63,376.35,375.5,375.9,3208.65,375.899,271
2022-11-04T22:00:00+00:00,375.81,376.15,375.58,375.88,698.875,375.792,96
2022-11-04T23:00:00+00:00,375.87,376.0,375.67,376.0,494.95,375.893,52
2022-11-07T09:00:00+00:00,375.0,377.89,375.0,377.05,1426.675,377.544,224
2022-11-07T10:00:00+00:00,377.1,378.35,377.06,378.27,1425.7,377.912,224
2022-11-07T11:00:00+00:00,378.35,378.85,378.18,378.28,1617.8,378.573,271
2022-11-07T12:00:00+00:00,378.22,378.85,377.61,377.9,7428.825,378.033,911
2022-11-07T13:00:00+00:00,378.78,378.82,374.5,377.32,18299.5,377.497,2184
2022-11-07T14:00:00+00:00,377.42,378.34,375.53,376.11,136812.0,376.916,29264
2022-11-07T15:00:00+00:00,376.11,378.39,376.01,377.61,181685.525,377.07,38706
2022-11-07T16:00:00+00:00,377.62,378.15,376.21,376.22,130519.225,377.181,30315
2022-11-07T17:00:00+00:00,376.21,377.37,375.81,377.01,100947.05,376.765,22586
2022-11-07T18:00:00+00:00,377.0,377.99,376.96,377.92,98866.65,377.547,22756
2022-11-07T19:00:00+00:00,377.92,380.0,377.92,379.33,188733.575,379.235,42520
2022-11-07T20:00:00+00:00,379.34,380.57,379.32,379.95,315869.6,379.947,66645
2022-11-07T21:00:00+00:00,379.95,380.04,379.44,379.68,167743.7,379.875,2587
2022-11-07T22:00:00+00:00,379.61,379.82,379.45,379.71,1565.375,379.743,212
2022-11-07T23:00:00+00:00,379.71,380.04,379.38,379.95,1821.875,379.762,266
2022-11-08T00:00:00+00:00,380.03,381.11,380.01,380.83,2623.325,380.657,385
2022-11-08T09:00:00+00:00,379.39,380.68,379.03,380.64,1254.925,379.919,178
2022-11-08T10:00:00+00:00,380.64,381.08,380.07,380.07,397.425,380.567,78
2022-11-08T11:00:00+00:00,380.24,381.54,380.17,381.54,1641.0,381.031,233
2022-11-08T12:00:00+00:00,381.43,381.46,380.29,380.88,4678.75,380.76,897
2022-11-08T13:00:00+00:00,381.21,381.49,378.86,381.14,9601.775,380.877,1062
2022-11-08T14:00:00+00:00,381.11,381.81,379.53,380.37,133035.525,380.332,27733
2022-11-08T15:00:00+00:00,380.39,383.32,380.32,383.06,224321.5,382.0,46216
2022-11-08T16:00:00+00:00,383.11,385.12,382.51,384.54,199265.0,383.999,38197
2022-11-08T17:00:00+00:00,384.54,384.78,383.93,384.47,114152.35,384.352,21869
2022-11-08T18:00:00+00:00,384.48,385.0,380.46,380.75,226211.1,382.349,44520
2022-11-08T19:00:00+00:00,380.74,381.34,377.72,380.6,275509.3,379.776,52006
2022-11-08T20:00:00+00:00,380.61,384.05,380.52,381.99,373059.975,382.578,70565
2022-11-08T21:00:00+00:00,381.99,382.55,380.98,381.71,160792.5,381.845,4659
2022-11-08T22:00:00+00:00,381.73,381.85,381.58,381.7,2868.825,381.73,467
2022-11-08T23:00:00+00:00,381.7,382.81,381.48,382.7,3418.875,382.129,537
2022-11-09T00:00:00+00:00,382.54,382.54,381.55,381.8,2636.075,381.929,394
2022-11-09T09:00:00+00:00,382.12,382.23,380.07,380.2,3286.55,381.31,455
2022-11-09T10:00:00+00:00,380.37,381.34,379.75,381.15,1298.825,380.47,233
2022-11-09T11:00:00+00:00,381.28,382.02,381.11,381.46,1901.55,381.551,268
2022-11-09T12:00:00+00:00,381.53,381.86,380.51,381.76,7027.025,381.158,986
2022-11-09T13:00:00+00:00,381.18,382.44,379.64,379.97,21360.425,380.563,2870
2022-11-09T14:00:00+00:00,379.91,380.66,378.15,378.72,169823.775,379.209,34702
2022-11-09T15:00:00+00:00,378.71,381.14,377.5,378.25,232282.975,379.465,48273
2022-11-09T16:00:00+00:00,378.25,380.23,378.19,379.07,127926.625,379.211,27441
2022-11-09T17:00:00+00:00,379.05,379.3,377.89,378.53,97964.2,378.518,19343
2022-11-09T18:00:00+00:00,378.52,378.79,375.46,376.14,181591.1,376.806,38422
2022-11-09T19:00:00+00:00,376.14,376.84,374.56,374.84,181011.325,375.698,40682
2022-11-09T20:00:00+00:00,374.82,376.19,373.61,374.14,364293.825,374.644,76883
2022-11-09T21:00:00+00:00,374.14,374.56,373.95,374.2,123100.925,374.185,4301
2022-11-09T22:00:00+00:00,374.3,374.4,374.04,374.17,1405.5,374.2,205
2022-11-09T23:00:00+00:00,374.17,374.59,374.05,374.31,1468.8,374.324,244
2022-11-10T00:00:00+00:00,374.29,375.01,374.26,374.81,3110.275,374.801,330
2022-11-10T09:00:00+00:00,374.88,375.36,374.71,375.21,548.6,375.021,89
2022-11-10T10:00:00+00:00,375.29,375.5,374.48,375.5,334.45,374.846,63
2022-11-10T11:00:00+00:00,375.53,375.8,374.68,375.31,1644.175,375.363,222
2022-11-10T12:00:00+00:00,375.28,375.48,374.73,375.18,4639.1,375.102,675
2022-11-10T13:00:00+00:00,375.2,387.07,373.68,386.37,121871.225,383.652,14976
2022-11-10T14:00:00+00:00,386.37,389.83,385.62,389.78,398250.425,387.519,80820
2022-11-10T15:00:00+00:00,389.78,390.69,387.92,390.44,368135.85,389.536,83350
2022-11-10T16:00:00+00:00,390.44,392.04,389.43,391.88,269658.65,390.779,63329
2022-11-10T17:00:00+00:00,391.87,391.88,388.97,389.09,241019.3,390.372,55409
2022-11-10T18:00:00+00:00,389.1,391.54,389.09,391.28,203517.3,390.498,50281
2022-11-10T19:00:00+00:00,391.28,392.35,390.94,392.26,187386.4,391.667,42425
2022-11-10T20:00:00+00:00,392.27,395.04,391.99,394.66,581293.2,393.947,119276
2022-11-10T21:00:00+00:00,394.66,395.82,394.41,395.76,335316.625,394.726,7228
2022-11-10T22:00:00+00:00,395.82,396.0,395.68,395.71,4573.05,395.832,516
2022-11-10T23:00:00+00:00,395.69,395.94,395.04,395.7,4475.075,395.312,579
2022-11-11T00:00:00+00:00,395.66,395.81,394.8,395.29,3205.925,395.139,419
2022-11-11T09:00:00+00:00,398.0,398.11,396.41,396.87,2624.6,397.106,399
2022-11-11T10:00:00+00:00,396.89,397.25,396.0,396.35,1778.675,396.552,252
2022-11-11T11:00:00+00:00,396.15,396.8,395.84,396.53,6659.025,396.233,450
2022-11-11T12:00:00+00:00,396.51,396.65,395.77,396.61,10574.8,396.303,1578
2022-11-11T13:00:00+00:00,396.44,398.0,395.29,396.83,24509.85,396.6,2328
2022-11-11T14:00:00+00:00,396.84,397.03,393.61,395.16,198316.45,395.107,36914
2022-11-11T15:00:00+00:00,395.14,397.55,393.68,396.33,266045.525,396.297,54617
2022-11-11T16:00:00+00:00,396.33,397.11,394.03,395.19,201604.875,395.275,42756
2022-11-11T17:00:00+00:00,395.19,396.63,394.64,396.17,114103.75,395.748,24221
2022-11-11T18:00:00+00:00,396.17,398.32,396.13,398.18,158820.6,397.498,33062
2022-11-11T19:00:00+00:00,398.16,399.34,397.66,399.23,168050.55,398.62,34699
2022-11-11T20:00:00+00:00,399.23,399.35,397.32,398.51,390803.65,398.495,77085
2022-11-11T21:00:00+00:00,398.51,398.7,398.02,398.31,98615.45,398.423,5192
2022-11-11T22:00:00+00:00,398.42,398.87,398.2,398.63,3776.0,398.603,418
2022-11-11T23:00:00+00:00,398.77,398.94,398.57,398.6,987.55,398.689,116
2022-11-12T00:00:00+00:00,398.6,398.6,398.33,398.51,633.05,398.52,102
2022-11-14T09:00:00+00:00,398.0,398.0,396.38,396.43,2151.075,396.788,418
2022-11-14T10:00:00+00:00,396.51,397.07,396.2,396.93,877.775,396.749,143
2022-11-14T11:00:00+00:00,396.91,397.3,396.62,396.9,1078.5,396.979,179
2022-11-14T12:00:00+00:00,396.96,397.6,396.8,397.57,2950.8,397.208,589
2022-11-14T13:00:00+00:00,397.55,397.91,396.5,397.04,9374.275,397.298,1334
2022-11-14T14:00:00+00:00,397.08,397.8,395.92,397.13,162300.05,396.913,32374
2022-11-14T15:00:00+00:00,397.14,398.97,397.13,398.43,177450.75,398.161,38778
2022-11-14T16:00:00+00:00,398.43,398.62,396.35,397.89,157216.95,397.544,34024
2022-11-14T17:00:00+00:00,397.89,399.23,397.39,398.62,106231.125,398.569,23636
2022-11-14T18:00:00+00:00,398.62,400.17,398.39,400.1,121609.3,399.564,27159
2022-11-14T19:00:00+00:00,400.1,400.18,398.53,398.75,123205.075,399.379,28696
2022-11-14T20:00:00+00:00,398.78,399.49,394.83,395.17,334122.3,396.625,70488
2022-11-14T21:00:00+00:00,395.17,397.91,394.97,395.93,103860.325,395.565,5825
2022-11-14T22:00:00+00:00,396.0,396.07,395.73,396.0,3589.275,395.9,418
2022-11-14T23:00:00+00:00,395.97,396.3,395.86,395.86,3031.025,396.056,386
2022-11-15T00:00:00+00:00,395.85,396.03,395.61,395.68,2334.1,395.843,277
2022-11-15T09:00:00+00:00,397.67,397.91,397.36,397.75,2022.375,397.609,311
2022-11-15T10:00:00+00:00,397.73,398.41,397.73,397.95,1204.35,397.978,205
2022-11-15T11:00:00+00:00,397.94,398.3,397.54,398.05,3728.825,397.775,426
2022-11-15T12:00:00+00:00,398.07,399.15,397.68,399.05,9704.425,398.624,1563
2022-11-15T13:00:00+00:00,398.0,403.54,396.8,402.43,61991.875,401.556,8951
2022-11-15T14:00:00+00:00,402.35,402.48,399.97,401.62,183570.7,401.338,36850
2022-11-15T15:00:00+00:00,401.63,402.17,399.83,400.27,181174.4,401.085,36231
2022-11-15T16:00:00+00:00,400.25,401.57,399.35,401.2,147231.95,400.645,29333
2022-11-15T17:00:00+00:00,401.2,401.32,399.41,400.0,103971.175,400.223,21140
2022-11-15T18:00:00+00:00,400.0,400.29,394.49,396.47,382798.975,396.795,82399
2022-11-15T19:00:00+00:00,396.48,399.16,394.93,398.71,295168.25,397.533,61881
2022-11-15T20:00:00+00:00,398.68,399.52,397.46,398.54,301814.75,398.518,64868
2022-11-15T21:00:00+00:00,398.54,399.04,397.64,397.98,159212.225,398.454,5962
2022-11-15T22:00:00+00:00,398.01,398.08,397.75,397.75,1349.6,397.862,223
2022-11-15T23:00:00+00:00,397.79,398.08,396.91,397.99,6622.6,397.399,801
2022-11-16T00:00:00+00:00,398.07,398.1,396.57,396.65,3827.525,397.068,512
2022-11-16T09:00:00+00:00,398.52,399.5,398.52,399.26,1111.075,399.114,154
2022-11-16T10:00:00+00:00,399.3,400.03,398.96,399.08,1204.25,399.469,174
2022-11-16T11:00:00+00:00,399.12,399.2,398.1,398.27,3789.175,398.404,551
2022-11-16T12:00:00+00:00,398.35,398.66,397.87,398.58,5960.875,398.312,846
2022-11-16T13:00:00+00:00,398.25,399.97,396.5,396.99,27316.475,397.883,3298
2022-11-16T14:00:00+00:00,396.99,397.78,395.73,396.35,152663.55,396.793,31495
2022-11-16T15:00:00+00:00,396.32,397.19,395.18,395.53,172776.275,396.243,38599
2022-11-16T16:00:00+00:00,395.5,396.95,395.42,396.5,117253.05,396.21,26785
2022-11-16T17:00:00+00:00,396.52,397.65,395.72,396.71,109404.75,396.594,24393
2022-11-16T18:00:00+00:00,396.69,396.91,395.13,395.3,102620.925,396.011,22244
2022-11-16T19:00:00+00:00,395.26,396.22,394.93,396.18,135854.3,395.632,28421
2022-11-16T20:00:00+00:00,396.15,396.27,394.79,395.51,353396.775,395.532,71527
2022-11-16T21:00:00+00:00,395.51,396.71,395.25,396.04,142956.425,395.559,4670
2022-11-16T22:00:00+00:00,396.01,396.31,395.89,396.3,2880.95,396.063,254
2022-11-16T23:00:00+00:00,396.28,396.44,396.05,396.2,1873.775,396.251,289
2022-11-17T00:00:00+00:00,396.25,396.8,396.02,396.4,1326.825,396.271,215
2022-11-17T09:00:00+00:00,396.27,396.41,394.49,394.77,2531.125,395.436,319
2022-11-17T10:00:00+00:00,394.9,395.45,393.35,393.35,1352.9,394.516,169
2022-11-17T11:00:00+00:00,393.26,393.76,392.33,393.33,3369.4,393.059,457
2022-11-17T12:00:00+00:00,393.38,393.53,391.98,392.17,9152.45,392.732,1696
2022-11-17T13:00:00+00:00,393.47,397.12,390.27,390.36,33888.7,391.162,4560
2022-11-17T14:00:00+00:00,390.36,391.7,390.04,390.37,171084.1,390.939,35351
2022-11-17T15:00:00+00:00,390.33,392.2,390.14,390.56,198712.9,391.166,43254
2022-11-17T16:00:00+00:00,390.54,393.18,390.29,393.14,165234.525,391.347,33141
2022-11-17T17:00:00+00:00,393.14,394.55,392.73,394.26,160270.65,393.512,32643
2022-11-17T18:00:00+00:00,394.26,394.95,393.69,394.21,132150.525,394.366,25832
2022-11-17T19:00:00+00:00,394.22,394.65,392.5,393.15,137188.425,393.364,28215
2022-11-17T20:00:00+00:00,393.13,394.37,391.64,394.27,288147.175,393.058,61319
2022-11-17T21:00:00+00:00,394.27,394.86,393.99,394.81,153971.075,394.257,3412
2022-11-17T22:00:00+00:00,394.75,395.0,394.65,394.9,2451.075,394.882,303
2022-11-17T23:00:00+00:00,394.88,395.16,394.07,394.07,3252.5,394.522,391
2022-11-18T00:00:00+00:00,394.18,394.66,394.0,394.66,3375.3,394.354,389
2022-11-18T09:00:00+00:00,394.49,396.2,394.38,395.42,1527.25,395.412,252
2022-11-18T10:00:00+00:00,395.36,396.92,395.22,396.82,1135.275,396.109,154
2022-11-18T11:00:00+00:00,396.98,397.01,396.42,396.72,2934.15,396.644,398
2022-11-18T12:00:00+00:00,396.64,397.52,396.59,396.95,7240.375,397.104,1660
2022-11-18T13:00:00+00:00,397.32,398.07,393.3,397.8,13784.0,397.607,2044
2022-11-18T14:00:00+00:00,397.8,398.09,395.56,395.79,184741.825,396.506,39804
2022-11-18T15:00:00+00:00,395.82,395.99,394.25,394.58,202975.85,395.122,45261
2022-11-18T16:00:00+00:00,394.59,395.99,394.05,395.14,136380.275,395.022,28766
2022-11-18T17:00:00+00:00,395.12,395.31,393.04,393.84,125359.875,393.914,25450
2022-11-18T18:00:00+00:00,393.83,394.86,393.38,393.89,115739.2,394.113,22784
2022-11-18T19:00:00+00:00,393.88,394.82,393.82,394.7,120184.625,394.342,25965
2022-11-18T20:00:00+00:00,394.71,397.01,394.64,396.08,441621.35,395.814,81540
2022-11-18T21:00:00+00:00,396.08,396.21,395.39,396.03,154341.05,395.949,5451
2022-11-18T22:00:00+00:00,396.04,396.33,395.8,395.95,3146.8,396.089,343
2022-11-18T23:00:00+00:00,395.89,396.25,395.75,396.06,1753.8,395.95,265
2022-11-19T00:00:00+00:00,396.03,396.25,395.8,396.25,1549.225,395.989,198
2022-11-21T09:00:00+00:00,394.36,394.45,393.7,394.12,1025.35,394.106,197
2022-11-21T10:00:00+00:00,394.12,394.45,393.78,394.04,880.5,394.163,133
2022-11-21T11:00:00+00:00,394.03,394.34,393.72,393.93,1542.875,394.103,214
2022-11-21T12:00:00+00:00,393.94,394.33,393.64,394.2,2938.575,394.079,443
2022-11-21T13:00:00+00:00,394.06,395.06,393.78,394.87,8425.825,394.611,1027
2022-11-21T14:00:00+00:00,394.9,395.82,394.28,395.21,100314.95,395.064,20105
2022-11-21T15:00:00+00:00,395.21,395.54,393.23,393.88,147960.375,394.041,32128
2022-11-21T16:00:00+00:00,393.89,394.35,392.66,393.22,104558.475,393.749,22801
2022-11-21T17:00:00+00:00,393.22,394.68,393.12,393.92,95408.625,393.991,20083
2022-11-21T18:00:00+00:00,393.92,395.62,393.9,394.74,127077.175,394.979,27164
2022-11-21T19:00:00+00:00,394.74,395.37,394.31,394.48,113609.275,394.831,23312
2022-11-21T20:00:00+00:00,394.48,395.12,394.0,394.59,199294.7,394.58,43005
2022-11-21T21:00:00+00:00,394.58,400.0,394.45,394.58,57562.9,394.636,2512
2022-11-21T22:00:00+00:00,394.57,394.7,394.5,394.55,1329.95,394.6,175
2022-11-21T23:00:00+00:00,394.55,394.79,394.46,394.71,2460.425,394.584,261
2022-11-22T00:00:00+00:00,394.73,395.4,394.72,395.1,2248.825,395.145,301
2022-11-22T09:00:00+00:00,394.2,395.81,394.06,395.75,815.4,395.082,156
2022-11-22T10:00:00+00:00,395.67,395.82,395.13,395.34,539.5,395.477,77
2022-11-22T11:00:00+00:00,395.36,395.5,394.57,395.03,1034.175,395.044,154
2022-11-22T12:00:00+00:00,395.13,395.81,394.95,395.7,2017.25,395.496,315
2022-11-22T13:00:00+00:00,395.68,396.71,393.82,396.62,7204.925,396.15,1144
2022-11-22T14:00:00+00:00,396.69,396.86,395.15,395.92,107357.65,395.99,20756
2022-11-22T15:00:00+00:00,395.91,397.8,395.7,397.65,183215.775,396.949,39053
2022-11-22T16:00:00+00:00,397.65,397.73,396.73,397.47,102773.775,397.248,23063
2022-11-22T17:00:00+00:00,397.46,397.89,397.28,397.46,67793.725,397.55,14526
2022-11-22T18:00:00+00:00,397.48,398.69,397.33,398.54,96154.45,398.263,20400
2022-11-22T19:00:00+00:00,398.53,399.02,398.16,398.9,92105.325,398.559,22156
2022-11-22T20:00:00+00:00,398.91,400.07,398.83,399.86,344701.45,399.676,65880
2022-11-22T21:00:00+00:00,399.87,399.92,399.58,399.8,125433.85,399.865,3431
2022-11-22T22:00:00+00:00,399.85,399.97,399.7,399.95,2562.95,399.848,292
2022-11-22T23:00:00+00:00,399.89,400.07,399.79,399.96,2395.9,399.912,314
2022-11-23T00:00:00+00:00,399.97,400.27,399.82,399.86,2369.175,400.001,359
2022-11-23T09:00:00+00:00,400.07,401.09,399.87,400.9,1129.4,400.651,161
2022-11-23T10:00:00+00:00,400.82,400.82,400.22,400.41,846.825,400.566,136
2022-11-23T11:00:00+00:00,400.45,400.56,400.09,400.56,1042.775,400.343,147
2022-11-23T12:00:00+00:00,400.66,400.81,400.27,400.6,2741.425,400.573,373
2022-11-23T13:00:00+00:00,400.61,400.78,399.2,399.71,9401.95,400.017,1379
2022-11-23T14:00:00+00:00,399.74,401.85,399.45,401.38,138684.825,400.839,27291
2022-11-23T15:00:00+00:00,401.41,402.74,400.69,402.09,175692.575,401.809,36965
2022-11-23T16:00:00+00:00,402.11,402.5,399.77,400.34,145501.9,401.433,30013
2022-11-23T17:00:00+00:00,400.34,401.02,399.31,399.79,113902.4,400.434,23458
2022-11-23T18:00:00+00:00,399.8,401.21,399.55,400.97,89771.3,400.545,18833
2022-11-23T19:00:00+00:00,400.99,402.88,400.21,402.2,253469.875,402.019,54842
2022-11-23T20:00:00+00:00,402.21,402.93,401.69,402.4,257021.85,402.204,51455
2022-11-23T21:00:00+00:00,402.4,402.88,402.22,402.86,86351.425,402.528,3656
2022-11-23T22:00:00+00:00,402.84,402.98,402.73,402.9,1455.175,402.844,233
2022-11-23T23:00:00+00:00,402.89,403.08,402.74,403.05,1330.925,402.912,197
2022-11-24T00:00:00+00:00,403.05,403.25,402.9,403.07,1404.975,403.059,180
2022-11-25T09:00:00+00:00,402.97,403.31,402.33,402.53,1098.725,402.767,160
2022-11-25T10:00:00+00:00,402.46,403.01,402.3,403.0,818.225,402.615,93
2022-11-25T11:00:00+00:00,402.89,403.11,402.65,402.72,287.65,402.861,60
2022-11-25T12:00:00+00:00,402.67,403.15,402.67,402.72,1194.175,402.882,216
2022-11-25T13:00:00+00:00,402.84,403.38,402.02,402.07,13045.075,402.665,537
2022-11-25T14:00:00+00:00,402.07,402.56,401.52,402.44,78407.125,402.034,15630
2022-11-25T15:00:00+00:00,402.44,402.78,402.28,402.62,95471.775,402.553,20377
2022-11-25T16:00:00+00:00,402.62,402.91,401.98,402.48,86382.25,402.455,17967
2022-11-25T17:00:00+00:00,402.47,402.59,401.84,402.26,140717.35,402.179,30385
2022-11-25T18:00:00+00:00,402.25,402.64,402.11,402.27,31948.575,402.311,2781
2022-11-25T19:00:00+00:00,402.27,402.59,402.21,402.3,2639.4,402.417,312
2022-11-25T20:00:00+00:00,402.3,402.51,402.3,402.37,672.675,402.384,71
2022-11-25T21:00:00+00:00,402.33,402.47,402.0,402.01,2288.475,402.265,228
2022-11-28T09:00:00+00:00,400.91,400.91,398.38,398.55,1303.35,399.484,258
2022-11-28T10:00:00+00:00,398.51,399.25,398.31,398.95,954.1,398.814,200
2022-11-28T11:00:00+00:00,398.95,399.52,398.72,399.32,2300.55,399.01,362
2022-11-28T12:00:00+00:00,399.33,399.65,399.2,399.4,5723.1,399.431,1155
2022-11-28T13:00:00+00:00,399.42,400.6,398.45,399.28,7862.325,399.315,1220
2022-11-28T14:00:00+00:00,399.3,400.81,398.69,399.87,117392.7,400.008,23085
2022-11-28T15:00:00+00:00,399.85,400.24,398.41,398.51,159539.125,399.323,35338
2022-11-28T16:00:00+00:00,398.51,399.08,398.19,398.88,109385.65,398.717,23104
2022-11-28T17:00:00+00:00,398.87,399.44,397.58,397.65,155981.025,398.391,33569
2022-11-28T18:00:00+00:00,397.65,398.03,396.44,396.57,104352.725,397.435,21203
2022-11-28T19:00:00+00:00,396.57,396.76,395.81,395.99,131358.475,396.231,26440
2022-11-28T20:00:00+00:00,396.03,396.27,395.11,395.93,307595.6,395.706,58772
2022-11-28T21:00:00+00:00,395.92,396.37,395.91,396.23,162765.725,395.951,3449
2022-11-28T22:00:00+00:00,396.22,396.28,396.05,396.2,876.375,396.155,171
2022-11-28T23:00:00+00:00,396.25,396.29,396.04,396.19,1861.025,396.167,254
2022-11-29T00:00:00+00:00,396.13,396.54,396.02,396.44,2137.975,396.368,258
2022-11-29T09:00:00+00:00,397.75,398.0,396.58,396.83,1350.925,397.423,212
2022-11-29T10:00:00+00:00,396.88,397.53,396.77,397.02,755.975,397.208,140
2022-11-29T11:00:00+00:00,397.07,397.48,396.67,397.48,1352.1,397.142,209
2022-11-29T12:00:00+00:00,397.46,397.5,396.76,397.38,5043.675,397.287,707
2022-11-29T13:00:00+00:00,397.36,398.14,395.79,396.36,10712.2,396.501,1379
2022-11-29T14:00:00+00:00,396.3,396.64,395.24,395.68,109865.275,395.923,19109
2022-11-29T15:00:00+00:00,395.71,397.3,395.39,396.33,171921.025,396.418,32422
2022-11-29T16:00:00+00:00,396.34,396.52,393.3,394.64,201769.3,394.314,41084
2022-11-29T17:00:00+00:00,394.65,395.26,394.08,394.96,97862.425,394.638,18435
2022-11-29T18:00:00+00:00,394.94,395.09,393.93,395.02,85458.7,394.52,17668
2022-11-29T19:00:00+00:00,395.02,396.09,394.19,394.74,128627.925,395.094,26993
2022-11-29T20:00:00+00:00,394.73,395.53,394.47,395.26,182561.95,395.092,36652
2022-11-29T21:00:00+00:00,395.26,395.45,394.95,395.43,49949.075,395.23,2500
2022-11-29T22:00:00+00:00,395.43,395.45,395.23,395.3,1151.275,395.353,179
2022-11-29T23:00:00+00:00,395.35,395.36,394.86,394.96,2144.7,395.081,277
2022-11-30T00:00:00+00:00,394.98,395.6,394.94,395.52,1631.85,395.299,235
2022-11-30T09:00:00+00:00,395.65,396.94,395.65,396.17,910.925,396.397,165
2022-11-30T10:00:00+00:00,396.21,396.43,395.96,395.98,255.45,396.216,61
2022-11-30T11:00:00+00:00,396.14,396.4,395.79,396.4,359.075,396.065,78
2022-11-30T12:00:00+00:00,396.28,396.36,395.95,396.01,3419.75,396.177,670
2022-11-30T13:00:00+00:00,396.01,397.27,395.02,395.07,12695.55,395.961,2028
2022-11-30T14:00:00+00:00,395.05,396.21,394.86,395.21,127244.9,395.503,23859
2022-11-30T15:00:00+00:00,395.2,395.42,393.85,394.2,147519.15,394.472,31523
2022-11-30T16:00:00+00:00,394.21,395.56,393.76,395.15,112268.1,394.981,21901
2022-11-30T17:00:00+00:00,395.15,395.37,393.48,394.22,109149.175,394.172,20293
2022-11-30T18:00:00+00:00,394.22,400.0,394.06,399.72,316926.5,397.183,68956
2022-11-30T19:00:00+00:00,399.72,403.49,399.68,403.26,443988.675,402.224,96246
2022-11-30T20:00:00+00:00,403.26,407.54,403.06,407.47,898415.325,406.092,179299
2022-11-30T21:00:00+00:00,407.47,408.45,405.66,408.41,232123.525,407.657,11363
2022-11-30T22:00:00+00:00,408.35,408.51,408.13,408.35,6105.125,408.281,767
2022-11-30T23:00:00+00:00,408.39,408.7,407.81,408.27,4650.25,408.219,610
2022-12-01T00:00:00+00:00,408.27,408.45,407.9,408.0,4816.45,408.097,550
2022-12-01T09:00:00+00:00,407.46,407.8,406.58,407.07,2156.95,407.02,247
2022-12-01T10:00:00+00:00,407.1,407.4,406.88,406.91,1022.8,407.041,151
2022-12-01T11:00:00+00:00,406.91,407.36,406.8,407.25,2789.35,407.087,333
2022-12-01T12:00:00+00:00,407.3,407.91,407.14,407.91,8993.725,407.595,1342
2022-12-01T13:00:00+00:00,407.94,409.74,406.85,408.78,35920.875,408.673,4463
2022-12-01T14:00:00+00:00,408.71,409.72,408.16,409.09,195031.15,408.896,38041
2022-12-01T15:00:00+00:00,409.14,410.0,404.75,407.59,334784.525,406.613,72286
2022-12-01T16:00:00+00:00,407.59,407.65,405.9,406.83,147426.175,406.868,31504
2022-12-01T17:00:00+00:00,406.84,407.65,405.52,407.31,120341.425,406.678,26658
2022-12-01T18:00:00+00:00,407.31,408.04,406.27,407.11,111624.625,407.16,24254
2022-12-01T19:00:00+00:00,407.1,408.16,406.38,407.94,125529.75,407.315,26172
2022-12-01T20:00:00+00:00,407.94,408.47,407.06,407.36,302479.25,407.723,62726
2022-12-01T21:00:00+00:00,407.37,407.4,406.84,407.08,58784.975,407.218,4020
2022-12-01T22:00:00+00:00,407.09,407.23,406.89,407.15,6214.25,407.135,290
2022-12-01T23:00:00+00:00,407.13,407.25,406.95,407.01,2820.175,407.095,318
2022-12-02T00:00:00+00:00,407.01,407.01,406.08,406.15,3892.9,406.385,491
2022-12-02T09:00:00+00:00,407.15,407.44,406.85,407.44,759.725,407.092,136
2022-12-02T10:00:00+00:00,407.49,407.69,407.24,407.5,729.525,407.474,130
2022-12-02T11:00:00+00:00,407.36,407.37,406.86,407.0,886.8,407.057,142
2022-12-02T12:00:00+00:00,407.03,407.4,406.6,407.38,3686.875,407.106,758
2022-12-02T13:00:00+00:00,406.75,407.74,400.01,402.05,115146.7,402.131,14160
2022-12-02T14:00:00+00:00,402.02,404.1,400.57,403.08,248012.875,402.779,45539
2022-12-02T15:00:00+00:00,403.08,405.15,402.63,404.07,243892.475,403.97,51093
2022-12-02T16:00:00+00:00,404.03,406.19,403.58,405.42,215295.525,405.004,48369
2022-12-02T17:00:00+00:00,405.42,406.3,404.67,404.77,107092.825,405.505,24072
2022-12-02T18:00:00+00:00,404.74,405.45,404.33,405.22,85743.1,404.931,18887
2022-12-02T19:00:00+00:00,405.23,406.66,404.48,406.54,115240.45,405.442,24680
2022-12-02T20:00:00+00:00,406.54,407.86,405.8,406.87,315247.475,406.725,64133
2022-12-02T21:00:00+00:00,406.87,407.0,405.93,405.96,65401.1,406.635,4557
2022-12-02T22:00:00+00:00,406.14,406.2,405.96,406.15,2406.5,406.099,218
2022-12-02T23:00:00+00:00,406.15,406.15,405.86,406.0,782.05,405.995,92
2022-12-03T00:00:00+00:00,406.03,406.03,405.0,405.93,777.7,405.706,118
2022-12-05T09:00:00+00:00,406.91,406.91,404.8,405.5,2564.175,405.448,531
2022-12-05T10:00:00+00:00,405.46,405.72,404.89,405.05,2324.325,405.173,411
2022-12-05T11:00:00+00:00,405.17,405.75,405.0,405.65,1948.05,405.403,341
2022-12-05T12:00:00+00:00,405.71,405.72,404.64,404.95,11240.175,405.169,2064
2022-12-05T13:00:00+00:00,404.96,406.2,403.82,404.0,16161.525,404.534,2467
2022-12-05T14:00:00+00:00,404.01,404.93,403.28,403.32,128839.4,404.13,26854
