provider,symbol,timeframe,cell_type,root_scope,disposition,reason,data_status,score_status,label_status,runtime_code_changed,thresholds_relaxed,trade_usable
ibkr,DIA,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,DIA,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,DIA,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,DIA,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,DIA,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,DIA,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,DIA,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,DJI,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,DJI,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,DJI,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,DJI,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,DJI,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,DJI,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,DJI,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,DJI,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,DJI,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,GLD,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,GLD,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,GLD,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,GLD,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,GLD,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,GLD,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,GLD,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,GLD,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,GLD,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,NDX,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,NDX,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,NDX,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,NDX,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,NDX,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,NDX,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,NDX,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,NDX,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,NDX,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,QQQ,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,QQQ,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,QQQ,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,QQQ,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,QQQ,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,QQQ,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,QQQ,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,QQQ,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,QQQ,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,SPX,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,SPX,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,SPX,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,SPX,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,SPX,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,SPX,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,SPX,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,SPX,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,SPX,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,SPY,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,SPY,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,SPY,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,SPY,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,SPY,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,SPY,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,SPY,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,SPY,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,SPY,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,USO,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,USO,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,USO,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,USO,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,USO,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,USO,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,USO,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,USO,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,USO,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,VIX,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,VIX,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,VIX,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,VIX,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,VIX,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,VIX,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,VIX,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,VIX,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,VIX,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,XAUUSD,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,XAUUSD,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,XAUUSD,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,XAUUSD,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,XAUUSD,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,XAUUSD,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,XAUUSD,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,XAUUSD,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
ibkr,XAUUSD,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: ibkr_runtime_dependencies_missing_with_gateway_reachable,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:DIA,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:DIA,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:DIA,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:DIA,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:DIA,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:DIA,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:DIA,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:DIA,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:DIA,1mo,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:GLD,1m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:GLD,5m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:GLD,15m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:GLD,30m,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:GLD,1h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:GLD,4h,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:GLD,1d,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
tradingview_mcp,AMEX:GLD,1w,bar_root,Bull/Bear/Sideways/Crisis,blocked_provider_unavailable,configured_runtime_unhealthy: tradingview_mcp_connectivity_probe_failed,not_attempted_provider_blocked,not_scored_provider_blocked,not_labeled_provider_blocked,False,False,False
