schema_version,run_id,recipe_id,variant_id,parent_regime_root,regime_profit_branch_path,open_time,close_time,hold_hours,direction,pnl,gross_reference,realized_outcome,entry_btc_close,crypto_breadth,equity_breadth,cross_breadth,btc_vol24,btc_dd48,btc_qqq_corr72,btc_qqq_corr_delta,btc_eth_spread_z,shock_absorption,gld_relative_24,year,row_index
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-03T14:00:00Z,2025-09-03T20:00:00Z,6,range_fade,0.01481058315963888,0.01601058315963888,win,112261.37,1.0,1.0,1.0,0.00853859429729073,0.04069789103089971,0.16720319627247196,-0.08018115332010967,0.970146735331409,0.03260391502657667,0.045318597274968786,2025,253
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-03T15:00:00Z,2025-09-03T21:00:00Z,6,range_fade,0.020014327862606242,0.02121432786260624,win,112222.74,1.0,1.0,1.0,0.008536211927504055,0.041027994257588185,0.14546865268639977,-0.10202213690653425,0.8154304879018786,0.034705497687898546,0.047915558573752515,2025,254
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-04T18:00:00Z,2025-09-05T00:00:00Z,6,range_fade,0.004539200014548418,0.005739200014548418,win,109977.0,-1.0,1.0,-0.25,0.007229297851809958,0.028068706228536744,0.09649820766564184,-0.1521117203510327,0.8524247210688835,-0.02190203872002927,0.014134130435368597,2025,264
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-04T19:00:00Z,2025-09-05T01:00:00Z,6,range_fade,0.011539436497216428,0.012739436497216428,win,109799.99,-1.0,1.0,-0.25,0.007225688159059965,0.029633047484531105,0.09917560608288488,-0.14965522851699353,0.8434369921676158,-0.032429902662573284,0.018680940339501184,2025,265
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-05T14:00:00Z,2025-09-05T20:00:00Z,6,range_fade,-0.013287909205743763,-0.012087909205743763,loss,110569.99,-0.2,0.3333333333333333,0.0,0.010545870051130257,0.022828105576640945,0.10676360513217595,-0.14283144309025728,0.9642132399667024,-0.020750109684576246,0.02010125277826691,2025,267
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-05T15:00:00Z,2025-09-05T21:00:00Z,6,range_fade,-0.018615872312806613,-0.017415872312806613,loss,110716.82,-0.2,0.3333333333333333,0.0,0.01054581113074327,0.021530482693088326,0.10879406478234917,-0.14130630246148074,1.0242162198984686,-0.026262066162230924,0.016406283463676896,2025,268
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-08T16:00:00Z,2025-09-08T22:00:00Z,6,range_fade,0.012298816704923589,0.013498816704923589,win,112398.0,1.0,1.0,1.0,0.009019217339714485,0.006672908359703245,0.06762803007322966,-0.1860646204770191,0.8901744554047258,0.014139475521895317,0.01598651180929922,2025,276
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-08T17:00:00Z,2025-09-08T23:00:00Z,6,range_fade,0.00983610588302384,0.011036105883023839,win,112214.4,0.6,1.0,0.75,0.008913545153504268,0.0082954893133248,0.08036260318094937,-0.17365729617249295,1.0046873366842766,0.015409577354337234,0.02139165540753818,2025,277
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-08T18:00:00Z,2025-09-09T00:00:00Z,6,range_fade,0.011705481751337433,0.012905481751337433,win,112477.01,0.6,1.0,0.75,0.008925605143228042,0.005974650619258615,0.08066592653314708,-0.1737233326893472,1.0206986649297103,-0.010378288570985328,0.017820190202042285,2025,278
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-09T16:00:00Z,2025-09-09T22:00:00Z,6,range_fade,0.024733537515637317,0.025933537515637317,win,110975.99,-0.6,1.0,0.0,0.008707089357391555,0.018642487152931042,0.05942448154656818,-0.19706658168865884,0.8462141491821887,-0.008906492339679772,0.023399043439451317,2025,283
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-09T17:00:00Z,2025-09-09T23:00:00Z,6,range_fade,0.023429039974982226,0.024629039974982225,win,111025.44,-0.6,1.0,0.0,0.008617178969442156,0.01820520221399713,0.05915695233464405,-0.19776310880876022,0.8225480682742418,-0.011510240819089579,0.016775715675094727,2025,284
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-09T18:00:00Z,2025-09-10T00:00:00Z,6,range_fade,0.022250418205678503,0.023450418205678503,win,111131.92,-0.2,1.0,0.25,0.0085850935633289,0.0172636026124261,0.061424061928512325,-0.19597023079618223,0.7559336550280151,-0.00680146464664988,0.009993393732204314,2025,285
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-10T16:00:00Z,2025-09-10T22:00:00Z,6,range_fade,-0.004895678679014102,-0.0036956786790141027,loss,113759.89,1.0,1.0,1.0,0.00769837654540902,0.0016858852850323292,0.10552673569778895,-0.1546852757015427,0.750383725643637,0.006319181674476537,0.007352230874325905,2025,290
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-22T13:00:00Z,2025-09-22T19:00:00Z,6,range_fade,-0.01010766718085112,-0.00890766718085112,loss,113130.63,-0.6,1.0,0.0,0.005739097026178001,0.03982534135746196,0.23738606980687627,-0.027068014879521374,0.8258941915487489,-0.04266181568463512,0.03788038796255577,2025,343
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-22T14:00:00Z,2025-09-22T20:00:00Z,6,range_fade,-0.001030430672443926,0.0001695693275560739,loss,112933.16,-0.6,1.0,0.0,0.005737369983150006,0.04150133034331083,0.2386751550040368,-0.02510478240028441,0.8194994656676401,-0.045183196284085514,0.039330834574132,2025,344
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-22T15:00:00Z,2025-09-22T21:00:00Z,6,range_fade,-0.002641202671618624,-0.0014412026716186241,loss,112815.5,-0.6,1.0,0.0,0.005656441793573164,0.042499947166499075,0.2321422244409088,-0.030695196433092237,0.9087299331485331,-0.04937544508430858,0.0466881079926843,2025,345
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-24T16:00:00Z,2025-09-24T22:00:00Z,6,range_fade,0.017714991478652277,0.018914991478652277,win,113732.01,0.2,-1.0,-0.25,0.005381903979869069,0.03472124323465964,0.14730451643112244,-0.09930652522620695,1.2856728548941327,0.02283058779443492,0.04158324995281637,2025,360
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-24T17:00:00Z,2025-09-24T23:00:00Z,6,range_fade,0.023448188795310944,0.024648188795310944,win,113761.3,0.6,-1.0,0.0,0.005362023681114106,0.034472649942536626,0.14595641044160051,-0.09896508175148427,1.154598781749875,0.026451678978674176,0.03634759767071105,2025,361
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-09-24T18:00:00Z,2025-09-25T00:00:00Z,6,range_fade,0.04109301705916411,0.042293017059164106,win,113639.8,0.6,-1.0,0.0,0.00536067737295935,0.03550385803379419,0.14385848723644779,-0.099356325714099,1.0815788702213653,0.015285022862460917,0.033809169021753016,2025,362
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-10-13T17:00:00Z,2025-10-13T23:00:00Z,6,range_fade,-0.02477186226943453,-0.02357186226943453,loss,115040.55,-0.2,1.0,0.25,0.006696699777344316,0.08706076714780375,0.26531629898885783,0.012131298936633506,-0.7928726451194512,-0.035690686488457635,0.07317448950838001,2025,452
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-10-15T18:00:00Z,2025-10-16T00:00:00Z,6,range_fade,-0.02962717773361436,-0.02842717773361436,loss,111444.76,-1.0,1.0,-0.25,0.01007985790454033,0.10149243117910622,0.2839594462113446,0.022193244871830886,-1.7657159519569792,-0.004963135359881354,0.11419047783779579,2025,467
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-08T15:00:00Z,2025-12-08T21:00:00Z,6,range_fade,-0.005604334882850191,-0.004404334882850192,loss,89961.37,1.0,-1.0,0.25,0.00967894092428679,0.0329333010409355,0.2475432729871206,-0.2672174839382499,-1.6506190513922385,-0.02876946656815793,0.017892509325402317,2025,718
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-08T16:00:00Z,2025-12-08T22:00:00Z,6,range_fade,-0.03152980774958638,-0.03032980774958638,loss,89978.48,1.0,-1.0,0.25,0.009501040908260715,0.032749371969833185,0.25082044834812983,-0.26367692312111096,-1.7750204843867166,-0.027145415329388967,0.006995451762065619,2025,719
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-08T17:00:00Z,2025-12-08T23:00:00Z,6,range_fade,-0.044739972864449216,-0.04353997286444922,loss,90257.98,1.0,-1.0,0.25,0.00898417633137478,0.029744802982510476,0.23977898170058962,-0.27438984135391886,-1.227035391437371,-0.021811527341407566,0.0184483121894623,2025,720
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-08T19:00:00Z,2025-12-09T01:00:00Z,6,range_fade,-0.043319521799182546,-0.04211952179918255,loss,90124.48,1.0,-1.0,0.25,0.009024052326087665,0.03117990122869141,0.24071749289967415,-0.27274920616388965,-1.072648967429533,0.0066136732671231435,0.019387435509710893,2025,722
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-09T15:00:00Z,2025-12-09T21:00:00Z,6,range_fade,0.008251985065718982,0.009451985065718982,win,92707.51,1.0,1.0,1.0,0.010546501859781232,0.00341284637601158,0.2285437156192673,-0.28280835678299876,-1.2897312438995037,0.03962326978659503,0.004446438107277628,2025,725
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-09T16:00:00Z,2025-12-09T22:00:00Z,6,range_fade,0.021351962934481584,0.022551962934481584,win,94187.81,1.0,1.0,1.0,0.011042708479876323,-0.0,0.22599320156405484,-0.2846439834191153,-1.8280238845514019,0.05937879832561277,-0.011667006781943545,2025,726
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-09T20:00:00Z,2025-12-10T02:00:00Z,6,range_fade,0.0005085001668871725,0.0017085001668871724,win,93116.76,1.0,0.3333333333333333,0.75,0.01056102525371801,0.011371429062847938,0.21779885371320973,-0.29046634242283786,-1.3280603126828041,0.033408499340597864,-0.008239184548542888,2025,730
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-10T14:00:00Z,2025-12-10T20:00:00Z,6,range_fade,0.005580372343877739,0.006780372343877739,win,91831.24,-0.2,-1.0,-0.5,0.01093149705090879,0.025019904380407576,0.2297278235211751,-0.27788903942029813,-1.7497045242763218,0.019634415852822107,-0.00029923388328156886,2025,731
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-10T15:00:00Z,2025-12-10T21:00:00Z,6,range_fade,-0.028555518771841502,-0.027355518771841503,loss,92063.69,-1.0,-1.0,-1.0,0.01093864935801145,0.022551962934481584,0.22925455565550953,-0.27767520846678484,-1.9154252791124196,0.019075592778676098,-0.004370171724785155,2025,732
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-10T16:00:00Z,2025-12-10T22:00:00Z,6,range_fade,-0.026170135323248654,-0.024970135323248654,loss,92174.11,-1.0,-1.0,-1.0,0.010882590578665613,0.021379624390884477,0.22248123280829188,-0.2837520333228227,-2.024791498848823,0.02377286447276372,0.0021047870043006123,2025,733
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-10T17:00:00Z,2025-12-10T23:00:00Z,6,range_fade,-0.029979529208063925,-0.028779529208063925,loss,92396.23,-1.0,-1.0,-1.0,0.009658154284329864,0.019021357434682917,0.22196369580307584,-0.28358324575518545,-1.7904744767165637,0.025235905012000015,-0.033477590114833866,2025,734
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-10T18:00:00Z,2025-12-11T00:00:00Z,6,range_fade,-0.028444920947838924,-0.027244920947838924,loss,92503.48,-0.6,-1.0,-0.75,0.009656354491404132,0.017882675051049568,0.22114078540432464,-0.2837170591339491,-1.8804583878960914,0.018505299463338565,-0.03448399013092818,2025,735
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-10T20:00:00Z,2025-12-11T02:00:00Z,6,range_fade,0.016258216198366628,0.017458216198366627,win,92453.89,1.0,1.0,1.0,0.008851974056953966,0.018409176304237218,0.16764793866626426,-0.33553807592885543,-1.9867901206080263,-0.007169265707099304,-0.0320632773162397,2025,737
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-11T14:00:00Z,2025-12-11T20:00:00Z,6,range_fade,0.023901836792218002,0.025101836792218002,win,89545.24,-1.0,-0.3333333333333333,-0.75,0.011074443084118788,0.049290561060926996,0.2545409846654677,-0.24801993578054093,-1.1268124976397644,-0.04537989477941429,-0.0021219173331517016,2025,738
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-11T15:00:00Z,2025-12-11T21:00:00Z,6,range_fade,0.027412642508816233,0.028612642508816233,win,89872.51,-1.0,-0.3333333333333333,-0.75,0.010985220503223786,0.04581590759993259,0.24435220460062937,-0.25757868343107426,-1.1107970317107392,-0.03335668124826441,0.008683452911044443,2025,739
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-11T16:00:00Z,2025-12-11T22:00:00Z,6,range_fade,0.0010067793357731792,0.002206779335773179,win,89737.11,-1.0,0.3333333333333333,-0.5,0.010961430696342296,0.047253460930878344,0.23313550368333838,-0.2681263748893371,-1.1619362384653693,-0.04071930561930637,0.011996803002583434,2025,740
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-12T17:00:00Z,2025-12-12T23:00:00Z,6,range_fade,-0.04208536483373295,-0.04088536483373295,loss,90083.09,-1.0,-1.0,-1.0,0.01185460420962911,0.04358016180650126,0.2120039911491087,-0.2833600747007131,0.8703999318157069,-0.012352885585828699,0.024347539643930438,2025,748
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-15T15:00:00Z,2025-12-15T21:00:00Z,6,range_fade,0.0018421717132838034,0.0030421717132838033,win,87033.22,-1.0,1.0,-0.25,0.01101335956651768,0.07596089132978034,0.1913907908454692,-0.2996951823737217,1.4633239270235403,-0.018779055295590652,0.097213254707609,2025,753
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-16T18:00:00Z,2025-12-17T00:00:00Z,6,range_fade,0.014227308875974322,0.015427308875974322,win,87781.35,0.6,-1.0,0.0,0.010000566818693091,0.06801793140747181,0.11484005601172712,-0.3621426619494934,1.6677998258077043,-0.02034134848683833,0.03635132404202157,2025,763
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-16T19:00:00Z,2025-12-17T01:00:00Z,6,range_fade,0.018855198464316804,0.020055198464316804,win,87585.77,0.6,-0.3333333333333333,0.25,0.010003452290907398,0.07009442092347185,0.11625130046662178,-0.35879784837233725,1.6474522192531549,-0.007960301945548975,0.03280422057239707,2025,764
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-18T17:00:00Z,2025-12-18T23:00:00Z,6,range_fade,-0.018540752392709157,-0.017340752392709158,loss,86483.56,0.2,1.0,0.5,0.012026269996546999,0.07800858478544381,0.2919919923651004,-0.16540006743016278,1.4496111958580113,-0.012486282898145684,0.019651531332084082,2025,776
board-b-b2r-correlation-shock-absorption/v1,20260512T024509+0800-codex-board-b-b2r-correlation-shock-panel-v1,CorrelationShockAbsorptionV1,decorrelated_range_fade_h6,Sideways,Sideways -> CorrelationRange -> DecorrelatedRangeFade -> CorrelationShockAbsorptionV1:decorrelated_range_fade_h6,2025-12-18T19:00:00Z,2025-12-19T01:00:00Z,6,range_fade,0.030423226183389752,0.03162322618338975,win,84483.79,-1.0,1.0,-0.25,0.012278595865605353,0.09115848105917457,0.28561304664802206,-0.16872911586916062,1.3651214015099375,-0.0574559448279528,0.02822604050547206,2025,778
