ts,source_panel,instrument,market_context,provider_context,timeframe,context,split,root_label,p_Bull,p_Bear,p_Sideways,p_Crisis,p_UnknownOrMixed,state_entropy,top_state,top_state_probability
2022-02-16 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.30815763496309356,0.13225256752219744,0.041627635526196825,0.5000252061779912,0.017936955810521096,1.1813206274448946,Crisis,0.5000252061779912
2022-02-17 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,UnknownOrMixed,0.2854076200847114,0.11791887697637722,0.04295344042769098,0.5364183637354967,0.017301698775723816,1.1494339989117033,Crisis,0.5364183637354967
2022-02-18 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,UnknownOrMixed,0.29801654796276783,0.12596991720340456,0.048992532432180914,0.5074937824267287,0.01952721997491809,1.1905961723754268,Crisis,0.5074937824267287
2022-02-22 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Bull,0.21536772705995127,0.08860533431643203,0.02895957689988461,0.6559771741955892,0.011090187528142718,0.9744924634003232,Crisis,0.6559771741955892
2022-02-23 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Bull,0.08615601306679618,0.04194919990164948,0.007288830954983912,0.8618134617808503,0.0027924942957202057,0.5247123438708716,Crisis,0.8618134617808503
2022-02-24 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Bull,0.12565150173521117,0.06439827809802369,0.008606790972712674,0.7978484589256445,0.00349497026840796,0.6781343617174677,Crisis,0.7978484589256445
2022-02-25 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.34439014598341317,0.16407556614524554,0.04532594653599274,0.42507583616052425,0.021132505174824387,1.2490547037823712,Crisis,0.42507583616052425
2022-02-28 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.39049621239987875,0.15752657587816,0.08043395915266612,0.3365577749713425,0.03498547759795271,1.3448583579380107,Bull,0.39049621239987875
2022-03-01 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Bull,0.2872543997018989,0.10902666787039572,0.05098877690051465,0.5329488293171449,0.019781326210045712,1.1646915853507505,Crisis,0.5329488293171449
2022-03-02 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.32384433519617223,0.117792728814584,0.057264239668577833,0.47662019147990464,0.024478504840761323,1.2248574031490902,Crisis,0.47662019147990464
2022-03-03 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.31570605405438634,0.11334716641141773,0.05431397756961617,0.49297869962460905,0.02365410233997067,1.2062419669231472,Crisis,0.49297869962460905
2022-03-04 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Bull,0.20227389943616483,0.08313708435865892,0.028736442840913128,0.6739397041881057,0.011912869176157423,0.9507690821456504,Crisis,0.6739397041881057
2022-03-07 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Bull,0.029217435787044624,0.01790043298997622,0.0018639572191806496,0.9502637717202681,0.0007544022835302577,0.2408543544585195,Crisis,0.9502637717202681
2022-03-08 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Bull,0.02839564722884174,0.02016841994475265,0.0008927028463189247,0.9501989571756441,0.0003442728044426676,0.23741485485918806,Crisis,0.9501989571756441
2022-03-09 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.08611419455450736,0.05197232837094,0.003572720516065862,0.8569466942983686,0.0013940622601182533,0.5264354308826726,Crisis,0.8569466942983686
2022-03-10 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.10420687438774139,0.05986622423419654,0.006422330713062603,0.8268662985898748,0.0026382720751247563,0.6094952238162901,Crisis,0.8268662985898748
2022-03-11 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.10404477005774963,0.060169091292071514,0.006987759143753807,0.8260596965036046,0.002738683002820374,0.6132511744038701,Crisis,0.8260596965036046
2022-03-14 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.08771702981426266,0.05509966239411646,0.00600149750985335,0.8488865063037155,0.002295303978052027,0.5569074676857398,Crisis,0.8488865063037155
2022-03-15 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.13960884890804104,0.08676221972004963,0.011306623205514637,0.7576638139378179,0.004658494228576843,0.7729305299578605,Crisis,0.7576638139378179
2022-03-16 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.2658956309477557,0.14260190986215548,0.03377442806633643,0.5433295785632742,0.014398452560478125,1.136904935675855,Crisis,0.5433295785632742
2022-03-17 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Bear,0.36843690525619466,0.17346277228879903,0.07410371909539852,0.3515950088981319,0.03240159446147571,1.3432254907507624,Bull,0.36843690525619466
2022-03-18 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Bear,0.45141849032408393,0.18855665783772912,0.15361516417818935,0.13889796593518008,0.0675117217248176,1.4175497068157832,Bull,0.45141849032408393
2022-03-21 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.4636056550085433,0.1631489172405562,0.23013443899942787,0.05259327475072328,0.09051771400074944,1.3626144545448065,Bull,0.4636056550085433
2022-03-22 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Sideways,0.45009833811225514,0.13583787298134298,0.28362022849223145,0.024926330246556355,0.10551723016761408,1.3171956310727295,Bull,0.45009833811225514
2022-03-23 00:00:00+00:00,breadth_sector,IWM,yfinance_US_small_cap_ETF,breadth_sector,1d,breadth_sector:IWM:1d,test,Bear,0.4490802743158351,0.12484648647478981,0.29979003178534647,0.02111738620619247,0.1051658212178361,1.2987460786408147,Bull,0.4490802743158351
2011-05-09 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bear,0.12604492071484988,0.5838658727587676,0.08502959485459004,0.08085750054582909,0.12420211112596365,1.2472282361225884,Bear,0.5838658727587676
2011-05-10 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Crisis,0.13545049752962457,0.500688231819934,0.21105713027066444,0.011590039197717665,0.1412141011820593,1.2735610864061169,Bear,0.500688231819934
2011-05-11 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bear,0.1699512336145481,0.4915210553372256,0.16095637359105153,0.010046720949157007,0.1675246165080178,1.2898282206192082,Bear,0.4915210553372256
2011-05-12 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Crisis,0.18105894180426774,0.4475255066388447,0.1973336939525651,0.0073288888248182376,0.16675296877950416,1.324205759754652,Bear,0.4475255066388447
2011-05-13 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Crisis,0.2133284628295919,0.4480572731707804,0.1477402821879023,0.00944627861573491,0.18142770319599044,1.3255336540762244,Bear,0.4480572731707804
2011-05-16 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bear,0.2652585796996459,0.4565862831362427,0.06114080135556248,0.015945689651863586,0.20106864615668518,1.2693557659392303,Bear,0.4565862831362427
2011-05-17 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bear,0.2789422930660643,0.4334246171212175,0.07852402577807341,0.011474288399322517,0.19763477563532228,1.2899866615792488,Bear,0.4334246171212175
2011-05-18 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bear,0.26482596644919937,0.40472124611593974,0.1327608593157448,0.007847276581038646,0.18984465153807745,1.3395110189281392,Bear,0.40472124611593974
2011-05-19 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bear,0.2429598320354837,0.3786821444946725,0.18724287338075812,0.00627270141455042,0.18484244867453528,1.3690462492230837,Bear,0.3786821444946725
2011-05-20 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bear,0.277244666663841,0.398785626074392,0.10894926801165708,0.010779586616042612,0.20424085263406733,1.3370675497692,Bear,0.398785626074392
2011-05-23 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bear,0.31591832164211203,0.40441388130048234,0.04706536522680411,0.01628865992862334,0.21631377190197837,1.2722351856293042,Bear,0.40441388130048234
2011-05-24 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bear,0.33327087074683365,0.39110413583835907,0.04585751336706303,0.015176156649334001,0.21459132339841025,1.2685205076582253,Bear,0.39110413583835907
2011-05-25 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bear,0.33377542128638166,0.37930044190702894,0.06302420726182169,0.012340040001097433,0.2115598895436703,1.2910032804037879,Bear,0.37930044190702894
2011-05-26 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bear,0.3107973028326238,0.35917000556525763,0.11963530385832331,0.008294061100455325,0.20210332664333988,1.3479055561681645,Bear,0.35917000556525763
2011-05-27 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bear,0.27699677944936224,0.3283044825082301,0.20267971128558152,0.006028173420015251,0.18599085333681087,1.3884265731588987,Bear,0.3283044825082301
2011-05-31 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bear,0.23794747540240063,0.2959217483006513,0.29377668224655906,0.004718953576715947,0.16763514047367306,1.3864781292162844,Bear,0.2959217483006513
2011-06-01 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bear,0.35007303988027,0.3619474618450812,0.025493093768312144,0.03635808756523107,0.22612831694110577,1.2854930346437778,Bear,0.3619474618450812
2011-06-02 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,UnknownOrMixed,0.3741019542525979,0.35260439632612967,0.020509991124671577,0.02784522129870231,0.22493843699789862,1.2504124860998835,Bull,0.3741019542525979
2011-06-03 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bull,0.3834298293140224,0.3463904991607283,0.024009802268119183,0.021770895606271063,0.22439897365085898,1.2429813507196632,Bull,0.3834298293140224
2011-06-06 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bull,0.4183059472513343,0.3141769117702238,0.005868939218207251,0.039125787699678775,0.22252241406055603,1.2196762718060883,Bull,0.4183059472513343
2011-06-07 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bull,0.44206896891918873,0.2920285175830131,0.009191391840586502,0.034380932850431346,0.22233018880678035,1.2135844046377973,Bull,0.44206896891918873
2011-06-08 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Crisis,0.4689108661773748,0.26350381749072127,0.005013856932528443,0.0417606425204249,0.2208108168789506,1.199255981940513,Bull,0.4689108661773748
2011-06-09 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Crisis,0.483469977490829,0.25264084175417123,0.011560260403769658,0.029997864816205238,0.22233105553502489,1.1899959083083054,Bull,0.483469977490829
2011-06-10 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bull,0.5018565636570202,0.2269941136847041,0.002752806487980862,0.047249683458060895,0.2211468327122339,1.176737957439362,Bull,0.5018565636570202
2011-06-13 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bull,0.5206628854014674,0.20000500434162752,0.00188551442277782,0.06376940109269913,0.21367719474142804,1.1788211898172798,Bull,0.5206628854014674
2011-06-14 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bull,0.531091931117895,0.20052031990459557,0.007322610395068682,0.04327982355162588,0.2177853150308148,1.1621533128338328,Bull,0.531091931117895
2011-06-15 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bull,0.528404869207693,0.16114884034117805,0.0004502337824613079,0.10830545803288712,0.20169059863578045,1.1983524221673927,Bull,0.528404869207693
2011-06-16 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bull,0.46301365385412574,0.10859973303888064,7.622032674853976e-05,0.26900491220373984,0.15930548057650526,1.2441870500982208,Bull,0.46301365385412574
2011-06-17 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bull,0.41786700740377325,0.09309569826653202,0.00015805321271184468,0.3529026589309981,0.13597658218598493,1.2259125507849398,Bull,0.41786700740377325
2011-06-20 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bull,0.4566633843251004,0.11685778380058905,0.0008971645355756039,0.2767145593700091,0.14886710796872582,1.254163104948509,Bull,0.4566633843251004
2011-06-21 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bull,0.5107204141275404,0.15321885624079315,0.0035428624685558915,0.1536722455160053,0.17884562164710524,1.2462357415121157,Bull,0.5107204141275404
2011-06-22 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bull,0.5346310705948508,0.17669273024942966,0.00571053007081235,0.08003221359397518,0.2029334554909319,1.1963023075970658,Bull,0.5346310705948508
2011-06-23 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bull,0.5371299557747579,0.172945355150869,0.0022479296124248596,0.08486989837457062,0.20280686108737775,1.183944437019937,Bull,0.5371299557747579
2011-06-24 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bull,0.5331043774845058,0.15686248563643188,0.0008430834359025496,0.11163519429790589,0.19755485914525386,1.1970251747675489,Bull,0.5331043774845058
2011-06-27 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,UnknownOrMixed,0.5370761039355074,0.15392562690739053,0.0013719963998915917,0.10971557598716158,0.19791069677004888,1.193996970324783,Bull,0.5370761039355074
2011-06-28 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Sideways,0.5473758476088468,0.17062156811682763,0.005236687898562382,0.0667121572366475,0.21005373913911565,1.1674547137337943,Bull,0.5473758476088468
2011-06-29 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bear,0.5291196366252654,0.19678426614909322,0.03068876052642152,0.021948860628423408,0.22145847607079647,1.181299999434415,Bull,0.5291196366252654
2011-06-30 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bear,0.4823722205283481,0.2135030060108962,0.07265438276620291,0.010280996482294963,0.2211893942122577,1.2526192261583264,Bull,0.4823722205283481
2011-07-01 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Bear,0.4314531630878045,0.22796651622803224,0.11783177741536624,0.007874680959868227,0.21487386230892877,1.320280439468098,Bull,0.4314531630878045
2011-07-05 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,train,Crisis,0.3788425037201568,0.2352611575790257,0.17838172911480396,0.006264951825475707,0.20124965776053777,1.3700801875599014,Bull,0.3788425037201568
2018-11-02 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Bear,0.10411307381997412,0.0534835840706599,2.2878871518178436e-05,0.8194761988208624,0.022904264416985315,0.6420432959881133,Crisis,0.8194761988208624
2018-11-05 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Bear,0.10714568535418645,0.05002092109158253,1.97097269210603e-05,0.8165695856806231,0.026244098146686837,0.6503678377864087,Crisis,0.8165695856806231
2018-11-06 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Bear,0.11734696128977759,0.05208813707416555,2.7379926220995714e-05,0.8011560734844407,0.029381448225395183,0.6868843717254725,Crisis,0.8011560734844407
2018-11-07 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Crisis,0.25763590554731863,0.13782259080250295,0.0012072326881714009,0.5333794830440696,0.06995478791793752,1.151968897218976,Crisis,0.5333794830440696
2018-11-08 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Crisis,0.36289350324141484,0.1809922616003667,0.002445665740452796,0.3301706880527714,0.12349788136499433,1.316099464045014,Bull,0.36289350324141484
2018-11-09 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Crisis,0.3918629231842292,0.1670882467080418,0.0009671496307425466,0.2911467959251881,0.14893488455179826,1.3156498455877603,Bull,0.3918629231842292
2018-11-12 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Bear,0.26615921415947835,0.08061998701718323,2.8688212890580738e-05,0.554430119781192,0.09876199082925573,1.1112554709852869,Crisis,0.554430119781192
2018-11-13 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Bear,0.1752798835626759,0.04893075812188274,2.05790171661853e-05,0.718460535289156,0.057308244009119096,0.854507706716336,Crisis,0.718460535289156
2018-11-14 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Bear,0.07870120819300952,0.02230013728672507,2.2295105105614107e-06,0.8774897483319171,0.02150667667783781,0.48215784622449454,Crisis,0.8774897483319171
2018-11-15 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Crisis,0.08015724878699157,0.03228731679577102,7.1080712504282305e-06,0.8701329470377916,0.017415379308195263,0.5048101203377849,Crisis,0.8701329470377916
2018-11-16 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Crisis,0.14562585822339721,0.07169611018863174,7.56100059874538e-05,0.7500766169314824,0.03252580465050118,0.7973704241283353,Crisis,0.7500766169314824
2018-11-19 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Crisis,0.08532549708869673,0.033660701667476305,4.721838088491543e-06,0.8594626152736023,0.021546464132136175,0.5370750782540642,Crisis,0.8594626152736023
2018-11-20 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Crisis,0.027034112096668412,0.009080934804371086,8.950163277936622e-08,0.9580852740616482,0.005799589535679564,0.2111985190165261,Crisis,0.9580852740616482
2018-11-21 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Crisis,0.04442201683645482,0.020225757214816564,7.760724943126858e-07,0.9282623374850083,0.007089112391225963,0.3214246506091045,Crisis,0.9282623374850083
2018-11-23 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Crisis,0.03844058015864943,0.015973022673349498,4.464216551201572e-07,0.9391133516046666,0.006472599141679386,0.2829659616617168,Crisis,0.9391133516046666
2018-11-26 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Crisis,0.08701853310284946,0.043256125759171746,1.0163981400872751e-05,0.8548599394238681,0.014855237732709864,0.5450239680056428,Crisis,0.8548599394238681
2018-11-27 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Crisis,0.11864561679756104,0.05348921681435656,2.38058819598075e-05,0.8033293754281804,0.02451198507794215,0.6766177151109057,Crisis,0.8033293754281804
2018-11-28 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Crisis,0.12942340440575215,0.05485591852833132,4.171910875034303e-05,0.7869796553274249,0.02869930262974139,0.714728664061206,Crisis,0.7869796553274249
2018-11-29 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Crisis,0.16750358651860778,0.0715492384568632,7.793375771834578e-05,0.720742186550053,0.04012705471675786,0.8537870397204128,Crisis,0.720742186550053
2018-11-30 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Crisis,0.231917464737312,0.09798061806645983,0.00024118820833328206,0.608841865333892,0.061018863654003,1.041283723821047,Crisis,0.608841865333892
2018-12-03 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Crisis,0.3733667487930064,0.1635643958804143,0.0027272744204849355,0.34602486825632417,0.11431671264977009,1.295228174250008,Bull,0.3733667487930064
2018-12-04 00:00:00+00:00,cboe_options_vol,IWM,us_small_cap_equity_with_cboe_vol,cboe_public_vol_indices_plus_yfinance_equity,1d,cboe_options_vol:IWM:1d,calibration,Bear,0.08369329572789262,0.019349217642337845,6.691087764281922e-07,0.8734631259509923,0.02349369157000086,0.4902491200743422,Crisis,0.8734631259509923
