path,size_bytes,mtime_utc,header_sample,disposition,r3_exact_filename_or_schema_hit,reason
/private/tmp/chainlink-bounty/chainlink/core/capabilities/vault/vaultutils/labels.go,1993,2026-05-11T08:39:47.367054+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/chainlink-bounty/chainlink/deployment/common/changeset/transfer_native.go,6289,2026-05-11T08:39:47.928075+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/chainlink-bounty/chainlink/deployment/common/changeset/transfer_native_test.go,3805,2026-05-11T08:39:47.928389+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/chainlink-bounty/chainlink/deployment/labeled_addresses.go,1114,2026-05-11T08:39:48.026624+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/chainlink-bounty/chainlink/deployment/labeled_addresses_test.go,2759,2026-05-11T08:39:48.026762+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/chainlink-bounty/chainlink/deployment/vault/changeset/batch_native_transfer.go,2402,2026-05-11T08:39:48.030582+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/chainlink-bounty/chainlink/deployment/vault/changeset/batch_native_transfer_test.go,15886,2026-05-11T08:39:48.030695+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/chainlink-bounty/chainlink/fuzz/fuzz_all_native.py,4255,2026-05-11T08:39:48.117635+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/chainlink-bounty/external-adapters-js/.yarn/cache/@smithy-chunked-blob-reader-native-npm-3.0.1-c42ad10761-7a96509be0.zip,9048,2026-05-11T07:46:31.395888+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/classifier_daily_labels.json,525584,2026-05-07T11:10:16.106519+00:00,{,blocked_generated_or_model_derived_regime_labels,False,Generated/model-derived labels stay fail-closed for Board A R3.
/private/tmp/direct_source_label_attachability.json.tool.out,3531,2026-05-11T00:03:16.617506+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/evidence_packet_per_regime.final.valid,8910,2026-05-10T12:47:39.719513+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/evidence_packet_per_regime.valid,8910,2026-05-10T12:40:52.357864+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/expanded_main_regime_source_refresh.json.pretty,2013,2026-05-10T19:23:22.123370+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/expanded_parent_regime_source_refresh.jq.out,4842,2026-05-10T18:24:32.483129+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/external_label_request_package_v3.json.check,6749,2026-05-11T01:47:24.566168+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/family_a_fvg_retrace_chain/.deps/auto-quant/scripts/ibkr_bridge/examples/intraday_5min.yaml,2264,2026-05-09T02:06:22.000310+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/family_a_fvg_retrace_chain/.deps/auto-quant/user_data/strategies/TomacNQ_KillzoneBreakout1dRegime.py,3149,2026-05-09T02:06:12.374370+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/family_a_fvg_retrace_chain/.deps/auto-quant/user_data/strategies_external/TomacNQ_KillzoneBreakout1dRegime.py,3914,2026-05-09T02:06:12.384709+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/family_a_fvg_retrace_chain_cli/.deps/auto-quant/scripts/ibkr_bridge/examples/intraday_5min.yaml,2264,2026-05-09T02:09:58.174509+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/family_a_fvg_retrace_chain_cli/.deps/auto-quant/user_data/strategies/TomacNQ_KillzoneBreakout1dRegime.py,3149,2026-05-09T02:09:47.345082+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/family_a_fvg_retrace_chain_cli/.deps/auto-quant/user_data/strategies_external/TomacNQ_KillzoneBreakout1dRegime.py,3914,2026-05-09T02:09:47.356227+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/github_market_regime_repos.json,73,2026-05-10T23:29:17.629129+00:00,{,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/actions.rs,333848,2026-05-06T07:43:14.478155+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/auth.rs,18976,2026-05-06T07:43:14.479852+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/browser.rs,74151,2026-05-06T07:43:14.480145+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/cdp/chrome.rs,68004,2026-05-06T07:43:14.480692+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/cdp/client.rs,13661,2026-05-06T07:43:14.481025+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/cdp/discovery.rs,14370,2026-05-06T07:43:14.481209+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/cdp/lightpanda.rs,14913,2026-05-06T07:43:14.481383+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/cdp/mod.rs,86,2026-05-06T07:43:14.481464+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/cdp/types.rs,16950,2026-05-06T07:43:14.481562+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/cookies.rs,2639,2026-05-06T07:43:14.481659+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/daemon.rs,24533,2026-05-06T07:43:14.481774+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/diff.rs,8468,2026-05-06T07:43:14.481920+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/e2e_tests.rs,168888,2026-05-06T07:43:14.482183+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/element.rs,34205,2026-05-06T07:43:14.482634+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/inspect_server.rs,12042,2026-05-06T07:43:14.482782+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/interaction.rs,36625,2026-05-06T07:43:14.482911+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/mod.rs,878,2026-05-06T07:43:14.483111+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/network.rs,21231,2026-05-06T07:43:14.483245+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/parity_tests.rs,22264,2026-05-06T07:43:14.483381+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/policy.rs,7636,2026-05-06T07:43:14.483491+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/providers.rs,27826,2026-05-06T07:43:14.483602+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/react/installHook.js,182992,2026-05-06T07:43:14.484049+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/react/mod.rs,1333,2026-05-06T07:43:14.484471+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/react/renders.rs,5350,2026-05-06T07:43:14.484571+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/react/scripts.rs,25814,2026-05-06T07:43:14.484688+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/react/suspense.rs,21863,2026-05-06T07:43:14.484808+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/react/tree.rs,1820,2026-05-06T07:43:14.484914+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/react/vitals.rs,4489,2026-05-06T07:43:14.485027+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/recording.rs,9579,2026-05-06T07:43:14.485159+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/screenshot.rs,20707,2026-05-06T07:43:14.485264+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/snapshot.rs,52870,2026-05-06T07:43:14.485415+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/state.rs,30444,2026-05-06T07:43:14.485543+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/storage.rs,2565,2026-05-06T07:43:14.485635+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/stream/cdp_loop.rs,16230,2026-05-06T07:43:14.485902+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/stream/chat.rs,33604,2026-05-06T07:43:14.485989+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/stream/dashboard.rs,9467,2026-05-06T07:43:14.486113+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/stream/discovery.rs,4211,2026-05-06T07:43:14.486201+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/stream/http.rs,10999,2026-05-06T07:43:14.486320+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/stream/mod.rs,16263,2026-05-06T07:43:14.486497+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/stream/websocket.rs,11918,2026-05-06T07:43:14.486596+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/test_fixtures/drag_probe.html,3433,2026-05-06T07:43:14.486733+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/test_fixtures/html5_drag_probe.html,2336,2026-05-06T07:43:14.486939+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/test_fixtures/pointer_capture_probe.html,3213,2026-05-06T07:43:14.487036+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/test_fixtures/upload_probe.html,491,2026-05-06T07:43:14.487118+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/tracing.rs,11134,2026-05-06T07:43:14.487235+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/webdriver/appium.rs,7355,2026-05-06T07:43:14.487384+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/webdriver/backend.rs,4298,2026-05-06T07:43:14.487473+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/webdriver/client.rs,9868,2026-05-06T07:43:14.487586+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/webdriver/ios.rs,7340,2026-05-06T07:43:14.487683+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/webdriver/mod.rs,93,2026-05-06T07:43:14.487877+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/webdriver/safari.rs,1964,2026-05-06T07:43:14.488063+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/cli/src/native/webdriver/types.rs,2311,2026-05-06T07:43:14.488146+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/docs/src/app/native-mode/layout.tsx,206,2026-05-06T07:43:14.495433+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/docs/src/app/native-mode/page.mdx,215,2026-05-06T07:43:14.495510+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/examples/environments/components/ui/label.tsx,518,2026-05-06T07:43:14.505362+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-agent-browser/scripts/copy-native.js,1164,2026-05-06T07:43:14.513985+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/scripts/copy-native-scripts.mjs,409,2026-05-06T07:42:26.865729+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/modules/process/memory/nativeMemoryManager.test.ts,4640,2026-05-06T07:42:27.017328+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/modules/v8-inspector/NativeBytecodePrinter.test.ts,10537,2026-05-06T07:42:27.022060+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/AntiCheatDetector.detect-guards.coverage.test.ts,5563,2026-05-06T07:42:27.022996+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/AntiCheatDetector.integrity-rva.coverage.test.ts,4293,2026-05-06T07:42:27.023107+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/AntiCheatDetector.test.ts,16242,2026-05-06T07:42:27.023278+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/CodeInjector.test.ts,5703,2026-05-06T07:42:27.023369+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/HardwareBreakpoint.test.ts,10078,2026-05-06T07:42:27.023487+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/HeapAnalyzer.coverage.test.ts,12454,2026-05-06T07:42:27.023660+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/HeapAnalyzer.test.ts,9854,2026-05-06T07:42:27.023789+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/IcmpProbe.test.ts,4125,2026-05-06T07:42:27.023882+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/MemoryController.test.ts,5618,2026-05-06T07:42:27.023977+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/MemoryScanSession.coverage.test.ts,6819,2026-05-06T07:42:27.024070+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/MemoryScanSession.test.ts,4521,2026-05-06T07:42:27.024166+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/MemoryScanner.test.ts,27795,2026-05-06T07:42:27.024276+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/NativeMemoryManager.availability.extended.test.ts,4887,2026-05-06T07:42:27.024385+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/NativeMemoryManager.availability.test.ts,4126,2026-05-06T07:42:27.024472+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/NativeMemoryManager.impl.extended.test.ts,17381,2026-05-06T07:42:27.024574+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/NativeMemoryManager.impl.test.ts,11131,2026-05-06T07:42:27.024735+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/NativeMemoryManager.test.ts,550,2026-05-06T07:42:27.024866+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/NativeMemoryManager.utils.extended.test.ts,9894,2026-05-06T07:42:27.024993+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/NativeMemoryManager.utils.test.ts,2697,2026-05-06T07:42:27.025161+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/PEAnalyzer.test.ts,28568,2026-05-06T07:42:27.025321+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/PointerChainEngine.test.ts,11707,2026-05-06T07:42:27.025457+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/ScanComparators.coverage.test.ts,14420,2026-05-06T07:42:27.025627+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/ScanComparators.test.ts,8832,2026-05-06T07:42:27.025738+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/ScriptLoader.test.ts,2504,2026-05-06T07:42:27.025825+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/Speedhack.coverage.test.ts,5348,2026-05-06T07:42:27.025918+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/Speedhack.test.ts,4347,2026-05-06T07:42:27.026184+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/StructureAnalyzer.coverage.test.ts,9543,2026-05-06T07:42:27.026323+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/StructureAnalyzer.test.ts,28073,2026-05-06T07:42:27.026438+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/Win32API.test.ts,11083,2026-05-06T07:42:27.026586+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/Win32Debug.test.ts,12274,2026-05-06T07:42:27.026708+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/formatAddress.test.ts,597,2026-05-06T07:42:27.026792+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/platform/DarwinAPI.test.ts,7012,2026-05-06T07:42:27.026941+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
/private/tmp/hermes-intake-jshookmcp/tests/native/platform/DarwinMemoryProvider.test.ts,14259,2026-05-06T07:42:27.027112+00:00,,blocked_no_r3_native_subhour_source_label_schema,False,"Path matched broad keywords, but no exact R3 intake filename or source-owned label schema was found."
