close,high,low,open,date,volume
77427.6875,77483.429688,77199.023438,77332.570312,2026-04-25T16:00:00Z,0.0
77274.53125,77433.75,77236.132812,77427.679688,2026-04-25T17:00:00Z,0.0
77311.0,77414.5625,77242.171875,77242.171875,2026-04-25T18:00:00Z,0.0
77339.773438,77372.351562,77210.0,77309.601562,2026-04-25T19:00:00Z,28358656.0
77497.070312,77506.601562,77324.570312,77371.90625,2026-04-25T20:00:00Z,0.0
77555.492188,77555.492188,77434.25,77498.210938,2026-04-25T21:00:00Z,0.0
77575.273438,77662.257812,77519.523438,77548.898438,2026-04-25T22:00:00Z,0.0
77650.710938,77666.476562,77545.773438,77577.96875,2026-04-25T23:00:00Z,643072.0
77520.34375,77663.84375,77468.398438,77650.726562,2026-04-26T00:00:00Z,0.0
77477.460938,77591.679688,77471.851562,77544.75,2026-04-26T01:00:00Z,0.0
77545.703125,77620.539062,77471.84375,77471.851562,2026-04-26T02:00:00Z,0.0
77408.007812,77564.523438,77346.4375,77544.257812,2026-04-26T03:00:00Z,0.0
77790.632812,77838.007812,77394.882812,77400.023438,2026-04-26T04:00:00Z,0.0
78004.96875,78212.609375,77736.0,77790.0625,2026-04-26T05:00:00Z,938505216.0
78019.1875,78073.90625,77918.320312,78025.007812,2026-04-26T06:00:00Z,0.0
78126.3125,78146.0,77985.617188,78039.679688,2026-04-26T07:00:00Z,199276544.0
78050.007812,78232.84375,78045.226562,78135.671875,2026-04-26T08:00:00Z,146167808.0
78026.90625,78081.28125,77941.976562,78039.9375,2026-04-26T09:00:00Z,110282752.0
78024.640625,78077.0625,77975.4375,78018.09375,2026-04-26T10:00:00Z,0.0
78118.0,78175.84375,78024.632812,78024.632812,2026-04-26T11:00:00Z,0.0
77850.8125,78135.21875,77787.9375,78118.007812,2026-04-26T12:00:00Z,137375744.0
77993.742188,78000.0,77818.109375,77851.742188,2026-04-26T13:00:00Z,366237696.0
78108.382812,78189.640625,77893.4375,77975.71875,2026-04-26T14:00:00Z,190869504.0
78073.132812,78146.71875,78014.8125,78123.039062,2026-04-26T15:00:00Z,0.0
77955.820312,78112.296875,77955.820312,78084.390625,2026-04-26T16:00:00Z,0.0
78037.460938,78077.109375,77872.476562,77931.367188,2026-04-26T17:00:00Z,344146944.0
78301.992188,78330.0625,78010.0,78054.046875,2026-04-26T18:00:00Z,413807616.0
78258.0,78519.992188,78050.007812,78318.546875,2026-04-26T19:00:00Z,636866560.0
78228.578125,78402.203125,78180.0625,78274.03125,2026-04-26T20:00:00Z,237776896.0
78437.960938,78918.65625,77891.046875,78230.078125,2026-04-26T21:00:00Z,558198784.0
78333.242188,78871.320312,78037.78125,78388.289062,2026-04-26T22:00:00Z,2111141888.0
78664.640625,78874.992188,78059.0,78296.890625,2026-04-26T23:00:00Z,752857088.0
79277.992188,79388.007812,78425.992188,78673.828125,2026-04-27T00:00:00Z,1541167104.0
79295.421875,79492.140625,78768.59375,79389.148438,2026-04-27T01:00:00Z,2230464512.0
79150.0,79313.21875,79051.28125,79307.859375,2026-04-27T02:00:00Z,807475200.0
79120.023438,79329.84375,79091.867188,79123.4375,2026-04-27T03:00:00Z,590821376.0
78942.023438,79175.90625,78893.9375,79124.382812,2026-04-27T04:00:00Z,243953664.0
77798.710938,78959.773438,77599.34375,78959.773438,2026-04-27T05:00:00Z,1914812416.0
77707.976562,77879.132812,77493.007812,77779.507812,2026-04-27T06:00:00Z,967970816.0
77621.210938,77749.109375,77572.007812,77695.0,2026-04-27T07:00:00Z,735031296.0
77811.5625,77822.507812,77565.171875,77608.382812,2026-04-27T08:00:00Z,513406976.0
77902.453125,77989.398438,77706.421875,77815.960938,2026-04-27T09:00:00Z,714866688.0
77857.453125,77948.453125,77792.476562,77890.6875,2026-04-27T10:00:00Z,402022400.0
77847.890625,77896.960938,77745.007812,77851.710938,2026-04-27T11:00:00Z,231636992.0
77671.039062,77878.0,77620.0,77845.320312,2026-04-27T12:00:00Z,144779264.0
77750.0,77961.382812,77576.78125,77658.757812,2026-04-27T13:00:00Z,685049856.0
77813.84375,78277.226562,77675.523438,77749.96875,2026-04-27T14:00:00Z,831911936.0
76789.539062,77838.492188,76581.109375,77826.3125,2026-04-27T15:00:00Z,3476070400.0
76610.007812,76857.976562,76536.640625,76748.929688,2026-04-27T16:00:00Z,1258008576.0
76721.226562,76915.203125,76623.398438,76629.773438,2026-04-27T17:00:00Z,868204544.0
76819.203125,76880.757812,76647.023438,76687.84375,2026-04-27T18:00:00Z,89055232.0
76884.429688,76886.40625,76464.78125,76802.023438,2026-04-27T19:00:00Z,182620160.0
76955.359375,77064.039062,76836.398438,76873.273438,2026-04-27T20:00:00Z,305152000.0
76777.0,76980.539062,76777.0,76938.242188,2026-04-27T21:00:00Z,0.0
77058.296875,77076.476562,76753.90625,76817.34375,2026-04-27T22:00:00Z,0.0
77364.421875,77444.40625,77007.046875,77026.5625,2026-04-27T23:00:00Z,0.0
77381.796875,77478.976562,77213.953125,77380.9375,2026-04-28T00:00:00Z,0.0
77088.492188,77399.679688,77043.71875,77364.476562,2026-04-28T01:00:00Z,0.0
76888.023438,77226.242188,76677.617188,77103.5625,2026-04-28T02:00:00Z,0.0
76809.3125,76894.71875,76677.617188,76876.039062,2026-04-28T03:00:00Z,0.0
76885.210938,76952.84375,76707.828125,76804.976562,2026-04-28T04:00:00Z,0.0
76881.789062,77147.039062,76808.0,76900.5625,2026-04-28T05:00:00Z,0.0
76696.320312,77029.390625,76584.96875,76903.679688,2026-04-28T06:00:00Z,0.0
76872.953125,76914.242188,76442.0,76702.992188,2026-04-28T07:00:00Z,326801408.0
76856.0,76998.476562,76737.03125,76879.757812,2026-04-28T08:00:00Z,719095808.0
76587.242188,76867.429688,76485.179688,76852.117188,2026-04-28T09:00:00Z,0.0
76602.25,76686.46875,76476.8125,76580.648438,2026-04-28T10:00:00Z,0.0
76221.59375,76636.546875,76122.476562,76608.34375,2026-04-28T11:00:00Z,1290969088.0
76383.492188,76420.539062,76162.3125,76250.0,2026-04-28T12:00:00Z,713492480.0
76183.671875,76415.046875,75978.242188,76362.0,2026-04-28T13:00:00Z,818876416.0
75940.0,76196.640625,75653.757812,76170.367188,2026-04-28T14:00:00Z,288567296.0
76052.296875,76071.828125,75828.476562,75943.28125,2026-04-28T15:00:00Z,0.0
76109.28125,76180.0,75865.570312,76034.390625,2026-04-28T16:00:00Z,0.0
76166.789062,76249.992188,75939.101562,76102.117188,2026-04-28T17:00:00Z,0.0
76220.671875,76264.398438,76111.007812,76161.171875,2026-04-28T18:00:00Z,831488.0
76324.867188,76379.96875,76045.078125,76220.671875,2026-04-28T19:00:00Z,0.0
76461.992188,76478.328125,76321.453125,76338.210938,2026-04-28T20:00:00Z,13672448.0
76349.523438,76483.273438,76265.671875,76466.0625,2026-04-28T21:00:00Z,54958080.0
76229.796875,76439.75,76206.007812,76384.851562,2026-04-28T22:00:00Z,0.0
76315.90625,76349.5625,76176.5,76219.1875,2026-04-28T23:00:00Z,690176.0
76502.351562,76536.71875,76255.992188,76316.65625,2026-04-29T00:00:00Z,0.0
76544.703125,76627.71875,76166.578125,76486.8125,2026-04-29T01:00:00Z,427184128.0
76508.640625,76642.632812,76383.6875,76568.0,2026-04-29T02:00:00Z,0.0
76986.0,77105.789062,76496.179688,76509.28125,2026-04-29T03:00:00Z,0.0
77260.5625,77441.101562,76879.8125,76996.4375,2026-04-29T04:00:00Z,1264224256.0
77280.359375,77314.882812,77188.796875,77266.796875,2026-04-29T05:00:00Z,204812288.0
77016.0,77318.28125,76921.570312,77276.148438,2026-04-29T06:00:00Z,118614016.0
77034.039062,77163.851562,76998.5,77026.546875,2026-04-29T07:00:00Z,0.0
77029.4375,77141.890625,76947.703125,77047.09375,2026-04-29T08:00:00Z,0.0
77646.242188,77790.242188,76948.992188,77023.34375,2026-04-29T09:00:00Z,679464960.0
77618.0,77898.53125,77560.757812,77686.546875,2026-04-29T10:00:00Z,1461803008.0
77581.929688,77685.0,77478.796875,77613.632812,2026-04-29T11:00:00Z,0.0
77122.007812,77597.226562,76992.65625,77587.328125,2026-04-29T12:00:00Z,780689408.0
76751.5,77221.0,76445.992188,77116.507812,2026-04-29T13:00:00Z,0.0
76545.210938,76848.421875,76467.539062,76753.789062,2026-04-29T14:00:00Z,0.0
75897.671875,76613.5625,75675.851562,76542.96875,2026-04-29T15:00:00Z,859480064.0
75766.9375,76098.25,75668.5,75815.742188,2026-04-29T16:00:00Z,1240072192.0
76127.960938,76133.992188,75773.75,75779.46875,2026-04-29T17:00:00Z,226410496.0
75483.820312,76224.773438,74938.148438,76224.773438,2026-04-29T18:00:00Z,2440900608.0
75528.617188,75564.71875,75270.8125,75487.007812,2026-04-29T19:00:00Z,657162240.0
75644.46875,75819.921875,75454.898438,75523.257812,2026-04-29T20:00:00Z,626184192.0
75902.539062,76031.5,75580.671875,75642.453125,2026-04-29T21:00:00Z,269643776.0
75893.289062,75975.109375,75790.648438,75883.59375,2026-04-29T22:00:00Z,208756736.0
75752.867188,75962.429688,75685.171875,75900.039062,2026-04-29T23:00:00Z,295948288.0
76232.5625,76305.671875,75625.34375,75800.726562,2026-04-30T00:00:00Z,17805312.0
76212.84375,76429.21875,76148.367188,76205.90625,2026-04-30T01:00:00Z,0.0
75673.171875,76327.179688,75475.40625,76218.140625,2026-04-30T02:00:00Z,588283904.0
75901.820312,75972.492188,75650.851562,75663.726562,2026-04-30T03:00:00Z,0.0
75456.257812,75937.953125,75378.5625,75902.859375,2026-04-30T04:00:00Z,0.0
75567.898438,75725.328125,75315.039062,75455.09375,2026-04-30T05:00:00Z,4648960.0
75726.171875,75842.742188,75543.0625,75577.46875,2026-04-30T06:00:00Z,0.0
76134.328125,76146.546875,75683.9375,75724.976562,2026-04-30T07:00:00Z,0.0
76035.742188,76176.328125,75991.078125,76147.90625,2026-04-30T08:00:00Z,0.0
76071.859375,76321.421875,75980.976562,76023.757812,2026-04-30T09:00:00Z,0.0
75994.289062,76137.148438,75949.992188,76077.046875,2026-04-30T10:00:00Z,0.0
76039.601562,76206.007812,75848.0,76013.039062,2026-04-30T11:00:00Z,0.0
76274.570312,76390.007812,76016.5,76031.1875,2026-04-30T12:00:00Z,122880.0
76381.992188,76614.0,76073.992188,76302.460938,2026-04-30T13:00:00Z,0.0
76268.0,76552.546875,76055.148438,76385.898438,2026-04-30T14:00:00Z,0.0
76438.84375,76625.03125,76124.359375,76267.632812,2026-04-30T15:00:00Z,0.0
76222.757812,76452.21875,76183.382812,76437.25,2026-04-30T16:00:00Z,0.0
76210.429688,76296.742188,76073.8125,76208.703125,2026-04-30T17:00:00Z,0.0
76314.976562,76444.4375,76175.992188,76214.367188,2026-04-30T18:00:00Z,0.0
76399.507812,76495.328125,76280.078125,76315.0,2026-04-30T19:00:00Z,0.0
76461.5,76538.6875,76291.96875,76380.03125,2026-04-30T20:00:00Z,0.0
76207.90625,76507.210938,76207.90625,76450.3125,2026-04-30T21:00:00Z,0.0
76205.359375,76418.40625,76167.90625,76234.539062,2026-04-30T22:00:00Z,0.0
76296.726562,76343.007812,76183.96875,76205.359375,2026-04-30T23:00:00Z,2476032.0
76423.242188,76559.0625,76280.59375,76295.726562,2026-05-01T00:00:00Z,0.0
76650.75,76746.203125,76415.351562,76424.632812,2026-05-01T01:00:00Z,0.0
76566.460938,76711.023438,76506.296875,76670.992188,2026-05-01T02:00:00Z,0.0
77091.84375,77406.789062,76523.203125,76551.992188,2026-05-01T03:00:00Z,1207324672.0
77004.992188,77175.53125,76946.828125,77109.726562,2026-05-01T04:00:00Z,343830528.0
77140.578125,77160.140625,76999.78125,77011.171875,2026-05-01T05:00:00Z,0.0
76971.992188,77161.328125,76861.679688,77144.8125,2026-05-01T06:00:00Z,0.0
77108.023438,77119.273438,76930.0,76953.992188,2026-05-01T07:00:00Z,193923072.0
77358.398438,77489.828125,77022.546875,77097.5,2026-05-01T08:00:00Z,666892288.0
77266.0,77383.203125,77185.601562,77366.890625,2026-05-01T09:00:00Z,0.0
77280.046875,77413.578125,77140.007812,77250.007812,2026-05-01T10:00:00Z,37529600.0
77452.726562,77574.726562,77246.398438,77292.0,2026-05-01T11:00:00Z,614119424.0
77889.273438,78151.96875,77392.007812,77466.34375,2026-05-01T12:00:00Z,561227776.0
78759.96875,78940.40625,77894.96875,77894.96875,2026-05-01T13:00:00Z,1674403840.0
78364.273438,78888.648438,78065.101562,78780.0,2026-05-01T14:00:00Z,1997266944.0
78445.117188,78742.4375,78189.976562,78355.679688,2026-05-01T15:00:00Z,1112219648.0
78202.929688,78691.0,78157.023438,78476.289062,2026-05-01T16:00:00Z,1083469824.0
78550.0,78596.296875,78125.328125,78190.84375,2026-05-01T17:00:00Z,402960384.0
78436.171875,78627.03125,78375.007812,78575.0,2026-05-01T18:00:00Z,349507584.0
78373.976562,78552.976562,78310.1875,78455.757812,2026-05-01T19:00:00Z,116981760.0
77872.8125,78419.25,77750.203125,78398.820312,2026-05-01T20:00:00Z,461291520.0
78207.039062,78207.039062,77856.929688,77872.8125,2026-05-01T21:00:00Z,430862336.0
78146.679688,78417.421875,78130.578125,78207.710938,2026-05-01T22:00:00Z,145272832.0
78234.046875,78234.046875,78032.0625,78132.117188,2026-05-01T23:00:00Z,0.0
78346.023438,78391.382812,78168.0,78234.390625,2026-05-02T00:00:00Z,0.0
78348.007812,78442.0,78292.890625,78320.0,2026-05-02T01:00:00Z,0.0
78358.09375,78479.710938,78258.28125,78324.03125,2026-05-02T02:00:00Z,0.0
78409.632812,78508.960938,78244.4375,78365.171875,2026-05-02T03:00:00Z,0.0
78179.382812,78443.546875,78144.859375,78419.398438,2026-05-02T04:00:00Z,0.0
78175.742188,78236.71875,78034.28125,78176.507812,2026-05-02T05:00:00Z,73678848.0
78324.023438,78347.992188,78142.90625,78180.203125,2026-05-02T06:00:00Z,0.0
78211.648438,78348.226562,78200.007812,78318.007812,2026-05-02T07:00:00Z,0.0
78313.632812,78356.710938,78163.8125,78220.210938,2026-05-02T08:00:00Z,0.0
78299.789062,78392.40625,78234.078125,78324.007812,2026-05-02T09:00:00Z,0.0
78249.976562,78317.09375,78221.601562,78299.796875,2026-05-02T10:00:00Z,0.0
78147.039062,78234.0625,78093.101562,78223.6875,2026-05-02T11:00:00Z,0.0
78213.15625,78266.929688,78099.070312,78147.070312,2026-05-02T12:00:00Z,0.0
78364.679688,78414.867188,78224.382812,78224.382812,2026-05-02T13:00:00Z,0.0
78415.34375,78478.0,78305.0,78367.8125,2026-05-02T14:00:00Z,0.0
78483.523438,78486.492188,78362.09375,78424.101562,2026-05-02T15:00:00Z,0.0
78446.03125,78588.4375,78417.992188,78483.53125,2026-05-02T16:00:00Z,0.0
78393.078125,78479.71875,78362.0,78450.0,2026-05-02T17:00:00Z,0.0
78456.007812,78481.75,78308.0,78380.570312,2026-05-02T18:00:00Z,0.0
78471.78125,78521.242188,78431.28125,78461.828125,2026-05-02T19:00:00Z,0.0
78458.671875,78487.742188,78415.867188,78487.742188,2026-05-02T20:00:00Z,0.0
78724.6875,79135.539062,78450.0,78474.976562,2026-05-02T21:00:00Z,134771712.0
78833.976562,78874.117188,78605.289062,78724.6875,2026-05-02T22:00:00Z,0.0
78682.3125,78829.117188,78625.132812,78818.8125,2026-05-02T23:00:00Z,214629376.0
78551.710938,78732.710938,78499.476562,78682.3125,2026-05-03T00:00:00Z,0.0
78250.0,78551.710938,78155.6875,78551.703125,2026-05-03T01:00:00Z,283268096.0
78162.867188,78296.328125,78106.03125,78222.0,2026-05-03T02:00:00Z,0.0
78196.023438,78213.289062,78103.75,78151.289062,2026-05-03T03:00:00Z,0.0
78164.859375,78230.601562,78107.273438,78192.523438,2026-05-03T04:00:00Z,0.0
78239.859375,78252.742188,78149.492188,78149.492188,2026-05-03T05:00:00Z,0.0
78281.171875,78335.960938,78074.976562,78234.851562,2026-05-03T06:00:00Z,0.0
78357.632812,78444.757812,78282.5,78288.34375,2026-05-03T07:00:00Z,62702592.0
78379.390625,78482.257812,78357.210938,78357.632812,2026-05-03T08:00:00Z,0.0
78532.4375,78599.992188,78337.921875,78390.453125,2026-05-03T09:00:00Z,137833472.0
78404.773438,78528.421875,78400.15625,78526.023438,2026-05-03T10:00:00Z,6814720.0
78656.859375,78834.0,78379.382812,78394.5625,2026-05-03T11:00:00Z,305209344.0
78746.132812,78873.0,78666.453125,78666.453125,2026-05-03T12:00:00Z,355499008.0
78652.726562,78768.039062,78581.539062,78749.601562,2026-05-03T13:00:00Z,0.0
78719.992188,78776.992188,78600.023438,78661.632812,2026-05-03T14:00:00Z,426572800.0
78656.84375,78800.0,78620.820312,78721.859375,2026-05-03T15:00:00Z,209195008.0
78650.53125,78772.25,78580.28125,78656.84375,2026-05-03T16:00:00Z,0.0
78721.359375,78816.546875,78570.0,78642.351562,2026-05-03T17:00:00Z,301377536.0
78732.28125,78753.6875,78625.046875,78728.84375,2026-05-03T18:00:00Z,0.0
78753.171875,78842.078125,78666.5625,78732.273438,2026-05-03T19:00:00Z,794668032.0
78920.4375,79225.273438,78720.476562,78746.140625,2026-05-03T20:00:00Z,972775424.0
78822.53125,79057.539062,78655.992188,78922.59375,2026-05-03T21:00:00Z,0.0
79170.75,79428.601562,78838.507812,78869.296875,2026-05-03T22:00:00Z,1317132288.0
78558.882812,79285.929688,78488.679688,79162.546875,2026-05-03T23:00:00Z,958326784.0
78537.429688,78560.257812,78274.921875,78546.0625,2026-05-04T00:00:00Z,521918464.0
79756.453125,79772.953125,78403.570312,78543.53125,2026-05-04T01:00:00Z,684986368.0
80171.726562,80399.992188,79542.703125,79847.992188,2026-05-04T02:00:00Z,4763453440.0
80308.609375,80404.148438,79912.351562,80172.296875,2026-05-04T03:00:00Z,1897148416.0
80320.453125,80600.0,80224.703125,80325.5,2026-05-04T04:00:00Z,2451281920.0
80013.570312,80393.90625,79957.148438,80327.867188,2026-05-04T05:00:00Z,1487013888.0
79859.632812,80038.257812,79477.3125,80003.507812,2026-05-04T06:00:00Z,1301686272.0
79685.78125,79933.296875,79661.453125,79853.71875,2026-05-04T07:00:00Z,652109824.0
79692.820312,79788.992188,79582.3125,79673.28125,2026-05-04T08:00:00Z,970659840.0
79817.5,79909.023438,79626.03125,79684.398438,2026-05-04T09:00:00Z,346071040.0
78935.210938,79861.523438,78217.898438,79861.523438,2026-05-04T10:00:00Z,5928157184.0
78782.953125,79128.53125,78694.46875,78925.257812,2026-05-04T11:00:00Z,793022464.0
78852.039062,79020.132812,78706.0,78780.0,2026-05-04T12:00:00Z,204304384.0
78774.726562,79108.492188,78574.671875,78809.5,2026-05-04T13:00:00Z,1260236800.0
80229.578125,80532.710938,78491.0,78780.03125,2026-05-04T14:00:00Z,2607038464.0
80038.3125,80377.492188,79355.03125,80225.820312,2026-05-04T15:00:00Z,4437479424.0
80027.507812,80408.609375,79615.171875,80027.21875,2026-05-04T16:00:00Z,2748063744.0
80381.53125,80740.4375,80028.070312,80049.460938,2026-05-04T17:00:00Z,1107513344.0
80108.898438,80434.789062,80023.867188,80409.007812,2026-05-04T18:00:00Z,1315532800.0
80049.570312,80137.007812,79880.5,80101.570312,2026-05-04T19:00:00Z,414932992.0
79935.828125,80162.0,79891.640625,80015.0,2026-05-04T20:00:00Z,0.0
80260.070312,80358.960938,79950.476562,79950.476562,2026-05-04T21:00:00Z,0.0
80059.6875,80393.5625,80039.359375,80243.289062,2026-05-04T22:00:00Z,0.0
79841.117188,80047.242188,79738.796875,80047.242188,2026-05-04T23:00:00Z,1425408.0
80163.992188,80181.9375,79789.5,79852.359375,2026-05-05T00:00:00Z,0.0
80345.992188,80377.71875,80066.289062,80174.5,2026-05-05T01:00:00Z,0.0
80547.742188,80897.007812,80298.859375,80337.1875,2026-05-05T02:00:00Z,0.0
80882.140625,81077.632812,80448.046875,80549.96875,2026-05-05T03:00:00Z,0.0
80900.320312,80966.0,80717.867188,80891.992188,2026-05-05T04:00:00Z,0.0
80965.546875,81304.171875,80829.023438,80885.0,2026-05-05T05:00:00Z,0.0
80968.992188,81007.5,80787.617188,80975.992188,2026-05-05T06:00:00Z,0.0
80863.140625,81134.179688,80831.171875,80968.992188,2026-05-05T07:00:00Z,327839744.0
80817.96875,80889.453125,80717.976562,80848.726562,2026-05-05T08:00:00Z,64311296.0
80585.84375,80813.0,80520.953125,80813.0,2026-05-05T09:00:00Z,392527872.0
80833.703125,80847.039062,80520.0,80573.773438,2026-05-05T10:00:00Z,0.0
81024.9375,81113.710938,80790.0,80844.0,2026-05-05T11:00:00Z,0.0
81284.007812,81328.210938,80934.890625,81020.523438,2026-05-05T12:00:00Z,414920704.0
81343.179688,81713.039062,81205.0,81284.671875,2026-05-05T13:00:00Z,1885220864.0
81342.226562,81503.96875,80954.546875,81338.820312,2026-05-05T14:00:00Z,0.0
81553.679688,81710.09375,81237.328125,81329.53125,2026-05-05T15:00:00Z,0.0
81297.921875,81619.34375,81056.210938,81606.007812,2026-05-05T16:00:00Z,0.0
81276.710938,81464.578125,81200.640625,81278.507812,2026-05-05T17:00:00Z,0.0
81519.132812,81607.0,81286.570312,81286.570312,2026-05-05T18:00:00Z,0.0
81617.726562,81696.0,81413.070312,81519.132812,2026-05-05T19:00:00Z,0.0
81644.03125,81768.101562,81526.0,81610.179688,2026-05-05T20:00:00Z,441286656.0
81410.039062,81770.453125,81307.992188,81650.007812,2026-05-05T21:00:00Z,538083328.0
81116.9375,81612.578125,80839.351562,81486.023438,2026-05-05T22:00:00Z,962576384.0
80907.726562,81215.992188,80792.203125,81113.101562,2026-05-05T23:00:00Z,349544448.0
81014.921875,81244.84375,80725.289062,80884.8125,2026-05-06T00:00:00Z,470372352.0
81428.976562,81488.820312,80973.71875,81011.0625,2026-05-06T01:00:00Z,429518848.0
81355.492188,81437.3125,81036.90625,81437.3125,2026-05-06T02:00:00Z,0.0
81576.257812,81743.328125,81349.453125,81358.523438,2026-05-06T03:00:00Z,0.0
81331.046875,81634.796875,81265.632812,81579.171875,2026-05-06T04:00:00Z,0.0
81319.140625,81336.0,81054.28125,81316.117188,2026-05-06T05:00:00Z,0.0
81472.953125,81517.898438,81202.796875,81306.976562,2026-05-06T06:00:00Z,198524928.0
81370.0,81606.0,81306.0,81497.90625,2026-05-06T07:00:00Z,0.0
81956.6875,81984.0,81318.101562,81350.828125,2026-05-06T08:00:00Z,832966656.0
81998.40625,82059.851562,81685.429688,81966.84375,2026-05-06T09:00:00Z,1236283392.0
82285.273438,82382.09375,81965.257812,82022.429688,2026-05-06T10:00:00Z,1085046784.0
82522.03125,82814.21875,82261.710938,82261.710938,2026-05-06T11:00:00Z,1632116736.0
82223.59375,82535.96875,82157.242188,82512.539062,2026-05-06T12:00:00Z,342368256.0
81666.070312,82209.921875,81607.953125,82196.570312,2026-05-06T13:00:00Z,0.0
81515.429688,81962.851562,81137.640625,81658.929688,2026-05-06T14:00:00Z,1121538048.0
81699.078125,81809.351562,81300.0,81534.992188,2026-05-06T15:00:00Z,174989312.0
81622.382812,81863.601562,81419.46875,81705.289062,2026-05-06T16:00:00Z,0.0
81447.898438,81706.703125,81375.007812,81615.46875,2026-05-06T17:00:00Z,229330944.0
81347.828125,81554.539062,81269.039062,81456.3125,2026-05-06T18:00:00Z,278974464.0
81461.601562,81510.0,81190.867188,81353.367188,2026-05-06T19:00:00Z,48132096.0
81425.898438,81705.328125,81302.820312,81463.398438,2026-05-06T20:00:00Z,0.0
81542.007812,81625.21875,81304.53125,81434.820312,2026-05-06T21:00:00Z,0.0
81339.671875,81534.828125,81234.007812,81534.828125,2026-05-06T22:00:00Z,0.0
81438.109375,81447.8125,81005.992188,81328.5,2026-05-06T23:00:00Z,0.0
81014.226562,81482.976562,80996.007812,81416.398438,2026-05-07T00:00:00Z,0.0
81174.359375,81280.0,80893.5,81022.046875,2026-05-07T01:00:00Z,0.0
81118.601562,81165.679688,80890.242188,81165.679688,2026-05-07T02:00:00Z,148107264.0
80841.992188,81108.25,80830.859375,81086.992188,2026-05-07T03:00:00Z,0.0
80974.007812,80983.226562,80756.351562,80845.382812,2026-05-07T04:00:00Z,0.0
81086.992188,81162.5,80958.023438,80973.976562,2026-05-07T05:00:00Z,0.0
81443.132812,81443.132812,80879.148438,81075.632812,2026-05-07T06:00:00Z,0.0
81517.796875,81708.0625,81392.632812,81442.226562,2026-05-07T07:00:00Z,318640128.0
81211.492188,81591.898438,81194.15625,81521.453125,2026-05-07T08:00:00Z,0.0
80914.5,81220.0,80843.5625,81220.0,2026-05-07T09:00:00Z,0.0
80837.117188,80982.710938,80564.140625,80900.0,2026-05-07T10:00:00Z,0.0
80857.34375,81034.0,80780.34375,80851.726562,2026-05-07T11:00:00Z,0.0
81160.851562,81192.460938,80825.101562,80844.398438,2026-05-07T12:00:00Z,0.0
80492.65625,81170.609375,80256.40625,81146.523438,2026-05-07T13:00:00Z,0.0
80154.820312,80684.953125,80027.960938,80502.226562,2026-05-07T14:00:00Z,0.0
79868.429688,80267.320312,79733.640625,80129.679688,2026-05-07T15:00:00Z,1249581056.0
79778.453125,80003.710938,79692.0,79865.25,2026-05-07T16:00:00Z,1029238784.0
80091.179688,80126.90625,79493.0625,79787.0,2026-05-07T17:00:00Z,508534784.0
80203.757812,80282.0,79999.171875,80083.648438,2026-05-07T18:00:00Z,233508864.0
80124.5,80216.96875,79920.007812,80185.007812,2026-05-07T19:00:00Z,146276352.0
79873.28125,80330.679688,79848.882812,80161.992188,2026-05-07T20:00:00Z,0.0
79723.28125,79922.289062,79643.773438,79876.140625,2026-05-07T21:00:00Z,261349376.0
79907.390625,79978.070312,79573.296875,79695.976562,2026-05-07T22:00:00Z,413900800.0
79996.28125,80059.5,79857.960938,79882.34375,2026-05-07T23:00:00Z,14422016.0
79821.476562,80124.5,79739.882812,80027.992188,2026-05-08T00:00:00Z,0.0
79642.898438,79888.179688,79612.5625,79843.570312,2026-05-08T01:00:00Z,0.0
79549.882812,79614.203125,79248.484375,79248.484375,2026-05-08T03:00:00Z,2175139840.0
79644.078125,79706.40625,79531.273438,79552.476562,2026-05-08T04:00:00Z,0.0
79624.617188,79738.46875,79581.25,79633.007812,2026-05-08T05:00:00Z,0.0
79469.921875,79625.015625,79412.039062,79589.03125,2026-05-08T06:00:00Z,528748544.0
79637.539062,79699.773438,79245.367188,79480.085938,2026-05-08T07:00:00Z,429527040.0
79928.945312,79956.351562,79642.703125,79642.703125,2026-05-08T08:00:00Z,233136128.0
79850.601562,80005.648438,79788.976562,79876.484375,2026-05-08T09:00:00Z,0.0
80208.25,80208.695312,79789.21875,79860.265625,2026-05-08T10:00:00Z,0.0
80224.609375,80303.6875,80134.101562,80205.53125,2026-05-08T11:00:00Z,438759424.0
80020.046875,80460.75,79961.578125,80220.726562,2026-05-08T12:00:00Z,367104000.0
79599.117188,80093.09375,79525.53125,80024.773438,2026-05-08T13:00:00Z,0.0
80134.421875,80391.070312,79632.039062,79633.039062,2026-05-08T14:00:00Z,0.0
80124.25,80187.5625,79602.40625,80132.148438,2026-05-08T15:00:00Z,0.0
79777.039062,80165.320312,79720.796875,80150.320312,2026-05-08T16:00:00Z,0.0
80046.859375,80259.742188,79716.296875,79761.992188,2026-05-08T17:00:00Z,157646848.0
80075.679688,80294.75,80063.84375,80063.84375,2026-05-08T18:00:00Z,92106752.0
80101.3125,80128.210938,79962.960938,80066.5,2026-05-08T19:00:00Z,0.0
80129.0625,80284.078125,80077.703125,80121.367188,2026-05-08T20:00:00Z,0.0
80258.171875,80261.359375,80104.703125,80147.742188,2026-05-08T21:00:00Z,116869120.0
80270.117188,80418.789062,80227.703125,80227.703125,2026-05-08T22:00:00Z,0.0
80188.820312,80289.117188,80100.257812,80265.351562,2026-05-08T23:00:00Z,419674112.0
