pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday
ES/USD,46176.0,46176.0,32.0,2013-11-19 16:00:00+00:00,2013-11-20 20:00:00+00:00,1443.0,1430.25,0.0,0.0,1680,-0.008835758835758836,-408.0,exit_signal,1414.14,-0.02,1414.14,-0.02,1428.25,1446.0,False,,1.0,False,1384876800000,1384977600000,"[{'amount': 32.0, 'safe_price': 1443.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1384876800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 46176.0}, {'amount': 32.0, 'safe_price': 1430.25, 'ft_order_side': 'sell', 'order_filled_timestamp': 1384977600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 45768.0}]",0.0,2
ES/USD,46296.0,46296.0,32.0,2013-11-22 14:00:00+00:00,2013-11-26 21:00:00+00:00,1446.75,1460.0,0.0,0.0,6180,0.009158458614135131,424.0,exit_signal,1417.82,-0.02,1458.92,-0.005,1446.25,1466.25,False,,1.0,False,1385128800000,1385499600000,"[{'amount': 32.0, 'safe_price': 1446.75, 'ft_order_side': 'buy', 'order_filled_timestamp': 1385128800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 46296.0}, {'amount': 32.0, 'safe_price': 1460.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1385499600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 46720.0}]",0.0,1
ES/USD,47000.0,47000.0,32.0,2013-11-29 16:00:00+00:00,2013-11-29 18:00:00+00:00,1468.75,1461.5,0.0,0.0,120,-0.004936170212765958,-232.0,exit_signal,1439.38,-0.02,1439.38,-0.02,1461.25,1468.75,False,,1.0,False,1385740800000,1385748000000,"[{'amount': 32.0, 'safe_price': 1468.75, 'ft_order_side': 'buy', 'order_filled_timestamp': 1385740800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 47000.0}, {'amount': 32.0, 'safe_price': 1461.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1385748000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 46768.0}]",0.0,4
ES/USD,46576.0,46576.0,32.0,2013-12-04 16:00:00+00:00,2013-12-04 19:00:00+00:00,1455.5,1445.75,0.0,0.0,180,-0.006698728959120577,-312.0,exit_signal,1426.39,-0.02,1426.39,-0.02,1441.0,1455.5,False,,1.0,False,1386172800000,1386183600000,"[{'amount': 32.0, 'safe_price': 1455.5, 'ft_order_side': 'buy', 'order_filled_timestamp': 1386172800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 46576.0}, {'amount': 32.0, 'safe_price': 1445.75, 'ft_order_side': 'sell', 'order_filled_timestamp': 1386183600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 46264.0}]",0.0,2
ES/USD,46672.0,46672.0,32.0,2013-12-20 15:00:00+00:00,2013-12-30 01:00:00+00:00,1458.5,1483.25,0.0,0.0,13560,0.016969489201234145,792.0,exit_signal,1429.33,-0.02,1479.57,-0.005,1457.5,1487.0,False,,1.0,False,1387551600000,1388365200000,"[{'amount': 32.0, 'safe_price': 1458.5, 'ft_order_side': 'buy', 'order_filled_timestamp': 1387551600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 46672.0}, {'amount': 32.0, 'safe_price': 1483.25, 'ft_order_side': 'sell', 'order_filled_timestamp': 1388365200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 47464.0}]",0.0,0
ES/USD,47536.0,47536.0,32.0,2013-12-31 15:00:00+00:00,2014-01-02 12:00:00+00:00,1485.5,1489.75,0.0,0.0,2700,0.00286098956580276,136.0,exit_signal,1455.79,-0.02,1455.79,-0.02,1482.75,1492.25,False,,1.0,False,1388502000000,1388664000000,"[{'amount': 32.0, 'safe_price': 1485.5, 'ft_order_side': 'buy', 'order_filled_timestamp': 1388502000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 47536.0}, {'amount': 32.0, 'safe_price': 1489.75, 'ft_order_side': 'sell', 'order_filled_timestamp': 1388664000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 47672.0}]",0.0,3
ES/USD,47432.0,47432.0,32.0,2014-01-07 16:00:00+00:00,2014-01-13 00:00:00+00:00,1482.25,1487.75,0.0,0.0,7680,0.0037105751391465678,176.0,exit_signal,1452.61,-0.02,1452.61,-0.02,1475.25,1493.0,False,,1.0,False,1389110400000,1389571200000,"[{'amount': 32.0, 'safe_price': 1482.25, 'ft_order_side': 'buy', 'order_filled_timestamp': 1389110400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 47432.0}, {'amount': 32.0, 'safe_price': 1487.75, 'ft_order_side': 'sell', 'order_filled_timestamp': 1389571200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 47608.0}]",0.0,0
ES/USD,47600.0,47600.0,32.0,2014-01-15 15:00:00+00:00,2014-01-16 16:00:00+00:00,1487.5,1483.75,0.0,0.0,1500,-0.0025210084033613447,-120.0,exit_signal,1457.75,-0.02,1457.75,-0.02,1483.0,1494.0,False,,1.0,False,1389798000000,1389888000000,"[{'amount': 32.0, 'safe_price': 1487.5, 'ft_order_side': 'buy', 'order_filled_timestamp': 1389798000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 47600.0}, {'amount': 32.0, 'safe_price': 1483.75, 'ft_order_side': 'sell', 'order_filled_timestamp': 1389888000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 47480.0}]",0.0,3
ES/USD,46952.0,46952.0,32.0,2014-02-12 15:00:00+00:00,2014-02-13 06:00:00+00:00,1467.25,1452.25,0.0,0.0,900,-0.010223206679161698,-480.0,exit_signal,1437.91,-0.02,1437.91,-0.02,1452.0,1467.75,False,,1.0,False,1392217200000,1392271200000,"[{'amount': 32.0, 'safe_price': 1467.25, 'ft_order_side': 'buy', 'order_filled_timestamp': 1392217200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 46952.0}, {'amount': 32.0, 'safe_price': 1452.25, 'ft_order_side': 'sell', 'order_filled_timestamp': 1392271200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 46472.0}]",0.0,3
ES/USD,47184.0,47184.0,32.0,2014-02-14 16:00:00+00:00,2014-02-18 02:00:00+00:00,1474.5,1479.0,0.0,0.0,4920,0.003051881993896236,144.0,exit_signal,1445.01,-0.02,1445.01,-0.02,1474.0,1483.25,False,,1.0,False,1392393600000,1392688800000,"[{'amount': 32.0, 'safe_price': 1474.5, 'ft_order_side': 'buy', 'order_filled_timestamp': 1392393600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 47184.0}, {'amount': 32.0, 'safe_price': 1479.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1392688800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 47328.0}]",0.0,1
ES/USD,47520.0,47520.0,32.0,2014-02-19 16:00:00+00:00,2014-02-19 21:00:00+00:00,1485.0,1467.75,0.0,0.0,300,-0.011616161616161616,-552.0,exit_signal,1455.3,-0.02,1455.3,-0.02,1466.5,1485.0,False,,1.0,False,1392825600000,1392843600000,"[{'amount': 32.0, 'safe_price': 1485.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1392825600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 47520.0}, {'amount': 32.0, 'safe_price': 1467.75, 'ft_order_side': 'sell', 'order_filled_timestamp': 1392843600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 46968.0}]",0.0,2
ES/USD,47704.0,47704.0,32.0,2014-02-24 15:00:00+00:00,2014-02-27 10:00:00+00:00,1490.75,1476.75,0.0,0.0,4020,-0.009391246017105484,-448.0,exit_signal,1460.94,-0.02,1460.94,-0.02,1473.75,1498.25,False,,1.0,False,1393254000000,1393495200000,"[{'amount': 32.0, 'safe_price': 1490.75, 'ft_order_side': 'buy', 'order_filled_timestamp': 1393254000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 47704.0}, {'amount': 32.0, 'safe_price': 1476.75, 'ft_order_side': 'sell', 'order_filled_timestamp': 1393495200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 47256.0}]",0.0,3
ES/USD,47976.0,47976.0,32.0,2014-02-28 15:00:00+00:00,2014-03-03 00:00:00+00:00,1499.25,1496.0,0.0,0.0,3420,-0.0021677505419376354,-104.0,exit_signal,1469.27,-0.02,1469.27,-0.02,1486.0,1506.75,False,,1.0,False,1393599600000,1393804800000,"[{'amount': 32.0, 'safe_price': 1499.25, 'ft_order_side': 'buy', 'order_filled_timestamp': 1393599600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 47976.0}, {'amount': 32.0, 'safe_price': 1496.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1393804800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 47872.0}]",0.0,0
ES/USD,48656.0,48656.0,32.0,2014-03-04 15:00:00+00:00,2014-03-07 13:00:00+00:00,1520.5,1533.3,0.0,0.0,4200,0.00841828345938836,409.6,trailing_stop_loss,1490.09,-0.02,1533.3,-0.005,1518.0,1541.0,False,,1.0,False,1393945200000,1394197200000,"[{'amount': 32.0, 'safe_price': 1520.5, 'ft_order_side': 'buy', 'order_filled_timestamp': 1393945200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 48656.0}, {'amount': 32.0, 'safe_price': 1533.3, 'ft_order_side': 'sell', 'order_filled_timestamp': 1394197200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 49065.6}]",0.0,4
ES/USD,49256.0,49256.0,32.0,2014-03-07 14:00:00+00:00,2014-03-09 23:00:00+00:00,1539.25,1529.5,0.0,0.0,3420,-0.006334253694981322,-312.0,exit_signal,1508.47,-0.02,1508.47,-0.02,1522.75,1539.25,False,,1.0,False,1394200800000,1394406000000,"[{'amount': 32.0, 'safe_price': 1539.25, 'ft_order_side': 'buy', 'order_filled_timestamp': 1394200800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 49256.0}, {'amount': 32.0, 'safe_price': 1529.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1394406000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 48944.0}]",0.0,6
ES/USD,49144.0,49144.0,32.0,2014-03-11 15:00:00+00:00,2014-03-11 19:00:00+00:00,1535.75,1521.5,0.0,0.0,240,-0.009278853980139997,-456.0,exit_signal,1505.04,-0.02,1505.04,-0.02,1517.5,1536.0,False,,1.0,False,1394550000000,1394564400000,"[{'amount': 32.0, 'safe_price': 1535.75, 'ft_order_side': 'buy', 'order_filled_timestamp': 1394550000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 49144.0}, {'amount': 32.0, 'safe_price': 1521.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1394564400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 48688.0}]",0.0,1
ES/USD,36840.0,36840.0,24.0,2014-04-01 14:00:00+00:00,2014-04-04 13:00:00+00:00,1535.0,1544.49,0.0,0.0,4260,0.006182410423452769,227.76,trailing_stop_loss,1504.3,-0.02,1544.49,-0.005,1529.5,1552.75,False,,1.0,False,1396360800000,1396616400000,"[{'amount': 24.0, 'safe_price': 1535.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1396360800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 36840.0}, {'amount': 24.0, 'safe_price': 1544.49, 'ft_order_side': 'sell', 'order_filled_timestamp': 1396616400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 37067.76}]",0.0,4
ES/USD,48768.0,48768.0,32.0,2014-04-17 15:00:00+00:00,2014-04-23 11:00:00+00:00,1524.0,1537.28,0.0,0.0,8400,0.008713910761154854,424.96,trailing_stop_loss,1493.52,-0.02,1537.28,-0.005,1520.5,1545.0,False,,1.0,False,1397746800000,1398250800000,"[{'amount': 32.0, 'safe_price': 1524.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1397746800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 48768.0}, {'amount': 32.0, 'safe_price': 1537.28, 'ft_order_side': 'sell', 'order_filled_timestamp': 1398250800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 49192.96}]",0.0,2
ES/USD,37020.0,37020.0,24.0,2014-05-08 14:00:00+00:00,2014-05-14 11:00:00+00:00,1542.5,1554.19,0.0,0.0,8460,0.007578606158833063,280.56,trailing_stop_loss,1511.65,-0.02,1554.19,-0.005,1525.25,1562.0,False,,1.0,False,1399557600000,1400065200000,"[{'amount': 24.0, 'safe_price': 1542.5, 'ft_order_side': 'buy', 'order_filled_timestamp': 1399557600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 37020.0}, {'amount': 24.0, 'safe_price': 1554.19, 'ft_order_side': 'sell', 'order_filled_timestamp': 1400065200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 37300.56}]",0.0,2
ES/USD,37308.0,37308.0,24.0,2014-05-22 16:00:00+00:00,2014-05-28 14:00:00+00:00,1554.5,1568.87,0.0,0.0,8520,0.009244129945320038,344.88,trailing_stop_loss,1523.41,-0.02,1568.87,-0.005,1552.0,1576.75,False,,1.0,False,1400774400000,1401285600000,"[{'amount': 24.0, 'safe_price': 1554.5, 'ft_order_side': 'buy', 'order_filled_timestamp': 1400774400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 37308.0}, {'amount': 24.0, 'safe_price': 1568.87, 'ft_order_side': 'sell', 'order_filled_timestamp': 1401285600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 37652.88}]",0.0,2
ES/USD,37950.0,37950.0,24.0,2014-05-30 15:00:00+00:00,2014-06-01 23:00:00+00:00,1581.25,1581.75,0.0,0.0,3360,0.00031620553359683795,12.0,exit_signal,1549.63,-0.02,1549.63,-0.02,1577.5,1585.0,False,,1.0,False,1401462000000,1401663600000,"[{'amount': 24.0, 'safe_price': 1581.25, 'ft_order_side': 'buy', 'order_filled_timestamp': 1401462000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 37950.0}, {'amount': 24.0, 'safe_price': 1581.75, 'ft_order_side': 'sell', 'order_filled_timestamp': 1401663600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 37962.0}]",0.0,6
ES/USD,38028.0,38028.0,24.0,2014-06-04 15:00:00+00:00,2014-06-08 23:00:00+00:00,1584.5,1609.25,0.0,0.0,6240,0.015620069422530768,594.0,exit_signal,1552.81,-0.02,1602.45,-0.005,1581.75,1610.5,False,,1.0,False,1401894000000,1402268400000,"[{'amount': 24.0, 'safe_price': 1584.5, 'ft_order_side': 'buy', 'order_filled_timestamp': 1401894000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 38028.0}, {'amount': 24.0, 'safe_price': 1609.25, 'ft_order_side': 'sell', 'order_filled_timestamp': 1402268400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 38622.0}]",0.0,6
ES/USD,38742.0,38742.0,24.0,2014-06-09 16:00:00+00:00,2014-06-10 08:00:00+00:00,1614.25,1606.25,0.0,0.0,960,-0.004955861855350782,-192.0,exit_signal,1581.97,-0.02,1581.97,-0.02,1605.5,1614.5,False,,1.0,False,1402329600000,1402387200000,"[{'amount': 24.0, 'safe_price': 1614.25, 'ft_order_side': 'buy', 'order_filled_timestamp': 1402329600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 38742.0}, {'amount': 24.0, 'safe_price': 1606.25, 'ft_order_side': 'sell', 'order_filled_timestamp': 1402387200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 38550.0}]",0.0,1
ES/USD,38568.0,38568.0,24.0,2014-06-16 14:00:00+00:00,2015-01-15 10:00:00+00:00,1607.0,1638.3,0.0,0.0,306480,0.019477286869943995,751.2,exit_signal,1574.86,-0.02,1632.05,-0.005,1600.5,1640.25,False,,1.0,False,1402927200000,1421316000000,"[{'amount': 24.0, 'safe_price': 1607.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1402927200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 38568.0}, {'amount': 24.0, 'safe_price': 1638.3, 'ft_order_side': 'sell', 'order_filled_timestamp': 1421316000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 39319.2}]",0.0,3
ES/USD,39309.6,39309.6,24.0,2015-04-08 14:00:00+00:00,2015-04-27 20:00:00+00:00,1637.9,1638.0,0.0,0.0,27720,6.105378838756947e-05,2.4,exit_signal,1605.15,-0.02,1605.15,-0.02,1637.849999999999,1638.2499999999986,False,,1.0,False,1428501600000,1430164800000,"[{'amount': 24.0, 'safe_price': 1637.8999999999992, 'ft_order_side': 'buy', 'order_filled_timestamp': 1428501600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 39309.59999999998}, {'amount': 24.0, 'safe_price': 1638.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1430164800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 39312.0}]",0.0,0
ES/USD,38628.0,38628.0,24.0,2017-01-20 14:00:00+00:00,2017-02-03 13:00:00+00:00,1609.5,1610.25,0.0,0.0,20100,0.0004659832246039149,18.0,exit_signal,1577.31,-0.02,1577.31,-0.02,1602.249999999998,1621.749999999998,False,,1.0,False,1484920800000,1486126800000,"[{'amount': 24.0, 'safe_price': 1609.499999999998, 'ft_order_side': 'buy', 'order_filled_timestamp': 1484920800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 38627.99999999995}, {'amount': 24.0, 'safe_price': 1610.25, 'ft_order_side': 'sell', 'order_filled_timestamp': 1486126800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 38646.0}]",0.0,4
ES/USD,38802.0,38802.0,24.0,2017-02-15 15:00:00+00:00,2017-02-23 15:00:00+00:00,1616.75,1618.0,0.0,0.0,11520,0.0007731560228854192,30.0,exit_signal,1584.42,-0.02,1584.42,-0.02,1612.499999999998,1625.999999999998,False,,1.0,False,1487170800000,1487862000000,"[{'amount': 24.0, 'safe_price': 1616.749999999998, 'ft_order_side': 'buy', 'order_filled_timestamp': 1487170800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 38801.99999999995}, {'amount': 24.0, 'safe_price': 1618.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1487862000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 38832.0}]",0.0,3
ES/USD,38892.0,38892.0,24.0,2017-02-24 16:00:00+00:00,2017-03-21 15:00:00+00:00,1620.5,1621.5,0.0,0.0,35940,0.0006170934896636849,24.0,exit_signal,1588.09,-0.02,1588.09,-0.02,1613.499999999998,1635.999999999998,False,,1.0,False,1487952000000,1490108400000,"[{'amount': 24.0, 'safe_price': 1620.499999999998, 'ft_order_side': 'buy', 'order_filled_timestamp': 1487952000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 38891.99999999995}, {'amount': 24.0, 'safe_price': 1621.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1490108400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 38916.0}]",0.0,1
ES/USD,39042.0,39042.0,24.0,2017-03-30 15:00:00+00:00,2017-03-31 19:00:00+00:00,1626.75,1627.5,0.0,0.0,1680,0.000461041954817889,18.0,exit_signal,1594.22,-0.02,1594.22,-0.02,1620.749999999998,1627.749999999998,False,,1.0,False,1490886000000,1490986800000,"[{'amount': 24.0, 'safe_price': 1626.749999999998, 'ft_order_side': 'buy', 'order_filled_timestamp': 1490886000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 39041.99999999995}, {'amount': 24.0, 'safe_price': 1627.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1490986800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 39060.0}]",0.0,4
ES/USD,38826.0,38826.0,24.0,2017-05-15 14:00:00+00:00,2017-05-16 15:00:00+00:00,1617.75,1617.25,0.0,0.0,1500,-0.0003090712409210327,-12.0,exit_signal,1585.4,-0.02,1585.4,-0.02,1613.999999999998,1623.999999999998,False,,1.0,False,1494856800000,1494946800000,"[{'amount': 24.0, 'safe_price': 1617.749999999998, 'ft_order_side': 'buy', 'order_filled_timestamp': 1494856800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 38825.99999999995}, {'amount': 24.0, 'safe_price': 1617.25, 'ft_order_side': 'sell', 'order_filled_timestamp': 1494946800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 38814.0}]",0.0,1
ES/USD,39006.0,39006.0,24.0,2017-05-25 14:00:00+00:00,2017-05-31 14:00:00+00:00,1625.25,1614.75,0.0,0.0,8640,-0.00646054453161053,-252.0,exit_signal,1592.75,-0.02,1592.75,-0.02,1611.999999999998,1632.499999999998,False,,1.0,False,1495720800000,1496239200000,"[{'amount': 24.0, 'safe_price': 1625.249999999998, 'ft_order_side': 'buy', 'order_filled_timestamp': 1495720800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 39005.99999999995}, {'amount': 24.0, 'safe_price': 1614.75, 'ft_order_side': 'sell', 'order_filled_timestamp': 1496239200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 38754.0}]",0.0,2
ES/USD,39042.0,39042.0,24.0,2017-06-01 16:00:00+00:00,2017-06-06 07:00:00+00:00,1626.75,1642.5,0.0,0.0,6660,0.00968188105117567,378.0,exit_signal,1594.22,-0.02,1639.52,-0.005,1625.749999999998,1647.749999999998,False,,1.0,False,1496332800000,1496732400000,"[{'amount': 24.0, 'safe_price': 1626.749999999998, 'ft_order_side': 'buy', 'order_filled_timestamp': 1496332800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 39041.99999999995}, {'amount': 24.0, 'safe_price': 1642.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1496732400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 39420.0}]",0.0,1
ES/USD,39606.0,39606.0,24.0,2017-06-09 14:00:00+00:00,2017-06-09 19:00:00+00:00,1650.25,1633.5,0.0,0.0,300,-0.01014997727617029,-402.0,exit_signal,1617.25,-0.02,1617.25,-0.02,1626.999999999998,1654.749999999998,False,,1.0,False,1497016800000,1497034800000,"[{'amount': 24.0, 'safe_price': 1650.249999999998, 'ft_order_side': 'buy', 'order_filled_timestamp': 1497016800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 39605.99999999995}, {'amount': 24.0, 'safe_price': 1633.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1497034800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 39204.0}]",0.0,4
ES/USD,39390.0,39390.0,24.0,2017-06-13 14:00:00+00:00,2017-06-14 19:00:00+00:00,1641.25,1639.75,0.0,0.0,1740,-0.0009139375476009151,-36.0,exit_signal,1608.43,-0.02,1608.43,-0.02,1635.249999999998,1652.249999999998,False,,1.0,False,1497362400000,1497466800000,"[{'amount': 24.0, 'safe_price': 1641.249999999998, 'ft_order_side': 'buy', 'order_filled_timestamp': 1497362400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 39389.99999999995}, {'amount': 24.0, 'safe_price': 1639.75, 'ft_order_side': 'sell', 'order_filled_timestamp': 1497466800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 39354.0}]",0.0,2
ES/USD,39738.0,39738.0,24.0,2017-06-19 15:00:00+00:00,2017-06-20 20:00:00+00:00,1655.75,1647.25,0.0,0.0,1740,-0.005133625245357096,-204.0,exit_signal,1622.64,-0.02,1622.64,-0.02,1645.249999999998,1661.249999999998,False,,1.0,False,1497884400000,1497988800000,"[{'amount': 24.0, 'safe_price': 1655.749999999998, 'ft_order_side': 'buy', 'order_filled_timestamp': 1497884400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 39737.99999999995}, {'amount': 24.0, 'safe_price': 1647.25, 'ft_order_side': 'sell', 'order_filled_timestamp': 1497988800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 39534.0}]",0.0,1
ES/USD,39546.0,39546.0,24.0,2017-06-22 16:00:00+00:00,2017-06-23 11:00:00+00:00,1647.75,1638.5,0.0,0.0,1140,-0.005613715672887278,-222.0,exit_signal,1614.8,-0.02,1614.8,-0.02,1637.249999999998,1649.499999999998,False,,1.0,False,1498147200000,1498215600000,"[{'amount': 24.0, 'safe_price': 1647.749999999998, 'ft_order_side': 'buy', 'order_filled_timestamp': 1498147200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 39545.99999999995}, {'amount': 24.0, 'safe_price': 1638.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1498215600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 39324.0}]",0.0,4
ES/USD,39486.0,39486.0,24.0,2017-07-14 14:00:00+00:00,2017-07-18 13:00:00+00:00,1645.25,1652.75,0.0,0.0,5700,0.0045585777237501955,180.0,exit_signal,1612.35,-0.02,1612.35,-0.02,1643.749999999998,1660.749999999998,False,,1.0,False,1500040800000,1500382800000,"[{'amount': 24.0, 'safe_price': 1645.249999999998, 'ft_order_side': 'buy', 'order_filled_timestamp': 1500040800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 39485.99999999995}, {'amount': 24.0, 'safe_price': 1652.75, 'ft_order_side': 'sell', 'order_filled_timestamp': 1500382800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 39666.0}]",0.0,1
ES/USD,39948.0,39948.0,24.0,2017-07-19 14:00:00+00:00,2017-07-24 02:00:00+00:00,1664.5,1666.25,0.0,0.0,6480,0.001051366776809854,42.0,exit_signal,1631.21,-0.02,1631.21,-0.02,1661.749999999998,1675.499999999998,False,,1.0,False,1500472800000,1500861600000,"[{'amount': 24.0, 'safe_price': 1664.499999999998, 'ft_order_side': 'buy', 'order_filled_timestamp': 1500472800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 39947.99999999995}, {'amount': 24.0, 'safe_price': 1666.25, 'ft_order_side': 'sell', 'order_filled_timestamp': 1500861600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 39990.0}]",0.0,0
ES/USD,40410.0,40410.0,24.0,2017-08-08 15:00:00+00:00,2017-08-09 00:00:00+00:00,1683.75,1668.25,0.0,0.0,540,-0.009205642167780264,-372.0,exit_signal,1650.08,-0.02,1650.08,-0.02,1662.999999999998,1689.499999999998,False,,1.0,False,1502204400000,1502236800000,"[{'amount': 24.0, 'safe_price': 1683.749999999998, 'ft_order_side': 'buy', 'order_filled_timestamp': 1502204400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 40409.99999999995}, {'amount': 24.0, 'safe_price': 1668.25, 'ft_order_side': 'sell', 'order_filled_timestamp': 1502236800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 40038.0}]",0.0,2
