row_id,variant_id,recipe_id,strategy_class,pair,freqtrade_adapter_pair,source_market_symbol,source_market_timeframe,open_date,close_date,open_session_date,source_regime_session_date,source_context_attachment_policy,parent_regime_root,parent_regime_confidence_floor,source_panel_mean_confidence,source_panel_ticker_count,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,year_fold,profit_ratio_net,profit_abs,stake_amount,fee_open,fee_close,exit_reason,is_open
38,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-03-29T00:00:00+00:00,2014-04-01T00:00:00+00:00,2014-03-29,2014-03-28,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.6416470588235293,17,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2014,0.0029945042451295575,36.95748756,12329.442195,0.001,0.001,exit_signal,False
39,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-04-08T00:00:00+00:00,2014-04-17T00:00:00+00:00,2014-04-08,2014-04-08,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.667923076923077,13,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2014,-0.002868858889801298,-35.51189751,12366.03906,0.001,0.001,exit_signal,False
40,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-05-28T00:00:00+00:00,2014-06-08T00:00:00+00:00,2014-05-28,2014-05-28,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6499999999999999,22,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2014,0.01964130260943378,242.43661227,12330.8735,0.001,0.001,exit_signal,False
41,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-06-28T00:00:00+00:00,2014-07-03T00:00:00+00:00,2014-06-28,2014-06-27,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6525,26,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2014,0.01339978104000016,168.61567977,12570.8944075,0.001,0.001,exit_signal,False
42,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-07-15T00:00:00+00:00,2014-07-18T00:00:00+00:00,2014-07-15,2014-07-15,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5987931034482759,29,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2014,-0.0158690436017188,-202.33919965,12737.8226225,0.001,0.001,exit_signal,False
43,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-07-23T00:00:00+00:00,2014-08-04T00:00:00+00:00,2014-07-23,2014-07-23,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6022413793103448,29,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2014,-0.019582521518356495,-245.76162227,12537.51239,0.001,0.001,rootaware_time_exit,False
44,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-10-02T00:00:00+00:00,2014-10-07T00:00:00+00:00,2014-10-02,2014-10-02,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7622631578947369,19,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2014,0.00375748818696022,46.24155068,12294.211725,0.001,0.001,exit_signal,False
45,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-10-08T00:00:00+00:00,2014-10-20T00:00:00+00:00,2014-10-08,2014-10-08,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.759375,16,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2014,-0.036103428456255846,-445.96208574,12340.0072575,0.001,0.001,rootaware_time_exit,False
46,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-10-29T00:00:00+00:00,2014-11-10T00:00:00+00:00,2014-10-29,2014-10-29,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6157368421052631,19,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2014,0.0181207385865246,215.82498845,11898.4873625,0.001,0.001,rootaware_time_exit,False
47,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-11-12T00:00:00+00:00,2014-11-15T00:00:00+00:00,2014-11-12,2014-11-12,source_panel_previous_session_context_asof,Bull,0.9797225384,0.7714545454545454,33,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2014,0.008465020289962384,102.6320374,12112.13965,0.001,0.001,exit_signal,False
48,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-11-19T00:00:00+00:00,2014-11-25T00:00:00+00:00,2014-11-19,2014-11-19,source_panel_previous_session_context_asof,Bull,0.9797225384,0.7276129032258065,31,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2014,0.009164257270090103,112.04175976,12213.7372,0.001,0.001,exit_signal,False
49,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2014-12-17T00:00:00+00:00,2014-12-29T00:00:00+00:00,2014-12-17,2014-12-17,source_panel_previous_session_context_asof,Bear,0.963920242,0.6058571428571428,14,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,NQRootAwareB2UV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2014,0.05406952597963834,667.0552698,12324.6666,0.001,0.001,rootaware_time_exit,False
50,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-01-06T00:00:00+00:00,2015-01-10T00:00:00+00:00,2015-01-06,2015-01-06,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.734904761904762,21,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2015,0.005456157654411802,70.91949673,12985.080815,0.001,0.001,exit_signal,False
51,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-01-16T00:00:00+00:00,2015-01-22T00:00:00+00:00,2015-01-16,2015-01-16,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7553571428571428,14,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2015,0.02694956976763193,352.18562869,13055.26574,0.001,0.001,exit_signal,False
52,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-02-12T00:00:00+00:00,2015-02-24T00:00:00+00:00,2015-02-12,2015-02-12,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5900434782608696,23,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2015,0.03252203151342872,436.35924175,13403.93875,0.001,0.001,rootaware_time_exit,False
53,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-03-03T00:00:00+00:00,2015-03-07T00:00:00+00:00,2015-03-03,2015-03-03,source_panel_previous_session_context_asof,Bull,0.9797225384,0.7662307692307693,26,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2015,-0.01738769936143013,-240.81543272,13835.92233,0.001,0.001,exit_signal,False
54,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-03-12T00:00:00+00:00,2015-03-13T00:00:00+00:00,2015-03-12,2015-03-12,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6421333333333333,15,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2015,0.0012503179148282883,17.01823019,13597.524885,0.001,0.001,exit_signal,False
55,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-04-04T00:00:00+00:00,2015-04-16T00:00:00+00:00,2015-04-04,2015-04-02,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.72,15,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2015,0.036570679171038664,498.384527,13614.3668,0.001,0.001,rootaware_time_exit,False
56,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-04-23T00:00:00+00:00,2015-05-01T00:00:00+00:00,2015-04-23,2015-04-23,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6342,25,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2015,-0.009677585536090189,-136.66575716,14107.77796,0.001,0.001,exit_signal,False
57,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-06-10T00:00:00+00:00,2015-06-11T00:00:00+00:00,2015-06-10,2015-06-10,source_panel_previous_session_context_asof,Bull,0.9797225384,0.63825,20,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2015,0.009549888255956126,133.56919338,13972.4941325,0.001,0.001,exit_signal,False
58,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-06-30T00:00:00+00:00,2015-07-01T00:00:00+00:00,2015-06-30,2015-06-30,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6249375,16,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2015,-0.00025242947351156305,-3.56399989,14104.68992,0.001,0.001,exit_signal,False
59,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-07-09T00:00:00+00:00,2015-07-21T00:00:00+00:00,2015-07-09,2015-07-09,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.8147058823529412,17,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2015,0.07168078400472766,1011.79559817,14101.1964,0.001,0.001,rootaware_time_exit,False
60,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-08-22T00:00:00+00:00,2015-09-03T00:00:00+00:00,2015-08-22,2015-08-21,source_panel_previous_session_context_asof,Bear,0.963920242,0.5329259259259259,27,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,NQRootAwareB2UV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2015,0.01786697854560739,270.11213681,15102.849865,0.001,0.001,rootaware_time_exit,False
61,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-11-14T00:00:00+00:00,2015-11-18T00:00:00+00:00,2015-11-14,2015-11-13,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.6678571428571428,14,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2015,0.015368952380582892,236.46100085,15370.2588325,0.001,0.001,exit_signal,False
62,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2015-12-02T00:00:00+00:00,2015-12-03T00:00:00+00:00,2015-12-02,2015-12-02,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7546875,16,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2015,-0.005573516701515834,-87.0581049,15604.3551,0.001,0.001,exit_signal,False
63,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2016-01-05T00:00:00+00:00,2016-01-17T00:00:00+00:00,2016-01-05,2016-01-05,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.7794117647058824,17,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2016,-0.08899050003290808,-1382.35310257,15518.1972225,0.001,0.001,rootaware_time_exit,False
64,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2016-02-09T00:00:00+00:00,2016-02-18T00:00:00+00:00,2016-02-09,2016-02-09,source_panel_previous_session_context_asof,Bear,0.963920242,0.49342857142857144,21,not_consumed_no_direct_event_rows,BearMarketDrawdown,RootGatedCapitulationMeanReversion,root_aware_capitulation_rebound,NQRootAwareB2UV1,Bear -> BearMarketDrawdown -> RootGatedCapitulationMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_cost_or_tail_risk_fails,2016,0.0642841986766977,910.50738848,14149.63256,0.001,0.001,exit_signal,False
65,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2016-05-05T00:00:00+00:00,2016-05-06T00:00:00+00:00,2016-05-05,2016-05-05,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6008823529411764,17,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2016,-0.005629698107012336,-84.81752571,15051.0367175,0.001,0.001,exit_signal,False
66,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2016-05-27T00:00:00+00:00,2016-06-08T00:00:00+00:00,2016-05-27,2016-05-27,source_panel_previous_session_context_asof,Bull,0.9797225384,0.60692,25,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2016,0.001939227153635387,29.05356825,14967.0675,0.001,0.001,rootaware_time_exit,False
67,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2016-06-25T00:00:00+00:00,2016-07-06T00:00:00+00:00,2016-06-25,2016-06-24,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.6735294117647058,17,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2016,0.030548166741293556,458.5539565,14995.8544,0.001,0.001,exit_signal,False
68,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2016-07-09T00:00:00+00:00,2016-07-21T00:00:00+00:00,2016-07-09,2016-07-08,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6728235294117647,17,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2016,0.028826997028178168,445.81756156,15449.82951,0.001,0.001,rootaware_time_exit,False
69,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2016-07-27T00:00:00+00:00,2016-07-30T00:00:00+00:00,2016-07-27,2016-07-27,source_panel_previous_session_context_asof,Bull,0.9797225384,0.71103125,32,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2016,0.006094497218757574,96.94541457,15891.14943,0.001,0.001,exit_signal,False
70,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2016-08-06T00:00:00+00:00,2016-08-18T00:00:00+00:00,2016-08-06,2016-08-05,source_panel_previous_session_context_asof,Bull,0.9797225384,0.63976,25,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2016,0.0028807614627065618,46.10126977,15987.1669875,0.001,0.001,exit_signal,False
71,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2016-09-10T00:00:00+00:00,2016-09-16T00:00:00+00:00,2016-09-10,2016-09-09,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.6628999999999999,20,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2016,0.028556450169424576,458.29671538,16032.76576,0.001,0.001,exit_signal,False
72,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2016-09-23T00:00:00+00:00,2016-09-24T00:00:00+00:00,2016-09-23,2016-09-23,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.722375,16,not_consumed_no_direct_event_rows,RangeConsolidation,RootGatedRangeMeanReversion,root_aware_range_reversion,NQRootAwareB2UV1,Sideways -> RangeConsolidation -> RootGatedRangeMeanReversion -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_fold_depth_or_specificity_fails,2016,-0.0076702583807099125,-126.58228752,16486.51524,0.001,0.001,exit_signal,False
73,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2016-10-11T00:00:00+00:00,2016-10-12T00:00:00+00:00,2016-10-11,2016-10-11,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5821111111111111,18,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2016,-0.016305335162658065,-267.04120521,16361.17431,0.001,0.001,exit_signal,False
74,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2016-10-25T00:00:00+00:00,2016-11-06T00:00:00+00:00,2016-10-25,2016-10-25,source_panel_previous_session_context_asof,Bull,0.9797225384,0.613875,16,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2016,-0.042788274395903825,-689.44429983,16096.82919,0.001,0.001,rootaware_time_exit,False
75,baseline,NQRootAwareB2UV1,NQRootAwareB2UV1,BTC/USDT,BTC/USDT,NQ_USD,1d,2016-12-12T00:00:00+00:00,2016-12-24T00:00:00+00:00,2016-12-12,2016-12-12,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6971071428571428,28,not_consumed_no_direct_event_rows,TrendExpansion,RootGatedDonchianMomentum,root_aware_momentum_breakout,NQRootAwareB2UV1,Bull -> TrendExpansion -> RootGatedDonchianMomentum -> NQRootAwareB2UV1,board-b-nq-rootaware-b2u-rc-spa/v1,1h_trade,research_only_until_all_required_roots_pass,suppress_if_root_branch_rc_spa_fails,2016,0.006484046356036283,100.04665488,15414.24948,0.001,0.001,rootaware_time_exit,False
