run_id,recipe_id,variant_id,market,timeframe,open_date,close_date,open_session_date,profit_ratio,profit_ratio_net,net_return_R,win,exit_reason,trade_duration_min,parent_regime_root,parent_regime_confidence_floor,source_ticker_confidence,root_lookup_status,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,year_fold
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-02-06T17:05:00+00:00,2023-02-06T17:15:00+00:00,2023-02-06,-0.0018282254418211519,-0.0018282254418211519,-0.0018282254418211519,False,exit,10.0,Bull,0.9797225384,0.333,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-02-06T17:20:00+00:00,2023-02-06T18:00:00+00:00,2023-02-06,-0.00031480570585340484,-0.00031480570585340484,-0.00031480570585340484,False,exit,40.0,Bull,0.9797225384,0.333,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-02-06T18:05:00+00:00,2023-02-06T18:20:00+00:00,2023-02-06,-0.00037376558995949605,-0.00037376558995949605,-0.00037376558995949605,False,exit,15.0,Bull,0.9797225384,0.333,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-02-06T19:05:00+00:00,2023-02-06T19:35:00+00:00,2023-02-06,-0.0015526424402035888,-0.0015526424402035888,-0.0015526424402035888,False,exit,30.0,Bull,0.9797225384,0.333,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-02-07T13:10:00+00:00,2023-02-07T13:20:00+00:00,2023-02-07,-0.0017683813416119465,-0.0017683813416119465,-0.0017683813416119465,False,exit,10.0,Bull,0.9797225384,0.444,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-02-07T16:30:00+00:00,2023-02-07T17:50:00+00:00,2023-02-07,0.007244474055494443,0.007244474055494443,0.007244474055494443,True,stop,80.0,Bull,0.9797225384,0.444,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-02-07T17:55:00+00:00,2023-02-07T18:25:00+00:00,2023-02-07,-0.015080824702352169,-0.015080824702352169,-0.015080824702352169,False,exit,30.0,Bull,0.9797225384,0.444,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-02-07T19:00:00+00:00,2023-02-07T20:05:00+00:00,2023-02-07,0.007731126243695652,0.007731126243695652,0.007731126243695652,True,stop,65.0,Bull,0.9797225384,0.444,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-02-07T20:10:00+00:00,2023-02-07T21:00:00+00:00,2023-02-07,0.005155824714207835,0.005155824714207835,0.005155824714207835,True,stop,50.0,Bull,0.9797225384,0.444,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-03-30T13:10:00+00:00,2023-03-30T16:45:00+00:00,2023-03-30,-0.0009364172675344618,-0.0009364172675344618,-0.0009364172675344618,False,exit,215.0,Bull,0.9797225384,0.444,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-03-30T16:50:00+00:00,2023-03-30T17:25:00+00:00,2023-03-30,-0.0006552834569010235,-0.0006552834569010235,-0.0006552834569010235,False,exit,35.0,Bull,0.9797225384,0.444,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-03-30T18:20:00+00:00,2023-03-31T05:25:00+00:00,2023-03-30,0.003838376273217481,0.003838376273217481,0.003838376273217481,True,exit,665.0,Bull,0.9797225384,0.444,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-04-03T13:00:00+00:00,2023-04-03T13:20:00+00:00,2023-04-03,-0.0003145585078824231,-0.0003145585078824231,-0.0003145585078824231,False,exit,20.0,Bull,0.9797225384,0.444,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-04-03T13:30:00+00:00,2023-04-03T14:45:00+00:00,2023-04-03,-0.0021799371882504914,-0.0021799371882504914,-0.0021799371882504914,False,exit,75.0,Bull,0.9797225384,0.444,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-04-03T18:35:00+00:00,2023-04-04T01:50:00+00:00,2023-04-03,0.0022587154944180288,0.0022587154944180288,0.0022587154944180288,True,exit,435.0,Bull,0.9797225384,0.444,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-04-04T14:00:00+00:00,2023-04-04T14:15:00+00:00,2023-04-04,-0.0010479867622724681,-0.0010479867622724681,-0.0010479867622724681,False,exit,15.0,Bull,0.9797225384,0.6,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-04-04T14:30:00+00:00,2023-04-04T14:35:00+00:00,2023-04-04,-0.0008279059498841335,-0.0008279059498841335,-0.0008279059498841335,False,exit,5.0,Bull,0.9797225384,0.6,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-04-06T15:20:00+00:00,2023-04-07T07:25:00+00:00,2023-04-06,0.005757547434339649,0.005757547434339649,0.005757547434339649,True,exit,965.0,Bull,0.9797225384,0.5,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-04-07T13:00:00+00:00,2023-04-09T23:05:00+00:00,2023-04-07,-0.0006125517420599857,-0.0006125517420599857,-0.0006125517420599857,False,exit,3485.0,Bull,0.9797225384,0.5,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-04-13T13:00:00+00:00,2023-04-14T06:00:00+00:00,2023-04-13,0.011876172607879987,0.011876172607879987,0.011876172607879987,True,exit,1020.0,Bull,0.9797225384,0.5,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-04-14T13:35:00+00:00,2023-04-14T14:15:00+00:00,2023-04-14,-0.0027796308650210877,-0.0027796308650210877,-0.0027796308650210877,False,exit,40.0,Bull,0.9797225384,0.333,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-04-14T15:10:00+00:00,2023-04-14T15:20:00+00:00,2023-04-14,-0.0010587710825470387,-0.0010587710825470387,-0.0010587710825470387,False,exit,10.0,Bull,0.9797225384,0.333,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-04-14T18:15:00+00:00,2023-04-14T19:10:00+00:00,2023-04-14,0.0003910760177288086,0.0003910760177288086,0.0003910760177288086,True,exit,55.0,Bull,0.9797225384,0.333,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-04-14T19:20:00+00:00,2023-04-17T04:15:00+00:00,2023-04-14,0.002175651300742043,0.002175651300742043,0.002175651300742043,True,exit,3415.0,Bull,0.9797225384,0.333,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-04-17T13:35:00+00:00,2023-04-17T13:40:00+00:00,2023-04-17,-0.0015754452949789943,-0.0015754452949789943,-0.0015754452949789943,False,exit,5.0,Bull,0.9797225384,0.333,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-04-17T14:20:00+00:00,2023-04-17T14:25:00+00:00,2023-04-17,-0.002244356648674728,-0.002244356648674728,-0.002244356648674728,False,exit,5.0,Bull,0.9797225384,0.333,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-04-17T18:45:00+00:00,2023-04-18T03:35:00+00:00,2023-04-17,0.0024385249716125657,0.0024385249716125657,0.0024385249716125657,True,exit,530.0,Bull,0.9797225384,0.333,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-06-01T14:10:00+00:00,2023-06-01T14:20:00+00:00,2023-06-01,-0.003248529612911999,-0.003248529612911999,-0.003248529612911999,False,exit,10.0,Bull,0.9797225384,0.857,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-06-01T14:35:00+00:00,2023-06-01T19:30:00+00:00,2023-06-01,0.00926413480455035,0.00926413480455035,0.00926413480455035,True,stop,295.0,Bull,0.9797225384,0.857,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-06-01T19:40:00+00:00,2023-06-02T07:10:00+00:00,2023-06-01,0.003221430993557206,0.003221430993557206,0.003221430993557206,True,exit,690.0,Bull,0.9797225384,0.857,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-06-07T13:05:00+00:00,2023-06-07T14:15:00+00:00,2023-06-07,-0.0010576325817986953,-0.0010576325817986953,-0.0010576325817986953,False,exit,70.0,Bull,0.9797225384,0.714,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-06-30T13:00:00+00:00,2023-06-30T20:20:00+00:00,2023-06-30,0.003974562798092274,0.003974562798092274,0.003974562798092274,True,exit,440.0,Bull,0.9797225384,0.714,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-06-30T20:35:00+00:00,2023-06-30T20:40:00+00:00,2023-06-30,-0.00022162769712996688,-0.00022162769712996688,-0.00022162769712996688,False,exit,5.0,Bull,0.9797225384,0.714,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-06-30T20:50:00+00:00,2023-07-03T06:00:00+00:00,2023-06-30,0.0016464814375050096,0.0016464814375050096,0.0016464814375050096,True,exit,3430.0,Bull,0.9797225384,0.714,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-07-03T13:05:00+00:00,2023-07-03T13:10:00+00:00,2023-07-03,-0.0004263113019863374,-0.0004263113019863374,-0.0004263113019863374,False,exit,5.0,Bull,0.9797225384,0.5,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-07-03T13:20:00+00:00,2023-07-03T13:25:00+00:00,2023-07-03,-3.1586095800673064e-05,-3.1586095800673064e-05,-3.1586095800673064e-05,False,exit,5.0,Bull,0.9797225384,0.5,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-07-03T13:30:00+00:00,2023-07-03T14:15:00+00:00,2023-07-03,-0.0003315388137224984,-0.0003315388137224984,-0.0003315388137224984,False,exit,45.0,Bull,0.9797225384,0.5,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRPCompressionV25RootBranch,v25_strict_compression,NQ/USD,5m,2023-07-03T14:20:00+00:00,2023-07-03T14:25:00+00:00,2023-07-03,-0.0007259757271593781,-0.0007259757271593781,-0.0007259757271593781,False,exit,5.0,Bull,0.9797225384,0.5,source_panel_daily_asof,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_hedging,v25_strict_compression,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch:v25_strict_compression,board-b-vrp-v25-root-branch-rc-spa/v1,5m_trade,research_only_until_all_required_root_branches_pass,suppress_if_branch_rc_spa_or_pbo_fails,2023
