path,basename,parent,size_bytes,mtime_epoch,mtime_iso_local,match_kind,sha256_if_small,under_required_root
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/govinfo_2.pdf,govinfo_2.pdf,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,217542,1778516410,2026-05-12T00:20:10+08:00,keyword_path_or_filename,36b62f65019d703d2e107909bb7c37d1f46c7aa3729bb8a8a605d2884eb3d83d,False
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/cftc_candidate_enfigorexha101915.headers.txt,cftc_candidate_enfigorexha101915.headers.txt,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,1980,1778516392,2026-05-12T00:19:52+08:00,keyword_path_or_filename,43f1776c3dcadb82d1b0b699b8658bab3f1c91931ee95040ef52ada076ab70f3,False
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/govinfo_1.headers.txt,govinfo_1.headers.txt,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,1741,1778516402,2026-05-12T00:20:02+08:00,keyword_path_or_filename,321f949fdcca65d66b3631d4b5e0452d06afbc7b39c28684f7296b92dbd3286e,False
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/courtlistener_dockets_api.headers.txt,courtlistener_dockets_api.headers.txt,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,1693,1778516413,2026-05-12T00:20:13+08:00,keyword_path_or_filename,dbb96e69e8fc1256cdd7b837a147261e70814d79234b20b8aea6adf06ec39356,False
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/cftc_candidate_enfigorcomplnt101915exhibita.pdf,cftc_candidate_enfigorcomplnt101915exhibita.pdf,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,32765,1778516384,2026-05-12T00:19:44+08:00,keyword_path_or_filename,058b62102339f7fb9200759f5281d4475046048944ef5cf46182e85c4516c2a2,False
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/cftc_candidate_enfigorexha101915.pdf,cftc_candidate_enfigorexha101915.pdf,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,32765,1778516392,2026-05-12T00:19:52+08:00,keyword_path_or_filename,29304557298b2e022a1101f35b095f151b1bd94224f11b906287f8cd0c0a349d,False
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/cftc_candidate_enfigorappa101915.headers.txt,cftc_candidate_enfigorappa101915.headers.txt,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,1981,1778516395,2026-05-12T00:19:55+08:00,keyword_path_or_filename,89cc695e8a726cc810f439cc2d8a6c132ca7202b86cd7b1bf8aa967efa46de2b,False
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/cftc_candidate_enfigorexhibita101915.pdf,cftc_candidate_enfigorexhibita101915.pdf,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,32765,1778516388,2026-05-12T00:19:48+08:00,keyword_path_or_filename,c0fc91729fc6a62bca737595849cfa5c69aae92dcbfae82fd3759ed9bfc0f2db,False
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/cftc_candidate_enfigorcomplnt101915exha.pdf,cftc_candidate_enfigorcomplnt101915exha.pdf,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,32765,1778516386,2026-05-12T00:19:46+08:00,keyword_path_or_filename,9aa6b38b797cfe52a75f90d768ec6b6db5517e64339767e591af9f2b44016e61,False
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/cftc_oystacher_complaint.pdf,cftc_oystacher_complaint.pdf,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,2553330,1778516377,2026-05-12T00:19:37+08:00,keyword_path_or_filename,6a2a951e3c02285cb1df085e314c7ae2a2a0c089f283998641ea66fce5ce8591,False
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/cftc_press_7253_15.headers.txt,cftc_press_7253_15.headers.txt,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,1975,1778516381,2026-05-12T00:19:41+08:00,keyword_path_or_filename,0dd7a856db5af21306d8ee66ea163b7e772e5f71d93571065300af1eeb1fbdaa,False
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/govinfo_3.headers.txt,govinfo_3.headers.txt,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,3196,1778516412,2026-05-12T00:20:12+08:00,keyword_path_or_filename,4c5b5ec19e855ab2916ce4509b3c2d2ae5d5eeb3ee230bb5153855849408e0db,False
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/cftc_candidate_enfigorappa101915.pdf,cftc_candidate_enfigorappa101915.pdf,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,32765,1778516395,2026-05-12T00:19:55+08:00,keyword_path_or_filename,7bd92c9f8a83843bf4619fffb3bebbb1f2a0c30c72d7e6d16cb88641f1440e37,False
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/govinfo_0.headers.txt,govinfo_0.headers.txt,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,1741,1778516398,2026-05-12T00:19:58+08:00,keyword_path_or_filename,bce37a890d92627f070201dd2ebaead717f5b6054feb6e7ba52556fe917d6700,False
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/cftc_candidate_enfigorcomplnt101915exhibita.headers.txt,cftc_candidate_enfigorcomplnt101915exhibita.headers.txt,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,1972,1778516384,2026-05-12T00:19:44+08:00,keyword_path_or_filename,ec6fa1fcf37436d7ef4bdeeab5abb665966407c802951fdfebc1f3c846ef6ec7,False
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/cftc_press_7253_15.html,cftc_press_7253_15.html,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,38560,1778516381,2026-05-12T00:19:41+08:00,keyword_path_or_filename,daf95ce749e88813991dacc492f6c908ca7d922afd724d0419030d3e432ca129,False
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/cftc_oystacher_complaint.txt,cftc_oystacher_complaint.txt,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,116919,1778516380,2026-05-12T00:19:40+08:00,keyword_path_or_filename,967928fce3754a7d2ebc1d31e04f96dd4db2d3cd6712795c4159b0d50e0f7a6d,False
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/cftc_candidate_enfigorcomplnt101915appa.headers.txt,cftc_candidate_enfigorcomplnt101915appa.headers.txt,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,1987,1778516398,2026-05-12T00:19:58+08:00,keyword_path_or_filename,3f956dad668cbb0b6c425ebbd711b89697448595a162fbe66428aaeb583b6310,False
/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw/cftc_candidate_enfigorexhibita101915.headers.txt,cftc_candidate_enfigorexhibita101915.headers.txt,/tmp/ict-engine-r6-oystacher-exhibit-a-public-acquisition-probe-v1/raw,1996,1778516388,2026-05-12T00:19:48+08:00,keyword_path_or_filename,f86530a94f06f874705df9fb3e314a78cbd11e0a536fb1bacb88790520baeef3,False
/private/tmp/ict-engine-cboe-futures-market-data-headers.txt,ict-engine-cboe-futures-market-data-headers.txt,/private/tmp,1174,1778518047,2026-05-12T00:47:27+08:00,keyword_path_or_filename,c20170b9841335fde9e9afbdfc9ab2f63a1cfcb86c0e43ca58919c8cae954cd7,False
/private/tmp/ict-engine-r6-cme-delta-jsoncheck-final.out,ict-engine-r6-cme-delta-jsoncheck-final.out,/private/tmp,2550,1778533299,2026-05-12T05:01:39+08:00,keyword_path_or_filename,ad3b08dffbe9b5c702f6c189b7630392fa59ad0685cbbda1e8099ba6045d6648,False
/private/tmp/current_state_audit_after_v62_owner_export_v1.final.jsoncheck,current_state_audit_after_v62_owner_export_v1.final.jsoncheck,/private/tmp,16999,1778517109,2026-05-12T00:31:49+08:00,keyword_path_or_filename,95b22e0a2f46962d82ed067109c29829f7b14f3a281278455699ebd988373492,False
/private/tmp/ict-engine-cme-mbo.html,ict-engine-cme-mbo.html,/private/tmp,602,1778517853,2026-05-12T00:44:13+08:00,keyword_path_or_filename,eecde3fafbde4090c30e610a7ed4b8d877f8351c0490e4189574890e8a5a4f7e,False
/private/tmp/ict-engine-cme-datamine.html,ict-engine-cme-datamine.html,/private/tmp,602,1778517853,2026-05-12T00:44:13+08:00,keyword_path_or_filename,eecde3fafbde4090c30e610a7ed4b8d877f8351c0490e4189574890e8a5a4f7e,False
/private/tmp/oystacher_policy_jsoncheck,oystacher_policy_jsoncheck,/private/tmp,19332,1778517369,2026-05-12T00:36:09+08:00,keyword_path_or_filename,3e4f1290ccc2ee89ba24294c221ae0c61b701b1d6bd54ace3e631e49c0771b6d,False
/private/tmp/r6_oystacher_approval_decision_package_v1.json.valid,r6_oystacher_approval_decision_package_v1.json.valid,/private/tmp,7249,1778517559,2026-05-12T00:39:19+08:00,keyword_path_or_filename,71407847f90a15035c53d44091701fd47d5c46bb1fdca894db10ffd59739f54c,False
/private/tmp/ict-engine-cboe-oof.html,ict-engine-cboe-oof.html,/private/tmp,377477,1778518047,2026-05-12T00:47:27+08:00,keyword_path_or_filename,2277b06a2a703a8a28ef055be523b46e48af150adfa8d14fdf330bd4ae75d498,False
/private/tmp/ict-engine-oystacher-exhibit-a.pdf,ict-engine-oystacher-exhibit-a.pdf,/private/tmp,1132071,1778517937,2026-05-12T00:45:37+08:00,keyword_path_or_filename,3ceb2758093d3ec9ec1a861ee1ab52074175517b158ffb50aff014ddac017a66,False
/private/tmp/r6_oystacher_local_control_path_disposition_v1.rerun.out,r6_oystacher_local_control_path_disposition_v1.rerun.out,/private/tmp,1315,1778517588,2026-05-12T00:39:48+08:00,keyword_path_or_filename,38a29d4a52556d1bc6c470f618fe7b44579fff34db9d39616bd6f5b17d376c1a,False
/private/tmp/ict-engine-r6-oystacher-normal-control-preflight-v1.verify.out,ict-engine-r6-oystacher-normal-control-preflight-v1.verify.out,/private/tmp,363,1778517600,2026-05-12T00:40:00+08:00,keyword_path_or_filename,8991617b377b8c3075cf0dd5a2476683be165b8b88e29a5c48a6405285e1856c,False
/private/tmp/ict-engine-r6-oystacher-normal-control-preflight-v1.rerun.out,ict-engine-r6-oystacher-normal-control-preflight-v1.rerun.out,/private/tmp,363,1778517492,2026-05-12T00:38:12+08:00,keyword_path_or_filename,8991617b377b8c3075cf0dd5a2476683be165b8b88e29a5c48a6405285e1856c,False
/private/tmp/ict-engine-justia-oystacher.html,ict-engine-justia-oystacher.html,/private/tmp,5618,1778517854,2026-05-12T00:44:14+08:00,keyword_path_or_filename,0454e506eb9db4076e2b581c687cca7136d4f640feedce8af1e5db52d8b829d2,False
/private/tmp/ict-engine-cboe-futures-market-data.html,ict-engine-cboe-futures-market-data.html,/private/tmp,608422,1778518048,2026-05-12T00:47:28+08:00,keyword_path_or_filename,1847b26a3cae4e6ba9a86f64c62aff83b53725d93df0717cc65f858d33449d77,False
/private/tmp/r6_owner_export_presence_sweep_v1.jsoncheck,r6_owner_export_presence_sweep_v1.jsoncheck,/private/tmp,3445,1778516495,2026-05-12T00:21:35+08:00,keyword_path_or_filename,33160813ccf1b5c6fe66807ed825c6a7ceb685f6108050185367c1bdb5bd9e68,False
/private/tmp/ict-engine-cftc-oystacher-order.pdf,ict-engine-cftc-oystacher-order.pdf,/private/tmp,147602,1778517960,2026-05-12T00:46:00+08:00,keyword_path_or_filename,7d48312cb71fda354f52d4053d22cbea0b65f73587bd93d427ee2d5fa1703816,False
/private/tmp/current_state_audit_after_v62_owner_export_v1.jsoncheck,current_state_audit_after_v62_owner_export_v1.jsoncheck,/private/tmp,17685,1778517028,2026-05-12T00:30:28+08:00,keyword_path_or_filename,dc7e71c9ea3ae2a85152c95a74de697156aa638c072c339a3bed7cab7ff95685,False
/private/tmp/r6_owner_export_target_verifier_after_030300_v1.json.check,r6_owner_export_target_verifier_after_030300_v1.json.check,/private/tmp,1607,1778526545,2026-05-12T03:09:05+08:00,keyword_path_or_filename,4deda087796bf5531a2befe24525fa29d7c10bb08daa7f63593667170baec500,False
/private/tmp/ict-engine-cme-datamine-headers.txt,ict-engine-cme-datamine-headers.txt,/private/tmp,4641,1778517853,2026-05-12T00:44:13+08:00,keyword_path_or_filename,06b732e36c3c03227970352ecb1651e7b684e88ec8c6486add351e668d566d25,False
/private/tmp/ict-engine-cboe-oof-headers.txt,ict-engine-cboe-oof-headers.txt,/private/tmp,1878,1778518046,2026-05-12T00:47:26+08:00,keyword_path_or_filename,51eba963c962c530db294e417d2b75733ae0e1cd05bdc8e59564cc5520bc21ca,False
/private/tmp/r6_oystacher_approval_template_v1.json.valid,r6_oystacher_approval_template_v1.json.valid,/private/tmp,1011,1778517559,2026-05-12T00:39:19+08:00,keyword_path_or_filename,3fd0a4c6aadb0eae59b1ec649a21234f2195ba48b96713af45906dcbf4678e30,False
/private/tmp/ict-engine-cme-mbo-headers.txt,ict-engine-cme-mbo-headers.txt,/private/tmp,4641,1778517853,2026-05-12T00:44:13+08:00,keyword_path_or_filename,6473edfbd6d10683e36c8ed09955d970013cb14c8db192989b9a55293dd431dd,False
/private/tmp/ict-engine-r6-cme-delta-jsoncheck.out,ict-engine-r6-cme-delta-jsoncheck.out,/private/tmp,2550,1778533041,2026-05-12T04:57:21+08:00,keyword_path_or_filename,ad3b08dffbe9b5c702f6c189b7630392fa59ad0685cbbda1e8099ba6045d6648,False
/private/tmp/r6_owner_export_request_bundle_v2_json_check.out,r6_owner_export_request_bundle_v2_json_check.out,/private/tmp,5690,1778518540,2026-05-12T00:55:40+08:00,keyword_path_or_filename,b50526229222d7c0a2dbc38fbd54f2d297c7e9396a355881c3505258a9c69bd7,False
/private/tmp/r6_oystacher_canonical_merge_preflight_v1.jsoncheck,r6_oystacher_canonical_merge_preflight_v1.jsoncheck,/private/tmp,16248,1778517316,2026-05-12T00:35:16+08:00,keyword_path_or_filename,2b095b737a1e12b8007cef116442fa5c2d1431ca49d6733b326fa649d39fc566,False
/private/tmp/r6_oystacher_rerun.out,r6_oystacher_rerun.out,/private/tmp,0,1778514781,2026-05-11T23:53:01+08:00,keyword_path_or_filename,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False
/private/tmp/ict-cme-datamine-page.html,ict-cme-datamine-page.html,/private/tmp,602,1778518761,2026-05-12T00:59:21+08:00,keyword_path_or_filename,eecde3fafbde4090c30e610a7ed4b8d877f8351c0490e4189574890e8a5a4f7e,False
/private/tmp/r6_oystacher_canonical_merge_preflight_v1.final.jsoncheck,r6_oystacher_canonical_merge_preflight_v1.final.jsoncheck,/private/tmp,16248,1778517418,2026-05-12T00:36:58+08:00,keyword_path_or_filename,2b095b737a1e12b8007cef116442fa5c2d1431ca49d6733b326fa649d39fc566,False
/private/tmp/ict-engine-justia-oystacher-headers.txt,ict-engine-justia-oystacher-headers.txt,/private/tmp,2186,1778517854,2026-05-12T00:44:14+08:00,keyword_path_or_filename,2841a89c6e7b128a78e698fbf4a284b76b44c2aeab141c0168acecb6b7463916,False
/private/tmp/courtlistener_oystacher_docket_exact.json,courtlistener_oystacher_docket_exact.json,/private/tmp,58,1778516391,2026-05-12T00:19:51+08:00,keyword_path_or_filename,dbff0849bc109eee7f9b7b1fe12e40fc8add21823b2f1fb600b37f620cbd7862,False
/private/tmp/r6_owner_export_arrival_scan_after_043027_v1.out,r6_owner_export_arrival_scan_after_043027_v1.out,/private/tmp,7394,1778531749,2026-05-12T04:35:49+08:00,keyword_path_or_filename,5f7c2394f7a96ad2358aef4e058268cb3c02f54d985fa5844b1e8e1eb66e8e79,False
/private/tmp/courtlistener_oystacher_dockets.json,courtlistener_oystacher_dockets.json,/private/tmp,58,1778516391,2026-05-12T00:19:51+08:00,keyword_path_or_filename,dbff0849bc109eee7f9b7b1fe12e40fc8add21823b2f1fb600b37f620cbd7862,False
/private/tmp/r6_owner_export_sendable_requests_v3_json_check.out,r6_owner_export_sendable_requests_v3_json_check.out,/private/tmp,0,1778518916,2026-05-12T01:01:56+08:00,keyword_path_or_filename,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False
/private/tmp/ict-engine-direct-manipulation-row-intake.lock,ict-engine-direct-manipulation-row-intake.lock,/private/tmp,0,1778515319,2026-05-12T00:01:59+08:00,keyword_path_or_filename,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False
/private/tmp/ict-oystacher-govinfo-yAc5hD/govinfo_doc1.txt,govinfo_doc1.txt,/private/tmp/ict-oystacher-govinfo-yAc5hD,271777,1778516297,2026-05-12T00:18:17+08:00,keyword_path_or_filename,9c10a8dd97f70ad944fcda2e6efc1e4cd71549ea12cd213f9739d3af93726152,False
/private/tmp/ict-oystacher-govinfo-yAc5hD/govinfo_doc1.pdf,govinfo_doc1.pdf,/private/tmp/ict-oystacher-govinfo-yAc5hD,556530,1778516279,2026-05-12T00:17:59+08:00,keyword_path_or_filename,19368cc6348dd0f99bb5f84be75aff33703bc4defe7e7de079035acbe7699345,False
/private/tmp/ict-engine-direct-manipulation-row-intake/positive_spoofing_layering_rows.csv,positive_spoofing_layering_rows.csv,/private/tmp/ict-engine-direct-manipulation-row-intake,58924,1778514958,2026-05-11T23:55:58+08:00,keyword_path_or_filename,ef9f912b5b0a56f85b21c1355c64c2b443d60ebacbb70a0f195de89b223c9ac6,False
/private/tmp/ict-engine-direct-manipulation-row-intake/matched_negative_normal_activity_rows.csv,matched_negative_normal_activity_rows.csv,/private/tmp/ict-engine-direct-manipulation-row-intake,58890,1778514958,2026-05-11T23:55:58+08:00,keyword_path_or_filename,d81b8253888d5d68e484679d221640e0f3bee5f4bf6b8e42e14f9d53b53f7e2d,False
/private/tmp/ict-engine-direct-manipulation-row-intake/provenance_manifest.json,provenance_manifest.json,/private/tmp/ict-engine-direct-manipulation-row-intake,1450,1778515296,2026-05-12T00:01:36+08:00,keyword_path_or_filename,9d85856f9096203ee31a0abba7fe7701b11e3941c2063fa8c1186bd2ce59331b,False
/private/tmp/ict-engine-r6-oystacher-exact-date-candidate-extract-v1/enfigorcomplnt101915.pdf,enfigorcomplnt101915.pdf,/private/tmp/ict-engine-r6-oystacher-exact-date-candidate-extract-v1,2553330,1778516296,2026-05-12T00:18:16+08:00,keyword_path_or_filename,6a2a951e3c02285cb1df085e314c7ae2a2a0c089f283998641ea66fce5ce8591,False
/private/tmp/ict-engine-r6-oystacher-exact-date-candidate-extract-v1/press_7253_15.html,press_7253_15.html,/private/tmp/ict-engine-r6-oystacher-exact-date-candidate-extract-v1,39058,1778516297,2026-05-12T00:18:17+08:00,keyword_path_or_filename,49d51b83e0b8e178f20d9d9f199d8f8a8049f3a6c4f493086a6acd0df5f0f854,False
/private/tmp/ict-engine-r6-oystacher-public-normal-control-source-probe-v1/cftc_press_release_7264_15.html,cftc_press_release_7264_15.html,/private/tmp/ict-engine-r6-oystacher-public-normal-control-source-probe-v1,40201,1778517757,2026-05-12T00:42:37+08:00,keyword_path_or_filename,11f7f0bfdc6a2f28f727e9ee52481c853655a2e5394bd874fb3328d2bb5baab7,False
/private/tmp/ict-engine-r6-oystacher-public-normal-control-source-probe-v1/cftc_complaint_pdf.pdf,cftc_complaint_pdf.pdf,/private/tmp/ict-engine-r6-oystacher-public-normal-control-source-probe-v1,2553330,1778517755,2026-05-12T00:42:35+08:00,keyword_path_or_filename,6a2a951e3c02285cb1df085e314c7ae2a2a0c089f283998641ea66fce5ce8591,False
/private/tmp/ict-engine-r6-oystacher-public-normal-control-source-probe-v1/courtlistener_exhibit_a_pdf.pdf,courtlistener_exhibit_a_pdf.pdf,/private/tmp/ict-engine-r6-oystacher-public-normal-control-source-probe-v1,1132071,1778517751,2026-05-12T00:42:31+08:00,keyword_path_or_filename,3ceb2758093d3ec9ec1a861ee1ab52074175517b158ffb50aff014ddac017a66,False
/private/tmp/ict-engine-r6-oystacher-public-normal-control-source-probe-v1/justia_doc_237.html,justia_doc_237.html,/private/tmp/ict-engine-r6-oystacher-public-normal-control-source-probe-v1,5624,1778517758,2026-05-12T00:42:38+08:00,keyword_path_or_filename,e0b5e034c720670e2aa90cf8379549b746c3a7fc7fc4444ff7314d44825ff72a,False
/private/tmp/ict-engine-r6-oystacher-public-normal-control-source-probe-v1/govinfo_doc_195_pdf.pdf,govinfo_doc_195_pdf.pdf,/private/tmp/ict-engine-r6-oystacher-public-normal-control-source-probe-v1,556530,1778517761,2026-05-12T00:42:41+08:00,keyword_path_or_filename,19368cc6348dd0f99bb5f84be75aff33703bc4defe7e7de079035acbe7699345,False
/private/tmp/ict-oystacher-govinfo-vB0tdv/govinfo_doc1.pdf,govinfo_doc1.pdf,/private/tmp/ict-oystacher-govinfo-vB0tdv,556530,1778516258,2026-05-12T00:17:38+08:00,keyword_path_or_filename,19368cc6348dd0f99bb5f84be75aff33703bc4defe7e7de079035acbe7699345,False
/private/tmp/ict-engine-oystacher-exhibit-a-probe/oystacher_exhibit_a.pdf,oystacher_exhibit_a.pdf,/private/tmp/ict-engine-oystacher-exhibit-a-probe,1132071,1778516384,2026-05-12T00:19:44+08:00,keyword_path_or_filename,3ceb2758093d3ec9ec1a861ee1ab52074175517b158ffb50aff014ddac017a66,False
/private/tmp/ict-engine-oystacher-exhibit-a-probe/pypdf-install.log,pypdf-install.log,/private/tmp/ict-engine-oystacher-exhibit-a-probe,143,1778516384,2026-05-12T00:19:44+08:00,keyword_path_or_filename,606c9eaacfe5d59fd027eaaf0fe907bf7d21ae9727e3d87708db9f4c3ef2cff0,False
/private/tmp/ict-engine-codex-auto-quant-prepare-target/debug/deps/ict_engine-97d28a47a09f25ad.6yk8etcz5cmeyx45js7h9gjru.0pzqw6o.rcgu.o,ict_engine-97d28a47a09f25ad.6yk8etcz5cmeyx45js7h9gjru.0pzqw6o.rcgu.o,/private/tmp/ict-engine-codex-auto-quant-prepare-target/debug/deps,194248,1778530279,2026-05-12T04:11:19+08:00,keyword_path_or_filename,5e59f7a8d7431f5908b489673dd6048c1b7f005f4900306d2b09311f1000cfd2,False
/private/tmp/ict-engine-codex-auto-quant-prepare-target/debug/deps/ict_engine-97d28a47a09f25ad.bkxksl28i2kbl6stscmeylie6.1qrqlhu.rcgu.o,ict_engine-97d28a47a09f25ad.bkxksl28i2kbl6stscmeylie6.1qrqlhu.rcgu.o,/private/tmp/ict-engine-codex-auto-quant-prepare-target/debug/deps,197080,1778532164,2026-05-12T04:42:44+08:00,keyword_path_or_filename,a235593f2a707d15579c832d1b59096f2689aed5b01d582d3d1aba0738b7d26d,False
/private/tmp/ict-engine-codex-auto-quant-prepare-target/debug/deps/ict_engine-97d28a47a09f25ad.6yk8etcz5cmeyx45js7h9gjru.0uhhccd.rcgu.o,ict_engine-97d28a47a09f25ad.6yk8etcz5cmeyx45js7h9gjru.0uhhccd.rcgu.o,/private/tmp/ict-engine-codex-auto-quant-prepare-target/debug/deps,194248,1778530279,2026-05-12T04:11:19+08:00,keyword_path_or_filename,5e59f7a8d7431f5908b489673dd6048c1b7f005f4900306d2b09311f1000cfd2,False
/private/tmp/ict-engine-r6-oystacher-positive-row-candidate-screen-v1/raw/enfigorcomplnt101915.pdf,enfigorcomplnt101915.pdf,/private/tmp/ict-engine-r6-oystacher-positive-row-candidate-screen-v1/raw,2553330,1778514345,2026-05-11T23:45:45+08:00,keyword_path_or_filename,6a2a951e3c02285cb1df085e314c7ae2a2a0c089f283998641ea66fce5ce8591,False
/private/tmp/ict-engine-r6-oystacher-positive-row-candidate-screen-v1/raw/enfigorcomplnt101915_gs.txt,enfigorcomplnt101915_gs.txt,/private/tmp/ict-engine-r6-oystacher-positive-row-candidate-screen-v1/raw,116919,1778514483,2026-05-11T23:48:03+08:00,keyword_path_or_filename,967928fce3754a7d2ebc1d31e04f96dd4db2d3cd6712795c4159b0d50e0f7a6d,False
/private/tmp/ict-engine-r6-oystacher-positive-row-candidate-screen-v1/raw/enfigorcomplnt101915.txt,enfigorcomplnt101915.txt,/private/tmp/ict-engine-r6-oystacher-positive-row-candidate-screen-v1/raw,59763,1778514362,2026-05-11T23:46:02+08:00,keyword_path_or_filename,4b392bd71caea5d70e18590ca72b2171eaff948593f8aacf1f6fe27d88f40501,False
/private/tmp/ict-engine-r6-oystacher-khara-salim-positive-row-candidate-screen-v1/raw/enfigorcomplnt101915.pdf,enfigorcomplnt101915.pdf,/private/tmp/ict-engine-r6-oystacher-khara-salim-positive-row-candidate-screen-v1/raw,2553330,1778514782,2026-05-11T23:53:02+08:00,keyword_path_or_filename,6a2a951e3c02285cb1df085e314c7ae2a2a0c089f283998641ea66fce5ce8591,False
/private/tmp/ict-engine-r6-oystacher-khara-salim-positive-row-candidate-screen-v1/raw/enfheetsalimorder033116.pdf,enfheetsalimorder033116.pdf,/private/tmp/ict-engine-r6-oystacher-khara-salim-positive-row-candidate-screen-v1/raw,1982589,1778514787,2026-05-11T23:53:07+08:00,keyword_path_or_filename,2969b46f868464895fcdaee3e084151925e6e990317bae62cafac5e938358f4c,False
/private/tmp/ict-engine-r6-oystacher-khara-salim-positive-row-candidate-screen-v1/raw/enfheetsalimorder033116.txt,enfheetsalimorder033116.txt,/private/tmp/ict-engine-r6-oystacher-khara-salim-positive-row-candidate-screen-v1/raw,51154,1778514789,2026-05-11T23:53:09+08:00,keyword_path_or_filename,1463eb4254120776306a4052f04854a3462f73848ae79be72240ab33600285a8,False
/private/tmp/ict-engine-r6-oystacher-khara-salim-positive-row-candidate-screen-v1/raw/enfigorcomplnt101915.txt,enfigorcomplnt101915.txt,/private/tmp/ict-engine-r6-oystacher-khara-salim-positive-row-candidate-screen-v1/raw,116919,1778514786,2026-05-11T23:53:06+08:00,keyword_path_or_filename,967928fce3754a7d2ebc1d31e04f96dd4db2d3cd6712795c4159b0d50e0f7a6d,False
/private/tmp/ict-engine-oystacher-probe2/oystacher.pdf,oystacher.pdf,/private/tmp/ict-engine-oystacher-probe2,2553330,1778514405,2026-05-11T23:46:45+08:00,keyword_path_or_filename,6a2a951e3c02285cb1df085e314c7ae2a2a0c089f283998641ea66fce5ce8591,False
/private/tmp/ict-engine-oystacher-probe2/oystacher.txt,oystacher.txt,/private/tmp/ict-engine-oystacher-probe2,116919,1778514409,2026-05-11T23:46:49+08:00,keyword_path_or_filename,967928fce3754a7d2ebc1d31e04f96dd4db2d3cd6712795c4159b0d50e0f7a6d,False
/private/tmp/ict-engine-r6-direct-intake-reconstruction-v55/intake/positive_spoofing_layering_rows.csv,positive_spoofing_layering_rows.csv,/private/tmp/ict-engine-r6-direct-intake-reconstruction-v55/intake,58924,1778514958,2026-05-11T23:55:58+08:00,keyword_path_or_filename,ef9f912b5b0a56f85b21c1355c64c2b443d60ebacbb70a0f195de89b223c9ac6,False
