provider_id,provider_provenance,event_time,base_symbol,comparison_symbol,relationship_type,relationship_confidence,timeframe,session,smt_signal,base_swing_type,base_level,comparison_swing_type,comparison_level,swept_side,normalized_for_inverse_correlation,near_pd_array,pd_array_type,mss_or_cisd_confirmed,displacement_confirmed,regime_label,regime_profit_branch_path,confidence,actionable,fail_closed_reason,forward_6h_return,forward_12h_return,favorable_6h,favorable_12h,outcome_fail_closed_reason
kraken,Kraken XBTUSD/ETHUSD 1h,2026-04-16T10:00:00+00:00,BTC,ETH,positive,0.8862,1h,crypto_24x7,bullish_smt,LL,74300.0,HL,2329.46,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.00149629,0.00750566,False,True,confirmation_only_missing_mss_cisd_displacement_pda_context
kraken,Kraken XBTUSD/ETHUSD 1h,2026-04-19T13:00:00+00:00,BTC,ETH,positive,0.8862,1h,crypto_24x7,bearish_smt,HH,76274.6,LH,2350.5,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.01244886,-0.01748766,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
kraken,Kraken XBTUSD/ETHUSD 1h,2026-04-24T09:00:00+00:00,BTC,ETH,positive,0.8862,1h,crypto_24x7,bullish_smt,LL,77447.6,HL,2304.19,sell_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00671401,0.00065257,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
kraken,Kraken XBTUSD/ETHUSD 1h,2026-04-24T22:00:00+00:00,BTC,ETH,positive,0.8862,1h,crypto_24x7,bullish_smt,LL,77282.6,HL,2307.72,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00383806,0.00574869,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
kraken,Kraken XBTUSD/ETHUSD 1h,2026-04-26T12:00:00+00:00,BTC,ETH,positive,0.8862,1h,crypto_24x7,bullish_smt,LL,77759.2,HL,2325.84,sell_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00582934,0.01838721,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
kraken,Kraken XBTUSD/ETHUSD 1h,2026-04-27T19:00:00+00:00,BTC,ETH,positive,0.8862,1h,crypto_24x7,bullish_smt,LL,76480.4,HL,2275.18,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.0030589,0.00014572,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
kraken,Kraken XBTUSD/ETHUSD 1h,2026-04-28T03:00:00+00:00,BTC,ETH,positive,0.8862,1h,crypto_24x7,bearish_smt,HH,77799.0,LH,2296.92,buy_side_liquidity,False,False,none,False,False,trend,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.00297034,-0.01030376,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
kraken,Kraken XBTUSD/ETHUSD 1h,2026-04-30T13:00:00+00:00,BTC,ETH,positive,0.8862,1h,crypto_24x7,bearish_smt,HH,76634.1,LH,2271.79,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00034037,0.0034273,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
kraken,Kraken XBTUSD/ETHUSD 1h,2026-05-01T08:00:00+00:00,BTC,ETH,positive,0.8862,1h,crypto_24x7,bearish_smt,HH,77466.2,LH,2287.49,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.01279189,0.00668617,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
kraken,Kraken XBTUSD/ETHUSD 1h,2026-05-04T17:00:00+00:00,BTC,ETH,positive,0.8862,1h,crypto_24x7,bearish_smt,HH,80770.7,LH,2379.03,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.00685739,0.00718328,True,False,confirmation_only_missing_mss_cisd_displacement_pda_context
kraken,Kraken XBTUSD/ETHUSD 1h,2026-05-05T21:00:00+00:00,BTC,ETH,positive,0.8862,1h,crypto_24x7,bearish_smt,HH,81765.8,LH,2388.0,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00190488,0.00668979,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
kraken,Kraken XBTUSD/ETHUSD 1h,2026-05-06T03:00:00+00:00,BTC,ETH,positive,0.8862,1h,crypto_24x7,bearish_smt,HH,81771.8,LH,2380.0,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00477581,0.00150041,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
kraken,Kraken XBTUSD/ETHUSD 1h,2026-05-07T07:00:00+00:00,BTC,ETH,positive,0.8862,1h,crypto_24x7,bearish_smt,HH,81705.0,LH,2346.63,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.01225729,-0.01694624,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
kraken,Kraken XBTUSD/ETHUSD 1h,2026-05-07T10:00:00+00:00,BTC,ETH,positive,0.8862,1h,crypto_24x7,bullish_smt,LL,80585.6,HL,2317.35,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.01290913,-0.01162886,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
kraken,Kraken XBTUSD/ETHUSD 1h,2026-05-07T22:00:00+00:00,BTC,ETH,positive,0.8862,1h,crypto_24x7,bullish_smt,LL,79368.7,HL,2280.42,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.00316763,0.00378464,False,True,confirmation_only_missing_mss_cisd_displacement_pda_context
kraken,Kraken XBTUSD/ETHUSD 1h,2026-05-11T12:00:00+00:00,BTC,ETH,positive,0.8862,1h,crypto_24x7,bearish_smt,HH,81318.0,LH,2338.73,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.01016006,0.00615922,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
tradingviewremix,TradingViewRemix BTC/ETH 1h,2026-04-12T22:00:00+00:00,BTC,ETH,positive,0.8892,1h,crypto_24x7,bullish_smt,LL,70505.88,HL,2184.768555,sell_side_liquidity,False,False,none,False,False,other,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.0003163,-0.00221187,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
tradingviewremix,TradingViewRemix BTC/ETH 1h,2026-04-15T22:00:00+00:00,BTC,ETH,positive,0.8892,1h,crypto_24x7,bearish_smt,HH,75425.0,LH,2380.810059,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.00026479,-0.00868417,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
tradingviewremix,TradingViewRemix BTC/ETH 1h,2026-04-19T13:00:00+00:00,BTC,ETH,positive,0.8892,1h,crypto_24x7,bearish_smt,HH,76240.66,LH,2350.689941,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.0125956,-0.01747352,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
tradingviewremix,TradingViewRemix BTC/ETH 1h,2026-04-24T09:00:00+00:00,BTC,ETH,positive,0.8892,1h,crypto_24x7,bullish_smt,LL,77402.01,HL,2304.949951,sell_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00659029,0.00011338,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
tradingviewremix,TradingViewRemix BTC/ETH 1h,2026-04-24T22:00:00+00:00,BTC,ETH,positive,0.8892,1h,crypto_24x7,bullish_smt,LL,77264.08,HL,2308.219971,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00375202,0.00593387,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
tradingviewremix,TradingViewRemix BTC/ETH 1h,2026-04-26T12:00:00+00:00,BTC,ETH,positive,0.8892,1h,crypto_24x7,bullish_smt,LL,77770.0,HL,2326.22998,sell_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00579291,0.01895749,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
tradingviewremix,TradingViewRemix BTC/ETH 1h,2026-04-26T21:00:00+00:00,BTC,ETH,positive,0.8892,1h,crypto_24x7,bullish_smt,LL,77843.75,HL,2349.550049,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00877458,-0.00659802,True,False,confirmation_only_missing_mss_cisd_displacement_pda_context
tradingviewremix,TradingViewRemix BTC/ETH 1h,2026-04-27T19:00:00+00:00,BTC,ETH,positive,0.8892,1h,crypto_24x7,bullish_smt,LL,76459.64,HL,2275.389893,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.0026875,1.574e-05,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
tradingviewremix,TradingViewRemix BTC/ETH 1h,2026-04-30T13:00:00+00:00,BTC,ETH,positive,0.8892,1h,crypto_24x7,bearish_smt,HH,76669.14,LH,2272.280029,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-9.997e-05,0.00347669,True,False,confirmation_only_missing_mss_cisd_displacement_pda_context
tradingviewremix,TradingViewRemix BTC/ETH 1h,2026-05-01T08:00:00+00:00,BTC,ETH,positive,0.8892,1h,crypto_24x7,bearish_smt,HH,77500.0,LH,2288.459961,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.01268173,0.00649685,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
tradingviewremix,TradingViewRemix BTC/ETH 1h,2026-05-04T17:00:00+00:00,BTC,ETH,positive,0.8892,1h,crypto_24x7,bearish_smt,HH,80776.99,LH,2378.810059,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.00659031,0.00720468,True,False,confirmation_only_missing_mss_cisd_displacement_pda_context
tradingviewremix,TradingViewRemix BTC/ETH 1h,2026-05-06T03:00:00+00:00,BTC,ETH,positive,0.8892,1h,crypto_24x7,bearish_smt,HH,81760.84,LH,2380.379883,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00509073,0.0015023,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
tradingviewremix,TradingViewRemix BTC/ETH 1h,2026-05-07T07:00:00+00:00,BTC,ETH,positive,0.8892,1h,crypto_24x7,bearish_smt,HH,81708.32,LH,2347.060059,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.01244992,-0.01683628,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
tradingviewremix,TradingViewRemix BTC/ETH 1h,2026-05-07T10:00:00+00:00,BTC,ETH,positive,0.8892,1h,crypto_24x7,bullish_smt,LL,80572.4,HL,2317.199951,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.01298281,-0.0115242,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
tradingviewremix,TradingViewRemix BTC/ETH 1h,2026-05-08T22:00:00+00:00,BTC,ETH,positive,0.8892,1h,crypto_24x7,bearish_smt,HH,80409.09,LH,2318.52002,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00146894,2.517e-05,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
tradingviewremix,TradingViewRemix BTC/ETH 1h,2026-05-11T12:00:00+00:00,BTC,ETH,positive,0.8892,1h,crypto_24x7,bearish_smt,HH,81356.46,LH,2339.149902,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00992306,0.00605209,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-04-01T13:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bullish_smt,LL,67969.1171875,HL,2110.51831055,sell_side_liquidity,False,False,none,False,False,other,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-2.545e-05,-0.01210837,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-04-02T00:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bearish_smt,HH,68633.1484375,LH,2158.14282227,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.02841791,-0.03729849,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-04-07T02:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bullish_smt,LL,68286.8046875,HL,2094.01000977,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.0040284,-0.0109508,True,False,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-04-08T09:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bearish_smt,HH,71932.7578125,LH,2261.8737793,buy_side_liquidity,False,False,none,False,False,trend,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.00527535,-0.00223762,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-04-08T14:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bullish_smt,LL,70754.125,HL,2189.80541992,sell_side_liquidity,False,False,none,False,False,trend,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00746747,0.00325995,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-04-10T00:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bullish_smt,LL,71609.296875,HL,2179.48803711,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.0012415,0.00489569,False,True,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-04-11T13:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bullish_smt,LL,72594.53125,HL,2235.64404297,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.01350033,-0.0142461,True,False,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-04-12T23:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bullish_smt,LL,70581.140625,HL,2184.76855469,sell_side_liquidity,False,False,none,False,False,trend,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00141074,0.00267948,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-04-15T22:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bearish_smt,HH,75400.0,LH,2380.32006836,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.00026318,-0.00880704,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-04-19T13:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bearish_smt,HH,76257.0703125,LH,2350.41992188,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.0128759,-0.01766256,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-04-20T14:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bearish_smt,HH,75765.2109375,LH,2326.88989258,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.01658994,0.0072185,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-04-24T09:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bullish_smt,LL,77436.0,HL,2305.08007812,sell_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00665542,0.00017488,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-04-24T22:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bullish_smt,LL,77306.0625,HL,2308.2199707,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00363439,0.00581019,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-04-26T12:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bullish_smt,LL,77787.9375,HL,2326.22998047,sell_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00579544,0.01833224,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-04-27T19:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bullish_smt,LL,76464.78125,HL,2275.40991211,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00265415,-0.00014927,True,False,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-05-01T08:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bearish_smt,HH,77489.828125,LH,2288.7800293,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.01300279,0.00664975,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-05-04T17:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bearish_smt,HH,80740.4375,LH,2379.62011719,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.00672311,0.00726554,True,False,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-05-05T21:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bearish_smt,HH,81770.453125,LH,2388.15991211,buy_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,0.00204175,0.00722721,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-05-07T07:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bearish_smt,HH,81708.0625,LH,2347.06005859,buy_side_liquidity,False,False,none,False,False,range,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.01257567,-0.01709193,True,True,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-05-07T10:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bullish_smt,LL,80564.140625,HL,2316.94995117,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.01309626,-0.01150123,False,False,confirmation_only_missing_mss_cisd_displacement_pda_context
yfinance,YF BTC-USD/ETH-USD 1h,2026-05-08T07:00:00+00:00,BTC,ETH,positive,0.9007,1h,crypto_24x7,bullish_smt,LL,79245.3671875,HL,2267.5546875,sell_side_liquidity,False,False,none,False,False,transition,Transition -> LiquiditySweepConfirmationFailure -> smt_divergence_confirmation_only -> smt_relationship_resolver:btc_eth_1h_v1,0.15,False,confirmation_only_missing_mss_cisd_displacement_pda_and_outcome_labels,-0.00048246,0.00582355,False,True,confirmation_only_missing_mss_cisd_displacement_pda_context
