regime_id,rule,train_score,train_support,train_wilson95,cal_support,test_support,test_wilson95,test_ece,test_coverage,test_instruments,test_market_contexts,passes_95,blocker
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 0.75 AND volume_rank_252 <= 0.4,0.5310639909458488,451,0.4639523595710415,188,250,0.4503271111274396,0.05455319148936172,0.08294625082946251,NQ|PF_XBTUSD|QQQ,CME_futures_local|Kraken_crypto|yfinance_US_ETF,False,wilson95_below_0_95;ece_above_0_05
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 0.75 AND volume_rank_252 <= 0.4,0.8143455407069725,451,0.8108639178297262,188,251,0.7728686393820199,0.016190556921251265,0.0826201448321264,NQ|PF_XBTUSD|QQQ,CME_futures_local|Kraken_crypto|yfinance_US_ETF,False,wilson95_below_0_95
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 0.75 AND volume_rank_252 <= 0.5,0.521866737156909,475,0.4499975944346821,212,265,0.43465610667854665,0.05094339622641508,0.08792302587923026,NQ|PF_XBTUSD|QQQ,CME_futures_local|Kraken_crypto|yfinance_US_ETF,False,wilson95_below_0_95;ece_above_0_05
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 0.75 AND volume_rank_252 <= 0.5,0.8186795715600762,475,0.813384350348981,212,266,0.7648229264977243,0.0002482621648460803,0.08755760368663594,NQ|PF_XBTUSD|QQQ,CME_futures_local|Kraken_crypto|yfinance_US_ETF,False,wilson95_below_0_95
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 0.875 AND volume_rank_252 <= 0.2,0.45561316940002616,153,0.44414486384877694,53,90,0.4856323734714555,0.1549266247379455,0.029860650298606503,NQ|PF_XBTUSD|QQQ,CME_futures_local|Kraken_crypto|yfinance_US_ETF,False,calibration_support_below_120;wilson95_below_0_95;ece_above_0_05;coverage_below_0_03
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 0.875 AND volume_rank_252 <= 0.2,0.7569944230261946,153,0.8141853102054881,53,90,0.7812606949930235,0.05534591194968552,0.029624753127057275,NQ|PF_XBTUSD|QQQ,CME_futures_local|Kraken_crypto|yfinance_US_ETF,False,calibration_support_below_120;wilson95_below_0_95;ece_above_0_05;coverage_below_0_03
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 0.875 AND volume_rank_252 <= 0.3,0.4235251742713067,203,0.4005726744809426,80,109,0.4299950906023555,0.1854357798165137,0.036164565361645654,NQ|PF_XBTUSD|QQQ,CME_futures_local|Kraken_crypto|yfinance_US_ETF,False,calibration_support_below_120;wilson95_below_0_95;ece_above_0_05
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 0.875 AND volume_rank_252 <= 0.3,0.7559261539207365,203,0.8078731591314299,80,109,0.7747924198076281,0.053211009174311874,0.035878867676102696,NQ|PF_XBTUSD|QQQ,CME_futures_local|Kraken_crypto|yfinance_US_ETF,False,calibration_support_below_120;wilson95_below_0_95;ece_above_0_05
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 0.875 AND volume_rank_252 <= 0.4,0.39642134808820645,232,0.3647825498140224,100,122,0.38890425015715663,0.18540983606557376,0.0404777704047777,NQ|PF_XBTUSD|QQQ,CME_futures_local|Kraken_crypto|yfinance_US_ETF,False,calibration_support_below_120;wilson95_below_0_95;ece_above_0_05
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 0.875 AND volume_rank_252 <= 0.4,0.7654378713449707,232,0.8165795534813212,100,122,0.7603151063673728,0.04606557377049181,0.040157998683344305,NQ|PF_XBTUSD|QQQ,CME_futures_local|Kraken_crypto|yfinance_US_ETF,False,calibration_support_below_120;wilson95_below_0_95
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 0.875 AND volume_rank_252 <= 0.5,0.3840947202897067,245,0.3484978025518648,119,129,0.3664638847064693,0.16389811738648952,0.04280026542800265,NQ|PF_XBTUSD|QQQ,CME_futures_local|Kraken_crypto|yfinance_US_ETF,False,calibration_support_below_120;wilson95_below_0_95;ece_above_0_05
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 0.875 AND volume_rank_252 <= 0.5,0.7668165854352749,245,0.8168759772496154,119,129,0.7466518910388215,0.014982737280958891,0.04246214614878209,NQ|PF_XBTUSD|QQQ,CME_futures_local|Kraken_crypto|yfinance_US_ETF,False,calibration_support_below_120;wilson95_below_0_95
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 1.0 AND volume_rank_252 <= 0.2,-1.0,69,0.2589572436016878,19,33,0.49607894427805616,0.2982456140350877,0.010948905109489052,NQ|PF_XBTUSD,CME_futures_local|Kraken_crypto,False,calibration_support_below_120;test_support_below_60;wilson95_below_0_95;ece_above_0_05;coverage_below_0_03
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 1.0 AND volume_rank_252 <= 0.2,-1.0,69,0.7533647839478653,19,33,0.7267449482892476,0.14194577352472093,0.010862409479921,NQ|PF_XBTUSD,CME_futures_local|Kraken_crypto,False,calibration_support_below_120;test_support_below_60;wilson95_below_0_95;ece_above_0_05;coverage_below_0_03
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 1.0 AND volume_rank_252 <= 0.3,-1.0,93,0.21726302757387256,27,40,0.4219506854199107,0.2046296296296296,0.013271400132714002,NQ|PF_XBTUSD,CME_futures_local|Kraken_crypto,False,calibration_support_below_120;test_support_below_60;wilson95_below_0_95;ece_above_0_05;coverage_below_0_03
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 1.0 AND volume_rank_252 <= 0.3,-1.0,93,0.7753996731120776,27,40,0.769482247724777,0.12222222222222223,0.013166556945358789,NQ|PF_XBTUSD,CME_futures_local|Kraken_crypto,False,calibration_support_below_120;test_support_below_60;wilson95_below_0_95;ece_above_0_05;coverage_below_0_03
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 1.0 AND volume_rank_252 <= 0.4,-1.0,116,0.1951241465369091,35,49,0.33703503693175146,0.15510204081632656,0.01625746516257465,NQ|PF_XBTUSD,CME_futures_local|Kraken_crypto,False,calibration_support_below_120;test_support_below_60;wilson95_below_0_95;ece_above_0_05;coverage_below_0_03
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 1.0 AND volume_rank_252 <= 0.4,-1.0,116,0.7975686759498694,35,49,0.7824363845080409,0.09795918367346934,0.016129032258064516,NQ|PF_XBTUSD,CME_futures_local|Kraken_crypto,False,calibration_support_below_120;test_support_below_60;wilson95_below_0_95;ece_above_0_05;coverage_below_0_03
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 1.0 AND volume_rank_252 <= 0.5,0.23995962130890094,126,0.18602394880863407,44,54,0.3033182401992927,0.10774410774410775,0.017916390179163903,NQ|PF_XBTUSD,CME_futures_local|Kraken_crypto,False,calibration_support_below_120;test_support_below_60;wilson95_below_0_95;ece_above_0_05;coverage_below_0_03
ThinLiquidity,thin_liquidity_condition_base AND thin_persistence_16 >= 1.0 AND volume_rank_252 <= 0.5,0.7465879724328988,126,0.803656287149039,44,54,0.7339988471639411,0.03367003367003363,0.017774851876234364,NQ|PF_XBTUSD,CME_futures_local|Kraken_crypto,False,calibration_support_below_120;test_support_below_60;wilson95_below_0_95;coverage_below_0_03
