ts,qqq_ibkr_1h_open,qqq_ibkr_1h_high,qqq_ibkr_1h_low,qqq_ibkr_1h_close,qqq_ibkr_1h_volume,qqq_ibkr_1h_wap,qqq_ibkr_1h_count,qqq_yf_1h_open,qqq_yf_1h_high,qqq_yf_1h_low,qqq_yf_1h_close,qqq_yf_1h_volume,hour_utc,weekday,qqq_yfinance_current_bar_present,session_core_utc_13_18,future_median_ibkr_count_h4,future_median_ibkr_volume_h4,target_session_liquidity_viable_h4
2025-06-25 10:00:00+00:00,540.32,541.05,540.07,540.83,52531.0,540.641,340,,,,,,10,2,0,0,19479.5,2723974.5,1
2025-06-25 11:00:00+00:00,540.87,541.9,540.74,541.9,76076.0,541.304,440,,,,,,11,2,0,0,29402.5,4277720.5,1
2025-06-25 12:00:00+00:00,540.83,542.33,539.82,542.33,189846.0,541.677,1033,,,,,,12,2,0,0,29402.5,4277720.5,1
2025-06-25 13:00:00+00:00,542.3,543.31,541.81,542.63,6501385.0,542.649,46978,542.1500244140625,543.3099975585938,541.25,541.7899780273438,13109829.0,13,2,1,1,21621.5,3342986.5,1
2025-06-25 14:00:00+00:00,542.66,542.82,541.24,541.88,5258103.0,541.968,37926,542.1500244140625,543.3099975585938,541.25,541.7899780273438,13109829.0,14,2,1,1,18358.0,2884375.0,1
2025-06-25 15:00:00+00:00,541.88,541.93,540.37,540.73,3297338.0,541.015,20879,541.7999877929688,542.6500244140625,540.75,541.1699829101562,5706073.0,15,2,1,1,19100.5,2930023.5,1
2025-06-25 16:00:00+00:00,540.71,541.02,539.9,540.65,2471412.0,540.506,15837,541.1699829101562,541.1950073242188,540.1300048828125,540.4749755859375,3637083.0,16,2,1,1,18239.0,2806916.5,1
2025-06-25 17:00:00+00:00,540.65,541.13,539.38,539.92,3388635.0,540.383,22364,540.4749755859375,541.125,539.9000244140625,540.9801025390625,4021773.0,17,2,1,1,8823.0,1686104.5,1
2025-06-25 18:00:00+00:00,539.93,540.46,539.69,540.1,2225198.0,540.056,14114,540.989990234375,541.030029296875,539.3800048828125,540.3150024414062,5731064.0,18,2,1,1,2022.5,651999.0,1
2025-06-25 19:00:00+00:00,540.11,541.22,540.07,541.17,4360846.0,540.679,28779,540.3099975585938,541.0800170898438,539.8200073242188,540.6099853515625,3434845.0,19,2,1,0,404.5,124537.0,0
2025-06-25 20:00:00+00:00,541.15,542.1,540.87,541.39,1147011.0,541.215,3532,540.5900268554688,541.219970703125,540.1199951171875,541.1699829101562,4158081.0,20,2,1,0,329.0,72834.0,0
2025-06-25 21:00:00+00:00,541.32,541.71,540.91,540.96,156987.0,541.384,513,,,,,,21,2,0,0,306.5,52685.0,0
2025-06-25 22:00:00+00:00,541.05,541.7,540.91,541.17,92087.0,541.306,296,,,,,,22,2,0,0,305.0,45425.0,0
2025-06-25 23:00:00+00:00,541.11,541.21,540.57,541.13,51789.0,540.953,203,,,,,,23,2,0,0,339.5,46321.0,0
2025-06-26 08:00:00+00:00,541.0,543.96,541.0,543.6,53581.0,543.436,362,,,,,,8,3,0,0,699.5,167379.5,0
2025-06-26 09:00:00+00:00,543.63,543.7,543.18,543.34,39061.0,543.436,317,,,,,,9,3,0,0,1245.5,296037.0,1
2025-06-26 10:00:00+00:00,543.4,544.02,543.18,543.46,37258.0,543.679,293,,,,,,10,3,0,0,14148.0,2140599.0,1
2025-06-26 11:00:00+00:00,543.45,543.89,543.41,543.88,295698.0,543.643,1082,,,,,,11,3,0,0,23926.0,3623239.0,1
2025-06-26 12:00:00+00:00,543.49,544.05,540.75,543.35,296376.0,543.473,1409,,,,,,12,3,0,0,23926.0,3623239.0,1
2025-06-26 13:00:00+00:00,543.39,543.7,541.52,543.13,4154765.0,542.612,26890,543.4199829101562,543.864990234375,541.52001953125,543.781005859375,10024511.0,13,3,1,1,17212.5,2687411.0,1
2025-06-26 14:00:00+00:00,543.14,544.39,543.0,543.76,3984822.0,543.672,26887,543.4199829101562,543.864990234375,541.52001953125,543.781005859375,10024511.0,14,3,1,1,15748.5,2432746.0,1
2025-06-26 15:00:00+00:00,543.76,544.88,543.31,544.71,3261656.0,544.233,20965,543.7550048828125,544.6900024414062,543.4500122070312,543.64501953125,6025419.0,15,3,1,1,15748.5,2432746.0,1
2025-06-26 16:00:00+00:00,544.71,545.23,544.41,544.65,1892996.0,544.844,11850,543.6500244140625,545.22998046875,543.3125,544.8150024414062,4815748.0,16,3,1,1,15748.5,2432746.0,1
2025-06-26 17:00:00+00:00,544.64,545.69,544.42,545.42,2113166.0,545.287,13460,544.7899780273438,545.4000244140625,544.4199829101562,545.3099975585938,2785131.0,17,3,1,1,11168.5,2297087.0,1
2025-06-26 18:00:00+00:00,545.43,546.52,545.3,546.05,2752326.0,546.076,18037,545.3499755859375,546.52001953125,545.3001098632812,546.2246704101562,7549842.0,18,3,1,1,2306.0,974721.0,1
2025-06-26 19:00:00+00:00,546.06,546.67,545.73,546.22,5466632.0,546.187,34512,546.22998046875,546.4550170898438,545.75,546.1599731445312,3583070.0,19,3,1,0,246.0,96977.0,0
2025-06-26 20:00:00+00:00,546.21,546.29,544.65,546.18,1841848.0,546.001,4300,546.1500244140625,546.6699829101562,545.730712890625,546.219970703125,6155749.0,20,3,1,0,214.0,72265.5,0
2025-06-26 21:00:00+00:00,546.22,546.87,546.14,546.55,86360.0,546.403,178,,,,,,21,3,0,0,245.5,46666.5,0
2025-06-26 22:00:00+00:00,546.55,547.08,546.15,546.8,107594.0,546.766,312,,,,,,22,3,0,0,244.5,38703.0,0
2025-06-26 23:00:00+00:00,546.75,546.85,546.22,546.38,58171.0,546.493,180,,,,,,23,3,0,0,247.0,38703.0,0
2025-06-27 08:00:00+00:00,547.67,548.33,547.67,548.33,33344.0,548.021,248,,,,,,8,4,0,0,395.0,79719.0,0
2025-06-27 09:00:00+00:00,548.31,548.31,547.84,548.19,35162.0,548.078,243,,,,,,9,4,0,0,1165.0,264375.0,1
2025-06-27 10:00:00+00:00,548.26,548.27,547.79,547.95,42244.0,547.947,246,,,,,,10,4,0,0,11568.5,1990309.0,1
2025-06-27 11:00:00+00:00,547.9,549.0,547.87,549.0,117194.0,548.543,544,,,,,,11,4,0,0,19304.0,3217295.5,1
2025-06-27 12:00:00+00:00,548.14,549.19,546.84,547.84,411556.0,548.287,1786,,,,,,12,4,0,0,19997.0,3384296.5,1
2025-06-27 13:00:00+00:00,547.82,548.72,546.74,548.6,3569062.0,547.743,21351,547.2000122070312,549.97998046875,546.739990234375,549.0252075195312,10170395.0,13,4,1,1,24222.5,3865531.5,1
2025-06-27 14:00:00+00:00,548.6,549.99,548.2,548.45,5581768.0,549.208,34819,547.2000122070312,549.97998046875,546.739990234375,549.0252075195312,10170395.0,14,4,1,1,24222.5,3865531.5,1
2025-06-27 15:00:00+00:00,548.46,549.93,548.14,549.65,2865529.0,549.233,17257,549.030029296875,549.760009765625,548.1403198242188,549.260009765625,6086210.0,15,4,1,1,37532.5,5790781.5,1
2025-06-27 16:00:00+00:00,549.66,549.66,548.69,549.3,3199531.0,549.217,18643,549.260009765625,549.9298706054688,548.9199829101562,549.3599853515625,4974769.0,16,4,1,1,37532.5,5790781.5,1
2025-06-27 17:00:00+00:00,549.28,549.37,546.95,547.89,4531532.0,548.171,29802,549.3699951171875,549.4293212890625,548.6099853515625,548.760009765625,6454192.0,17,4,1,1,24656.0,4143310.0,1
2025-06-27 18:00:00+00:00,547.89,548.02,544.54,544.8,7050031.0,546.16,46753,548.739990234375,548.9899291992188,546.1799926757812,546.1799926757812,9088471.0,18,4,1,1,2103.0,638799.5,1
2025-06-27 19:00:00+00:00,544.8,548.39,544.68,548.21,7215403.0,547.052,45263,546.1900024414062,546.6099853515625,544.5449829101562,546.260009765625,9399330.0,19,4,1,0,181.5,39418.5,0
2025-06-27 20:00:00+00:00,548.2,548.2,547.42,547.99,1236589.0,547.969,4049,546.2999877929688,548.385009765625,546.2899780273438,548.219970703125,8241611.0,20,4,1,0,181.5,39418.5,0
2025-06-27 21:00:00+00:00,547.96,548.06,547.71,547.96,41010.0,547.923,157,,,,,,21,4,0,0,283.0,43894.5,0
2025-06-27 22:00:00+00:00,547.79,547.95,547.65,547.72,31038.0,547.817,127,,,,,,22,4,0,0,340.5,47438.5,0
2025-06-27 23:00:00+00:00,547.79,547.85,547.59,547.59,37827.0,547.744,206,,,,,,23,4,0,0,413.0,53887.0,0
2025-06-30 08:00:00+00:00,550.62,551.74,550.62,551.33,49962.0,551.243,360,,,,,,8,0,0,0,485.0,69937.0,0
2025-06-30 09:00:00+00:00,551.3,552.26,551.22,551.46,57812.0,551.784,466,,,,,,9,0,0,0,956.0,173091.5,1
2025-06-30 10:00:00+00:00,551.46,552.09,551.43,551.74,44915.0,551.859,321,,,,,,10,0,0,0,13811.0,2079129.5,1
2025-06-30 11:00:00+00:00,551.65,552.03,551.46,551.76,82062.0,551.735,504,,,,,,11,0,0,0,22133.0,3336044.0,1
2025-06-30 12:00:00+00:00,551.5,552.0,548.37,551.15,264121.0,551.392,1408,,,,,,12,0,0,0,22133.0,3336044.0,1
2025-06-30 13:00:00+00:00,551.16,551.68,549.01,550.13,4044661.0,550.259,26214,551.1599731445312,551.3099975585938,549.010009765625,550.4998779296875,9764936.0,13,0,1,1,16878.0,2569460.5,1
2025-06-30 14:00:00+00:00,550.13,550.76,549.7,549.99,3894138.0,550.165,28091,551.1599731445312,551.3099975585938,549.010009765625,550.4998779296875,9764936.0,14,0,1,1,16878.0,2569460.5,1
2025-06-30 15:00:00+00:00,550.0,550.89,549.53,550.53,2777950.0,550.204,18052,550.5150146484375,550.5599975585938,549.530029296875,549.8900146484375,5320905.0,15,0,1,1,20454.0,3136293.5,1
2025-06-30 16:00:00+00:00,550.53,551.1,550.27,550.48,2360971.0,550.748,14455,549.9099731445312,551.0980224609375,549.719970703125,550.35498046875,3583749.0,16,0,1,1,20454.0,3128362.5,1
2025-06-30 17:00:00+00:00,550.51,550.7,549.18,549.97,2345109.0,550.145,15704,550.3400268554688,551.0800170898438,550.0700073242188,550.3616943359375,3014931.0,17,0,1,1,14276.0,2665314.5,1
2025-06-30 18:00:00+00:00,549.97,550.77,549.04,550.67,3911616.0,549.904,25204,550.3699951171875,550.6699829101562,549.1900024414062,549.969970703125,4738682.0,18,0,1,1,1803.0,752931.0,1
2025-06-30 19:00:00+00:00,550.68,552.8,550.65,551.65,7956084.0,551.771,49454,549.969970703125,551.780029296875,549.0499267578125,551.39501953125,6788437.0,19,0,1,0,229.5,83673.5,0
2025-06-30 20:00:00+00:00,551.64,551.92,550.83,551.19,1419013.0,551.456,3348,551.3900146484375,552.7999877929688,551.131591796875,551.655029296875,7766294.0,20,0,1,0,229.5,70599.0,0
2025-06-30 21:00:00+00:00,551.29,551.52,551.23,551.51,80498.0,551.413,201,,,,,,21,0,0,0,265.0,52016.5,0
2025-06-30 22:00:00+00:00,551.45,551.64,550.95,550.95,86849.0,551.257,258,,,,,,22,0,0,0,253.0,39101.0,0
2025-06-30 23:00:00+00:00,551.02,551.67,550.75,551.56,60700.0,551.442,195,,,,,,23,0,0,0,288.5,39101.0,0
2025-07-01 08:00:00+00:00,550.56,551.05,550.18,550.69,34869.0,550.559,272,,,,,,8,1,0,0,318.0,43584.0,0
2025-07-01 09:00:00+00:00,550.76,550.83,550.0,550.46,43333.0,550.338,331,,,,,,9,1,0,0,946.5,199885.0,1
2025-07-01 10:00:00+00:00,550.43,550.61,550.28,550.58,27932.0,550.43,234,,,,,,10,1,0,0,13261.5,2072970.0,1
2025-07-01 11:00:00+00:00,550.6,550.79,549.91,550.36,43835.0,550.476,305,,,,,,11,1,0,0,39280.5,5800202.0,1
2025-07-01 12:00:00+00:00,550.6,551.5,548.65,549.54,355935.0,549.54,1588,,,,,,12,1,0,0,39280.5,5800202.0,1
2025-07-01 13:00:00+00:00,549.65,550.46,549.14,549.93,3790005.0,549.869,24935,549.7689208984375,550.7100219726562,548.4199829101562,548.8350219726562,10215701.0,13,1,1,1,37636.0,5618040.0,1
2025-07-01 14:00:00+00:00,549.76,550.71,546.6,546.92,8155305.0,548.462,55577,549.7689208984375,550.7100219726562,548.4199829101562,548.8350219726562,10215701.0,14,1,1,1,18599.0,2965637.5,1
2025-07-01 15:00:00+00:00,546.91,547.63,544.66,546.22,7810399.0,546.047,53626,548.8400268554688,549.2100219726562,544.6599731445312,546.8300170898438,14622067.0,15,1,1,1,18599.0,2965637.5,1
2025-07-01 16:00:00+00:00,546.23,548.14,545.58,547.23,3425681.0,546.975,21646,546.8099975585938,547.3699951171875,545.2100219726562,546.7000122070312,6326509.0,16,1,1,1,15377.5,2444433.0,1
2025-07-01 17:00:00+00:00,547.24,548.69,547.23,548.21,2383272.0,547.924,15552,546.6799926757812,548.260009765625,546.4199829101562,547.8079833984375,4431635.0,17,1,1,1,8849.5,1698612.0,1
2025-07-01 18:00:00+00:00,548.22,548.49,547.21,547.24,2505594.0,547.953,15203,547.9299926757812,548.6799926757812,547.469970703125,547.7750244140625,3688317.0,18,1,1,1,1395.5,475724.0,1
2025-07-01 19:00:00+00:00,547.23,548.4,545.92,546.98,8200414.0,547.161,49139,547.760009765625,548.2750244140625,545.9199829101562,547.7849731445312,6695323.0,19,1,1,0,229.0,58776.0,0
2025-07-01 20:00:00+00:00,546.98,547.14,546.5,547.0,891630.0,546.793,2496,547.780029296875,548.3599853515625,546.8300170898438,546.97998046875,7262404.0,20,1,1,0,219.0,54224.5,0
2025-07-01 21:00:00+00:00,546.97,546.97,546.6,546.65,14667.0,546.723,67,,,,,,21,1,0,0,254.5,54224.5,0
2025-07-01 22:00:00+00:00,546.69,547.68,546.69,547.63,59818.0,547.243,295,,,,,,22,1,0,0,253.5,47232.5,0
2025-07-01 23:00:00+00:00,547.69,547.82,547.23,547.36,57734.0,547.464,163,,,,,,23,1,0,0,274.0,47232.5,0
2025-07-02 08:00:00+00:00,547.87,548.19,547.39,547.48,50715.0,547.742,275,,,,,,8,2,0,0,364.5,63507.5,0
2025-07-02 09:00:00+00:00,547.59,547.65,547.16,547.61,35496.0,547.475,234,,,,,,9,2,0,0,1083.5,244040.0,1
2025-07-02 10:00:00+00:00,547.57,547.7,546.67,546.95,43750.0,547.021,273,,,,,,10,2,0,0,12961.0,2098386.5,1
2025-07-02 11:00:00+00:00,546.95,547.35,545.82,546.42,83265.0,546.721,456,,,,,,11,2,0,0,22676.5,3768998.5,1
2025-07-02 12:00:00+00:00,547.14,549.1,544.54,545.28,404815.0,545.922,1711,,,,,,12,2,0,0,22676.5,3768998.5,1
2025-07-02 13:00:00+00:00,545.31,547.96,544.97,547.42,3791958.0,547.019,24211,546.1799926757812,549.6400146484375,546.1199951171875,549.4650268554688,9329151.0,13,2,1,1,17496.0,3015694.0,1
2025-07-02 14:00:00+00:00,547.41,550.42,547.34,549.93,5165119.0,549.209,31157,546.1799926757812,549.6400146484375,546.1199951171875,549.4650268554688,9329151.0,14,2,1,1,13760.5,2270661.5,1
2025-07-02 15:00:00+00:00,549.94,550.76,549.62,550.18,3746039.0,550.193,21142,549.4500122070312,550.75,549.030029296875,549.72998046875,6949515.0,15,2,1,1,13760.5,2270661.5,1
2025-07-02 16:00:00+00:00,550.18,550.75,549.88,550.64,2285349.0,550.411,13850,549.739990234375,550.7000122070312,549.6599731445312,550.4299926757812,3583835.0,16,2,1,1,12832.0,2119819.5,1
2025-07-02 17:00:00+00:00,550.64,550.8,549.89,550.29,2255974.0,550.29,13671,550.4199829101562,550.75,549.9099731445312,550.1199951171875,3101864.0,17,2,1,1,7526.5,1776917.5,1
2025-07-02 18:00:00+00:00,550.31,550.59,550.02,550.38,1983665.0,550.37,11993,550.1207885742188,550.5449829101562,549.8900146484375,550.3699951171875,2698224.0,18,2,1,1,1632.5,814645.0,1
2025-07-02 19:00:00+00:00,550.39,551.0,550.03,550.81,5355608.0,550.546,31182,550.3599853515625,550.9099731445312,550.1599731445312,550.30078125,3418483.0,19,2,1,0,199.5,55444.5,0
2025-07-02 20:00:00+00:00,550.81,551.12,550.4,551.0,1570170.0,550.728,3060,550.2999877929688,551.0,550.030029296875,550.8099975585938,4768502.0,20,2,1,0,199.5,50191.5,0
2025-07-02 21:00:00+00:00,551.03,551.1,550.87,550.9,51769.0,550.963,194,,,,,,21,2,0,0,213.5,39029.5,0
2025-07-02 22:00:00+00:00,550.87,551.15,550.46,550.83,59120.0,550.771,205,,,,,,22,2,0,0,224.5,30330.5,0
2025-07-02 23:00:00+00:00,550.79,550.95,550.79,550.94,48614.0,550.888,154,,,,,,23,2,0,0,232.0,30330.5,0
2025-07-03 08:00:00+00:00,552.05,552.27,551.38,551.38,28811.0,551.946,227,,,,,,8,3,0,0,301.5,41621.0,0
2025-07-03 09:00:00+00:00,551.22,551.79,551.2,551.22,29445.0,551.464,222,,,,,,9,3,0,0,1260.0,235481.5,1
2025-07-03 10:00:00+00:00,551.26,551.39,550.8,551.35,31216.0,551.123,237,,,,,,10,3,0,0,15367.5,2465842.5,1
2025-07-03 11:00:00+00:00,551.34,551.68,551.29,551.54,52026.0,551.491,366,,,,,,11,3,0,0,23856.0,3783620.0,1
2025-07-03 12:00:00+00:00,551.49,553.25,550.98,552.26,418937.0,552.445,2154,,,,,,12,3,0,0,25895.0,4256688.5,1
2025-07-03 13:00:00+00:00,552.28,554.94,552.28,554.75,4512748.0,554.015,28581,553.1799926757812,556.3300170898438,553.1799926757812,556.2000122070312,10833414.0,13,3,1,1,21170.0,3527560.5,1
2025-07-03 14:00:00+00:00,554.74,556.37,554.74,555.91,4634481.0,555.91,30403,553.1799926757812,556.3300170898438,553.1799926757812,556.2000122070312,10833414.0,14,3,1,1,10487.0,1944981.0,1
2025-07-03 15:00:00+00:00,555.92,557.2,555.9,556.78,3054492.0,556.503,19131,556.2100219726562,556.6500244140625,555.64990234375,556.4199829101562,5406564.0,15,3,1,1,1136.5,473950.5,1
2025-07-03 16:00:00+00:00,556.79,557.05,555.48,556.22,4000629.0,556.478,23209,556.4108276367188,557.2000122070312,556.3400268554688,556.5700073242188,4112725.0,16,3,1,1,356.0,83940.0,0
2025-07-03 17:00:00+00:00,556.17,556.6,555.6,555.78,835470.0,556.093,1843,556.5659790039062,556.7899780273438,555.47998046875,555.9500122070312,0.0,17,3,1,1,299.0,55208.5,0
2025-07-03 18:00:00+00:00,555.79,555.92,555.73,555.75,112431.0,555.811,430,,,,,,18,3,0,1,299.0,50164.5,0
2025-07-03 19:00:00+00:00,555.79,555.93,555.7,555.83,54968.0,555.819,207,,,,,,19,3,0,0,303.0,43803.0,0
2025-07-03 20:00:00+00:00,555.89,555.91,555.72,555.81,55449.0,555.782,282,,,,,,20,3,0,0,317.5,43803.0,0
2025-07-07 08:00:00+00:00,553.88,553.99,552.7,552.84,42245.0,553.049,316,,,,,,8,0,0,0,401.0,77672.5,0
2025-07-07 09:00:00+00:00,552.67,554.02,552.67,554.02,45361.0,553.249,319,,,,,,9,0,0,0,775.0,200630.5,0
2025-07-07 10:00:00+00:00,553.99,554.54,553.9,553.95,38263.0,554.218,290,,,,,,10,0,0,0,13072.5,2063169.0,1
2025-07-07 11:00:00+00:00,553.94,554.5,553.8,554.48,109984.0,554.059,483,,,,,,11,0,0,0,21483.5,3279717.5,1
2025-07-07 12:00:00+00:00,554.41,556.64,552.77,553.73,291277.0,554.119,1067,,,,,,12,0,0,0,25791.5,3922922.0,1
2025-07-07 13:00:00+00:00,553.7,554.34,552.49,553.6,3835061.0,553.592,25078,553.530029296875,554.3400268554688,552.489990234375,553.3800048828125,8626633.0,13,0,1,1,25550.5,3809325.0,1
2025-07-07 14:00:00+00:00,553.59,553.97,552.05,552.34,4010783.0,553.058,26505,553.530029296875,554.3400268554688,552.489990234375,553.3800048828125,8626633.0,14,0,1,1,27453.5,4307795.0,1
2025-07-07 15:00:00+00:00,552.33,553.33,552.19,553.13,2724374.0,552.745,17889,553.3800048828125,553.4099731445312,552.0499877929688,552.9600219726562,4707825.0,15,0,1,1,32294.0,5206078.5,1
2025-07-07 16:00:00+00:00,553.12,553.94,550.82,551.72,6047598.0,552.305,41435,552.9299926757812,553.9199829101562,550.828125,552.2899780273438,7067672.0,16,0,1,1,27453.5,4307795.0,1
2025-07-07 17:00:00+00:00,551.71,553.1,551.16,551.76,3607867.0,551.971,24596,552.260009765625,553.02001953125,551.260009765625,551.760009765625,5631773.0,17,0,1,1,16575.5,3000583.5,1
2025-07-07 18:00:00+00:00,551.75,551.99,549.58,551.87,5007723.0,550.832,30311,551.739990234375,553.0999755859375,549.6599731445312,549.7100219726562,5920825.0,18,0,1,1,1631.5,573497.5,1
2025-07-07 19:00:00+00:00,551.87,552.23,551.03,552.05,5404434.0,551.599,34277,549.72998046875,552.1701049804688,549.5850219726562,551.1749877929688,6202439.0,19,0,1,0,323.0,100532.5,0
2025-07-07 20:00:00+00:00,552.06,552.11,550.59,550.97,993444.0,551.561,2840,551.1799926757812,552.22998046875,551.030029296875,552.0599975585938,4505403.0,20,0,1,0,252.5,46691.0,0
2025-07-07 21:00:00+00:00,550.99,551.03,550.62,550.81,45858.0,550.755,223,,,,,,21,0,0,0,227.0,46691.0,0
2025-07-07 22:00:00+00:00,550.95,551.34,550.35,551.22,153551.0,550.823,423,,,,,,22,0,0,0,227.0,46632.0,0
2025-07-07 23:00:00+00:00,551.19,551.92,551.15,551.8,47514.0,551.647,160,,,,,,23,0,0,0,243.5,41098.5,0
2025-07-08 08:00:00+00:00,553.95,554.01,553.37,553.68,45868.0,553.645,282,,,,,,8,1,0,0,284.5,41862.5,0
2025-07-08 09:00:00+00:00,553.45,553.78,553.04,553.14,19888.0,553.464,172,,,,,,9,1,0,0,598.0,123429.0,0
2025-07-08 10:00:00+00:00,553.2,553.78,552.7,553.61,47396.0,553.318,364,,,,,,10,1,0,0,10127.5,1540282.5,1
2025-07-08 11:00:00+00:00,553.59,553.86,553.25,553.53,36329.0,553.557,205,,,,,,11,1,0,0,19336.0,2914213.5,1
2025-07-08 12:00:00+00:00,553.45,554.26,551.61,553.38,199462.0,553.336,832,,,,,,12,1,0,0,20279.5,3121004.5,1
2025-07-08 13:00:00+00:00,553.45,553.84,552.1,552.11,2881103.0,552.868,19423,553.3400268554688,553.5499877929688,551.2899780273438,551.9000244140625,7548516.0,13,1,1,1,20192.5,3121004.5,1
2025-07-08 14:00:00+00:00,552.11,553.53,551.1,552.36,5379547.0,552.367,35299,553.3400268554688,553.5499877929688,551.2899780273438,551.9000244140625,7548516.0,14,1,1,1,17361.5,2764389.0,1
2025-07-08 15:00:00+00:00,552.35,552.86,551.43,552.65,2947324.0,552.293,19249,551.8900146484375,553.530029296875,551.0999755859375,551.77001953125,6797874.0,15,1,1,1,18305.0,2938069.5,1
2025-07-08 16:00:00+00:00,552.66,554.01,552.24,552.91,3294685.0,553.1,21136,551.77001953125,554.010009765625,551.77001953125,553.6400146484375,3562440.0,16,1,1,1,15188.0,2459957.0,1
2025-07-08 17:00:00+00:00,552.9,553.43,551.95,553.34,2338460.0,552.727,14902,553.6599731445312,553.760009765625,551.9500732421875,552.8150024414062,4024591.0,17,1,1,1,8733.5,1742689.0,1
2025-07-08 18:00:00+00:00,553.32,553.5,552.29,552.49,2581454.0,552.931,15474,552.8400268554688,553.5,552.3200073242188,552.8049926757812,3274550.0,18,1,1,1,1037.5,514936.0,1
2025-07-08 19:00:00+00:00,552.48,552.58,551.82,552.31,5204371.0,552.242,31400,552.8499755859375,552.989990234375,551.8200073242188,552.2650146484375,4293287.0,19,1,1,0,122.5,91861.0,0
2025-07-08 20:00:00+00:00,552.31,552.71,552.22,552.58,903924.0,552.474,1993,552.27001953125,552.5800170898438,551.8200073242188,552.3099975585938,4313025.0,20,1,1,0,122.5,41080.5,0
2025-07-08 21:00:00+00:00,552.57,552.69,552.34,552.59,125948.0,552.36,59,,,,,,21,1,0,0,169.5,25907.0,0
2025-07-08 22:00:00+00:00,552.68,552.99,552.57,552.78,19155.0,552.785,82,,,,,,22,1,0,0,179.5,25907.0,0
2025-07-08 23:00:00+00:00,552.84,553.05,552.42,552.55,57774.0,552.659,163,,,,,,23,1,0,0,194.5,25907.0,0
2025-07-09 08:00:00+00:00,552.43,552.61,552.16,552.39,24387.0,552.379,176,,,,,,8,2,0,0,216.5,31327.5,0
2025-07-09 09:00:00+00:00,552.4,553.55,552.4,553.14,27427.0,553.175,227,,,,,,9,2,0,0,457.5,105499.5,0
2025-07-09 10:00:00+00:00,553.11,553.41,552.86,553.14,20783.0,553.15,183,,,,,,10,2,0,0,13752.0,2154048.0,1
2025-07-09 11:00:00+00:00,553.14,553.84,553.1,553.53,35228.0,553.536,206,,,,,,11,2,0,0,27567.0,4294665.0,1
2025-07-09 12:00:00+00:00,553.23,553.91,551.43,553.43,175771.0,553.493,709,,,,,,12,2,0,0,27567.0,4294665.0,1
2025-07-09 13:00:00+00:00,553.45,557.3,553.36,557.04,4132325.0,556.13,26795,554.52001953125,557.6300048828125,554.4700927734375,556.135009765625,9872864.0,13,2,1,1,23711.0,3831681.0,1
2025-07-09 14:00:00+00:00,557.03,557.63,553.28,553.74,6841522.0,555.564,45559,554.52001953125,557.6300048828125,554.4700927734375,556.135009765625,9872864.0,14,2,1,1,18725.5,3123364.5,1
2025-07-09 15:00:00+00:00,553.74,554.74,553.1,553.79,4457005.0,554.029,28339,556.1400146484375,556.1400146484375,553.0999755859375,554.5250854492188,9041238.0,15,2,1,1,18725.5,3123364.5,1
2025-07-09 16:00:00+00:00,553.78,555.21,553.54,554.61,2870252.0,554.489,18296,554.530029296875,554.739990234375,553.5399780273438,554.364990234375,4012820.0,16,2,1,1,18725.5,3123364.5,1
2025-07-09 17:00:00+00:00,554.6,555.02,554.09,554.63,3206357.0,554.584,19083,554.3699951171875,555.130126953125,554.1799926757812,554.5999755859375,4204952.0,17,2,1,1,10388.5,2033550.5,1
2025-07-09 18:00:00+00:00,554.6,555.92,554.56,555.75,3040372.0,555.345,18368,554.5800170898438,555.6199951171875,554.0900268554688,555.3049926757812,4431885.0,18,2,1,1,1276.5,534892.0,1
2025-07-09 19:00:00+00:00,555.76,556.38,555.54,556.26,5387579.0,556.002,30099,555.2999877929688,556.1799926757812,555.2098999023438,555.8599853515625,4445684.0,19,2,1,0,158.5,44831.5,0
2025-07-09 20:00:00+00:00,556.25,556.45,554.87,556.05,1026729.0,556.068,2409,555.8499755859375,556.3699951171875,555.6500244140625,556.260009765625,5204344.0,20,2,1,0,158.5,37325.0,0
2025-07-09 21:00:00+00:00,555.99,556.09,555.89,556.06,21637.0,556.002,90,,,,,,21,2,0,0,204.5,38972.5,0
2025-07-09 22:00:00+00:00,556.02,556.54,555.86,556.37,43055.0,556.248,144,,,,,,22,2,0,0,245.0,36455.0,0
2025-07-09 23:00:00+00:00,556.4,556.41,555.8,555.86,46608.0,555.97,173,,,,,,23,2,0,0,265.0,36455.0,0
2025-07-10 08:00:00+00:00,555.58,556.21,555.49,556.18,31595.0,555.862,236,,,,,,8,3,0,0,277.5,47669.0,0
2025-07-10 09:00:00+00:00,556.16,556.26,555.4,555.77,34890.0,555.747,254,,,,,,9,3,0,0,606.0,138749.5,0
2025-07-10 10:00:00+00:00,555.67,556.34,555.67,556.13,38020.0,556.061,279,,,,,,10,3,0,0,12275.5,1967735.0,1
2025-07-10 11:00:00+00:00,556.11,556.91,556.02,556.8,57318.0,556.621,276,,,,,,11,3,0,0,21688.5,3321933.5,1
2025-07-10 12:00:00+00:00,556.16,556.9,554.69,556.3,220181.0,556.222,933,,,,,,12,3,0,0,21688.5,3321933.5,1
2025-07-10 13:00:00+00:00,556.32,557.3,553.66,554.16,3715289.0,555.616,23618,556.8599853515625,557.2999877929688,552.75,553.5999755859375,10431008.0,13,3,1,1,18015.0,2830277.0,1
