provider,instrument,timeframe,root,data_status,source_rows,source,attachability_status,acceptance_status,reason
yfinance,GLD,30m,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GLD,30m,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GLD,30m,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GLD,30m,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,NQ=F,30m,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,NQ=F,30m,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,NQ=F,30m,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,NQ=F,30m,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,QQQ,30m,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,QQQ,30m,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,QQQ,30m,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,QQQ,30m,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,SPY,30m,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,SPY,30m,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,SPY,30m,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,SPY,30m,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,USO,30m,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,USO,30m,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,USO,30m,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,USO,30m,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,YM=F,30m,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,YM=F,30m,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,YM=F,30m,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,YM=F,30m,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^DJI,30m,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^DJI,30m,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^DJI,30m,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^DJI,30m,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^GSPC,30m,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^GSPC,30m,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^GSPC,30m,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^GSPC,30m,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^NDX,30m,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^NDX,30m,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^NDX,30m,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^NDX,30m,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^VIX,30m,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^VIX,30m,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^VIX,30m,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^VIX,30m,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,CL=F,1h,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,CL=F,1h,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,CL=F,1h,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,CL=F,1h,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,DIA,1h,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,DIA,1h,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,DIA,1h,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,DIA,1h,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,ES=F,1h,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,ES=F,1h,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,ES=F,1h,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,ES=F,1h,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GC=F,1h,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GC=F,1h,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GC=F,1h,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GC=F,1h,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GLD,1h,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GLD,1h,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GLD,1h,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,GLD,1h,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,NQ=F,1h,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,NQ=F,1h,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,NQ=F,1h,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,NQ=F,1h,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,QQQ,1h,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,QQQ,1h,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,QQQ,1h,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,QQQ,1h,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,SPY,1h,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,SPY,1h,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,SPY,1h,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,SPY,1h,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,USO,1h,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,USO,1h,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,USO,1h,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,USO,1h,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,YM=F,1h,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,YM=F,1h,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,YM=F,1h,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,YM=F,1h,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^DJI,1h,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^DJI,1h,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^DJI,1h,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^DJI,1h,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^GSPC,1h,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^GSPC,1h,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^GSPC,1h,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^GSPC,1h,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^NDX,1h,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^NDX,1h,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^NDX,1h,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^NDX,1h,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^VIX,1h,Bull,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^VIX,1h,Bear,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^VIX,1h,Sideways,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,^VIX,1h,Crisis,ok,0,,missing_intraday_or_monthly_source_label,not_accepted_full_panel,Kaggle stock/index source labels are available only for 1d and 1w
yfinance,CL=F,1d,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,CL=F,1d,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,CL=F,1d,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,CL=F,1d,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,DIA,1d,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,DIA,1d,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,DIA,1d,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,DIA,1d,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,ES=F,1d,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,ES=F,1d,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,ES=F,1d,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,ES=F,1d,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,GC=F,1d,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,GC=F,1d,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,GC=F,1d,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,GC=F,1d,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,GLD,1d,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,GLD,1d,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,GLD,1d,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,GLD,1d,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,NQ=F,1d,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,NQ=F,1d,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,NQ=F,1d,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,NQ=F,1d,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,QQQ,1d,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,QQQ,1d,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,QQQ,1d,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,QQQ,1d,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,SPY,1d,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,SPY,1d,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,SPY,1d,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,SPY,1d,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,USO,1d,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,USO,1d,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,USO,1d,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,USO,1d,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,YM=F,1d,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,YM=F,1d,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,YM=F,1d,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,YM=F,1d,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,^DJI,1d,Bull,ok,3262,kaggle/mafaqbhatti-stock-market-regimes-2000-2026,direct_source_label_attached_candidate,not_accepted_full_panel,direct Kaggle MainRegimeV2 root label exists for this yfinance instrument/timeframe/root slot
yfinance,^DJI,1d,Bear,ok,968,kaggle/mafaqbhatti-stock-market-regimes-2000-2026,direct_source_label_attached_candidate,not_accepted_full_panel,direct Kaggle MainRegimeV2 root label exists for this yfinance instrument/timeframe/root slot
yfinance,^DJI,1d,Sideways,ok,2198,kaggle/mafaqbhatti-stock-market-regimes-2000-2026,direct_source_label_attached_candidate,not_accepted_full_panel,direct Kaggle MainRegimeV2 root label exists for this yfinance instrument/timeframe/root slot
yfinance,^DJI,1d,Crisis,ok,131,kaggle/mafaqbhatti-stock-market-regimes-2000-2026,direct_source_label_attached_candidate,not_accepted_full_panel,direct Kaggle MainRegimeV2 root label exists for this yfinance instrument/timeframe/root slot
yfinance,^GSPC,1d,Bull,ok,3339,kaggle/mafaqbhatti-stock-market-regimes-2000-2026,direct_source_label_attached_candidate,not_accepted_full_panel,direct Kaggle MainRegimeV2 root label exists for this yfinance instrument/timeframe/root slot
yfinance,^GSPC,1d,Bear,ok,1068,kaggle/mafaqbhatti-stock-market-regimes-2000-2026,direct_source_label_attached_candidate,not_accepted_full_panel,direct Kaggle MainRegimeV2 root label exists for this yfinance instrument/timeframe/root slot
yfinance,^GSPC,1d,Sideways,ok,1993,kaggle/mafaqbhatti-stock-market-regimes-2000-2026,direct_source_label_attached_candidate,not_accepted_full_panel,direct Kaggle MainRegimeV2 root label exists for this yfinance instrument/timeframe/root slot
yfinance,^GSPC,1d,Crisis,ok,159,kaggle/mafaqbhatti-stock-market-regimes-2000-2026,direct_source_label_attached_candidate,not_accepted_full_panel,direct Kaggle MainRegimeV2 root label exists for this yfinance instrument/timeframe/root slot
yfinance,^NDX,1d,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,^NDX,1d,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,^NDX,1d,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,^NDX,1d,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,^VIX,1d,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,^VIX,1d,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,^VIX,1d,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,^VIX,1d,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,CL=F,1w,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,CL=F,1w,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,CL=F,1w,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,CL=F,1w,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,DIA,1w,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,DIA,1w,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,DIA,1w,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,DIA,1w,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,ES=F,1w,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,ES=F,1w,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,ES=F,1w,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,ES=F,1w,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,GC=F,1w,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,GC=F,1w,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,GC=F,1w,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,GC=F,1w,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,GLD,1w,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,GLD,1w,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,GLD,1w,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,GLD,1w,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,NQ=F,1w,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,NQ=F,1w,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,NQ=F,1w,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,NQ=F,1w,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,QQQ,1w,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,QQQ,1w,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,QQQ,1w,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,QQQ,1w,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,SPY,1w,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,SPY,1w,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,SPY,1w,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,SPY,1w,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,USO,1w,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,USO,1w,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,USO,1w,Sideways,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,USO,1w,Crisis,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,YM=F,1w,Bull,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
yfinance,YM=F,1w,Bear,ok,0,,missing_instrument_source_label,not_accepted_full_panel,instrument is not in the Kaggle stock/index source-label panel
