provider,symbol,strategy,entry_time,exit_time,direction,return,main_regime,sub_regime,sub_sub_regime_or_profit_factor,profit_factor,branch_path
binance,BTCUSDT,trend_pullback_resume_v1,2021-04-01 21:00:00+00:00,2021-04-02 09:00:00+00:00,long,0.014641425974210476,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-04-03 03:00:00+00:00,2021-04-03 15:00:00+00:00,long,-0.006611446884266625,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-04-11 07:00:00+00:00,2021-04-11 19:00:00+00:00,long,0.0008388163436425788,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-04-15 03:00:00+00:00,2021-04-15 15:00:00+00:00,long,-0.005414658352232982,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-05-06 21:00:00+00:00,2021-05-07 09:00:00+00:00,long,-0.0011556664603780131,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-06-11 06:00:00+00:00,2021-06-11 18:00:00+00:00,long,0.018280258772209734,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-08-01 10:00:00+00:00,2021-08-01 22:00:00+00:00,long,-0.02953383022313294,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-08-10 17:00:00+00:00,2021-08-11 05:00:00+00:00,long,0.015611365888630102,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-08-14 22:00:00+00:00,2021-08-15 10:00:00+00:00,long,-0.019612873920837215,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-08-21 23:00:00+00:00,2021-08-22 11:00:00+00:00,long,0.006353095446774093,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-08-24 04:00:00+00:00,2021-08-24 16:00:00+00:00,long,-0.030908622765043914,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-09-04 11:00:00+00:00,2021-09-04 23:00:00+00:00,long,0.0002544940237989568,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-09-16 16:00:00+00:00,2021-09-17 04:00:00+00:00,long,0.0025416058394160945,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-09-19 10:00:00+00:00,2021-09-19 22:00:00+00:00,long,-0.021200789232383443,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-10-02 23:00:00+00:00,2021-10-03 11:00:00+00:00,long,0.007136784164551546,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-10-03 22:00:00+00:00,2021-10-04 10:00:00+00:00,long,-0.007460048923683127,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-10-07 18:00:00+00:00,2021-10-08 06:00:00+00:00,long,0.003976554802870069,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-10-09 19:00:00+00:00,2021-10-10 07:00:00+00:00,long,0.01851553356297231,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-10-15 00:00:00+00:00,2021-10-15 12:00:00+00:00,long,0.03890685352379908,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-10-16 21:00:00+00:00,2021-10-17 09:00:00+00:00,long,0.009108758207079681,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-10-21 13:00:00+00:00,2021-10-22 01:00:00+00:00,long,-0.03374941160336686,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-11-03 17:00:00+00:00,2021-11-04 05:00:00+00:00,long,-0.0015075795168958406,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-11-10 02:00:00+00:00,2021-11-10 14:00:00+00:00,long,0.023458242810181718,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-12-22 12:00:00+00:00,2021-12-23 00:00:00+00:00,long,-0.0059361810616536115,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2021-12-25 02:00:00+00:00,2021-12-25 14:00:00+00:00,long,-0.00046347700726612207,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-01-30 23:00:00+00:00,2022-01-31 11:00:00+00:00,long,-0.016276962844387288,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-02-06 06:00:00+00:00,2022-02-06 18:00:00+00:00,long,0.0013912688531163564,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-02-06 18:00:00+00:00,2022-02-07 06:00:00+00:00,long,0.029880719958833124,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-02-16 18:00:00+00:00,2022-02-17 06:00:00+00:00,long,-0.00019066229146880165,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-02-26 16:00:00+00:00,2022-02-27 04:00:00+00:00,long,-0.015361154570707969,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-03-18 06:00:00+00:00,2022-03-18 18:00:00+00:00,long,0.023319634429736613,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-03-23 07:00:00+00:00,2022-03-23 19:00:00+00:00,long,0.002589785155888258,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-03-23 19:00:00+00:00,2022-03-24 07:00:00+00:00,long,0.020393544843177347,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-04-20 19:00:00+00:00,2022-04-21 07:00:00+00:00,long,0.016065489323780824,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-06-01 03:00:00+00:00,2022-06-01 15:00:00+00:00,long,-0.02797298536391024,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-06-25 12:00:00+00:00,2022-06-26 00:00:00+00:00,long,0.01514804751668497,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-07-29 23:00:00+00:00,2022-07-30 11:00:00+00:00,long,0.0076820022083179396,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-08-12 03:00:00+00:00,2022-08-12 15:00:00+00:00,long,-0.001226566642135385,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-09-11 06:00:00+00:00,2022-09-11 18:00:00+00:00,long,0.004971966522123283,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-09-30 02:00:00+00:00,2022-09-30 14:00:00+00:00,long,0.03267372605370422,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-10-05 19:00:00+00:00,2022-10-06 07:00:00+00:00,long,0.004918618631604144,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-10-24 18:00:00+00:00,2022-10-25 06:00:00+00:00,long,-0.00024153527475290204,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-10-27 14:00:00+00:00,2022-10-28 02:00:00+00:00,long,-0.016708707879372398,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-11-06 01:00:00+00:00,2022-11-06 13:00:00+00:00,long,0.0010921186772105962,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-12-10 05:00:00+00:00,2022-12-10 17:00:00+00:00,long,0.00204620955146817,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-12-24 12:00:00+00:00,2022-12-25 00:00:00+00:00,long,0.001349483540165064,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2022-12-25 03:00:00+00:00,2022-12-25 15:00:00+00:00,long,-0.0023199664451459823,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-01-03 12:00:00+00:00,2023-01-04 00:00:00+00:00,long,-0.0030112172630356593,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-01-05 08:00:00+00:00,2023-01-05 20:00:00+00:00,long,0.0030635078444007924,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-01-08 00:00:00+00:00,2023-01-08 12:00:00+00:00,long,-0.00017191814569439412,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-01-10 12:00:00+00:00,2023-01-11 00:00:00+00:00,long,0.014042492662917905,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-01-17 06:00:00+00:00,2023-01-17 18:00:00+00:00,long,0.013647274744285509,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-01-17 23:00:00+00:00,2023-01-18 11:00:00+00:00,long,0.0033054472692206627,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-01-18 11:00:00+00:00,2023-01-18 23:00:00+00:00,long,-0.02486244775325419,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-02-21 10:00:00+00:00,2023-02-21 22:00:00+00:00,long,-0.012897769962174177,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-03-19 03:00:00+00:00,2023-03-19 15:00:00+00:00,long,0.012791415475219114,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-04-01 19:00:00+00:00,2023-04-02 07:00:00+00:00,long,0.0012120366514245529,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-04-02 08:00:00+00:00,2023-04-02 20:00:00+00:00,long,-0.01136731595409235,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-04-12 02:00:00+00:00,2023-04-12 14:00:00+00:00,long,0.0036278051728564353,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-04-12 14:00:00+00:00,2023-04-13 02:00:00+00:00,long,0.003058149809373578,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-04-29 00:00:00+00:00,2023-04-29 12:00:00+00:00,long,0.000661266720479281,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-05-30 00:00:00+00:00,2023-05-30 12:00:00+00:00,long,0.0069997527928096215,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-06-18 08:00:00+00:00,2023-06-18 20:00:00+00:00,long,-0.0009653077890300343,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-06-24 19:00:00+00:00,2023-06-25 07:00:00+00:00,long,0.00313244420762282,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-07-02 15:00:00+00:00,2023-07-03 03:00:00+00:00,long,0.008480553321347895,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-07-04 17:00:00+00:00,2023-07-05 05:00:00+00:00,long,-0.002780905248897847,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-08-30 19:00:00+00:00,2023-08-31 07:00:00+00:00,long,0.003044710702811315,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-09-15 00:00:00+00:00,2023-09-15 12:00:00+00:00,long,-0.0044098810336598016,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-09-15 21:00:00+00:00,2023-09-16 09:00:00+00:00,long,0.001220288985588569,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-09-17 13:00:00+00:00,2023-09-18 01:00:00+00:00,long,-0.003063222716748082,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-09-20 14:00:00+00:00,2023-09-21 02:00:00+00:00,long,-0.005684794722505049,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-09-29 22:00:00+00:00,2023-09-30 10:00:00+00:00,long,0.003412032491296957,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-10-07 18:00:00+00:00,2023-10-08 06:00:00+00:00,long,2.2587777717575364e-05,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-10-22 14:00:00+00:00,2023-10-23 02:00:00+00:00,long,0.016844518828451838,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-11-04 15:00:00+00:00,2023-11-05 03:00:00+00:00,long,0.016338273421048877,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-11-11 15:00:00+00:00,2023-11-12 03:00:00+00:00,long,-0.0016733795276049346,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-11-29 22:00:00+00:00,2023-11-30 10:00:00+00:00,long,-0.00292770830880118,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2023-12-09 20:00:00+00:00,2023-12-10 08:00:00+00:00,long,-0.004644860741717882,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-01-03 05:00:00+00:00,2024-01-03 17:00:00+00:00,long,-0.05016655180971097,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-01-08 06:00:00+00:00,2024-01-08 18:00:00+00:00,long,0.06961831463076762,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-01-29 05:00:00+00:00,2024-01-29 17:00:00+00:00,long,0.020224358114977914,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-01-31 07:00:00+00:00,2024-01-31 19:00:00+00:00,long,0.006611612866059602,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-02-02 21:00:00+00:00,2024-02-03 09:00:00+00:00,long,0.0022551370305083918,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-02-12 08:00:00+00:00,2024-02-12 20:00:00+00:00,long,0.042585309351683476,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-03-09 14:00:00+00:00,2024-03-10 02:00:00+00:00,long,0.010036883602676294,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-03-12 15:00:00+00:00,2024-03-13 03:00:00+00:00,long,0.004937282620171013,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-04-09 12:00:00+00:00,2024-04-10 00:00:00+00:00,long,-0.0219435563728958,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-04-11 23:00:00+00:00,2024-04-12 11:00:00+00:00,long,0.012824287209866947,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-04-12 12:00:00+00:00,2024-04-13 00:00:00+00:00,long,-0.051336343880645785,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-04-22 01:00:00+00:00,2024-04-22 13:00:00+00:00,long,0.022518481858393447,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-04-23 20:00:00+00:00,2024-04-24 08:00:00+00:00,long,0.0027285904739111633,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-05-17 02:00:00+00:00,2024-05-17 14:00:00+00:00,long,0.021727124808502696,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-05-19 01:00:00+00:00,2024-05-19 13:00:00+00:00,long,0.001942318896844375,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-05-22 01:00:00+00:00,2024-05-22 13:00:00+00:00,long,-0.008162962207014401,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-06-04 10:00:00+00:00,2024-06-04 22:00:00+00:00,long,0.024250602331288507,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-06-06 18:00:00+00:00,2024-06-07 06:00:00+00:00,long,0.002683081252198294,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-07-11 02:00:00+00:00,2024-07-11 14:00:00+00:00,long,-0.0013820634840268076,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-07-18 01:00:00+00:00,2024-07-18 13:00:00+00:00,long,-0.0013109357459045734,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
binance,BTCUSDT,trend_pullback_resume_v1,2024-08-10 00:00:00+00:00,2024-08-10 12:00:00+00:00,long,0.002987847098341101,trend_expansion,normal_volatility,down_or_flat_momentum,trend_pullback_resume,trend_expansion->normal_volatility->down_or_flat_momentum->trend_pullback_resume
