label,source_report,source_section,trade_date,symbol,venue_or_market_center,participant_type_code,participant_identifier,side,earliest_order_received_time,latest_order_received_time,order_count,total_order_quantity,activity_description,matched_negative_group_id,session_bucket,source_row_id
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 215,2003-01-03,IWM,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_215,sell,25260923 raw_itch_timestamp,27310625 raw_itch_timestamp,2,5000,"Independent exchange-feed background order lifecycle: add order side=S quantity=5000 price=788800Y followed by cancel; executed_qty=0; canceled_qty=5000. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_215,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_215
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 216,2003-01-03,HHH,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_216,sell,25260924 raw_itch_timestamp,34191861 raw_itch_timestamp,2,10000,"Independent exchange-feed background order lifecycle: add order side=S quantity=10000 price=265300Y followed by cancel; executed_qty=0; canceled_qty=10000. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_216,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_216
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 217,2003-01-03,IEF,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_217,sell,25260933 raw_itch_timestamp,34191722 raw_itch_timestamp,2,4000,"Independent exchange-feed background order lifecycle: add order side=S quantity=4000 price=854500Y followed by cancel; executed_qty=0; canceled_qty=4000. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_217,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_217
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 218,2003-01-03,LQD,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_218,sell,25260934 raw_itch_timestamp,34191688 raw_itch_timestamp,2,3000,"Independent exchange-feed background order lifecycle: add order side=S quantity=3000 price=1082000Y followed by cancel; executed_qty=0; canceled_qty=3000. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_218,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_218
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 221,2003-01-03,HD,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_221,buy,25260938 raw_itch_timestamp,25283067 raw_itch_timestamp,2,1000,"Independent exchange-feed background order lifecycle: add order side=B quantity=1000 price=222000Y followed by cancel; executed_qty=0; canceled_qty=1000. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_221,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_221
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 222,2003-01-03,HD,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_222,buy,25260940 raw_itch_timestamp,25269558 raw_itch_timestamp,2,100,"Independent exchange-feed background order lifecycle: add order side=B quantity=100 price=216600Y followed by cancel; executed_qty=0; canceled_qty=100. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_222,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_222
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 230,2003-01-03,ZVZZT,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_230,buy,25268852 raw_itch_timestamp,25315350 raw_itch_timestamp,2,100,"Independent exchange-feed background order lifecycle: add order side=B quantity=100 price=2907100Y followed by cancel; executed_qty=0; canceled_qty=100. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_230,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_230
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 244,2003-01-03,HD,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_244,sell,25274217 raw_itch_timestamp,25803941 raw_itch_timestamp,2,500,"Independent exchange-feed background order lifecycle: add order side=S quantity=500 price=232100Y followed by cancel; executed_qty=0; canceled_qty=500. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_244,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_244
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 249,2003-01-03,HD,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_249,buy,25276447 raw_itch_timestamp,25292639 raw_itch_timestamp,2,100,"Independent exchange-feed background order lifecycle: add order side=B quantity=100 price=222200Y followed by cancel; executed_qty=0; canceled_qty=100. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_249,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_249
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 252,2003-01-03,EK,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_252,buy,25277293 raw_itch_timestamp,32484381 raw_itch_timestamp,2,300,"Independent exchange-feed background order lifecycle: add order side=B quantity=300 price=357200Y followed by cancel; executed_qty=0; canceled_qty=300. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_252,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_252
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 263,2003-01-03,HD,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_263,buy,25283074 raw_itch_timestamp,25309327 raw_itch_timestamp,2,1000,"Independent exchange-feed background order lifecycle: add order side=B quantity=1000 price=222210Y followed by cancel; executed_qty=0; canceled_qty=1000. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_263,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_263
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 266,2003-01-03,HD,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_266,buy,25283202 raw_itch_timestamp,25305506 raw_itch_timestamp,2,1000,"Independent exchange-feed background order lifecycle: add order side=B quantity=1000 price=222200Y followed by cancel; executed_qty=0; canceled_qty=1000. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_266,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_266
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 269,2003-01-03,CHKP,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_269,buy,25285117 raw_itch_timestamp,25826041 raw_itch_timestamp,2,500,"Independent exchange-feed background order lifecycle: add order side=B quantity=500 price=120000Y followed by cancel; executed_qty=0; canceled_qty=500. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_269,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_269
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 286,2003-01-03,HD,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_286,buy,25292646 raw_itch_timestamp,25626481 raw_itch_timestamp,2,100,"Independent exchange-feed background order lifecycle: add order side=B quantity=100 price=222300Y followed by cancel; executed_qty=0; canceled_qty=100. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_286,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_286
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 313,2003-01-03,FRX,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_313,buy,25305853 raw_itch_timestamp,29153535 raw_itch_timestamp,2,500,"Independent exchange-feed background order lifecycle: add order side=B quantity=500 price=1010000Y followed by cancel; executed_qty=0; canceled_qty=500. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_313,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_313
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 315,2003-01-03,HD,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_315,buy,25306501 raw_itch_timestamp,25553395 raw_itch_timestamp,2,1000,"Independent exchange-feed background order lifecycle: add order side=B quantity=1000 price=226000Y followed by execute; executed_qty=1000; canceled_qty=0. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_315,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_315
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 322,2003-01-03,GNTX,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_322,sell,25308756 raw_itch_timestamp,29414210 raw_itch_timestamp,2,1000,"Independent exchange-feed background order lifecycle: add order side=S quantity=1000 price=315000Y followed by cancel; executed_qty=0; canceled_qty=1000. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_322,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_322
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 341,2003-01-03,MSFT,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_341,buy,25317057 raw_itch_timestamp,25629185 raw_itch_timestamp,2,200,"Independent exchange-feed background order lifecycle: add order side=B quantity=200 price=529600Y followed by cancel; executed_qty=0; canceled_qty=200. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_341,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_341
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 348,2003-01-03,AAPL,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_348,buy,25319997 raw_itch_timestamp,25322482 raw_itch_timestamp,2,100,"Independent exchange-feed background order lifecycle: add order side=B quantity=100 price=50000Y followed by cancel; executed_qty=0; canceled_qty=100. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_348,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_348
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 351,2003-01-03,AMZN,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_351,buy,25320173 raw_itch_timestamp,32245553 raw_itch_timestamp,2,40,"Independent exchange-feed background order lifecycle: add order side=B quantity=40 price=195000Y followed by cancel; executed_qty=0; canceled_qty=40. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_351,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_351
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 388,2003-01-03,BBH,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_388,buy,25320242 raw_itch_timestamp,34192393 raw_itch_timestamp,2,4000,"Independent exchange-feed background order lifecycle: add order side=B quantity=4000 price=861200Y followed by cancel; executed_qty=0; canceled_qty=4000. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_388,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_388
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 389,2003-01-03,EFA,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_389,buy,25320244 raw_itch_timestamp,34192064 raw_itch_timestamp,2,4000,"Independent exchange-feed background order lifecycle: add order side=B quantity=4000 price=1000000Y followed by cancel; executed_qty=0; canceled_qty=4000. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_389,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_389
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 390,2003-01-03,BBH,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_390,sell,25320245 raw_itch_timestamp,34191886 raw_itch_timestamp,2,4000,"Independent exchange-feed background order lifecycle: add order side=S quantity=4000 price=885900Y followed by cancel; executed_qty=0; canceled_qty=4000. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_390,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_390
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 391,2003-01-03,EFA,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_391,sell,25320248 raw_itch_timestamp,34191767 raw_itch_timestamp,2,4000,"Independent exchange-feed background order lifecycle: add order side=S quantity=4000 price=1025900Y followed by cancel; executed_qty=0; canceled_qty=4000. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_391,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_391
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 394,2003-01-03,CSCO,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_394,buy,25320252 raw_itch_timestamp,25671107 raw_itch_timestamp,2,500,"Independent exchange-feed background order lifecycle: add order side=B quantity=500 price=132400Y followed by cancel; executed_qty=0; canceled_qty=500. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_394,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_394
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 395,2003-01-03,CSCO,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_395,sell,25320254 raw_itch_timestamp,26421847 raw_itch_timestamp,2,500,"Independent exchange-feed background order lifecycle: add order side=S quantity=500 price=140400Y followed by cancel; executed_qty=0; canceled_qty=500. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_395,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_395
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 402,2003-01-03,EK,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_402,buy,25323017 raw_itch_timestamp,30392695 raw_itch_timestamp,2,1000,"Independent exchange-feed background order lifecycle: add order side=B quantity=1000 price=361000Y followed by cancel; executed_qty=0; canceled_qty=1000. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_402,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_402
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 405,2003-01-03,EK,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_405,buy,25324582 raw_itch_timestamp,28834996 raw_itch_timestamp,2,100,"Independent exchange-feed background order lifecycle: add order side=B quantity=100 price=360000Y followed by cancel; executed_qty=0; canceled_qty=100. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_405,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_405
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 408,2003-01-03,SNPS,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_408,sell,25325316 raw_itch_timestamp,29153556 raw_itch_timestamp,2,500,"Independent exchange-feed background order lifecycle: add order side=S quantity=500 price=450000Y followed by cancel; executed_qty=0; canceled_qty=500. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_408,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_408
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 417,2003-01-03,RHAT,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_417,buy,25329102 raw_itch_timestamp,25332544 raw_itch_timestamp,2,500,"Independent exchange-feed background order lifecycle: add order side=B quantity=500 price=20000Y followed by cancel; executed_qty=0; canceled_qty=500. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_417,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_417
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 430,2003-01-03,EK,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_430,sell,25335655 raw_itch_timestamp,26040073 raw_itch_timestamp,2,300,"Independent exchange-feed background order lifecycle: add order side=S quantity=300 price=389400Y followed by cancel; executed_qty=0; canceled_qty=300. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_430,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_430
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 441,2003-01-03,FRX,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_441,sell,25340533 raw_itch_timestamp,32790091 raw_itch_timestamp,2,100,"Independent exchange-feed background order lifecycle: add order side=S quantity=100 price=1130000Y followed by cancel; executed_qty=0; canceled_qty=100. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_441,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_441
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 459,2003-01-03,HD,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_459,sell,25347252 raw_itch_timestamp,25579606 raw_itch_timestamp,2,1000,"Independent exchange-feed background order lifecycle: add order side=S quantity=1000 price=230000Y followed by cancel; executed_qty=0; canceled_qty=1000. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_459,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_459
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 460,2003-01-03,HD,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_460,sell,25347375 raw_itch_timestamp,25763697 raw_itch_timestamp,2,1000,"Independent exchange-feed background order lifecycle: add order side=S quantity=1000 price=232000Y followed by cancel; executed_qty=0; canceled_qty=1000. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_460,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_460
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 495,2003-01-03,GDT,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_495,sell,25359963 raw_itch_timestamp,26907264 raw_itch_timestamp,2,500,"Independent exchange-feed background order lifecycle: add order side=S quantity=500 price=316000Y followed by cancel; executed_qty=0; canceled_qty=500. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_495,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_495
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 522,2003-01-03,SNPS,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_522,sell,25370716 raw_itch_timestamp,29420065 raw_itch_timestamp,2,3000,"Independent exchange-feed background order lifecycle: add order side=S quantity=3000 price=446100Y followed by cancel; executed_qty=0; canceled_qty=3000. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_522,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_522
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 545,2003-01-03,LOW,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_545,buy,25379285 raw_itch_timestamp,29416715 raw_itch_timestamp,2,1000,"Independent exchange-feed background order lifecycle: add order side=B quantity=1000 price=372500Y followed by cancel; executed_qty=0; canceled_qty=1000. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_545,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_545
independent_broad_normal_order_lifecycle_control,Nasdaq ITCH historical sample S010303-v2.zip,S010303-v2.txt; first 250000 parsed messages; order reference 561,2003-01-03,CSTR,NASDAQ ITCH historical sample,public_exchange_order_lifecycle_feed,nasdaq_itch_order_ref_561,sell,25383460 raw_itch_timestamp,26944392 raw_itch_timestamp,2,500,"Independent exchange-feed background order lifecycle: add order side=S quantity=500 price=227000Y followed by cancel; executed_qty=0; canceled_qty=500. This is broad normal-market order-lifecycle control evidence only, not a positive spoofing/layering row and not a profitability signal.",broad_normal_nasdaq_itch_s010303_561,historical_nasdaq_itch_background,nasdaq_itch_s010303_order_561
