schema_version,run_id,recipe_id,variant_id,parent_regime_root,regime_profit_branch_path,open_time,close_time,hold_hours,direction,pnl,gross_reference,realized_outcome,entry_btc_close,crypto_breadth,equity_breadth,cross_breadth,btc_vol24,btc_dd24,btc_eth_spread_z,year,row_index
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-09-18T16:00:00Z,2025-09-19T04:00:00Z,12,long_btc,-0.04060302265288487,-0.03940302265288487,loss,117565.6,1.0,1.0,1.0,0.004036785339122884,0.0006370252975715918,0.06585776634510127,2025,500
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-09-18T17:00:00Z,2025-09-19T05:00:00Z,12,long_btc,-0.04172077595215431,-0.04052077595215431,loss,117579.93,1.0,1.0,1.0,0.004036915395066437,0.0005152135479826736,0.08678553270574146,2025,501
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-09-18T18:00:00Z,2025-09-19T06:00:00Z,12,long_btc,-0.04552319097031767,-0.04432319097031767,loss,117822.97,1.0,1.0,1.0,0.00404164230621645,-0.0,-0.03606069085921516,2025,502
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-09-29T14:00:00Z,2025-09-30T02:00:00Z,12,long_btc,0.001662842183347425,0.002862842183347425,win,114033.53,1.0,1.0,1.0,0.010842805474892097,-0.0,-0.139238863847291,2025,547
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-09-29T15:00:00Z,2025-09-30T03:00:00Z,12,long_btc,0.025082783629691498,0.026282783629691497,win,113815.57,1.0,1.0,1.0,0.010850404800150459,0.0019113676477435781,0.03059948946512561,2025,548
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-09-30T19:00:00Z,2025-10-01T07:00:00Z,12,long_btc,0.047396803829731084,0.04859680382973108,win,114359.99,0.6,1.0,0.75,0.009649314991396327,-0.0,-1.6355500058264274,2025,559
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-01T13:00:00Z,2025-10-02T01:00:00Z,12,long_btc,0.030473198240926626,0.031673198240926626,win,116806.96,1.0,0.3333333333333333,0.75,0.009461338011997503,-0.0,-2.4201793084456655,2025,560
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-01T14:00:00Z,2025-10-02T02:00:00Z,12,long_btc,0.029012867394861842,0.030212867394861842,win,117292.74,1.0,1.0,1.0,0.009392355812407726,-0.0,-1.8650119686846711,2025,561
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-01T15:00:00Z,2025-10-02T03:00:00Z,12,long_btc,0.023931206443535837,0.025131206443535836,win,117423.73,1.0,1.0,1.0,0.009299851479565276,-0.0,-1.8073806891813262,2025,562
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-01T16:00:00Z,2025-10-02T04:00:00Z,12,long_btc,0.02757472470300324,0.02877472470300324,win,117535.79,1.0,1.0,1.0,0.00930930284643277,-0.0,-1.1969867440588573,2025,563
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-01T17:00:00Z,2025-10-02T05:00:00Z,12,long_btc,0.04581610637223008,0.04701610637223008,win,116768.07,1.0,1.0,1.0,0.009259073095797767,0.006531797676265105,-1.253115747901206,2025,564
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-01T18:00:00Z,2025-10-02T06:00:00Z,12,long_btc,0.044173266682595004,0.045373266682595004,win,117234.01,1.0,1.0,1.0,0.009257544885491888,0.0025675583581817873,-1.1281843923851795,2025,565
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-01T19:00:00Z,2025-10-02T07:00:00Z,12,long_btc,0.03825622057581466,0.03945622057581466,win,117439.53,0.6,1.0,0.75,0.009259246507992255,0.0008189845833340703,-0.9816075627504021,2025,566
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-02T13:00:00Z,2025-10-03T01:00:00Z,12,long_btc,0.023187483155159817,0.024387483155159817,win,119621.2,0.6,1.0,0.75,0.00979203226890658,-0.0,-0.5975106516351332,2025,567
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-02T14:00:00Z,2025-10-03T02:00:00Z,12,long_btc,0.031177473075794417,0.032377473075794416,win,118814.09,0.6,1.0,0.75,0.009966078145412779,0.006747215376538662,-0.3988991156878432,2025,568
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-02T15:00:00Z,2025-10-03T03:00:00Z,12,long_btc,0.041502999680262366,0.042702999680262366,win,119910.78,0.6,1.0,0.75,0.009866895990367212,-0.0,-0.5996274929500284,2025,569
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-02T16:00:00Z,2025-10-03T04:00:00Z,12,long_btc,0.038878041349220106,0.040078041349220106,win,119731.4,0.6,1.0,0.75,0.006933778184705071,0.001495945568863788,-0.7936635136902789,2025,570
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-02T17:00:00Z,2025-10-03T05:00:00Z,12,long_btc,0.04118313133894023,0.04238313133894023,win,119917.52,0.6,0.3333333333333333,0.5,0.006860069169225251,-0.0,-0.9790473310880944,2025,571
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-02T18:00:00Z,2025-10-03T06:00:00Z,12,long_btc,0.03986521625660209,0.04106521625660209,win,120506.61,1.0,1.0,1.0,0.006827012038714767,-0.0,-1.1173343917825955,2025,572
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-02T19:00:00Z,2025-10-03T07:00:00Z,12,long_btc,0.03560601778485948,0.03680601778485948,win,120836.49,1.0,0.3333333333333333,0.75,0.006771835752214332,-0.0,-1.2185545504946818,2025,573
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-03T13:00:00Z,2025-10-04T01:00:00Z,12,long_btc,0.045624196407335706,0.046824196407335705,win,120374.73,1.0,1.0,1.0,0.006891362510627873,0.0038213622391713997,-1.1474202456486655,2025,574
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-03T14:00:00Z,2025-10-04T02:00:00Z,12,long_btc,0.035957127752436736,0.037157127752436736,win,120917.85,1.0,1.0,1.0,0.006883005837491749,-0.0,-0.9803038794036943,2025,575
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-03T15:00:00Z,2025-10-04T03:00:00Z,12,long_btc,0.01216214670526803,0.01336214670526803,win,122258.05,1.0,1.0,1.0,0.007103013900553479,-0.0,-0.8315884407860403,2025,576
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-03T16:00:00Z,2025-10-04T04:00:00Z,12,long_btc,0.00020396056246538958,0.0014039605624653895,win,122553.3,1.0,0.3333333333333333,0.75,0.0067525332797127606,-0.0,-0.6668806548294433,2025,577
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-03T18:00:00Z,2025-10-04T06:00:00Z,12,long_btc,-0.008171607118287703,-0.006971607118287704,loss,122538.46,1.0,-0.3333333333333333,0.5,0.0067262256144295755,0.00012109017056249893,-0.7777784421064795,2025,579
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-06T13:00:00Z,2025-10-07T01:00:00Z,12,long_btc,-0.03427938898194562,-0.03307938898194562,loss,125031.33,1.0,0.3333333333333333,0.75,0.007381211117560598,-0.0,-1.313948983323824,2025,581
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-06T15:00:00Z,2025-10-07T03:00:00Z,12,long_btc,-0.02040768000000006,-0.01920768000000006,loss,125000.0,0.6,0.3333333333333333,0.5,0.007556937262044381,0.00025057719533172484,-1.3981285854813343,2025,583
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-06T16:00:00Z,2025-10-07T04:00:00Z,12,long_btc,-0.02619090512281521,-0.02499090512281521,loss,125455.24,0.6,1.0,0.75,0.006556104345225172,-0.0,-0.8233449633408225,2025,584
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-06T17:00:00Z,2025-10-07T05:00:00Z,12,long_btc,-0.025898125858050534,-0.024698125858050535,loss,125284.0,0.6,1.0,0.75,0.006610423383880542,0.001364948965065227,-0.9185333987006332,2025,585
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-06T18:00:00Z,2025-10-07T06:00:00Z,12,long_btc,-0.0246911695930472,-0.0234911695930472,loss,126011.18,0.6,1.0,0.75,0.006628650955021689,-0.0,-0.8331644795884905,2025,586
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-06T19:00:00Z,2025-10-07T07:00:00Z,12,long_btc,-0.012184858482295023,-0.010984858482295023,loss,125410.81,1.0,1.0,1.0,0.006804566097229262,0.00476441852222953,-1.1592642253192815,2025,587
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-08T16:00:00Z,2025-10-09T04:00:00Z,12,long_btc,-0.021986985692033632,-0.020786985692033633,loss,123051.03,1.0,1.0,1.0,0.00692542374174351,0.0234911695930472,0.2887057432507609,2025,598
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-08T17:00:00Z,2025-10-09T05:00:00Z,12,long_btc,-0.04162635684851781,-0.04042635684851781,loss,124033.19,1.0,1.0,1.0,0.007038537287112451,0.015696940541307436,0.15762914960474753,2025,599
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-21T15:00:00Z,2025-10-22T03:00:00Z,12,long_btc,-0.03577855536916321,-0.03457855536916321,loss,113422.61,1.0,1.0,1.0,0.014821845609332824,-0.0,-0.30765582656037566,2025,660
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-21T18:00:00Z,2025-10-22T06:00:00Z,12,long_btc,-0.016619247427573057,-0.015419247427573057,loss,111990.55,0.2,1.0,0.5,0.014395931038970359,0.012625877679944053,0.08754856600317945,2025,663
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-21T19:00:00Z,2025-10-22T07:00:00Z,12,long_btc,-0.00601909215024201,-0.00481909215024201,loss,111780.39,1.0,1.0,1.0,0.014371733927395044,0.014478771031631199,0.5276649279827322,2025,664
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-23T14:00:00Z,2025-10-24T02:00:00Z,12,long_btc,0.008108553591453661,0.009308553591453661,win,109594.9,0.6,1.0,0.75,0.01452913096484,0.03374732780351297,0.8699926034674972,2025,673
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-23T15:00:00Z,2025-10-24T03:00:00Z,12,long_btc,0.04753154233693766,0.04873154233693766,win,109908.28,1.0,1.0,1.0,0.014517878094741301,0.030984386622737725,0.6678302212328698,2025,674
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-27T13:00:00Z,2025-10-28T01:00:00Z,12,long_btc,-0.0032950115681978018,-0.002095011568197802,loss,115264.28,1.0,1.0,1.0,0.011388452028595768,-0.0,-0.7256531831888836,2025,686
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-27T14:00:00Z,2025-10-28T02:00:00Z,12,long_btc,-0.010955766154617928,-0.009755766154617929,loss,114810.05,1.0,1.0,1.0,0.011436451988076529,0.003940769855153681,-0.6051225598211176,2025,687
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-27T15:00:00Z,2025-10-28T03:00:00Z,12,long_btc,-0.019436199317941848,-0.018236199317941848,loss,114969.68,1.0,1.0,1.0,0.01141893013453706,0.002555865529199508,-0.9024888545332125,2025,688
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-27T16:00:00Z,2025-10-28T04:00:00Z,12,long_btc,-0.027253621734206222,-0.026053621734206223,loss,115497.57,1.0,1.0,1.0,0.009741423275981641,-0.0,-1.3264011834804526,2025,689
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-27T17:00:00Z,2025-10-28T05:00:00Z,12,long_btc,-0.03746707192345835,-0.03626707192345835,loss,115706.06,1.0,1.0,1.0,0.009740243301938756,-0.0,-1.589511019943973,2025,690
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-27T18:00:00Z,2025-10-28T06:00:00Z,12,long_btc,-0.03792411630124239,-0.03672411630124239,loss,115342.19,1.0,1.0,1.0,0.009689161279085461,0.003144779106643125,-1.5661984378135045,2025,691
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-10-28T13:00:00Z,2025-10-29T01:00:00Z,12,long_btc,-0.04202757617753696,-0.04082757617753696,loss,115522.9,1.0,1.0,1.0,0.009634434281746944,0.001582976725678864,-1.0289344217409266,2025,693
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-11-07T20:00:00Z,2025-11-08T08:00:00Z,12,long_btc,-0.004880946481743663,-0.0036809464817436632,loss,103783.09,1.0,1.0,1.0,0.007949401780096944,0.005407992915971049,-0.6490568131562491,2025,755
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-11-10T14:00:00Z,2025-11-11T02:00:00Z,12,long_btc,-0.018090288341596115,-0.016890288341596116,loss,104898.15,1.0,1.0,1.0,0.008186589595271139,-0.0,-1.9867904730939718,2025,756
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-11-10T15:00:00Z,2025-11-11T03:00:00Z,12,long_btc,-0.022809442482817154,-0.021609442482817154,loss,105079.99,1.0,1.0,1.0,0.007929143937456161,-0.0,-2.233116526102003,2025,757
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-11-10T16:00:00Z,2025-11-11T04:00:00Z,12,long_btc,-0.01309305985582767,-0.01189305985582767,loss,105242.05,1.0,1.0,1.0,0.007929237033415826,-0.0,-2.5801712819628118,2025,758
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-11-10T17:00:00Z,2025-11-11T05:00:00Z,12,long_btc,-0.036872292740844824,-0.035672292740844824,loss,105953.1,1.0,1.0,1.0,0.00644001282862976,-0.0,-1.9044399817765063,2025,759
board-b-b2r-repeat-crypto-options-breadth/v1,20260512T024354+0800-codex-board-b-b2r-repeat-crypto-options-breadth-v1,CryptoOptionsBreadthRootV1,crypto_equity_risk_on_h12,Bull,Bull -> CryptoEquityRiskOn -> BreadthMomentum -> CryptoOptionsBreadthRootV1:crypto_equity_risk_on_h12,2025-11-10T18:00:00Z,2025-11-11T06:00:00Z,12,long_btc,-0.03945812017671926,-0.03825812017671926,loss,105478.0,1.0,1.0,1.0,0.0064793883051278145,0.004484059456495437,-1.4356224861387303,2025,760
