run_id,row_type,target,source_symbol,provider_symbol,pump_index,event_dt,entry_dt,exit_dt,horizon_hours,provider_entry_open,provider_exit_close,provider_return,event_month,source,provider,bridge_precision,parent_regime_root,regime_profit_branch_path
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,ARDR,ARDRUSDT,295,2020-11-02T15:58:20+00:00,2020-11-02T16:00:00+00:00,2020-11-02T16:00:00+00:00,1,0.05062,0.0527,0.041090478071908354,2020-11,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,ARDR,ARDRUSDT,295,2020-11-02T15:58:20+00:00,2020-11-02T16:00:00+00:00,2020-11-02T18:00:00+00:00,3,0.05062,0.05038,-0.004741209008297109,2020-11,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,ARDR,ARDRUSDT,295,2020-11-02T15:58:20+00:00,2020-11-02T16:00:00+00:00,2020-11-02T21:00:00+00:00,6,0.05062,0.05076,0.0027657052548399896,2020-11,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,ARDR,ARDRUSDT,295,2020-11-02T15:58:20+00:00,2020-11-02T16:00:00+00:00,2020-11-03T03:00:00+00:00,12,0.05062,0.04536,-0.10391149743184513,2020-11,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,ARDR,ARDRUSDT,295,2020-11-02T15:58:20+00:00,2020-11-02T16:00:00+00:00,2020-11-03T15:00:00+00:00,24,0.05062,0.04678,-0.07585934413275375,2020-11,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,ARDR,ARDRUSDT,295,2020-11-02T15:58:15+00:00,2020-11-02T16:00:00+00:00,2020-11-02T16:00:00+00:00,1,0.05062,0.0527,0.041090478071908354,2020-11,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,ARDR,ARDRUSDT,295,2020-11-02T15:58:15+00:00,2020-11-02T16:00:00+00:00,2020-11-02T18:00:00+00:00,3,0.05062,0.05038,-0.004741209008297109,2020-11,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,ARDR,ARDRUSDT,295,2020-11-02T15:58:15+00:00,2020-11-02T16:00:00+00:00,2020-11-02T21:00:00+00:00,6,0.05062,0.05076,0.0027657052548399896,2020-11,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,ARDR,ARDRUSDT,295,2020-11-02T15:58:15+00:00,2020-11-02T16:00:00+00:00,2020-11-03T03:00:00+00:00,12,0.05062,0.04536,-0.10391149743184513,2020-11,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,ARDR,ARDRUSDT,295,2020-11-02T15:58:15+00:00,2020-11-02T16:00:00+00:00,2020-11-03T15:00:00+00:00,24,0.05062,0.04678,-0.07585934413275375,2020-11,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,87,2018-01-20T19:00:00+00:00,2020-02-06T10:00:00+00:00,2020-02-06T10:00:00+00:00,1,0.2836,0.2914,0.027503526093088704,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,87,2018-01-20T19:00:00+00:00,2020-02-06T10:00:00+00:00,2020-02-06T12:00:00+00:00,3,0.2836,0.3179,0.12094499294781391,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,87,2018-01-20T19:00:00+00:00,2020-02-06T10:00:00+00:00,2020-02-06T15:00:00+00:00,6,0.2836,0.2904,0.023977433004231274,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,87,2018-01-20T19:00:00+00:00,2020-02-06T10:00:00+00:00,2020-02-06T21:00:00+00:00,12,0.2836,0.294,0.03667136812411842,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,87,2018-01-20T19:00:00+00:00,2020-02-06T10:00:00+00:00,2020-02-07T09:00:00+00:00,24,0.2836,0.296,0.0437235543018335,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,62,2018-01-27T18:00:10+00:00,2020-02-06T10:00:00+00:00,2020-02-06T10:00:00+00:00,1,0.2836,0.2914,0.027503526093088704,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,62,2018-01-27T18:00:10+00:00,2020-02-06T10:00:00+00:00,2020-02-06T12:00:00+00:00,3,0.2836,0.3179,0.12094499294781391,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,62,2018-01-27T18:00:10+00:00,2020-02-06T10:00:00+00:00,2020-02-06T15:00:00+00:00,6,0.2836,0.2904,0.023977433004231274,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,62,2018-01-27T18:00:10+00:00,2020-02-06T10:00:00+00:00,2020-02-06T21:00:00+00:00,12,0.2836,0.294,0.03667136812411842,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,62,2018-01-27T18:00:10+00:00,2020-02-06T10:00:00+00:00,2020-02-07T09:00:00+00:00,24,0.2836,0.296,0.0437235543018335,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,279,2019-01-06T21:00:00+00:00,2020-02-06T10:00:00+00:00,2020-02-06T10:00:00+00:00,1,0.2836,0.2914,0.027503526093088704,2019-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,279,2019-01-06T21:00:00+00:00,2020-02-06T10:00:00+00:00,2020-02-06T12:00:00+00:00,3,0.2836,0.3179,0.12094499294781391,2019-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,279,2019-01-06T21:00:00+00:00,2020-02-06T10:00:00+00:00,2020-02-06T15:00:00+00:00,6,0.2836,0.2904,0.023977433004231274,2019-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,279,2019-01-06T21:00:00+00:00,2020-02-06T10:00:00+00:00,2020-02-06T21:00:00+00:00,12,0.2836,0.294,0.03667136812411842,2019-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,279,2019-01-06T21:00:00+00:00,2020-02-06T10:00:00+00:00,2020-02-07T09:00:00+00:00,24,0.2836,0.296,0.0437235543018335,2019-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,261,2019-09-09T20:00:00+00:00,2020-02-06T10:00:00+00:00,2020-02-06T10:00:00+00:00,1,0.2836,0.2914,0.027503526093088704,2019-09,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,261,2019-09-09T20:00:00+00:00,2020-02-06T10:00:00+00:00,2020-02-06T12:00:00+00:00,3,0.2836,0.3179,0.12094499294781391,2019-09,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,261,2019-09-09T20:00:00+00:00,2020-02-06T10:00:00+00:00,2020-02-06T15:00:00+00:00,6,0.2836,0.2904,0.023977433004231274,2019-09,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,261,2019-09-09T20:00:00+00:00,2020-02-06T10:00:00+00:00,2020-02-06T21:00:00+00:00,12,0.2836,0.294,0.03667136812411842,2019-09,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,261,2019-09-09T20:00:00+00:00,2020-02-06T10:00:00+00:00,2020-02-07T09:00:00+00:00,24,0.2836,0.296,0.0437235543018335,2019-09,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,324,2020-03-17T15:56:20+00:00,2020-03-17T16:00:00+00:00,2020-03-17T16:00:00+00:00,1,0.1549,0.15,-0.031633311814073695,2020-03,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,324,2020-03-17T15:56:20+00:00,2020-03-17T16:00:00+00:00,2020-03-17T18:00:00+00:00,3,0.1549,0.1489,-0.03873466752743704,2020-03,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,324,2020-03-17T15:56:20+00:00,2020-03-17T16:00:00+00:00,2020-03-17T21:00:00+00:00,6,0.1549,0.1509,-0.0258231116849581,2020-03,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,324,2020-03-17T15:56:20+00:00,2020-03-17T16:00:00+00:00,2020-03-18T03:00:00+00:00,12,0.1549,0.1494,-0.035506778566817276,2020-03,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,324,2020-03-17T15:56:20+00:00,2020-03-17T16:00:00+00:00,2020-03-18T15:00:00+00:00,24,0.1549,0.1465,-0.05422853453841203,2020-03,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,252,2020-04-24T15:59:05+00:00,2020-04-24T16:00:00+00:00,2020-04-24T16:00:00+00:00,1,0.2281,0.2142,-0.060938185006575996,2020-04,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,252,2020-04-24T15:59:05+00:00,2020-04-24T16:00:00+00:00,2020-04-24T18:00:00+00:00,3,0.2281,0.2134,-0.06444541867601927,2020-04,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,252,2020-04-24T15:59:05+00:00,2020-04-24T16:00:00+00:00,2020-04-24T21:00:00+00:00,6,0.2281,0.2142,-0.060938185006575996,2020-04,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,252,2020-04-24T15:59:05+00:00,2020-04-24T16:00:00+00:00,2020-04-25T05:00:00+00:00,12,0.2281,0.2158,-0.05392371766768966,2020-04,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,sapienza_positive_pump_event,1,BNT,BNTUSDT,252,2020-04-24T15:59:05+00:00,2020-04-24T16:00:00+00:00,2020-04-25T17:00:00+00:00,24,0.2281,0.2198,-0.0363875493204735,2020-04,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Manipulation(scoped),Manipulation(scoped) -> TelegramPumpDumpPositiveControl -> SapienzaBinanceProviderExit -> pnl_bridge
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,BNT,BNTUSDT,87,2018-01-20T18:58:50+00:00,2020-02-06T10:00:00+00:00,2020-02-06T10:00:00+00:00,1,0.2836,0.2914,0.027503526093088704,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,BNT,BNTUSDT,87,2018-01-20T18:58:50+00:00,2020-02-06T10:00:00+00:00,2020-02-06T12:00:00+00:00,3,0.2836,0.3179,0.12094499294781391,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,BNT,BNTUSDT,87,2018-01-20T18:58:50+00:00,2020-02-06T10:00:00+00:00,2020-02-06T15:00:00+00:00,6,0.2836,0.2904,0.023977433004231274,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,BNT,BNTUSDT,87,2018-01-20T18:58:50+00:00,2020-02-06T10:00:00+00:00,2020-02-06T21:00:00+00:00,12,0.2836,0.294,0.03667136812411842,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,BNT,BNTUSDT,87,2018-01-20T18:58:50+00:00,2020-02-06T10:00:00+00:00,2020-02-07T09:00:00+00:00,24,0.2836,0.296,0.0437235543018335,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,BNT,BNTUSDT,87,2018-01-20T18:58:10+00:00,2020-02-06T10:00:00+00:00,2020-02-06T10:00:00+00:00,1,0.2836,0.2914,0.027503526093088704,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,BNT,BNTUSDT,87,2018-01-20T18:58:10+00:00,2020-02-06T10:00:00+00:00,2020-02-06T12:00:00+00:00,3,0.2836,0.3179,0.12094499294781391,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,BNT,BNTUSDT,87,2018-01-20T18:58:10+00:00,2020-02-06T10:00:00+00:00,2020-02-06T15:00:00+00:00,6,0.2836,0.2904,0.023977433004231274,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,BNT,BNTUSDT,87,2018-01-20T18:58:10+00:00,2020-02-06T10:00:00+00:00,2020-02-06T21:00:00+00:00,12,0.2836,0.294,0.03667136812411842,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,BNT,BNTUSDT,87,2018-01-20T18:58:10+00:00,2020-02-06T10:00:00+00:00,2020-02-07T09:00:00+00:00,24,0.2836,0.296,0.0437235543018335,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,BNT,BNTUSDT,87,2018-01-20T18:57:45+00:00,2020-02-06T10:00:00+00:00,2020-02-06T10:00:00+00:00,1,0.2836,0.2914,0.027503526093088704,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,BNT,BNTUSDT,87,2018-01-20T18:57:45+00:00,2020-02-06T10:00:00+00:00,2020-02-06T12:00:00+00:00,3,0.2836,0.3179,0.12094499294781391,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,BNT,BNTUSDT,87,2018-01-20T18:57:45+00:00,2020-02-06T10:00:00+00:00,2020-02-06T15:00:00+00:00,6,0.2836,0.2904,0.023977433004231274,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,BNT,BNTUSDT,87,2018-01-20T18:57:45+00:00,2020-02-06T10:00:00+00:00,2020-02-06T21:00:00+00:00,12,0.2836,0.294,0.03667136812411842,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
20260511T200931+0800-codex-board-b-sapienza-binance-pnl-bridge-v1,same_pump_index_normal_control,0,BNT,BNTUSDT,87,2018-01-20T18:57:45+00:00,2020-02-06T10:00:00+00:00,2020-02-07T09:00:00+00:00,24,0.2836,0.296,0.0437235543018335,2018-01,Sapienza_pinned_labeled_features_5S,binance_public_api,source_timestamp_symbol_to_provider_1h_entry_exit,Control(non_event),Control(non_event) -> SamePumpIndexNormalControl -> SapienzaBinanceProviderExit -> baseline
