,vix,vix_z20,vix_z60,vix_chg5,vix_chg20,vix3m,vix3m_z20,vix3m_z60,vix3m_chg5,vix3m_chg20,vix9d,vix9d_z20,vix9d_z60,vix9d_chg5,vix9d_chg20,vvix,vvix_z20,vvix_z60,vvix_chg5,vvix_chg20,skew,skew_z20,skew_z60,skew_chg5,skew_chg20,total_pc,total_pc_z20,total_pc_z60,total_pc_chg5,total_pc_chg20,equity_pc,equity_pc_z20,equity_pc_z60,equity_pc_chg5,equity_pc_chg20,index_pc,index_pc_z20,index_pc_z60,index_pc_chg5,index_pc_chg20,vix9d_vix_ratio,vix3m_vix_ratio,vvix_vix_ratio,index_equity_pc_spread,total_pc_volume_z20,equity_pc_volume_z20,index_pc_volume_z20,root_label
2024-10-03,20.49,1.551763230883906,0.6380051595716897,0.3331164606376056,0.029648241206030157,21.63,1.5788080582536905,0.7172797909236038,0.17235772357723578,0.03344481605351168,20.41,1.3374762451212752,0.5824866838456665,0.4017857142857142,0.044524053224155535,115.64,1.5496120736953847,0.5714759671292494,0.28689071889606055,0.005477784540474762,162.78,0.6881473203464259,1.324946250810156,0.025902817167706704,0.03873396720056155,,,,,,,,,,,,,,,,0.9960956564177649,1.055636896046852,5.643728648121035,,,,,Sideways
2024-10-04,19.21,1.1466476079874959,0.30088050161304064,0.1326650943396226,-0.1416443252904378,20.65,0.9812622191064869,0.3753500266074614,0.056806550665301936,-0.09190853122251541,16.48,-0.141155907510653,-0.2290649313281827,0.04701397712833555,-0.2596585804132975,110.63,1.0894164677421223,0.2516367901311833,0.09167160055259505,-0.07290706444314088,156.43,-0.018311503494419335,0.6880762469233184,-0.028324740667122206,0.050006712310377344,,,,,,,,,,,,,,,,0.8578865174388339,1.074960957834461,5.75897969807392,,,,,Sideways
2024-10-07,22.64,2.6726395945497132,1.1173622049687755,0.35325762104004776,0.16401028277634966,22.59,2.5110763488686794,0.9851017372571221,0.17533818938605616,0.0818965517241379,20.0,1.4535880992376458,0.46600544078827677,0.20120120120120122,0.01677681748856119,122.58,2.2748629901052113,0.9385432146578121,0.23394403060197289,0.10581867388362665,155.57,-0.20958875005768052,0.5888336881756059,0.00823071937783526,0.10860115442172003,,,,,,,,,,,,,,,,0.8833922261484098,0.997791519434629,5.414310954063604,,,,,Sideways
2024-10-08,21.42,1.8073464247973126,0.7851987006748085,0.11214953271028039,0.12264150943396235,21.52,1.4258004727688722,0.6020855456974978,0.030157970320727534,0.047201946472019474,18.0,0.6062249997583226,0.03389003606102589,-0.07928388746803072,-0.08583037074657196,114.82,1.275508693857423,0.44365249651794114,0.04249137461412733,0.0710820895522386,156.28,-0.2546874714614574,0.6483706895292907,-0.014565861655842172,0.1182826475849732,,,,,,,,,,,,,,,,0.8403361344537814,1.0046685340802988,5.360410830999066,,,,,Sideways
2024-10-09,20.86,1.3774896148503406,0.6205581551697569,0.10370370370370385,0.17919728660260015,20.91,0.8257651297329981,0.37078508718690606,0.015541525012141788,0.06738131699846872,16.41,-0.11235337670079008,-0.31095428650188534,-0.12526652452025588,-0.08221476510067105,119.36,1.5707937669099168,0.6973975344185411,0.10549226637028797,0.1599611273080661,156.93,-0.34568563900161975,0.6923208569383933,-0.028297213622290984,0.12309453946897597,,,,,,,,,,,,,,,,0.786673058485139,1.0023969319271333,5.721955896452541,,,,,UnknownOrMixed
2024-10-10,20.93,1.2655982659689347,0.6172401998494618,0.021473889702293913,0.22612770943175153,21.02,0.8405333952014312,0.3869115361451446,-0.02820157189089223,0.07905544147843946,15.49,-0.517371213489693,-0.5067218239457324,-0.24105830475257228,-0.0752238805970149,117.43,1.2436810000329324,0.5557212218360411,0.015479072985126408,0.12978641523956136,154.09,-0.987133421208554,0.41107811026165636,-0.05338493672441336,0.05627913353441194,,,,,,,,,,,,,,,,0.7400860009555662,1.0043000477783086,5.610606784519828,,,,,UnknownOrMixed
2024-10-11,20.46,0.9579302639358628,0.4819795162372546,0.06507027589796976,0.23550724637681175,20.77,0.5696333623278647,0.28073252907467866,0.005811138014527817,0.0772821576763485,14.33,-1.006368742108979,-0.7467267145728994,-0.13046116504854366,-0.09303797468354436,113.99,0.8282967594200747,0.32532950612734374,0.03037150863237814,0.1188653317628583,159.43,-0.10122321024298025,0.9032219278449679,0.019177907051077137,0.06293752916861117,,,,,,,,,,,,,,,,0.7003910068426197,1.0151515151515151,5.5713587487781036,,,,,UnknownOrMixed
2024-10-14,19.7,0.5684142691077954,0.2716103372256083,-0.1298586572438163,0.14935822637106178,20.12,0.011342987560853005,0.029118055202263182,-0.10934041611332446,0.015648662291771975,14.64,-0.79237171013142,-0.6809274447788921,-0.268,-0.14834205933682376,107.22,0.16529175789823905,-0.11327179350184481,-0.12530592266275087,0.005156088872222631,153.08,-1.4097563685001964,0.2737859315945346,-0.016005656617599673,0.005980153775382968,,,,,,,,,,,,,,,,0.7431472081218274,1.0213197969543149,5.44263959390863,,,,,UnknownOrMixed
2024-10-15,20.64,0.8948445408672271,0.4887971894110705,-0.036414565826330625,0.17206132879046,20.8,0.5498874614506504,0.24788030639189712,-0.03345724907063197,0.033283656234476044,14.88,-0.6141061474245971,-0.6319408251389351,-0.17333333333333334,-0.17744610281923712,112.9,0.6827097702462318,0.2223633097123118,-0.016721825465946583,0.05326989457971831,159.69,-0.08137576351607487,0.8845155875191107,0.021819810596365397,0.013647327662815734,,,,,,,,,,,,,,,,0.7209302325581396,1.0077519379844961,5.469961240310077,,,,,UnknownOrMixed
2024-10-16,19.58,0.4107251243501181,0.21081386787676806,-0.061361457334611735,0.0740537575425122,20.32,0.1512515064415301,0.062079099960663235,-0.028216164514586306,-0.0014742014742015197,14.25,-0.8169420030886785,-0.7422375791792173,-0.13162705667276053,-0.20612813370473537,111.62,0.5256043716024522,0.1346723640647294,-0.06484584450402142,0.058711941572607396,161.85,0.4471823768232609,1.0612029842999786,0.03135155801949896,-0.033269621311671216,,,,,,,,,,,,,,,,0.7277834525025537,1.0377936670071504,5.700715015321758,,,,,UnknownOrMixed
2024-10-17,19.11,0.15528716414382215,0.08772031753525006,-0.08695652173913049,0.17023882424984693,19.81,-0.31067076397165855,-0.13108709243149927,-0.05756422454804955,0.03880440482433123,13.85,-0.9663233150282773,-0.8018429063641549,-0.10587475790832801,-0.05525238744884042,105.89,-0.06341424713958556,-0.23357722998292132,-0.09827131056799798,0.08649702442027496,165.82,1.6172201257891523,1.4091258904648285,0.0761243429164773,-0.03435825762869793,,,,,,,,,,,,,,,,0.7247514390371533,1.0366300366300365,5.541077969649399,,,,,UnknownOrMixed
2024-10-18,18.03,-0.37046314243107487,-0.19631201754273034,-0.1187683284457478,0.11640866873065026,19.19,-0.8574400112050218,-0.37293698835021677,-0.07607125662012515,0.013199577613516311,12.38,-1.566841000829789,-1.0818909010415585,-0.13607815771109555,-0.06212121212121202,100.95,-0.5955150619716554,-0.5593989468922851,-0.11439599964909197,0.07086029489763446,155.55,-0.9320061744799482,0.36569509577087883,-0.02433669949194006,-0.06153846153846143,,,,,,,,,,,,,,,,0.6866333887964503,1.0643372157515252,5.59900166389351,,,,,Sideways
2024-10-21,18.37,-0.2867379319509388,-0.11690424587118403,-0.06751269035532992,0.1560730018879799,19.24,-0.8601979754132171,-0.3708894089390802,-0.04373757455268401,0.02887700534759352,14.39,-0.687098083026879,-0.6546226233642042,-0.017076502732240484,0.0027874564459930973,102.96,-0.45415442029977726,-0.4436154377921698,-0.039731393396754355,0.09056244041944717,150.97,-1.933316088424637,-0.147548173593184,-0.01378364253984854,-0.08834541062801926,,,,,,,,,,,,,,,,0.7833424060968971,1.0473598258029395,5.604790419161676,,,,,Sideways
2024-10-22,18.2,-0.47126113753982607,-0.1629332901888976,-0.11821705426356599,0.18258609486679656,19.17,-0.9939457607523458,-0.4060040629967969,-0.07836538461538456,0.0378992961559288,14.55,-0.6308486290748474,-0.6053157032033146,-0.022177419354838745,0.03045325779036845,100.5,-0.8165311719868159,-0.6038823105035795,-0.10983170947741372,0.1052457934675024,146.8,-2.412097508043162,-0.6718327727632215,-0.0807188928549063,-0.09611477125792733,,,,,,,,,,,,,,,,0.7994505494505495,1.0532967032967033,5.521978021978022,,,,,Sideways
2024-10-23,19.24,-0.03754150229619986,0.09285882649764604,-0.01736465781409602,0.24853990914990254,20.04,-0.2795119019956028,-0.10091289723132016,-0.013779527559055205,0.07915993537964461,16.49,0.17928218782644104,-0.20762168667847933,0.15719298245614022,0.158005617977528,108.11,-0.06963801227060978,-0.1264438082243557,-0.03144597742340083,0.19484969053934575,146.97,-1.9882805779588126,-0.6894107297682135,-0.09193697868396666,-0.08418494516450648,,,,,,,,,,,,,,,,0.8570686070686071,1.0415800415800416,5.61902286902287,,,,,UnknownOrMixed
2024-10-24,19.08,-0.28000496496539656,0.04940260340860731,-0.0015698587127158659,0.24137931034482762,19.85,-0.5892849798666256,-0.1776861405676307,0.00201918223119657,0.07588075880758827,16.67,0.21527380631159276,-0.161131815615287,0.20361010830324933,0.14491758241758257,109.84,0.027107153957442426,-0.011808658400571638,0.03730286146000572,0.22234587135544182,144.71,-2.0312967043471284,-1.0235610807257225,-0.12730671812809058,-0.0879813449297282,,,,,,,,,,,,,,,,0.8736897274633125,1.0403563941299792,5.756813417190776,,,,,UnknownOrMixed
2024-10-25,20.33,0.4974503680246421,0.3896819409458217,0.12756516916250682,0.19870283018867907,20.94,0.5252890310162299,0.25410190199622673,0.09119332985930173,0.07164790174002067,18.49,0.9554524972094234,0.2316488150718073,0.49353796445880427,0.17471410419313838,117.5,1.0814375093410478,0.5232117720609498,0.16394254581475964,0.1594631932109729,148.91,-1.1558146199043349,-0.5381937158084248,-0.042687238829958285,-0.07503571650413077,,,,,,,,,,,,,,,,0.9094933595671422,1.030004918839154,5.779636005902607,,,,,UnknownOrMixed
2024-10-28,19.8,-0.010781519693217697,0.45135704293997553,0.07784431137724557,0.18350268977884032,20.17,-0.39543280963709904,0.061356209613390146,0.0483367983367986,0.049427679500520405,21.17,1.8417906138748505,1.1829919457237208,0.4711605281445448,0.27147147147147166,112.23,0.18738307110089764,0.28717427443189464,0.09003496503496522,0.1297563921884437,148.46,-1.1413901969317457,-0.6044894147303592,-0.0166258196992779,-0.03784834737524301,,,,,,,,,,,,,,,,1.0691919191919192,1.0186868686868686,5.668181818181818,,,,,UnknownOrMixed
2024-10-29,19.34,-0.41165549695035836,0.3732064010261967,0.06263736263736264,0.004153686396676903,19.96,-0.5826303468698512,0.0123267215525661,0.04121022430881571,-0.044518908568693116,21.77,1.8989403097743176,1.5188328021252862,0.49621993127147745,0.11355498721227608,108.7,-0.39185007036417374,0.06390016912884974,0.08159203980099505,-0.013074269112039238,150.74,-0.6872844550043027,-0.330584617016944,0.0268392370572208,-0.04949870735859763,,,,,,,,,,,,,,,,1.12564632885212,1.03205791106515,5.62047569803516,,,,,UnknownOrMixed
2024-10-30,20.35,0.40353395266716074,0.9277585948736486,0.05769230769230793,0.07671957671957697,20.76,0.330634028751271,0.6453376819006379,0.03592814371257491,0.00825643516270036,23.59,2.1734570944373464,2.334119939462471,0.43056397816858705,0.2574626865671641,112.77,0.250369980418478,0.5666990482579517,0.0431042456757007,0.04445679355376497,153.45,-0.16990096558921006,-0.0012580490071061102,0.04409063074096742,-0.0498452012383902,,,,,,,,,,,,,,,,1.159213759213759,1.02014742014742,5.541523341523341,,,,,UnknownOrMixed
2024-10-31,23.16,2.3190207960431737,2.2044456760118507,0.21383647798742156,0.13030746705710117,22.64,2.19767937615,2.066566059298778,0.14055415617128464,0.046694405917707016,26.05,2.4461107860915825,3.0617944916583157,0.5626874625074985,0.27633512983831454,121.89,1.624981515176841,1.6219085125653108,0.10970502549162409,0.054047042545831925,152.07,-0.33633219673114617,-0.18876553663610804,0.05086034137239981,-0.06579432362698123,,,,,,,,,,,,,,,,1.124784110535406,0.9775474956822108,5.262953367875648,,,,,Bull
2024-11-01,21.88,1.2318871410929595,1.5950809681668041,0.07624200688637495,0.13899010931806344,21.91,1.308125045856942,1.5075105532342443,0.04632282712511926,0.06101694915254252,23.47,1.5289296666514844,2.120226249767965,0.2693347755543538,0.42415048543689315,119.12,1.0843565009844156,1.297520766854957,0.013787234042553331,0.07674229413359868,146.66,-1.2022531184298275,-0.8932038170061709,-0.015109797864481855,-0.06245605062967463,,,,,,,,,,,,,,,,1.0726691042047531,1.0013711151736746,5.444241316270567,,,,,Bull
2024-11-04,21.98,1.3811565529902614,1.6093458544432444,0.11010101010101003,-0.02915194346289751,21.57,1.1151719650108347,1.2639294016298166,0.06941001487357457,-0.04515272244355906,25.77,1.8616223114289223,2.7164081693471585,0.21728861596598947,0.2885,121.8,1.514407045028374,1.590569473419079,0.0852713178294573,-0.006363191385217792,148.95,-0.7270133822759659,-0.6276319355074955,0.003300552337329732,-0.042553191489361764,,,,,,,,,,,,,,,,1.1724294813466787,0.9813466787989081,5.54140127388535,,,,,Bull
2024-11-05,20.49,0.31492262795023507,0.93407162889873,0.05946225439503605,-0.04341736694677889,20.19,-0.30977685585162135,0.26243675036235364,0.011523046092184464,-0.061802973977695075,24.7,1.4413216471919503,2.2543823841017807,0.13458888378502532,0.37222222222222223,114.32,0.36531778420586736,0.7736216837800969,0.05170193192272299,-0.004354642048423618,152.68,-0.03747314526603846,-0.1573728842347448,0.012869842112246177,-0.023035577169183474,,,,,,,,,,,,,,,,1.2054660810151294,0.985358711566618,5.579306979014153,,,,,Bull
2024-11-06,16.27,-2.3094850472168265,-0.896829177260437,-0.20049140049140057,-0.22003835091083412,17.67,-2.4217713108436016,-1.5299143598702685,-0.14884393063583812,-0.15494978479196553,15.85,-0.5035438310565212,-0.35726259831430063,-0.3281051292920729,-0.034125533211456505,97.24,-1.9415087175409498,-1.058337307078674,-0.13771393101002039,-0.1853217158176944,148.11,-0.7708173691819145,-0.7965884826709203,-0.03479960899315726,-0.05620340279105329,,,,,,,,,,,,,,,,0.9741856177012908,1.0860479409956978,5.9766441303011675,,,,,UnknownOrMixed
2024-11-07,15.2,-2.369242293377482,-1.3604196067105672,-0.34369602763385154,-0.2737697085523173,16.95,-2.4126538119940744,-1.9947777618360663,-0.2513250883392226,-0.1936251189343483,13.84,-0.9144648241986811,-0.9456178189248005,-0.46871401151631475,-0.10652033570045194,88.6,-2.474281480595094,-1.8992003653585476,-0.2731151037820987,-0.24550796219024107,152.12,-0.04112703258358493,-0.27468058364582193,0.00032879594923396205,-0.012784736193133917,,,,,,,,,,,,,,,,0.9105263157894737,1.1151315789473684,5.828947368421052,,,,,UnknownOrMixed
2024-11-08,14.94,-2.0739507124749816,-1.4764847513138224,-0.3171846435100548,-0.2697947214076247,16.83,-2.0703296517962015,-2.026992852820643,-0.23185759926973992,-0.18969667790081857,13.09,-1.049859743478519,-1.1678478478538112,-0.44226672347677887,-0.0865317515701326,87.76,-2.1148022628839946,-1.8998027357611653,-0.2632639355271994,-0.2301079042021229,150.34,-0.28950572747942777,-0.5499989948387366,0.025092049638619995,-0.057015618139622415,,,,,,,,,,,,,,,,0.8761713520749665,1.1265060240963856,5.874163319946453,,,,,UnknownOrMixed
2024-11-11,14.97,-1.7713812640580975,-1.4710965871716717,-0.31892629663330296,-0.24010152284263953,16.8,-1.794626907608828,-2.0061314650408626,-0.22114047287899863,-0.16500994035785288,14.0,-0.8434652397422605,-0.898674329633161,-0.456732634846721,-0.04371584699453557,90.73,-1.5947767385806082,-1.5597010014677972,-0.2550903119868637,-0.15379593359447863,140.32,-1.8369904082194464,-1.9523083135352688,-0.057938905673044605,-0.08335510844003147,,,,,,,,,,,,,,,,0.9352037408149633,1.122244488977956,6.060788243152973,,,,,Sideways
2024-11-12,14.71,-1.6411467959516641,-1.5581960848445073,-0.2820888238164958,-0.28730620155038755,16.71,-1.614211171516924,-1.9951922186687576,-0.17236255572065384,-0.19663461538461535,13.92,-0.8434714065115398,-0.907241814852954,-0.4364372469635628,-0.06451612903225812,89.45,-1.5123823147304063,-1.6312499277717187,-0.21754723582925117,-0.2077059344552702,141.5,-1.4777778007504958,-1.7469359393732997,-0.07322504584752432,-0.11390819713194311,,,,,,,,,,,,,,,,0.9462950373895309,1.1359619306594153,6.080897348742352,,,,,Sideways
2024-11-13,14.02,-1.6684077449213646,-1.7995922522357146,-0.13829133374308544,-0.2839632277834525,16.51,-1.520789380636123,-2.037689207947735,-0.06564799094510465,-0.1874999999999999,12.81,-1.0473740911827152,-1.2046114897092204,-0.1917981072555205,-0.10105263157894728,91.76,-1.173389232423377,-1.3593291860195438,-0.05635540929658567,-0.17792510302813114,142.92,-1.1669922739368368,-1.5095585938536926,-0.0350415231922222,-0.11696014828544954,,,,,,,,,,,,,,,,0.913694721825963,1.1776034236804567,6.544935805991441,,,,,UnknownOrMixed
2024-11-14,14.31,-1.3910301196205692,-1.6181066800802324,-0.0585526315789473,-0.25117739403453687,16.68,-1.2848709960688511,-1.8450768050624884,-0.015929203539822967,-0.15800100959111552,13.13,-0.9664311111328786,-1.084483605873532,-0.05130057803468202,-0.051985559566786965,90.43,-1.1748497347944225,-1.4308201838649157,0.020654627539503423,-0.14600056662574368,147.98,-0.1328759759550534,-0.8030382505679547,-0.02721535629765981,-0.10758653962127607,,,,,,,,,,,,,,,,0.9175401816911251,1.1656184486373165,6.319357092941999,,,,,UnknownOrMixed
2024-11-15,16.14,-0.6991598666243791,-0.8668473728190572,0.08032128514056236,-0.10482529118136441,17.81,-0.6626471288778043,-1.1376550129646235,0.05822935234699944,-0.07191245440333516,14.81,-0.6599400418943819,-0.6110698727388586,0.13139801375095495,0.1962843295638126,98.93,-0.44656683429726024,-0.6256527992463915,0.1272789425706473,-0.020009905894006863,149.55,0.36738478041180983,-0.5791545587054516,-0.005254755886656803,-0.03857280617164893,,,,,,,,,,,,,,,,0.9175960346964065,1.1034696406443618,6.129491945477076,,,,,UnknownOrMixed
2024-11-18,15.58,-0.8300731449413961,-1.0900524549595842,0.040748162992651826,-0.15187806205770282,17.19,-0.9033710802376084,-1.4892153070520526,0.023214285714285854,-0.10654885654885637,13.98,-0.8282912584436596,-0.8429626328275747,-0.0014285714285714457,-0.028492008339124353,93.81,-0.8236116617390575,-1.0899688754248424,0.03394687534442853,-0.08886946386946382,147.33,-0.19448774409347025,-0.8642243072161243,0.049957240592930496,-0.024110750480227816,,,,,,,,,,,,,,,,0.8973042362002568,1.1033376123234917,6.021181001283697,,,,,UnknownOrMixed
2024-11-19,16.35,-0.5300655067336624,-0.7843273634027187,0.11148878314072053,-0.10164835164835151,17.69,-0.6132387298924776,-1.1842333650050538,0.058647516457211335,-0.07720396452790823,14.24,-0.7682382177289581,-0.7689321307847024,0.02298850574712641,-0.02130584192439866,97.37,-0.5136806405696855,-0.7666140052848698,0.08854108440469544,-0.031144278606965115,149.46,0.3614122466226638,-0.5720801724123353,0.05625441696113076,0.01811989100817435,,,,,,,,,,,,,,,,0.8709480122324158,1.0819571865443425,5.955351681957186,,,,,UnknownOrMixed
2024-11-20,17.16,-0.2198676483219237,-0.44928502043362134,0.22396576319543504,-0.108108108108108,18.26,-0.2924927769449192,-0.8278675929742727,0.10599636583888561,-0.08882235528942106,15.08,-0.5728205422675019,-0.5193124642614031,0.1772053083528493,-0.08550636749545171,102.2,-0.0926152199507173,-0.3040627257527979,0.11377506538796855,-0.05466654333549159,153.0,1.213851299826247,-0.10154238916630823,0.07052896725440805,0.041028781383955826,,,,,,,,,,,,,,,,0.8787878787878788,1.064102564102564,5.9557109557109555,,,,,Sideways
2024-11-21,16.87,-0.28211921222109937,-0.5819630779176068,0.1788958770090845,-0.11582809224318646,18.18,-0.29203012431460157,-0.8796107097618043,0.08992805755395694,-0.08413098236775829,14.15,-0.7309385334535373,-0.7888698154043882,0.0776846915460776,-0.15116976604679067,101.3,-0.1326441290854595,-0.39715943340312193,0.12020347229901573,-0.07774945375091047,155.72,1.693549650188716,0.25634281689787825,0.052304365454791224,0.07608320088452758,,,,,,,,,,,,,,,,0.8387670420865442,1.0776526378186129,6.004742145820983,,,,,Sideways
2024-11-22,15.24,-0.7591951474054012,-1.2664563640477744,-0.055762081784386686,-0.25036891293654695,17.3,-0.6504602754912654,-1.4091800408649906,-0.02863559797866355,-0.17382999044890168,11.46,-1.1672314550508713,-1.5388002776379102,-0.22619851451721806,-0.3802055164954028,95.13,-0.5714182962945205,-0.985905782536334,-0.038410997675123904,-0.19038297872340426,161.64,2.46571322081084,1.0370487921128386,0.08084252758274801,0.08548787858437978,,,,,,,,,,,,,,,,0.7519685039370079,1.1351706036745408,6.2421259842519685,,,,,Sideways
2024-11-25,14.6,-0.8873246591450736,-1.5139100577853655,-0.06290115532734275,-0.26262626262626265,16.87,-0.7846542614600734,-1.6496023883651394,-0.018615474112856356,-0.16360932077342594,12.31,-0.9044081389500703,-1.2901290367816518,-0.11945636623748213,-0.4185167690127539,88.79,-1.009444261952065,-1.5631469884808893,-0.053512418718686616,-0.20885681190412542,167.28,2.6724498448004566,1.7300820378591077,0.1354103034005294,0.12676815303785527,,,,,,,,,,,,,,,,0.8431506849315069,1.1554794520547946,6.081506849315069,,,,,Sideways
2024-11-26,14.1,-0.9590500243870546,-1.6505175207342289,-0.13761467889908263,-0.2709410548086867,16.53,-0.8660253077695156,-1.7762275592987846,-0.06557377049180324,-0.17184368737474953,11.73,-0.9216657869953393,-1.4007895453713897,-0.1762640449438202,-0.46118511713367016,87.71,-0.9970843036971376,-1.6368869222984541,-0.09920920201294048,-0.1931002759889605,166.23,2.0766090138264284,1.5748176107787992,0.11220393416298657,0.10275971872097633,,,,,,,,,,,,,,,,0.8319148936170213,1.172340425531915,6.2205673758865245,,,,,Sideways
2024-11-27,14.1,-0.8681717954576593,-1.5893552981136803,-0.17832167832167833,-0.30712530712530717,16.6,-0.7486095930733013,-1.672645649512871,-0.09090909090909094,-0.20038535645472055,10.75,-1.0180976025918245,-1.608438151081115,-0.28713527851458887,-0.5442984315387875,88.36,-0.8522970591415455,-1.5305823790364033,-0.13542074363992174,-0.21645827791079186,167.94,1.9672327685672337,1.7449183038194538,0.09764705882352942,0.09442815249266867,,,,,,,,,,,,,,,,0.7624113475177305,1.1773049645390072,6.266666666666667,,,,,Sideways
2024-11-28,13.9,-0.8989419044440337,-1.6014499959283492,-0.17605216360403086,-0.3998272884283247,16.6,-0.7050887361615811,-1.604242949525297,-0.08690869086908681,-0.2667844522968198,10.75,-0.9652373632145903,-1.5443825663587591,-0.24028268551236753,-0.5873320537428024,88.36,-0.7910436646938405,-1.4735681113267172,-0.1277393879565646,-0.27508409221429153,167.94,1.7105823830277065,1.6803557919880916,0.07847418443359877,0.1043598342868417,,,,,,,,,,,,,,,,0.7733812949640287,1.1942446043165469,6.3568345323741005,,,,,Sideways
2024-11-29,13.51,-1.0249119533600772,-1.7017764885791107,-0.11351706036745413,-0.38254113345521024,16.26,-0.9088987476818349,-1.7505115383383358,-0.060115606936416155,-0.2578731172980374,10.89,-0.8682445449280145,-1.4598514985203443,-0.04973821989528793,-0.536003408606732,86.32,-0.9363906746622073,-1.6116163921830673,-0.09261011247766215,-0.2753525856279383,167.94,1.5073084246160284,1.6103092210821286,0.03897550111358572,0.14509750443201974,,,,,,,,,,,,,,,,0.8060695780903036,1.2035529237601779,6.389341228719466,,,,,UnknownOrMixed
2024-12-02,13.34,-1.1869589780898704,-1.6922950364183595,-0.08630136986301373,-0.39308462238398545,16.34,-0.9322061935504583,-1.633695121080057,-0.03141671606401908,-0.24246638850254987,11.86,-0.6034274237104259,-1.154582852799451,-0.036555645816409466,-0.5397749320915795,87.11,-0.8850046675007905,-1.4766122039208274,-0.01892104966775543,-0.2848111658456486,170.65,1.5751551654544853,1.8691828905063672,0.020145863223338223,0.14568647197046003,,,,,,,,,,,,,,,,0.889055472263868,1.224887556221889,6.5299850074962515,,,,,UnknownOrMixed
2024-12-03,13.3,-1.40425032104003,-1.6355928115090916,-0.05673758865248224,-0.3509028794533918,16.24,-1.2274042300090116,-1.620661994123183,-0.017543859649122973,-0.19564140663694907,11.87,-0.7617273524817694,-1.113582936649003,0.011935208866155067,-0.5194331983805669,86.43,-1.074771696750659,-1.4815519894060634,-0.014593546915972921,-0.2439643107067878,170.23,1.3693518162757983,1.7628018153986884,0.024063045178367215,0.11494629290018321,,,,,,,,,,,,,,,,0.8924812030075187,1.2210526315789472,6.498496240601504,,,,,UnknownOrMixed
2024-12-04,13.45,-1.1536297485637061,-1.520019902923109,-0.046099290780141855,-0.17332513829133378,16.39,-0.8918327142594179,-1.4783006056820962,-0.012650602409638556,-0.07243916242218451,11.6,-0.8705970158449361,-1.1479122862062732,0.07906976744186034,-0.26813880126182965,86.48,-0.9640975530496461,-1.4259122887447913,-0.02127659574468077,-0.11065405183052235,172.45,1.404676484334579,1.9630147362539678,0.02685482910563297,0.16433731685909114,,,,,,,,,,,,,,,,0.862453531598513,1.2185873605947957,6.429739776951673,,,,,UnknownOrMixed
2024-12-05,13.54,-0.9808947659282522,-1.438232058869266,-0.025899280575539696,-0.10921052631578954,16.58,-0.5473011629168285,-1.3264413864751419,-0.001204819277108582,-0.021828908554572313,11.68,-0.735742366025926,-1.0927639552468826,0.08651162790697664,-0.1560693641618497,86.95,-0.844658406798028,-1.336578510131585,-0.015957446808510634,-0.018623024830699664,173.93,1.371313978162899,2.0369827370892235,0.03566750029772536,0.14337365237970023,,,,,,,,,,,,,,,,0.8626292466765141,1.224519940915805,6.421713441654358,,,,,UnknownOrMixed
2024-12-06,12.77,-1.4468104334550895,-1.659170183692424,-0.05477424130273878,-0.1452476572958501,16.32,-0.9056696644587857,-1.4164213700131454,0.0036900369003689537,-0.030303030303030165,10.38,-1.4764023361726564,-1.3912510096576394,-0.04683195592286504,-0.20702826585179523,87.38,-0.7547213479760954,-1.2588012690244976,0.012279888785913018,-0.004329990884229806,168.05,0.7779047440397804,1.2951853331977066,0.0006549958318446958,0.11779965411733406,,,,,,,,,,,,,,,,0.812842599843383,1.2779953014878622,6.842599843382929,,,,,UnknownOrMixed
2024-12-09,14.19,-0.29206435730694047,-1.1186581679851506,0.06371814092953532,-0.05210420841683372,17.09,0.28796404921384156,-0.9732529611185173,0.04589963280293752,0.0172619047619047,12.97,0.31169174386720067,-0.6924265725218651,0.09359190556492414,-0.07357142857142851,93.84,0.47196818943856483,-0.667186898666513,0.07725863850304227,0.034277526727653385,163.14,0.27219046840828776,0.6984286156072814,-0.04400820392616478,0.16262827822120873,,,,,,,,,,,,,,,,0.9140239605355885,1.204369274136716,6.613107822410148,,,,,UnknownOrMixed
2024-12-10,14.18,-0.2785146345917998,-1.090615930772872,0.06616541353383454,-0.036029911624745115,16.98,0.0933241595761031,-0.9987850746049506,0.04556650246305427,0.016157989228007263,13.29,0.5642643358830726,-0.5882988190936025,0.11962931760741369,-0.04525862068965525,94.35,0.5214659535832287,-0.6027619698344684,0.09163484901075991,0.054779206260480606,165.12,0.38011469574620765,0.9084171143606682,-0.03001821065617094,0.16692579505300364,,,,,,,,,,,,,,,,0.9372355430183357,1.1974612129760227,6.6537376586741885,,,,,UnknownOrMixed
2024-12-11,13.58,-0.7276489171130738,-1.2582937909287693,0.009665427509293778,-0.031383737517831634,16.88,-0.0952127012192056,-1.0174037486095149,0.029896278218425776,0.02241066020593574,12.04,-0.2868057847887154,-0.8862591096280789,0.037931034482758585,-0.060109289617486406,98.12,1.1443873770638675,-0.2597885331449277,0.13459759481961142,0.06931124673060163,169.06,0.7177020952422982,1.3566156744368136,-0.019657871846912034,0.18289952420934807,,,,,,,,,,,,,,,,0.8865979381443299,1.2430044182621502,7.225331369661267,,,,,Bear
