run_id,recipe_id,pair,open_date,close_date,profit_ratio,net_return_R,win,exit_reason,trade_duration_min,parent_regime_root,parent_regime_confidence_floor,root_lookup_status,regime_profit_branch_path,regime_profit_branch_path_version,source_ticker,allowed_action,suppression_rule
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-02-13T16:00:00+00:00,2014-02-18T10:00:00+00:00,0.005024774931956173,0.005024774931956173,True,exit_signal,6840.0,Bull,0.5,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-02-18T16:00:00+00:00,2014-02-19T18:00:00+00:00,-0.004902299247393496,-0.004902299247393496,False,exit_signal,1560.0,Bull,0.5,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-02-21T15:00:00+00:00,2014-02-21T21:00:00+00:00,-0.0059991725279271825,-0.0059991725279271825,False,exit_signal,360.0,Bull,0.5,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-02-24T15:00:00+00:00,2014-02-28T20:00:00+00:00,-0.001652096096922971,-0.001652096096922971,False,exit_signal,6060.0,Bull,0.667,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-03-04T15:00:00+00:00,2014-03-06T19:00:00+00:00,-0.001162234224379572,-0.001162234224379572,False,exit_signal,3120.0,Bull,0.857,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-03-10T14:00:00+00:00,2014-03-11T19:00:00+00:00,-0.0054105883158687765,-0.0054105883158687765,False,exit_signal,1740.0,Bull,0.714,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-04-22T14:00:00+00:00,2014-04-23T18:00:00+00:00,-0.005352172982230786,-0.005352172982230786,False,exit_signal,1680.0,Sideways,0.8,source_ticker_asof_daily,Sideways -> RangeConsolidation -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-05-01T15:00:00+00:00,2014-05-05T03:00:00+00:00,-0.005809011051289317,-0.005809011051289317,False,exit_signal,5040.0,Sideways,0.8,source_ticker_asof_daily,Sideways -> RangeConsolidation -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-05-05T15:00:00+00:00,2014-05-06T18:00:00+00:00,-0.007528409090909091,-0.007528409090909091,False,exit_signal,1620.0,Sideways,0.6,source_ticker_asof_daily,Sideways -> RangeConsolidation -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-05-19T15:00:00+00:00,2014-05-20T18:00:00+00:00,-0.004948395306093595,-0.004948395306093595,False,exit_signal,1620.0,Sideways,0.6,source_ticker_asof_daily,Sideways -> RangeConsolidation -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-05-22T15:00:00+00:00,2014-05-28T14:00:00+00:00,0.017562268889974184,0.017562268889974184,True,trailing_stop_loss,8580.0,Bull,0.5,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-06-04T15:00:00+00:00,2014-06-08T23:00:00+00:00,0.016478278632711427,0.016478278632711427,True,exit_signal,6240.0,Bull,0.667,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-06-09T16:00:00+00:00,2014-06-11T12:00:00+00:00,-0.0045521488820457895,-0.0045521488820457895,False,exit_signal,2640.0,Bull,0.857,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-06-24T14:00:00+00:00,2014-06-30T11:00:00+00:00,0.00656308598982052,0.00656308598982052,True,exit_signal,8460.0,Bull,0.667,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-06-30T14:00:00+00:00,2014-07-07T07:00:00+00:00,0.018443574603595834,0.018443574603595834,True,exit_signal,9660.0,Bull,0.5,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-07-14T15:00:00+00:00,2014-07-15T15:00:00+00:00,-0.005710948147186709,-0.005710948147186709,False,exit_signal,1440.0,Bull,0.5,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-07-22T14:00:00+00:00,2014-07-24T14:00:00+00:00,0.0061050187072635795,0.0061050187072635795,True,trailing_stop_loss,2880.0,Bull,0.5,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-08-13T15:00:00+00:00,2014-08-15T14:00:00+00:00,0.009881530394251312,0.009881530394251312,True,trailing_stop_loss,2820.0,Bull,0.5,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-08-18T14:00:00+00:00,2014-08-25T17:00:00+00:00,0.012117057068494889,0.012117057068494889,True,trailing_stop_loss,10260.0,Bull,0.5,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-09-08T14:00:00+00:00,2014-09-09T20:00:00+00:00,-0.010236367020286618,-0.010236367020286618,False,exit_signal,1800.0,Bull,1.0,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-10-23T15:00:00+00:00,2014-10-26T23:00:00+00:00,0.007193328665096441,0.007193328665096441,True,exit_signal,4800.0,Sideways,0.8,source_ticker_asof_daily,Sideways -> RangeConsolidation -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-10-28T14:00:00+00:00,2014-10-31T04:00:00+00:00,0.006847117794486215,0.006847117794486215,True,trailing_stop_loss,3720.0,Bull,0.6,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-11-03T15:00:00+00:00,2014-11-04T16:00:00+00:00,-0.009725365465777723,-0.009725365465777723,False,exit_signal,1500.0,Bull,0.8,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-11-10T16:00:00+00:00,2014-11-13T16:00:00+00:00,0.008437519095630919,0.008437519095630919,True,trailing_stop_loss,4320.0,Bull,1.0,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-11-18T15:00:00+00:00,2014-11-19T16:00:00+00:00,-0.005839152419937395,-0.005839152419937395,False,exit_signal,1500.0,Bull,1.0,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-11-20T16:00:00+00:00,2014-11-21T15:00:00+00:00,0.006370744616865151,0.006370744616865151,True,trailing_stop_loss,1380.0,Bull,0.833,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-11-24T14:00:00+00:00,2014-11-30T23:00:00+00:00,0.014798350958953217,0.014798350958953217,True,trailing_stop_loss,9180.0,Bull,1.0,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-12-08T15:00:00+00:00,2014-12-08T18:00:00+00:00,-0.008200589970501476,-0.008200589970501476,False,exit_signal,180.0,Bull,0.6,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-12-23T14:00:00+00:00,2014-12-23T16:00:00+00:00,-0.005683836589698046,-0.005683836589698046,False,exit_signal,120.0,Bull,0.6,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2014-12-26T15:00:00+00:00,2014-12-29T10:00:00+00:00,0.002194152879084386,0.002194152879084386,True,exit_signal,4020.0,Bull,0.6,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-01-22T16:00:00+00:00,2015-01-23T14:00:00+00:00,0.006347673927472396,0.006347673927472396,True,trailing_stop_loss,1320.0,Sideways,0.6,source_ticker_asof_daily,Sideways -> RangeConsolidation -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-01-26T14:00:00+00:00,2015-01-27T12:00:00+00:00,-0.007636320248180408,-0.007636320248180408,False,exit_signal,1320.0,Sideways,0.6,source_ticker_asof_daily,Sideways -> RangeConsolidation -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-02-06T14:00:00+00:00,2015-02-06T21:00:00+00:00,-0.007907979870596693,-0.007907979870596693,False,exit_signal,420.0,Bull,0.6,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-02-11T15:00:00+00:00,2015-02-16T00:00:00+00:00,0.018653834729400583,0.018653834729400583,True,exit_signal,6300.0,Bull,0.6,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-02-16T16:00:00+00:00,2015-02-23T09:00:00+00:00,0.011973263586166813,0.011973263586166813,True,exit_signal,9660.0,Bull,0.833,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-03-02T15:00:00+00:00,2015-03-03T16:00:00+00:00,-0.003877958368976333,-0.003877958368976333,False,exit_signal,1500.0,Bull,1.0,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-04-10T15:00:00+00:00,2015-04-14T10:00:00+00:00,-0.0033613445378151263,-0.0033613445378151263,False,exit_signal,5460.0,Bull,0.6,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-04-23T16:00:00+00:00,2015-04-27T15:00:00+00:00,0.01616651418115279,0.01616651418115279,True,trailing_stop_loss,5700.0,Bull,0.8,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-05-04T14:00:00+00:00,2015-05-05T13:00:00+00:00,-0.010880036266787557,-0.010880036266787557,False,exit_signal,1380.0,Bull,0.6,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-05-18T16:00:00+00:00,2015-05-20T14:00:00+00:00,-0.0033435339453700553,-0.0033435339453700553,False,exit_signal,2760.0,Bull,0.6,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-05-25T16:00:00+00:00,2015-05-26T08:00:00+00:00,-0.0062457798784605,-0.0062457798784605,False,exit_signal,960.0,Sideways,0.6,source_ticker_asof_daily,Sideways -> RangeConsolidation -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-05-27T15:00:00+00:00,2015-05-29T15:00:00+00:00,-0.0030486083667362954,-0.0030486083667362954,False,exit_signal,2880.0,Bull,0.8,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-06-24T15:00:00+00:00,2015-06-24T18:00:00+00:00,-0.00583941605839416,-0.00583941605839416,False,exit_signal,180.0,Bull,0.6,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-07-14T14:00:00+00:00,2015-07-16T20:00:00+00:00,0.018770924360211088,0.018770924360211088,True,trailing_stop_loss,3240.0,Bull,0.6,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-07-17T14:00:00+00:00,2015-07-19T23:00:00+00:00,0.005795981452859351,0.005795981452859351,True,exit_signal,3420.0,Bull,0.6,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-07-20T16:00:00+00:00,2015-07-21T21:00:00+00:00,-0.0105545225855846,-0.0105545225855846,False,exit_signal,1740.0,Bull,0.8,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-08-03T14:00:00+00:00,2015-08-03T17:00:00+00:00,-0.010171187194308581,-0.010171187194308581,False,exit_signal,180.0,Bull,0.6,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-08-05T14:00:00+00:00,2015-08-06T14:00:00+00:00,-0.009850581073602656,-0.009850581073602656,False,exit_signal,1440.0,Bull,0.6,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-09-15T15:00:00+00:00,2015-09-17T18:00:00+00:00,0.008349881796690307,0.008349881796690307,True,trailing_stop_loss,3060.0,Sideways,0.75,source_ticker_asof_daily,Sideways -> RangeConsolidation -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-10-09T15:00:00+00:00,2015-10-11T23:00:00+00:00,-0.003933078955092457,-0.003933078955092457,False,exit_signal,3360.0,Bear,0.4,source_ticker_asof_daily,Bear -> BearMarketDrawdown -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-10-13T15:00:00+00:00,2015-10-13T23:00:00+00:00,-0.011917280056081317,-0.011917280056081317,False,exit_signal,480.0,Sideways,0.6,source_ticker_asof_daily,Sideways -> RangeConsolidation -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-10-15T14:00:00+00:00,2015-10-16T13:00:00+00:00,0.008426116032146418,0.008426116032146418,True,trailing_stop_loss,1380.0,Sideways,1.0,source_ticker_asof_daily,Sideways -> RangeConsolidation -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-10-19T16:00:00+00:00,2015-10-20T18:00:00+00:00,-0.0074210435482943106,-0.0074210435482943106,False,exit_signal,1560.0,Bull,0.5,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-10-22T14:00:00+00:00,2015-10-22T20:00:00+00:00,0.018648602101153912,0.018648602101153912,True,trailing_stop_loss,360.0,Bull,0.5,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
20260511T183756+0800-codex-board-b-tomac-nq-branch-rc-spa-v1,TomacNQ_KillzoneBreakout,NQ/USD,2015-10-26T15:00:00+00:00,2015-10-29T03:00:00+00:00,0.006673306772908366,0.006673306772908366,True,trailing_stop_loss,3600.0,Bull,0.8,source_ticker_asof_daily,Bull -> TrendExpansion -> TomacKillzoneBreakout -> TomacNQ_KillzoneBreakout,board-b/v1,^IXIC,research_only_until_rc_spa_and_variant_matrix_pass,suppress_if_branch_rc_spa_fails
