provider,symbol,timeframe,attempted,status,reason,rows,first_ts,last_ts,raw_csv,raw_committed,label_status,accepted_for_confidence,runtime_code_changed,thresholds_relaxed,trade_usable,returncode,stdout,stderr
ibkr,SPY,1w,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,SPY,1mo,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,USO,1m,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,USO,5m,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,USO,15m,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,USO,30m,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,USO,1h,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,USO,4h,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,USO,1d,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,USO,1w,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,USO,1mo,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,VIX,1m,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,VIX,5m,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,VIX,15m,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,VIX,30m,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,VIX,1h,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,VIX,4h,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,VIX,1d,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,VIX,1w,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,VIX,1mo,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,XAUUSD,1m,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,XAUUSD,5m,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,XAUUSD,15m,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,XAUUSD,30m,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,XAUUSD,1h,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,XAUUSD,4h,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,XAUUSD,1d,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,XAUUSD,1w,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
ibkr,XAUUSD,1mo,False,not_attempted_after_operator_fetch_blocker,"fetch_failed:returncode=1: connection failed: ConnectionRefusedError(61, ""Connect call failed ('127.0.0.1', 7497)"")
Make sure API port on TWS/IBG is open
Cannot reach IBKR Gateway at 127.0.0.1:7497 (clientId=21). Is IB Gateway / TWS running and API enabled? Underlying error: [Errno 61] Connect call failed ('127.0.0.1', 7497)",0,,,,False,missing_independent_root_labels,False,False,False,False,,,
