Date,india_vix,rsi_14,ma_50,ma_200,regime
2018-01-12,10681.25,52.415205664830665,13.624200000762942,12.266050004959109,1
2018-01-15,10741.5498046875,57.3922784945041,13.672200012207034,12.277000007629397,0
2018-01-16,10700.4501953125,55.04065062207786,13.693600006103518,12.287000007629397,0
2018-01-17,10788.5498046875,52.613468773780696,13.706000003814696,12.29555000782013,1
2018-01-18,10817.0,53.57210820339563,13.713000011444093,12.303250007629396,1
2018-01-19,10894.7001953125,53.77352394523949,13.727199993133546,12.315700006484986,1
2018-01-22,10966.2001953125,65.22708155113513,13.765400009155274,12.334900007247928,0
2018-01-23,11083.7001953125,69.9965028900939,13.808999996185303,12.359600005149844,0
2018-01-24,11086.0,77.2404204499909,13.886400012969972,12.391350011825564,0
2018-01-25,11069.650390625,71.77577811735938,13.951200008392336,12.420800013542175,0
2018-01-29,11130.400390625,73.2377232031487,14.039799995422364,12.453250012397769,0
2018-01-30,11049.650390625,60.238869085644026,14.093999996185303,12.477200012207032,0
2018-01-31,11027.7001953125,56.63071005564234,14.143999996185304,12.49895001411438,0
2018-02-01,11016.900390625,45.68502237827844,14.151799983978272,12.510050010681152,1
2018-02-02,10760.599609375,51.94978350864329,14.17599998474121,12.524400010108948,1
2018-02-05,10666.5498046875,55.80237628217358,14.21959997177124,12.543550004959108,0
2018-02-06,10498.25,69.05996000823683,14.349799976348878,12.585850005149842,0
2018-02-07,10476.7001953125,66.10170403652617,14.478599967956544,12.626100001335145,0
2018-02-08,10576.849609375,57.8526790062597,14.570999984741212,12.656800003051758,0
2018-02-09,10454.9501953125,62.21392322303879,14.694399967193604,12.69715000152588,0
2018-02-12,10539.75,56.40222979859763,14.78099994659424,12.727849998474122,0
2018-02-14,10500.900390625,53.60597691605176,14.828599948883056,12.75840000152588,0
2018-02-15,10545.5,50.30617706169581,14.857799949645996,12.785700001716616,0
2018-02-16,10452.2998046875,50.53495078382917,14.885199928283692,12.810349998474122,0
2018-02-19,10378.400390625,51.69254033355558,14.916799926757813,12.836050000190736,0
2018-02-20,10360.400390625,52.51782490089185,14.968799934387206,12.863750004768374,0
2018-02-21,10397.4501953125,48.297095380593234,15.013799934387206,12.88340000629425,0
2018-02-22,10382.7001953125,43.93423652852253,15.027399940490724,12.899200005531313,0
2018-02-23,10491.0498046875,41.59542885869016,15.006199932098388,12.914650006294252,1
2018-02-26,10582.599609375,39.7852257290964,14.961199932098388,12.928400006294252,1
2018-02-27,10554.2998046875,41.00185414366238,14.911399936676029,12.943800005912784,1
2018-02-28,10492.849609375,40.56057660916176,14.888799953460692,12.959700007438665,1
2018-03-01,10458.349609375,42.14550952793511,14.907799949645996,12.976650004386904,0
2018-03-05,10358.849609375,49.55544989842421,14.971999950408936,13.00085000038147,0
2018-03-06,10249.25,53.64198003625141,15.053199958801269,13.028899998664858,0
2018-03-07,10154.2001953125,50.775661538897886,15.125399951934812,13.04844999790192,0
2018-03-08,10242.650390625,45.49238830762038,15.185399951934814,13.064899997711183,0
2018-03-09,10226.849609375,45.21849607160993,15.23499994277954,13.081549997329716,0
2018-03-12,10421.400390625,45.02388215364676,15.27499994277954,13.09299999713898,0
2018-03-13,10426.849609375,44.86791391946998,15.318199939727783,13.106149997711183,0
2018-03-14,10410.900390625,44.31681356077592,15.351999931335447,13.125699996948244,0
2018-03-15,10360.150390625,44.141649988240246,15.371599922180176,13.143049998283388,0
2018-03-16,10195.150390625,50.40453838951757,15.402199935913089,13.160199999809269,0
2018-03-19,10094.25,54.13778708208,15.446199932098386,13.180449995994568,0
2018-03-20,10124.349609375,52.6441391764532,15.489999923706051,13.199699993133546,0
2018-03-21,10155.25,49.16599275019146,15.529999923706054,13.218699989318848,0
2018-03-22,10114.75,50.15894606466635,15.56019992828369,13.240899987220766,0
2018-03-23,9998.0498046875,52.30870949683703,15.594199924468995,13.26354998588562,0
2018-03-26,10130.650390625,49.61971807653852,15.617399921417237,13.283899984359742,0
2018-03-27,10184.150390625,52.26249099335482,15.648199920654298,13.3071999835968,0
2018-03-28,10113.7001953125,53.82750467770124,15.688799934387209,13.330649986267089,0
2018-04-02,10211.7998046875,50.35644221055399,15.709599933624268,13.353099989891051,0
2018-04-03,10245.0,49.02775327220483,15.731599922180177,13.3719499874115,0
2018-04-04,10128.400390625,57.67248690765479,15.78119993209839,13.3969499874115,0
2018-04-05,10325.150390625,46.33882624239816,15.797999935150148,13.415049986839296,0
2018-04-06,10331.599609375,46.0225924765873,15.81339994430542,13.432149987220768,0
2018-04-09,10379.349609375,46.95816107660115,15.802999935150146,13.451899986267092,0
2018-04-10,10402.25,44.40264900418894,15.768399944305418,13.471249985694886,0
2018-04-11,10417.150390625,46.27484301036597,15.701999931335449,13.491549987792972,0
2018-04-12,10458.650390625,45.085746619848,15.642999935150144,13.509749989509585,0
2018-04-13,10480.599609375,42.032434931261214,15.567999954223634,13.524399991035462,0
2018-04-16,10528.349609375,43.21568466116759,15.524799957275391,13.537899990081788,0
2018-04-17,10548.7001953125,41.54151026137159,15.486999950408938,13.545549988746645,0
2018-04-18,10526.2001953125,42.30734914921931,15.486999950408936,13.55614998817444,0
2018-04-19,10565.2998046875,39.44530845953135,15.456999950408935,13.567999987602237,0
2018-04-20,10564.0498046875,33.89009648664243,15.394799957275392,13.57404998779297,1
2018-04-23,10584.7001953125,36.39125335061166,15.257399940490725,13.583799986839296,1
2018-04-24,10614.349609375,29.288235087542827,15.10599994659424,13.586899986267088,1
2018-04-25,10570.5498046875,34.772533795951944,14.99859992980957,13.59314998626709,1
2018-04-26,10617.7998046875,32.800018934030334,14.854799938201904,13.598449988365177,1
2018-04-27,10692.2998046875,32.68907885963446,14.737599964141843,13.604199991226196,1
2018-04-30,10739.349609375,36.61417123064967,14.641199951171874,13.61144999027252,1
2018-05-02,10718.0498046875,41.77612302000585,14.571599960327148,13.621199989318846,0
2018-05-03,10679.650390625,43.329274084213296,14.503799972534178,13.630899987220763,0
2018-05-04,10618.25,46.01731172066744,14.4353999710083,13.640899987220765,0
2018-05-07,10715.5,50.93364884926522,14.373199958801267,13.653849987983705,0
2018-05-08,10717.7998046875,53.61002487458741,14.335999965667725,13.66684998989105,0
2018-05-09,10741.7001953125,55.4422107446012,14.324799976348878,13.680749993324278,0
2018-05-10,10716.5498046875,56.84084200683694,14.32939998626709,13.696599993705748,0
2018-05-11,10806.5,51.90597643780861,14.334999980926511,13.70989999294281,0
2018-05-14,10806.599609375,54.46066209493236,14.341599979400634,13.72569999217987,0
2018-05-15,10801.849609375,44.31954953417599,14.32879997253418,13.734999990463256,0
2018-05-16,10741.099609375,46.97773271639223,14.316199970245362,13.747649989128112,1
2018-05-17,10682.7001953125,46.71089973761468,14.276399974823,13.758849987983703,1
2018-05-18,10596.400390625,53.69728859982009,14.234399967193603,13.77349998474121,0
2018-05-21,10516.7001953125,55.88565976542641,14.208599967956545,13.789849982261655,0
2018-05-22,10536.7001953125,48.23692105262978,14.18879997253418,13.798349986076357,0
2018-05-23,10430.349609375,53.02382445187431,14.181399974822996,13.809599986076352,0
2018-05-24,10513.849609375,44.94994485712214,14.15459997177124,13.815649986267088,0
2018-05-25,10605.150390625,41.57492803909914,14.118399963378907,13.820699982643124,0
2018-05-28,10688.650390625,45.20791617757609,14.092399978637696,13.829049983024596,0
2018-05-29,10633.2998046875,45.29725543534085,14.067199974060058,13.834899983406066,0
2018-05-30,10614.349609375,48.379331954762975,14.030999965667723,13.838099980354308,0
2018-05-31,10736.150390625,46.79271970935926,13.978999977111815,13.836949982643125,0
2018-06-01,10696.2001953125,50.04290054772165,13.938199977874756,13.835799980163571,0
2018-06-04,10628.5,52.79344341915811,13.913599987030029,13.829199981689454,0
2018-06-05,10593.150390625,47.68579510892786,13.874999980926514,13.82389997959137,0
2018-06-06,10684.650390625,41.71033380362135,13.814999980926515,13.815449981689454,1
2018-06-07,10768.349609375,43.968899721684025,13.766599979400636,13.80764997959137,1
2018-06-08,10767.650390625,43.33986296937446,13.70959997177124,13.798299980163574,1
2018-06-11,10786.9501953125,48.13439947612025,13.65799997329712,13.790099983215333,0
2018-06-12,10842.849609375,44.34580758850064,13.605599956512451,13.783199982643128,0
2018-06-13,10856.7001953125,43.60656961531512,13.55459997177124,13.780499982833865,0
2018-06-14,10808.0498046875,39.366277136081074,13.469799976348876,13.77814998626709,0
2018-06-15,10817.7001953125,39.1385729442428,13.415199966430665,13.7752999830246,1
2018-06-18,10799.849609375,42.81912725025816,13.367799968719485,13.769499983787538,1
2018-06-19,10710.4501953125,48.645108054253065,13.32879997253418,13.769649982452393,0
2018-06-20,10772.0498046875,42.212185471041074,13.282199974060058,13.770749983787535,1
2018-06-21,10741.099609375,45.12953732836863,13.236799964904788,13.774599981307984,1
2018-06-22,10821.849609375,41.65191524929693,13.185999965667724,13.768849983215333,1
2018-06-25,10762.4501953125,47.34284695483805,13.15479995727539,13.76729998111725,0
2018-06-26,10769.150390625,49.42961098319129,13.125599956512453,13.765699982643127,0
2018-06-27,10671.400390625,55.55159257329044,13.114999961853028,13.768199982643129,0
2018-06-28,10589.099609375,58.87426814070825,13.111799964904783,13.77314998149872,0
2018-06-29,10714.2998046875,49.691605039060704,13.095599956512451,13.77604998111725,0
2018-07-02,10657.2998046875,53.04912638217843,13.104199962615969,13.784099979400636,1
2018-07-03,10699.900390625,49.95944674990014,13.101199970245364,13.790299978256227,1
2018-07-04,10769.900390625,47.23687948053008,13.116399974822995,13.796249976158142,1
2018-07-05,10749.75,46.59347914428484,13.119999980926512,13.800749974250794,1
2018-07-06,10772.650390625,45.42736296284549,13.127999973297118,13.805749974250793,1
2018-07-09,10852.900390625,44.99425841931966,13.1353999710083,13.810349974632263,1
2018-07-10,10947.25,45.106973549222296,13.13619997024536,13.81419997215271,1
2018-07-11,10948.2998046875,49.35430917494303,13.134999961853026,13.819949970245364,0
2018-07-12,11023.2001953125,46.59558610855189,13.1253999710083,13.818449969291688,0
2018-07-13,11018.900390625,44.51158851646897,13.106399974823,13.813249969482424,1
2018-07-16,10936.849609375,51.710741205590544,13.090199966430664,13.813349967002871,0
2018-07-17,11008.0498046875,50.41041656474236,13.06559995651245,13.808199968338016,0
2018-07-18,10980.4501953125,58.39171911730142,13.053799953460691,13.810749969482425,0
2018-07-19,10957.099609375,57.33940521908527,13.036999950408935,13.816249971389771,0
2018-07-20,11010.2001953125,56.72775555111127,13.02819995880127,13.821649971008304,1
2018-07-23,11084.75,50.56988949093414,13.003399963378907,13.827699971199037,1
2018-07-24,11134.2998046875,45.18771492737937,12.989399967193604,13.831499972343446,1
2018-07-25,11132.0,42.82439923599414,12.964799976348877,13.836949973106384,1
2018-07-26,11167.2998046875,41.2172202273881,12.93719997406006,13.840149970054629,1
2018-07-27,11278.349609375,44.69429058094752,12.900399990081787,13.846149973869323,1
2018-07-30,11319.5498046875,48.00634103507738,12.863999996185305,13.850449976921082,1
2018-07-31,11356.5,46.82007727317775,12.841599979400636,13.857649974822998,1
2018-08-01,11346.2001953125,47.45565676478502,12.80899997711182,13.863999972343445,1
2018-08-02,11244.7001953125,47.85832867802118,12.797199993133548,13.870249972343444,1
2018-08-03,11360.7998046875,42.27601100744082,12.785799999237064,13.872599973678588,1
2018-08-06,11387.099609375,48.71782445200706,12.775799999237062,13.877699975967406,1
2018-08-07,11389.4501953125,48.973336395480864,12.766000003814698,13.878599977493286,1
2018-08-08,11450.0,48.45334807433963,12.748600006103516,13.87964997768402,1
2018-08-09,11470.7001953125,50.436913142007306,12.737800006866456,13.88509997844696,1
2018-08-10,11429.5,52.8114937572961,12.723400020599366,13.8905499792099,1
2018-08-13,11355.75,59.56172760958752,12.713800010681153,13.899449977874754,1
2018-08-14,11435.099609375,57.62487741573319,12.713000011444093,13.90844997882843,1
2018-08-16,11385.0498046875,61.75453576390407,12.735,13.916149978637696,1
2018-08-17,11470.75,54.218703015009694,12.742600002288818,13.91974997997284,1
2018-08-20,11551.75,52.39203266759857,12.749200000762938,13.924199976921082,1
2018-08-21,11570.900390625,50.55767984140902,12.743599987030027,13.928649973869325,1
2018-08-23,11582.75,48.5848676633599,12.74420000076294,13.932899975776673,1
2018-08-24,11557.099609375,43.96593166959661,12.739599990844727,13.929849972724917,1
2018-08-27,11691.9501953125,41.88314181160995,12.742399978637696,13.924849972724916,1
2018-08-28,11738.5,45.01815158133845,12.749599990844729,13.91894997596741,1
2018-08-29,11691.900390625,45.18573411634125,12.750799980163574,13.914799971580509,1
2018-08-30,11676.7998046875,44.74508961746342,12.740599975585935,13.909449973106389,1
2018-08-31,11680.5,48.19107705566963,12.749199981689454,13.902199974060062,1
2018-09-03,11582.349609375,59.50068236846322,12.767999992370608,13.898299975395204,1
2018-09-04,11520.2998046875,63.71208219356919,12.803199977874756,13.89584997177124,1
2018-09-05,11476.9501953125,61.41937470145485,12.82459997177124,13.896799969673156,1
2018-09-06,11536.900390625,62.20799828317902,12.842999973297118,13.896849970817565,1
2018-09-07,11589.099609375,64.12584508481541,12.850599975585936,13.8991499710083,1
2018-09-10,11438.099609375,74.75667657653256,12.875599975585937,13.906549968719483,1
2018-09-11,11287.5,75.53158207780595,12.923399982452391,13.912999968528748,1
2018-09-12,11369.900390625,59.25709696482906,12.940999984741213,13.914899969100953,1
2018-09-14,11515.2001953125,54.45977189518888,12.957799987792969,13.916549968719483,1
2018-09-17,11377.75,60.06459253780849,12.994599990844726,13.923899970054626,1
2018-09-18,11278.900390625,59.11487659992176,13.031399993896484,13.930249972343445,1
2018-09-19,11234.349609375,54.37011648704113,13.062800006866455,13.934999971389772,1
2018-09-21,11143.099609375,65.49880435991325,13.125799999237062,13.94494997024536,1
2018-09-24,10967.400390625,73.95057869883561,13.226400012969972,13.958099970817566,1
2018-09-25,11067.4501953125,66.9424887832234,13.304400024414065,13.967199974060058,1
2018-09-26,11053.7998046875,68.68934574882333,13.396000022888185,13.97759997367859,1
2018-09-27,10977.5498046875,67.10591847401864,13.488400020599364,13.98674997329712,1
2018-09-28,10930.4501953125,67.48576436291302,13.569400024414062,14.000399971008305,1
2018-10-01,11008.2998046875,65.84801649616463,13.6496000289917,14.016249971389772,1
2018-10-03,10858.25,71.75371785424382,13.738400039672852,14.036099977493288,1
2018-10-04,10599.25,74.69857714261956,13.845000038146974,14.054399976730346,1
2018-10-05,10316.4501953125,77.28124002809408,13.968800029754638,14.0732999753952,0
2018-10-08,10348.0498046875,78.50636920055305,14.111600017547604,14.091999974250792,0
2018-10-09,10301.0498046875,74.48946605031387,14.257400016784668,14.116099977493285,0
2018-10-10,10460.099609375,59.053757250185534,14.371400012969971,14.14004997730255,1
2018-10-11,10234.650390625,68.94377501705213,14.541800003051758,14.181849975585935,0
2018-10-12,10472.5,57.97610972985745,14.668199977874757,14.214049973487851,0
2018-10-15,10512.5,58.928932843284144,14.794199962615968,14.248049969673156,0
2018-10-16,10584.75,51.56773911027408,14.89199998855591,14.276949973106383,1
2018-10-17,10453.0498046875,54.04852644071728,15.000999984741211,14.306599969863893,1
2018-10-19,10303.5498046875,60.51185458501107,15.145599994659424,14.34309997558594,0
2018-10-22,10245.25,65.09766963132,15.331200008392337,14.38839997768402,0
2018-10-23,10146.7998046875,54.94360364578232,15.460800018310543,14.420249981880188,1
2018-10-24,10224.75,54.314371646655225,15.586800003051756,14.447899975776672,0
2018-10-25,10124.900390625,54.59436833322923,15.71519998550415,14.47424997329712,1
2018-10-26,10030.0,55.58377435953503,15.846199970245362,14.502299971580506,0
2018-10-29,10250.849609375,57.78518677261405,15.98579996109009,14.534349970817567,0
2018-10-30,10198.400390625,60.15978140588576,16.127799968719483,14.57129997253418,0
2018-10-31,10386.599609375,56.57891926150052,16.25819995880127,14.60159996986389,0
2018-11-01,10380.4501953125,53.58565554026204,16.368999977111816,14.628299970626829,0
2018-11-02,10553.0,49.17631380186244,16.4703999710083,14.649249968528745,0
2018-11-05,10524.0,54.433939977083405,16.5993999671936,14.676599965095518,0
2018-11-06,10530.0,50.10252995930303,16.711599979400635,14.700499968528748,0
2018-11-07,10598.400390625,46.83393556330547,16.810799961090087,14.717549962997436,0
2018-11-09,10585.2001953125,47.0693028078447,16.91799997329712,14.735949964523316,0
2018-11-12,10482.2001953125,54.07547781478251,17.060599994659427,14.763499970436095,0
2018-11-13,10582.5,51.02945106614883,17.186000003814698,14.78719997406006,0
2018-11-14,10576.2998046875,51.59913873204288,17.313800010681152,14.811449975967408,0
2018-11-15,10616.7001953125,49.77628793401432,17.434600028991696,14.826749978065491,0
2018-11-16,10682.2001953125,49.2828773866871,17.549600028991694,14.837349982261658,0
2018-11-19,10763.400390625,53.77345026280637,17.667000026702883,14.84344997882843,0
2018-11-20,10656.2001953125,54.110042663771765,17.778000030517582,14.85254997730255,0
2018-11-21,10600.0498046875,55.26269453213238,17.896200027465824,14.86089997768402,0
2018-11-22,10526.75,52.77976034961357,18.00500001907349,14.87459997653961,0
2018-11-26,10628.599609375,58.93878149384403,18.13520000457764,14.896949973106384,0
2018-11-27,10685.599609375,47.699810313201766,18.19760000228882,14.91799997329712,0
2018-11-28,10728.849609375,46.06262190659125,18.25019998550415,14.93154996871948,0
2018-11-29,10858.7001953125,49.87136792588075,18.339200000762943,14.944799976348875,0
2018-11-30,10876.75,52.13407126428007,18.44559999465943,14.940499973297118,0
2018-12-03,10883.75,47.42332629761736,18.519999980926517,14.93424997329712,0
2018-12-04,10869.5,46.88939335973853,18.593799991607664,14.935949974060058,0
2018-12-05,10782.900390625,48.479506306008,18.681399974822995,14.93174997329712,0
2018-12-06,10601.150390625,53.41478029600485,18.756799964904783,14.938899974822997,0
2018-12-07,10693.7001953125,49.424508200695946,18.779999961853022,14.945949974060058,0
2018-12-10,10488.4501953125,58.08818020183228,18.85519996643066,14.966549978256229,0
2018-12-11,10549.150390625,46.5338868542415,18.87239997863769,14.97439998626709,1
2018-12-12,10737.599609375,39.29893537366711,18.850199985504148,14.970099987983703,1
2018-12-13,10791.5498046875,38.5154235719798,18.82119998931885,14.963499984741214,1
2018-12-14,10805.4501953125,37.31368811068969,18.787599983215333,14.959699983596805,1
2018-12-17,10888.349609375,35.42154904902679,18.715999965667724,14.958249983787535,1
2018-12-18,10908.7001953125,35.648273172133386,18.629199962615967,14.960149984359743,1
2018-12-19,10967.2998046875,36.13123555022965,18.527799968719485,14.964949984550476,1
2018-12-20,10951.7001953125,34.96549545929231,18.411399974823,14.966999983787534,1
2018-12-21,10754.0,44.64123566817127,18.335999965667728,14.977899980545043,0
2018-12-24,10663.5,43.63054452677903,18.29279996871949,14.98629998207092,1
2018-12-26,10729.849609375,44.587546002991296,18.200199985504156,14.988899984359742,0
2018-12-27,10779.7998046875,45.46728054710828,18.148999996185307,14.98799998283386,0
2018-12-28,10859.900390625,41.667762245169975,18.07660001754761,14.985849986076357,1
2018-12-31,10862.5498046875,46.09446744577215,18.04920000076294,14.992899985313414,0
2019-01-01,10862.5498046875,42.87824614205502,17.996200008392336,14.99689998626709,1
2019-01-02,10792.5,48.94742894680032,17.928199977874755,15.006399984359742,0
2019-01-03,10672.25,51.06056901848755,17.836799983978274,15.018049988746643,0
2019-01-04,10727.349609375,47.710967017090894,17.77919996261597,15.027049989700318,1
2019-01-07,10771.7998046875,48.51917400924551,17.72759996414185,15.036899986267091,1
2019-01-08,10802.150390625,45.28838772512541,17.662399978637698,15.039299983978273,1
2019-01-09,10855.150390625,43.074688442571365,17.583199996948245,15.036549987792968,1
2019-01-10,10821.599609375,43.62677994469053,17.49360000610352,15.035249991416933,1
2019-01-11,10794.9501953125,43.62677994469052,17.39060001373291,15.036449995040895,1
2019-01-14,10737.599609375,49.39049214204179,17.317800025939945,15.040999994277954,1
2019-01-15,10886.7998046875,45.78102691970574,17.245600013732915,15.04114999294281,1
2019-01-16,10890.2998046875,49.225864846975846,17.202600021362304,15.045549993515015,1
2019-01-17,10905.2001953125,50.31376207100481,17.137800025939942,15.048999991416933,1
2019-01-18,10906.9501953125,52.89519291910651,17.100000038146973,15.05329999446869,0
2019-01-21,10961.849609375,61.55576457524958,17.108600044250487,15.067299990653993,0
2019-01-22,10922.75,60.307051686308256,17.113000030517576,15.081299991607665,0
2019-01-23,10831.5,60.8417197527765,17.087400016784667,15.090049991607664,0
2019-01-24,10849.7998046875,55.52564184605804,17.062000007629397,15.10319999217987,0
2019-01-25,10780.5498046875,57.11531082970249,17.039200019836425,15.11789999485016,0
2019-01-28,10661.5498046875,63.63054207121596,17.04819999694824,15.138049993515017,0
2019-01-29,10652.2001953125,59.828371346957226,17.049799995422365,15.157699995040891,0
2019-01-30,10651.7998046875,55.42686152975367,17.021599998474123,15.173349995613098,0
2019-01-31,10830.9501953125,50.40097407779941,16.97740001678467,15.18614999771118,0
2019-02-01,10893.650390625,42.45092302723974,16.900600032806402,15.19404999732971,1
2019-02-04,10912.25,42.45092302723974,16.831800041198733,15.201349997520444,1
2019-02-05,10934.349609375,42.89860156082085,16.739400043487546,15.210049996376034,1
2019-02-06,11062.4501953125,42.018573212194525,16.68560005187988,15.217649998664852,1
2019-02-07,11069.400390625,40.87475235275629,16.6352000617981,15.226099996566768,1
2019-02-08,10943.599609375,42.037373882720566,16.57260004043579,15.239249997138977,1
2019-02-11,10888.7998046875,44.47926364989439,16.506200046539306,15.252699999809264,1
2019-02-12,10831.400390625,43.81661960554943,16.45680006027222,15.271950001716611,1
2019-02-14,10746.0498046875,44.01622224712687,16.410000057220458,15.288800005912782,1
2019-02-15,10724.400390625,50.54406666268897,16.371400051116943,15.310900001525882,1
2019-02-18,10640.9501953125,61.37047489453936,16.345200061798096,15.340799999237062,1
2019-02-19,10604.349609375,63.963292846968976,16.34280004501343,15.371349997520449,0
2019-02-20,10735.4501953125,52.56465404744602,16.275200023651124,15.39244999408722,1
2019-02-21,10789.849609375,46.21188647226458,16.237199993133544,15.407749991416932,1
2019-02-22,10791.650390625,42.89528874459877,16.229999980926515,15.418749990463256,1
2019-02-25,10880.099609375,42.40367983991461,16.22619997024536,15.426749987602234,1
2019-02-26,10835.2998046875,53.55091227685946,16.26519998550415,15.441999988555908,1
2019-02-27,10806.650390625,61.71333443900032,16.352399978637695,15.46514998435974,1
2019-02-28,10792.5,57.91694838395563,16.42639999389648,15.48439998626709,1
2019-03-01,10863.5,47.67714831317347,16.458600006103516,15.495849990844729,1
2019-03-05,10987.4501953125,45.07268591872746,16.485200004577635,15.502899990081788,1
2019-03-06,11053.0,44.85638509854479,16.47760000228882,15.515099987983705,1
2019-03-07,11058.2001953125,43.42023611662861,16.46840000152588,15.524349989891052,1
2019-03-08,11035.400390625,41.84228252032552,16.448799991607665,15.53199998855591,1
2019-03-11,11168.0498046875,41.6559644474387,16.42539999008179,15.53574998855591,1
2019-03-12,11301.2001953125,43.022127708606575,16.42199998855591,15.539199991226198,1
2019-03-13,11341.7001953125,44.286544355300215,16.407599983215334,15.547599987983704,1
2019-03-14,11343.25,43.53512691652142,16.403999977111816,15.552549986839296,1
2019-03-15,11426.849609375,48.72426227759566,16.39359998703003,15.56614998817444,1
2019-03-18,11462.2001953125,55.08358502572982,16.395799961090088,15.58739998817444,1
2019-03-19,11532.400390625,52.30287454406225,16.40239995956421,15.604549984931948,1
2019-03-20,11521.0498046875,49.29607893052319,16.39699998855591,15.619349989891054,1
2019-03-22,11456.900390625,50.88262271575054,16.40840000152588,15.633649992942813,1
2019-03-25,11354.25,53.49447437092071,16.436399993896483,15.65089999198914,1
2019-03-26,11483.25,52.150562823931935,16.45919998168945,15.665499992370608,1
2019-03-27,11445.0498046875,55.86540179443543,16.49319995880127,15.681349987983705,1
2019-03-28,11570.0,52.71713446814658,16.502999954223633,15.697999987602234,1
2019-04-01,11669.150390625,60.80483994061007,16.55159996032715,15.725299987792967,1
2019-04-02,11713.2001953125,61.172966772046095,16.591599960327148,15.751799988746642,1
2019-04-03,11643.9501953125,64.73945728447976,16.642399978637695,15.782199993133542,1
2019-04-04,11598.0,63.57156481542463,16.682999954223632,15.809549989700317,1
2019-04-05,11665.9501953125,61.193885254428615,16.687799949645996,15.837849988937377,1
2019-04-08,11604.5,69.50775928221059,16.73099994659424,15.875399985313411,0
2019-04-09,11671.9501953125,70.01870243180007,16.77479995727539,15.916299986839292,0
2019-04-10,11584.2998046875,73.18281768668483,16.84879993438721,15.961599984169004,0
2019-04-11,11596.7001953125,71.55627579683811,16.91419990539551,16.004499979019165,0
2019-04-12,11643.4501953125,71.71557331316083,16.956199913024903,16.044899978637694,0
2019-04-15,11690.349609375,73.28641835375767,17.015399894714356,16.090999975204472,0
2019-04-16,11787.150390625,74.46138871177891,17.092199897766115,16.13719997882843,0
2019-04-18,11752.7998046875,78.09320871378357,17.20459987640381,16.1907999753952,0
2019-04-22,11594.4501953125,81.60747870615351,17.37119985580444,16.248149971961976,0
2019-04-23,11575.9501953125,82.95610117889251,17.549799842834474,16.307399969100956,0
2019-04-24,11726.150390625,73.8233031134209,17.708399829864504,16.358399963378904,0
2019-04-25,11641.7998046875,69.60906812490964,17.860399818420408,16.404799962043764,0
2019-04-26,11754.650390625,58.32858740692395,17.98599981307983,16.44869996070862,0
2019-04-30,11748.150390625,58.85172530522916,18.111199817657468,16.490999960899355,0
2019-05-02,11724.75,63.94740144458753,18.25399980545044,16.540899958610538,0
2019-05-03,11712.25,67.86086369393776,18.419599819183347,16.597749962806706,0
2019-05-06,11598.25,74.63760517864291,18.63279981613159,16.66699996471405,0
2019-05-07,11497.900390625,74.75702164073252,18.833199825286865,16.73719996452332,0
2019-05-08,11359.4501953125,73.93228189899312,19.000599842071534,16.80709996700287,0
2019-05-09,11301.7998046875,67.51507550146528,19.14099985122681,16.87254996776581,0
2019-05-10,11278.900390625,70.20520339006329,19.326599864959714,16.940349969863895,0
2019-05-13,11148.2001953125,73.13645364553628,19.55319986343384,17.01469996452332,0
2019-05-14,11222.0498046875,71.32003566865129,19.78679985046387,17.088849959373476,0
2019-05-15,11157.0,75.35426009794233,20.052799854278565,17.16739995956421,0
2019-05-16,11257.099609375,73.25103957532353,20.2779998588562,17.24509996414185,0
2019-05-17,11407.150390625,71.11348838683855,20.46159986495972,17.317099962234504,0
2019-05-20,11828.25,48.15361171650394,20.569599857330328,17.367549962997444,0
2019-05-21,11709.099609375,55.13752609000781,20.757199840545656,17.42809996128083,0
2019-05-22,11737.900390625,60.84623187585456,20.996599826812744,17.501199955940248,0
2019-05-23,11657.0498046875,38.78241428739536,21.07259983062744,17.535899953842165,0
2019-05-24,11844.099609375,34.02947246706265,21.096199817657475,17.557199950218205,0
2019-05-27,11924.75,33.60704572303444,21.12119983673096,17.577999954223635,0
2019-05-28,11928.75,33.17932841360374,21.141599845886237,17.59604995250702,0
2019-05-29,11861.099609375,34.8010749712819,21.16779983520508,17.61514995098114,0
2019-05-30,11945.900390625,33.37679402669083,21.174399833679203,17.630799951553346,0
2019-05-31,11922.7998046875,35.02348416753536,21.19279983520508,17.64849995136261,0
2019-06-03,12088.5498046875,34.82198917185446,21.19479984283447,17.665549950599672,0
2019-06-04,12021.650390625,34.10358113430599,21.169399852752683,17.683299951553344,0
2019-06-06,11843.75,33.88217172472896,21.150199851989743,17.69814994812012,0
2019-06-07,11870.650390625,32.366017996073985,21.126799831390382,17.709549946784975,0
2019-06-10,11922.7001953125,32.944773713782496,21.10099981307984,17.72174994468689,0
2019-06-11,11965.599609375,31.750031454227397,21.05739980697632,17.730799942016603,0
2019-06-12,11906.2001953125,30.840537063483765,21.00999980926514,17.737149939537048,0
2019-06-13,11914.0498046875,29.70140564701239,20.942199821472173,17.73844994068146,0
2019-06-14,11823.2998046875,31.130679144188605,20.88719982147217,17.741549940109252,0
2019-06-17,11672.150390625,35.54116345134482,20.81999980926514,17.74654994010925,0
2019-06-18,11691.5,35.378501226232736,20.75039981842041,17.75374994277954,0
