row_id,recipe_id,pair,open_date,close_date,open_session_date,source_regime_session_date,source_context_attachment_policy,parent_regime_root,parent_regime_confidence_floor,source_panel_mean_confidence,source_panel_ticker_count,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,year_fold,profit_ratio_net,profit_abs,stake_amount,fee_open,fee_close,exit_reason,is_open
140,PerPairMR,BNB/USDT,2022-04-21T21:00:00+00:00,2022-04-25T17:00:00+00:00,2022-04-21,2022-04-21,source_panel_previous_session_context_asof,Bear,0.963920242,0.5064090909090909,22,not_consumed_no_direct_event_rows,BearMarketDefensiveReversion,PairConditionalOversoldOrTrendFilter,per_pair_regime_gated_mr_breakout,PerPairMR,Bear -> BearMarketDefensiveReversion -> PairConditionalOversoldOrTrendFilter -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_cost_stress_or_tail_loss_fails,2022,-0.025019397780133974,-60.6008528,2419.735,0.001,0.001,exit_signal,False
141,PerPairMR,BNB/USDT,2022-05-01T00:00:00+00:00,2022-05-01T16:00:00+00:00,2022-05-01,2022-04-29,source_panel_previous_session_context_asof,Bear,0.963920242,0.5263333333333333,30,not_consumed_no_direct_event_rows,BearMarketDefensiveReversion,PairConditionalOversoldOrTrendFilter,per_pair_regime_gated_mr_breakout,PerPairMR,Bear -> BearMarketDefensiveReversion -> PairConditionalOversoldOrTrendFilter -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_cost_stress_or_tail_loss_fails,2022,0.030818823181591678,74.279259,2407.7835,0.001,0.001,exit_signal,False
142,PerPairMR,BNB/USDT,2022-05-07T23:00:00+00:00,2022-05-10T13:00:00+00:00,2022-05-07,2022-05-06,source_panel_previous_session_context_asof,Bear,0.963920242,0.4545333333333333,30,not_consumed_no_direct_event_rows,BearMarketDefensiveReversion,PairConditionalOversoldOrTrendFilter,per_pair_regime_gated_mr_breakout,PerPairMR,Bear -> BearMarketDefensiveReversion -> PairConditionalOversoldOrTrendFilter -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_cost_stress_or_tail_loss_fails,2022,-0.09177411991981528,-222.5250648,2422.2816,0.001,0.001,exit_signal,False
143,PerPairMR,BNB/USDT,2022-08-19T01:00:00+00:00,2022-08-21T04:00:00+00:00,2022-08-19,2022-08-19,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5258125,16,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2022,-0.025104619588787108,-59.7680988,2378.3826,0.001,0.001,exit_signal,False
144,PerPairMR,BNB/USDT,2022-08-27T00:00:00+00:00,2022-08-28T16:00:00+00:00,2022-08-27,2022-08-26,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.5095238095238095,21,not_consumed_no_direct_event_rows,RangeMeanReversion,RsiOrBollingerExcursionByPair,per_pair_regime_gated_mr_breakout,PerPairMR,Sideways -> RangeMeanReversion -> RsiOrBollingerExcursionByPair -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_fold_depth_or_specificity_fails,2022,0.004069964370393554,9.6413424,2366.5344,0.001,0.001,exit_signal,False
145,PerPairMR,BNB/USDT,2022-09-13T23:00:00+00:00,2022-09-16T11:00:00+00:00,2022-09-13,2022-09-13,source_panel_previous_session_context_asof,Bear,0.963920242,0.49096666666666666,30,not_consumed_no_direct_event_rows,BearMarketDefensiveReversion,PairConditionalOversoldOrTrendFilter,per_pair_regime_gated_mr_breakout,PerPairMR,Bear -> BearMarketDefensiveReversion -> PairConditionalOversoldOrTrendFilter -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_cost_stress_or_tail_loss_fails,2022,-0.00883856403336923,-20.95416,2368.3968,0.001,0.001,exit_signal,False
146,PerPairMR,BNB/USDT,2022-10-06T22:00:00+00:00,2022-10-11T17:00:00+00:00,2022-10-06,2022-10-06,source_panel_previous_session_context_asof,Bear,0.963920242,0.47140625,32,not_consumed_no_direct_event_rows,BearMarketDefensiveReversion,PairConditionalOversoldOrTrendFilter,per_pair_regime_gated_mr_breakout,PerPairMR,Bear -> BearMarketDefensiveReversion -> PairConditionalOversoldOrTrendFilter -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_cost_stress_or_tail_loss_fails,2022,-0.024120320151782434,-57.0847996,2364.3041,0.001,0.001,exit_signal,False
147,PerPairMR,BNB/USDT,2022-10-13T08:00:00+00:00,2022-10-13T17:00:00+00:00,2022-10-13,2022-10-13,source_panel_previous_session_context_asof,Bear,0.963920242,0.45161290322580644,31,not_consumed_no_direct_event_rows,BearMarketDefensiveReversion,PairConditionalOversoldOrTrendFilter,per_pair_regime_gated_mr_breakout,PerPairMR,Bear -> BearMarketDefensiveReversion -> PairConditionalOversoldOrTrendFilter -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_cost_stress_or_tail_loss_fails,2022,0.01498765984393821,35.30363,2353.16,0.001,0.001,exit_signal,False
148,PerPairMR,BNB/USDT,2022-11-07T01:00:00+00:00,2022-11-07T20:00:00+00:00,2022-11-07,2022-11-07,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5959411764705882,17,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2022,0.02433608370639855,57.4868392,2359.846,0.001,0.001,exit_signal,False
149,PerPairMR,BNB/USDT,2022-11-09T22:00:00+00:00,2022-11-10T14:00:00+00:00,2022-11-09,2022-11-09,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5175294117647059,17,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2022,0.14485628440001064,343.8660001,2371.471,0.001,0.001,exit_signal,False
150,PerPairMR,BNB/USDT,2022-11-21T03:00:00+00:00,2022-11-22T14:00:00+00:00,2022-11-21,2022-11-21,source_panel_previous_session_context_asof,Bull,0.9797225384,0.4953888888888889,18,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2022,0.021607318621665268,52.7632479,2439.4761,0.001,0.001,exit_signal,False
151,PerPairMR,BNB/USDT,2022-11-28T02:00:00+00:00,2022-11-29T06:00:00+00:00,2022-11-28,2022-11-28,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5356153846153846,13,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2022,0.043709389783769946,107.1869724,2449.8144,0.001,0.001,exit_signal,False
152,PerPairMR,BNB/USDT,2022-12-07T08:00:00+00:00,2022-12-08T08:00:00+00:00,2022-12-07,2022-12-07,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.5363636363636364,11,not_consumed_no_direct_event_rows,RangeMeanReversion,RsiOrBollingerExcursionByPair,per_pair_regime_gated_mr_breakout,PerPairMR,Sideways -> RangeMeanReversion -> RsiOrBollingerExcursionByPair -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_fold_depth_or_specificity_fails,2022,0.008239726315424935,20.3813897,2471.0807,0.001,0.001,exit_signal,False
153,PerPairMR,BNB/USDT,2022-12-12T00:00:00+00:00,2022-12-13T15:00:00+00:00,2022-12-12,2022-12-12,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.5750000000000001,11,not_consumed_no_direct_event_rows,RangeMeanReversion,RsiOrBollingerExcursionByPair,per_pair_regime_gated_mr_breakout,PerPairMR,Sideways -> RangeMeanReversion -> RsiOrBollingerExcursionByPair -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_fold_depth_or_specificity_fails,2022,-0.02304549580472252,-57.0981,2475.15,0.001,0.001,exit_signal,False
154,PerPairMR,BNB/USDT,2023-01-18T17:00:00+00:00,2023-01-19T20:00:00+00:00,2023-01-18,2023-01-18,source_panel_previous_session_context_asof,Bull,0.9797225384,0.4850952380952381,21,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,0.0100261184598534,24.729271,2464.021,0.001,0.001,exit_signal,False
155,PerPairMR,ETH/USDT,2023-01-20T21:00:00+00:00,2023-01-22T10:00:00+00:00,2023-01-20,2023-01-20,source_panel_previous_session_context_asof,Bull,0.9797225384,0.49440909090909096,22,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,-0.0119820350477446,-29.61207229,2468.903628,0.001,0.001,exit_signal,False
156,PerPairMR,BTC/USDT,2023-01-29T20:00:00+00:00,2023-01-30T10:00:00+00:00,2023-01-29,2023-01-27,source_panel_previous_session_context_asof,Bull,0.9797225384,0.520448275862069,29,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,-0.03145989349724376,-77.5640762,2463.0277155,0.001,0.001,exit_signal,False
157,PerPairMR,ETH/USDT,2023-01-29T20:00:00+00:00,2023-01-30T10:00:00+00:00,2023-01-29,2023-01-27,source_panel_previous_session_context_asof,Bull,0.9797225384,0.520448275862069,29,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,-0.04186111736851119,-103.20403207,2462.928312,0.001,0.001,exit_signal,False
158,PerPairMR,BTC/USDT,2023-02-01T21:00:00+00:00,2023-02-02T22:00:00+00:00,2023-02-01,2023-02-01,source_panel_previous_session_context_asof,Bull,0.9797225384,0.53328,25,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,-0.006912284533123065,-16.79413619,2427.1800084,0.001,0.001,exit_signal,False
159,PerPairMR,ETH/USDT,2023-02-01T21:00:00+00:00,2023-02-03T08:00:00+00:00,2023-02-01,2023-02-01,source_panel_previous_session_context_asof,Bull,0.9797225384,0.53328,25,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,0.0009421701186139095,2.28908155,2427.156954,0.001,0.001,exit_signal,False
160,PerPairMR,AVAX/USDT,2023-02-05T01:00:00+00:00,2023-02-06T12:00:00+00:00,2023-02-05,2023-02-03,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5305500000000001,20,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,-0.042166745568758025,-102.325344,2424.2592,0.001,0.001,exit_signal,False
161,PerPairMR,BNB/USDT,2023-02-09T20:00:00+00:00,2023-02-11T14:00:00+00:00,2023-02-09,2023-02-09,source_panel_previous_session_context_asof,Bull,0.9797225384,0.4809230769230769,13,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,-0.0074445618586870595,-17.9134721,2403.8455,0.001,0.001,exit_signal,False
162,PerPairMR,BNB/USDT,2023-02-13T10:00:00+00:00,2023-02-14T15:00:00+00:00,2023-02-13,2023-02-13,source_panel_previous_session_context_asof,Bull,0.9797225384,0.4848571428571429,14,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,0.02439147391070468,58.6069057,2400.3616,0.001,0.001,exit_signal,False
163,PerPairMR,BTC/USDT,2023-02-15T13:00:00+00:00,2023-02-17T00:00:00+00:00,2023-02-15,2023-02-15,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5795,18,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,0.03067429768169401,74.06138981,2412.0324832,0.001,0.001,exit_signal,False
164,PerPairMR,ETH/USDT,2023-02-15T13:00:00+00:00,2023-02-17T14:00:00+00:00,2023-02-15,2023-02-15,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5795,18,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,0.04571388639371303,110.3749878,2412.061887,0.001,0.001,exit_signal,False
165,PerPairMR,BNB/USDT,2023-02-24T17:00:00+00:00,2023-02-26T03:00:00+00:00,2023-02-24,2023-02-24,source_panel_previous_session_context_asof,Bear,0.963920242,0.5039375,16,not_consumed_no_direct_event_rows,BearMarketDefensiveReversion,PairConditionalOversoldOrTrendFilter,per_pair_regime_gated_mr_breakout,PerPairMR,Bear -> BearMarketDefensiveReversion -> PairConditionalOversoldOrTrendFilter -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_cost_stress_or_tail_loss_fails,2023,0.0049624901833470415,12.1630324,2448.5452,0.001,0.001,exit_signal,False
166,PerPairMR,BTC/USDT,2023-02-27T15:00:00+00:00,2023-02-27T19:00:00+00:00,2023-02-27,2023-02-27,source_panel_previous_session_context_asof,Bear,0.963920242,0.506,15,not_consumed_no_direct_event_rows,BearMarketDefensiveReversion,PairConditionalOversoldOrTrendFilter,per_pair_regime_gated_mr_breakout,PerPairMR,Bear -> BearMarketDefensiveReversion -> PairConditionalOversoldOrTrendFilter -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_cost_stress_or_tail_loss_fails,2023,-0.02358651092880951,-57.86934697,2451.0422762,0.001,0.001,exit_signal,False
167,PerPairMR,BNB/USDT,2023-03-03T02:00:00+00:00,2023-03-05T02:00:00+00:00,2023-03-03,2023-03-03,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.5938666666666667,15,not_consumed_no_direct_event_rows,RangeMeanReversion,RsiOrBollingerExcursionByPair,per_pair_regime_gated_mr_breakout,PerPairMR,Sideways -> RangeMeanReversion -> RsiOrBollingerExcursionByPair -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_fold_depth_or_specificity_fails,2023,0.01430015432795141,34.9185772,2439.3928,0.001,0.001,exit_signal,False
168,PerPairMR,BNB/USDT,2023-03-06T12:00:00+00:00,2023-03-06T17:00:00+00:00,2023-03-06,2023-03-06,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.6083076923076923,13,not_consumed_no_direct_event_rows,RangeMeanReversion,RsiOrBollingerExcursionByPair,per_pair_regime_gated_mr_breakout,PerPairMR,Sideways -> RangeMeanReversion -> RsiOrBollingerExcursionByPair -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_fold_depth_or_specificity_fails,2023,0.01275079600202753,31.2246592,2446.3936,0.001,0.001,exit_signal,False
169,PerPairMR,BNB/USDT,2023-03-09T21:00:00+00:00,2023-03-11T02:00:00+00:00,2023-03-09,2023-03-09,source_panel_previous_session_context_asof,Bear,0.963920242,0.5181578947368422,19,not_consumed_no_direct_event_rows,BearMarketDefensiveReversion,PairConditionalOversoldOrTrendFilter,per_pair_regime_gated_mr_breakout,PerPairMR,Bear -> BearMarketDefensiveReversion -> PairConditionalOversoldOrTrendFilter -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_cost_stress_or_tail_loss_fails,2023,0.03066922044487326,75.292646,2452.538,0.001,0.001,exit_signal,False
170,PerPairMR,ETH/USDT,2023-03-17T12:00:00+00:00,2023-03-19T00:00:00+00:00,2023-03-17,2023-03-17,source_panel_previous_session_context_asof,Bear,0.963920242,0.4715,20,not_consumed_no_direct_event_rows,BearMarketDefensiveReversion,PairConditionalOversoldOrTrendFilter,per_pair_regime_gated_mr_breakout,PerPairMR,Bear -> BearMarketDefensiveReversion -> PairConditionalOversoldOrTrendFilter -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_cost_stress_or_tail_loss_fails,2023,-0.003295705505161385,-8.14034897,2467.519243,0.001,0.001,exit_signal,False
171,PerPairMR,BTC/USDT,2023-03-17T11:00:00+00:00,2023-03-19T07:00:00+00:00,2023-03-17,2023-03-17,source_panel_previous_session_context_asof,Bear,0.963920242,0.4715,20,not_consumed_no_direct_event_rows,BearMarketDefensiveReversion,PairConditionalOversoldOrTrendFilter,per_pair_regime_gated_mr_breakout,PerPairMR,Bear -> BearMarketDefensiveReversion -> PairConditionalOversoldOrTrendFilter -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_cost_stress_or_tail_loss_fails,2023,0.0065695299560446984,16.22722702,2467.60668,0.001,0.001,exit_signal,False
172,PerPairMR,BNB/USDT,2023-03-22T20:00:00+00:00,2023-03-23T16:00:00+00:00,2023-03-22,2023-03-22,source_panel_previous_session_context_asof,Bear,0.963920242,0.4406,15,not_consumed_no_direct_event_rows,BearMarketDefensiveReversion,PairConditionalOversoldOrTrendFilter,per_pair_regime_gated_mr_breakout,PerPairMR,Bear -> BearMarketDefensiveReversion -> PairConditionalOversoldOrTrendFilter -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_cost_stress_or_tail_loss_fails,2023,0.041461851496562764,102.4703484,2468.9679,0.001,0.001,exit_signal,False
173,PerPairMR,BNB/USDT,2023-03-27T16:00:00+00:00,2023-03-28T19:00:00+00:00,2023-03-27,2023-03-27,source_panel_previous_session_context_asof,Sideways,0.9529358324,0.5846153846153845,13,not_consumed_no_direct_event_rows,RangeMeanReversion,RsiOrBollingerExcursionByPair,per_pair_regime_gated_mr_breakout,PerPairMR,Sideways -> RangeMeanReversion -> RsiOrBollingerExcursionByPair -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_fold_depth_or_specificity_fails,2023,-0.000727471128489588,-1.8127824,2489.4066,0.001,0.001,exit_signal,False
174,PerPairMR,ETH/USDT,2023-04-10T18:00:00+00:00,2023-04-12T01:00:00+00:00,2023-04-10,2023-04-10,source_panel_previous_session_context_asof,Bull,0.9797225384,0.7226190476190476,21,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,-0.005857430968595627,-14.59434012,2489.10494,0.001,0.001,exit_signal,False
175,PerPairMR,BTC/USDT,2023-04-10T18:00:00+00:00,2023-04-12T19:00:00+00:00,2023-04-10,2023-04-10,source_panel_previous_session_context_asof,Bull,0.9797225384,0.7226190476190476,21,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,0.02391958966846589,59.59773143,2489.0976,0.001,0.001,exit_signal,False
176,PerPairMR,ETH/USDT,2023-04-13T10:00:00+00:00,2023-04-15T21:00:00+00:00,2023-04-13,2023-04-13,source_panel_previous_session_context_asof,Bull,0.9797225384,0.69768,25,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,0.051138648783633764,127.87474248,2498.051836,0.001,0.001,exit_signal,False
177,PerPairMR,AVAX/USDT,2023-04-19T09:00:00+00:00,2023-04-20T13:00:00+00:00,2023-04-19,2023-04-19,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6973,20,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,-0.00303273709183507,-7.6602336,2523.3249,0.001,0.001,exit_signal,False
178,PerPairMR,BNB/USDT,2023-04-19T09:00:00+00:00,2023-04-21T08:00:00+00:00,2023-04-19,2023-04-19,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6973,20,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,0.004092947028558868,10.33802,2523.29,0.001,0.001,exit_signal,False
179,PerPairMR,BTC/USDT,2023-04-26T10:00:00+00:00,2023-04-26T20:00:00+00:00,2023-04-26,2023-04-26,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5652222222222222,18,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,-0.0359907434722169,-90.927353,2523.885525,0.001,0.001,exit_signal,False
180,PerPairMR,ETH/USDT,2023-04-26T11:00:00+00:00,2023-04-26T20:00:00+00:00,2023-04-26,2023-04-26,source_panel_previous_session_context_asof,Bull,0.9797225384,0.5652222222222222,18,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,-0.047330472592509595,-119.5731523,2523.822224,0.001,0.001,exit_signal,False
181,PerPairMR,BNB/USDT,2023-04-28T09:00:00+00:00,2023-04-30T15:00:00+00:00,2023-04-28,2023-04-28,source_panel_previous_session_context_asof,Bull,0.9797225384,0.6031111111111112,18,not_consumed_no_direct_event_rows,BullTrendContinuationOrPullback,PairConditionalBreakoutOrMeanReversion,per_pair_regime_gated_mr_breakout,PerPairMR,Bull -> BullTrendContinuationOrPullback -> PairConditionalBreakoutOrMeanReversion -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,none_after_rc_spa_pass,2023,0.003589567508696591,8.918144,2481.98,0.001,0.001,exit_signal,False
182,PerPairMR,BTC/USDT,2023-05-03T23:00:00+00:00,2023-05-06T13:00:00+00:00,2023-05-03,2023-05-03,source_panel_previous_session_context_asof,Bear,0.963920242,0.4622857142857143,14,not_consumed_no_direct_event_rows,BearMarketDefensiveReversion,PairConditionalOversoldOrTrendFilter,per_pair_regime_gated_mr_breakout,PerPairMR,Bear -> BearMarketDefensiveReversion -> PairConditionalOversoldOrTrendFilter -> PerPairMR,board-b-branch-rc-spa/v1,1h_trade,research_only_until_rc_spa_passes,suppress_if_cost_stress_or_tail_loss_fails,2023,-0.002350474416340767,-5.84442285,2484.0024742,0.001,0.001,exit_signal,False
